აღებაც	აღებ აც
კონგო	კონგო
მეორეხარისხოვანი	მე ორეხარისხოვან ი
კვალდაკვალ	კვალ და კვალ
უოლკერის	უოლკერ ის
დისკიდან	დისკ იდან
ქანდაკებაა	ქანდაკებ ა ა
მომწიფების	მომწიფ ების
თავადთა	თავად თა
ჩამოიყვანეს	ჩამო იყვან ეს
კერპები	კერპ ები
კვლევებით	კვლევ ები თ
მასწავლებელმა	მა სწავლებელ მა
ნაწარმოებებს	ნაწარმოებ ებს
ზევსი	ზევს ი
სარეკონსტრუქციო	სა რეკონსტრუქცი ო
ვიტამინი	ვიტამინ ი
მცხეთელი	მცხეთ ელი
ძმობა	ძმ ობ ა
თავისებურებას	თავისებურებ ას
კონსტანტინოპოლში	კონსტანტინოპოლ ში
ხალიფად	ხალიფ ად
ინფლაციის	ინფლაც ი ის
მატერიალების	მატერიალ ების
ჯადოსნური	ჯადოსნ ური
ერედვის	ერედვ ის
ჰიდროელექტროსადგურის	ჰიდრო ელექტროსადგურ ის
დარგებში	დარგ ებშ ი
მდინარეები	მდინარე ები
ბაირამი	ბაირამ ი
ზევსისა	ზევს ის ა
მსახურობდნენ	მსახურ ობდნენ
მოდა	მოდ ა
ფშაველი	ფშავ ელი
ულუს	უ ლ უს
მივიდეს	მივიდ ეს
გრამატიკის	გრამატიკ ის
სახლებით	სახლ ები თ
ასპექტი	ასპექტ ი
ნეტსი	ნეტს ი
ფარერების	ფარერ ების
კამბრიული	კამბრიულ ი
დანის	დან ის
რუანდას	რუანდ ას
პროფკავშირების	პროფკავშირ ების
ჩაუტარა	ჩაუტარ ა
მაჰმადიანობა	მაჰმად იან ობა
შემოსევას	შემოსევ ას
სხვებისგან	სხვ ების გან
შემოჭრილ	შემოჭრ ილ
წყლიდან	წყლ იდან
უწყობდნენ	უწყ ობდნენ
მიზანშეწონილი	მი ზანშეწონილ ი
ურთიერთმოქმედების	ურთიერ თ მოქმედ ების
ჰიმლერის	ჰიმლერ ის
ექვსიანი	ექვს ი ა ნი
დომინირების	დომინირებ ის
ნოისი	ნო ის ი
იუგოსლავიელები	იუგოსლავიელებ ი
ბერძნულად	ბერძნულ ად
ჩახაზული	ჩ ა ხაზ ული
მოზიდვას	მო ზიდვ ას
გაკვეთილი	გა კვეთილ ი
ჰომინიდები	ჰომინიდ ები
მოძღვარს	მო ძღვარ ს
ჩამოდიოდნენ	ჩამო დიოდნენ
ყუნწიანი	ყუნწ ი ა ნი
ზაალ	ზაალ
თავისებურებათა	თავისებურებ ა თა
ათონელი	ათონ ელი
ვიოლინოს	ვიოლინ ოს
ელიზაბეთი	ე ლიზაბეთ ი
ასახვა	ა სახვ ა
რეზინს	რეზინ ს
ზეით	ზე ით
თანამშრომლების	თანამშრომლ ების
მოვალეობა	მო ვალეობ ა
თქმულებებს	თქმულებ ებს
წლისთავის	წლისთავ ის
ინსტიტუტთან	ინსტიტუტ თან
ზღვებზე	ზღვ ებ ზე
მარზპანი	მარზპ ა ნი
ფონეტიკური	ფონეტიკ ური
დროიდანვე	დრო იდან ვე
ითვალისწინებენ	ი თვალისწინ ებენ
პანონიის	პანონი ის
ჭარბად	ჭარბ ად
აჯანყებებმა	აჯანყებ ებ მა
სინოდმა	სინოდ მა
ოთარ	ოთარ
წინამძღოლად	წინამძღოლ ად
საფლავთან	საფლავ თან
ალგორითმების	ა ლგორითმ ების
დაუფლებას	და უფლებ ას
მიახლოებით	მიახლო ები თ
მოიპოვებს	მო იპოვ ებს
ტექნოს	ტექნ ოს
მასასთან	მას ას თან
კულტურებში	კულტურ ებშ ი
ინტერვიუდან	ინტერვიუ დან
წნევისა	წნევ ის ა
ავსტრალოპითეკის	ავსტრ ალოპითეკ ის
ენრიკო	ენრიკ ო
ერთადაც	ერთ ად ა ც
ფაბიუსს	ფაბიუს ს
ჯენიფერი	ჯენიფერ ი
ვალუტას	ვალუტ ას
სახეობებში	სახეობ ებშ ი
ფრანკთა	ფრანკ თა
მილიციას	მილიცი ას
არხებით	არხ ები თ
მომზადების	მომზად ების
ნეპალში	ნეპალ ში
უფასოდ	უფასო დ
პედაგოგად	პედაგოგ ად
კომაგენეს	კო მაგენ ეს
სამეფოსთვის	სა მეფო სთვის
გადაადგილების	გადაადგილ ების
საძმოს	სა ძმ ოს
ფიქციის	ფიქცი ის
კიდურწაისრული	კიდურ წაისრ ული
არსებებად	არსებ ება დ
მოდელში	მოდელ ში
კაკა	კაკ ა
გამხდარი	გა მხდარ ი
თასიც	თას იც
ხოაკინ	ხო აკინ
ტიტულს	ტიტულ ს
ეტა	ეტ ა
ტყესა	ტყე ს ა
უნიკალური	უნიკალ ური
დამთვალიერებელს	და მ თვალიერ ებელს
ნაიმ	ნა იმ
აღიზიანებდა	ა ღიზიანებ და
სედიბა	სედიბა
ვულკანიზმის	ვულკან იზმ ის
კომენტარებს	კომენტარ ებს
ხოცვა	ხოც ვა
ფიგურა	ფიგურ ა
ვარაუდით	ვარაუდ ით
ურთიერთობებს	ურთიერთობ ებს
მუჰაფაზა	მუჰაფაზ ა
შეგრძნების	შე გრძნ ების
გამოამწყვდია	გამო ამწყვდი ა
გამარჯვებულმა	გა მარჯვებ ულ მა
შემსრულებელი	შე მსრულებელ ი
შიმპანზეების	შიმპანზე ების
ლოტოსის	ლოტოს ის
მენინგმა	მენინგ მა
სტივი	სტივ ი
ხავსების	ხავს ების
იულიუსის	იულიუს ის
კომფორტული	კომ ფორტ ული
დასაფლავების	და საფლავ ების
სასმელ	სა სმელ
მინიმალისტური	მინიმალ ის ტურ ი
აირეკლება	აირეკლ ება
ბუჩქნარი	ბუჩქნარ ი
პარაზიტები	პარაზიტ ები
საქმეში	საქმე ში
ფურცელაძე	ფურცელ ა ძე
ფუნქციონირებენ	ფუნქციონირ ებენ
ექვსი	ექვს ი
ბილიკი	ბილიკ ი
განვსაზღვროთ	განვსაზღვრ ოთ
დააქორწინეს	დაა ქორწინ ეს
კლანში	კლან ში
ბანაკების	ბანაკ ების
მოიხსენიება	მო იხსენი ება
ამქვეყნიური	ამქვეყნ ი ური
თმებს	თმ ებს
პოლიბიუსის	პოლიბი უს ის
სინგლად	სინგლ ად
ბოშო	ბოშ ო
გლადიატორთა	გლადიატორ თა
სიკვდილისგან	სიკვდილ ის გან
შეიქმნა	შე იქმნ ა
ლითონი	ლითონ ი
ზღვისიქითა	ზღვ ის იქ ით ა
ლამის	ლამ ის
ევერტონთან	ევერტონ თან
საოფისე	სა ოფის ე
მყინვარებით	მყინვარ ები თ
საუკეთესოები	სა უკეთეს ო ები
მეთაურობს	მეთაურ ობ ს
რეგიონია	რეგიონ ი ა
კლუბისთვის	კლუბ ისთვის
ემიგრირებული	ემიგრ ირებულ ი
მანძილით	მანძილ ით
მოამზადა	მო ამზად ა
ოფიცრად	ოფიცრ ად
სტელის	სტელ ის
მეზღვაურებს	მე ზღვაურ ებს
აღიარეს	აღიარ ეს
ჩამონათვალს	ჩამო ნათვალ ს
გვიხატავს	გვი ხატავ ს
თვისებებით	თვისებ ები თ
კეცალკოატლი	კეცალკოატლ ი
ფარგლებში	ფარგლ ებშ ი
ნაირის	ნა ირ ის
აწარმოეს	აწარმო ეს
ფრანკლინი	ფრანკლინ ი
ღიობები	ღიობ ები
გზავნიდნენ	გზავნ ი დნენ
ცოცხლდება	ცოცხლ დ ება
თარგმნას	თარგმნ ას
ყივჩაღთა	ყივჩაღ თა
საგზაო	სა გზა ო
ამარცხებს	ამარცხ ებს
თანაფარდობით	თანაფარდობ ით
რძალს	რძალ ს
სიძნელეების	სიძნელე ების
ქალთევზა	ქალთევზ ა
ემილიო	ემილ ი ო
ტობოლსკში	ტობოლსკ ში
სიმბოლურად	სიმბოლ ურად
ზალცბურგიდან	ზალცბურგ იდან
სექსს	სექს ს
ადაპტირება	ადაპტირ ება
სპორტსმენს	სპორტსმენ ს
იუნიუს	იუნ იუს
ენერგიულად	ენერგი ულად
მივიჩნიოთ	მი ვიჩნი ოთ
მარსის	მარს ის
თხრილით	თხრილ ით
ამტკიცებს	ამტკიც ებს
დებატების	დებატ ების
არმინ	არმი ნ
უფლისა	უფლ ის ა
ნალი	ნა ლ ი
გიტარისტად	გიტარისტ ად
წითელს	წითელ ს
რუკა	რუკ ა
ბრბო	ბრბო
ნათქვამია	ნა თქვამ ი ა
განამტკიცებდა	გა ნა მტკიცებ და
პათოლოგია	პათოლოგი ა
შესახვედრად	შე სა ხვედრ ად
პოპულარობას	პოპულარობ ას
ევანსის	ევანს ის
კონქში	კონქ ში
სატელიტური	სა ტელიტ ური
ტყეებსა	ტყეებ ს ა
ვასალად	ვასალ ად
გრანიტებით	გრანიტ ები თ
რევოლუციურმა	რევოლუცი ურმა
როსტომს	როსტომ ს
მოსახლეობაა	მო სახლეობ ა ა
ფრაიბურგის	ფრაიბურგ ის
ჩამოვიდა	ჩამოვიდ ა
უცხოპლანეტელთა	უცხოპლანეტ ელთა
ალბრეხტ	ალბრეხტ
სერიალებში	სერიალ ებშ ი
მესამეული	მესამე ული
გამყარება	გა მყარ ება
კოკაინს	კოკაინ ს
ევას	ევ ას
მარკს	მარკ ს
უმეგობრდება	უ მეგობრ დ ება
მორენული	მო რენ ული
გაგზავნილი	გა გზავნილ ი
შმალკალდენის	შმალკალდენ ის
ნიობიუმის	ნიობ ი უმ ის
კალთა	კალთ ა
ტირილი	ტირილ ი
ლომების	ლომ ების
დისკოს	დისკ ოს
ავანგარდის	ავანგარდ ის
აუმჯობესებს	ა უმჯობეს ებს
გუნდებთან	გუნდ ებთან
გმირისა	გმირ ის ა
დავბრუნდები	და ვ ბრუნდ ები
გადახტა	გა და ხტ ა
ოლტის	ოლტ ის
მეცნიერულ	მეცნიერ ულ
ვანკუვერის	ვანკუვერ ის
მთავარეპისკოპოსი	მთავარეპისკოპოს ი
ანდორა	ანდორ ა
ტალღამ	ტალღ ამ
ტყავის	ტყავ ის
პაწაწინა	პაწაწინა
თანაბრად	თანაბრ ად
კალინინის	კალინინ ის
ქვემო	ქვემო
მითოლოგია	მითოლოგი ა
სტიუარტ	სტიუარტ
ალექსანდრე	ალექსანდრ ე
სიმა	სი მა
ნაყოფიერების	ნა ყოფიერ ების
გამაგრება	გა მაგრ ება
კოლონიებმა	კოლონი ებ მა
რესპუბლიკასთან	რესპუბლიკ ას თან
ფერი	ფერ ი
ოცდაათწლიანი	ოც და ათ წლიანი
ქალღმერთის	ქალღმერთ ის
ჰუმანიტარული	ჰუმანიტარულ ი
იტოტება	ი ტოტ ება
გუნდზე	გუნდ ზე
საჩვენებელი	სა ჩვენებელ ი
მამაკაცებთან	მამაკაც ებთან
გასართობ	გა სა რთობ
ორმა	ორ მა
სახვითი	სახვ ით ი
ფარგლები	ფარგლ ები
სპიკერი	სპიკერი
განჯაში	განჯ აში
გარდაცვალებამდე	გა რდაცვალებ ამდ ე
რწმენისა	რწმენ ის ა
პოლს	პოლ ს
სინაის	სი ნა ის
დაკარგა	და კარგ ა
მისმა	მის მა
ტომას	ტომ ას
მატება	მატ ება
იწოდა	იწოდ ა
გაღიზიანება	გა ღიზიანებ ა
ხმელთაშუაზღვისპირეთსა	ხმელთაშუა ზღვისპირეთ ს ა
ჰოსპიტალში	ჰოსპიტალ ში
რიგაში	რიგ აში
ალონსო	ალონს ო
მარცხით	მარცხ ით
თურქთა	თურქ თა
რჩებათ	რჩ ება თ
ალბომად	ალბომ ად
გამგზავრება	გა მგზავრ ება
დადიანებს	დადიან ებს
ხალხით	ხალხ ით
წამოწყებული	წამოწყ ებ ული
გააძლიერა	გა ა ძლიერ ა
ხ	ხ
ნიშნობა	ნიშნ ობ ა
პოლიტიკაში	პოლიტიკ აში
დავინახოთ	და ვ ინახ ოთ
მოიცავდა	მო იცავ და
სომხურად	სომხურ ად
ეს	ეს
უწინასწარმეტყველებდნენ	უ წინასწარმეტყველ ებდნენ
ვია	ვი ა
წვეულებას	წვეულ ება ს
ბრძანებულება	ბრძანებულ ება
ვარსკვლავის	ვარსკვლავ ის
გვირაბში	გვირაბ ში
გერინგის	გერინგ ის
განავალი	გა ნა ვალ ი
პუჰი	პუჰ ი
სუნიტები	სუნიტ ები
მოჭიქული	მო ჭიქ ული
რომლებთან	რომლებ თან
სამბას	სა მბ ას
საათობით	საათ ობით
ინტერფეისით	ინტერფე ის ით
პროვინციაზე	პროვინცი ა ზე
ხასიათი	ხასიათ ი
გულადი	გულად ი
მერკურის	მერკურ ის
კრისტალური	კრისტალ ური
სიზმრები	სიზმრ ები
ყვითლად	ყვით ლად
მექანიზმს	მე ქანიზმ ს
ჰპოვეს	ჰპოვ ეს
ნადირობის	ნადირობ ის
თვალნათლივ	თვალ ნათლივ
კოლხურ	კოლხ ურ
სარეკორდო	სა რეკორდ ო
დისკთან	დისკ თან
ემჩნევა	ე მჩნევ ა
მოიხატა	მო იხატ ა
ფილარმონიაში	ფილარმონი აში
კვალიც	კვალ იც
საპირეები	სა პირ ე ები
ელჩს	ელჩ ს
კუთხის	კუთხ ის
მოადგილის	მო ადგილ ის
სოკრატე	სოკრატე
შეზღუდვას	შე ზღუდვ ას
მამაცობისათვის	მამაცობ ის ათვის
დევნილმა	დევნილ მა
გავლილი	გავლ ილი
ვუდრო	ვ უ დრო
არგენტინას	არგენტინ ას
ცერემონიების	ცერემონი ების
ევროპისა	ევროპ ის ა
მოსაზრების	მო საზრებ ის
დიტრიხმა	დიტრიხ მა
ბაიაზიდი	ბაიაზიდ ი
ქალაქია	ქალაქ ია
დააინტერესა	დაა ინტერეს ა
ქმარს	ქმარ ს
ბუკია	ბუკ ია
ცოდნა	ცოდნ ა
ლეჟავა	ლეჟავ ა
ზოოპარკის	ზოოპარკ ის
ნოვგოროდში	ნოვგოროდ ში
ზღვრის	ზღვრ ის
სისტემისთვის	სისტემ ისთვის
წყალი	წყალ ი
იმიგრანტები	ი მი გრანტ ები
მიეტოვებინა	მი ეტოვ ები ნა
ხაზინიდან	ხაზინ იდან
შემოსევები	შემოსევ ები
მისიას	მისი ას
გადააქცია	გა და აქცი ა
როკი	როკ ი
დაიყვნენ	და ი ყვნენ
ამდენ	ამდენ
კარპატების	კარპატ ების
გარდაცვლილ	გა რდაცვლილ
ფანჩატურია	ფანჩატ ური ა
აარონ	ა არ ონ
დაფუძნება	დაფუძნებ ა
ჯეიკობი	ჯეიკობ ი
ზედამხედველობით	ზედამ ხედველობ ით
ორდენი	ორდენ ი
შეღწევა	შე ღწევ ა
კრეოლური	კრეოლ ური
ქედისა	ქედ ის ა
ქორწინებები	ქორწინებ ები
ჯარზე	ჯარ ზე
დაგროვება	დაგროვ ება
მარინი	მარინ ი
კრებულ	კრებულ
აშკარა	აშკარ ა
ხარება	ხარებ ა
თასები	თას ები
ინიციალები	ინიციალ ები
ფერმა	ფერ მა
დიქტატურის	დიქტატურ ის
ქალწულს	ქალწულ ს
სასიკვდილო	სა სიკვდილ ო
დაწყებისთანავე	დაწყებ ის თანავე
მეურნეობების	მეურნეობ ების
შეკრებილი	შეკრებილ ი
გაამწვავა	გა ა მწვავ ა
ურევია	ურევ ია
ლევანის	ლევან ის
ერი	ერ ი
ნელსონმა	ნელსონ მა
პირებსა	პირ ებს ა
არითმეტიკული	არითმეტიკ ული
რეჟიმების	რეჟიმ ების
ბალადების	ბალად ების
ქურდები	ქურდ ები
მუტანტი	მუტანტ ი
დაცვით	დაცვ ით
ნებაყოფლობით	ნებაყო ფლობ ით
ნათელაშვილის	ნათელ აშვილ ის
კეის	კე ის
ართვინის	ართვინ ის
კანბერაში	კანბერ აში
ცნობის	ცნობ ის
თეთრკანიანები	თეთრკანიან ები
ამოწყდა	ა მო წყდ ა
დაშორებით	დაშორ ები თ
მონაცემებით	მო ნაცემ ები თ
ხელისუფალი	ხელისუფალ ი
ბერული	ბერ ული
ეკლესიების	ეკლესი ების
დიანას	დიან ას
მონტაჟის	მონტაჟ ის
ცემენტის	ცემენტ ის
დასახლებულნი	დასახლ ებულნი
გზის	გზ ის
პრინციპებზე	პრინციპ ებ ზე
მეგობრების	მეგობრ ების
ფუ	ფუ
სამახსოვროდ	სა მახსოვრ ოდ
გაწყვეტილი	გა წყვეტილ ი
სალტე	სალტ ე
გულმოდგინედ	გულ მო დგინ ედ
მეურნეობისა	მეურნეობ ის ა
რეზინის	რეზინ ის
გამოიარა	გამო იარ ა
გამოხატული	გა მოხატ ული
ცოცხალია	ცოცხალ ია
პატიმრები	პატიმრებ ი
დასავლელ	და სავლელ
რაციონის	რაციონ ის
ველებს	ველ ებს
თორიუმის	თორ ი უმ ის
გაზეთები	გაზეთ ები
ჭარბი	ჭარბ ი
წამოიყვანა	წა მოიყვან ა
სტოკჰოლმი	სტოკჰოლმ ი
მერსედეს	მერსედეს
წლებში	წლ ებშ ი
ბონობოების	ბონობო ების
ქუსლი	ქუსლ ი
ართმევდნენ	ართმევ დნენ
პრიზის	პრიზ ის
იონი	იონ ი
გადაჭრა	გადაჭრ ა
მოიპოვება	მო იპოვ ება
სიმაგრეთა	სიმაგრე თა
გაყვანილია	გა ყვანილ ია
ტოქსიკურია	ტოქსიკურ ია
ირიცხებოდა	ირიცხ ებო და
ბაკალავრი	ბაკალავრ ი
ქრისტიანულ	ქრისტიან ულ
ვიღებთ	ვიღ ებთ
მოთამაშეთა	მოთამაშე თა
ფოთლოვან	ფოთლ ოვან
სიბრძნე	სიბრძნ ე
უარი	უარ ი
ღიმილით	ღიმილი თ
მანანა	მანან ა
გააძევეს	გა აძევ ეს
შემოსულმა	შე მოსულ მა
დოქტრინის	დოქტრინ ის
ნორმების	ნორმ ების
ხვწის	ხვწ ის
გადაშენებულ	გადაშენ ებულ
სპურსი	სპურს ი
ელჩებს	ელჩ ებს
ფოტოგრაფ	ფოტოგრაფ
ბოგოროდსკის	ბოგო როდ სკ ის
სიძველით	სიძველ ით
რითიც	რით იც
ბაზალეთის	ბაზალ ეთ ის
ირწყვებოდა	ი რწყვ ებო და
კანიონში	კანიონ ში
მბრძანებელი	მბრძანებ ელი
კრებაში	კრებ აში
პორტატული	პორტ ა ტ ული
თანამშრომლობას	თანამშრომლობ ას
შემოქმედი	შემოქმედ ი
კლასისა	კლას ის ა
არაპირდაპირი	არა პირდაპირ ი
სამართალში	სა მართალ ში
მორდორის	მორ დორ ის
გამონახვა	გამო ნახვ ა
მაღალშემოსავლიანი	მაღალ შემოსავლ ი ა ნი
რეგიონის	რეგიონ ის
ფრესკებზე	ფრესკ ებ ზე
ძველები	ძველ ები
კეთრინ	კეთრინ
რუსთავში	რუსთავ ში
ნარევში	ნარევ ში
პერანგი	პერანგ ი
სამრეკლოს	სამრეკლ ოს
შედეგზე	შედეგ ზე
კატას	კატ ას
მილიმეტრიანი	მილიმეტრ ი ა ნი
კომპოზიტორად	კომპოზიტორ ად
მოიკიდა	მო იკიდ ა
არაორგანულ	არაორგან ულ
მწარე	მწარ ე
გატარება	გა ტარ ება
სტიუარტი	სტიუარტ ი
ბელადად	ბელად ად
სარეცელზე	სა რეცელ ზე
მუქარით	მუქარ ით
გადაკვეთილი	გადაკვეთ ილი
კრუნჩხვებს	კრუნჩხვ ებს
მქონე	მქონ ე
ერთგვარი	ერთგვარ ი
აკ	აკ
ჯერჯერობით	ჯერჯერ ობით
პოპულარულ	პოპულარულ
დაცემამდე	დაცემ ამდ ე
დაზავებოდა	დაზავ ებო და
ჩეხ	ჩეხ
მარწყვი	მა რწყვ ი
კრიმინალური	კრიმინალ ური
სწავლება	სწავლ ება
შედევრები	შე დევრ ები
ჯენესისი	ჯენესის ი
დაშორების	დაშორ ების
ტეოტიუაკანი	ტეოტიუაკან ი
ოთახს	ოთახ ს
შატლის	შატლ ის
გაუკეთდა	გა უკეთ და
ველასკესი	ველასკ ეს ი
განაპირას	გა ნაპირ ას
ნედლეულად	ნედლეულ ად
ებრაელებმა	ებრაელ ებ მა
პროპაგანდას	პროპაგანდ ას
ფოტოსურათები	ფოტოსურათ ები
მიზნით	მიზნ ით
საქარავნო	სა ქარავნ ო
გადაეცემა	გა და ეცემ ა
ავღანელ	ავღანელ
განსხვავებული	გა ნსხვავებულ ი
საშიშროებას	სა შიშრო ება ს
კოდირების	კოდ ირებ ის
დევიზით	დევიზ ით
ქონებისა	ქონ ების ა
პერსონაჟების	პერსონაჟ ების
ათავსებს	ათავს ებს
აფერხებდა	აფერხ ებდა
გაღვიძებული	გა ღვიძ ებ ული
სიზმრად	სიზმრ ად
სლავონია	სლავონ ია
უნიქარდის	უნიქ არდ ის
ბმების	ბმ ების
ჩართეს	ჩართ ეს
საფასურად	საფასურ ად
დავამთავრეთ	და ვ ამთავრ ეთ
გულშემატკივრებს	გულ შე მა ტკივრ ებს
გადაწერილია	გა და წერილ ია
ზომაა	ზომ ა ა
მავზოლეუმში	მავზოლეუმ ში
ნახევარფინალში	ნახევარ ფინალ ში
მოქალაქეობას	მოქალაქე ობ ას
საბჭოსა	საბჭო ს ა
დუმბაძე	დუმბაძ ე
წმენდის	წმენდ ის
გამოსულ	გა მოსულ
ხეებით	ხე ები თ
მოძრაობამ	მო ძრაობ ამ
დინ	დინ
დიამეტრი	დიამეტრ ი
ზურგი	ზურგ ი
უკეთებს	უკეთ ებს
ბომბდამშენი	ბომბდამ შე ნ ი
ნატოს	ნატ ოს
დონეს	დონე ს
არმიასთან	არმი ას თან
თოფის	თოფ ის
მეტამორფოზი	მე ტამორფოზი
მოსპობა	მო სპობ ა
სელჩუკები	სელჩუკ ები
სატრიუმფო	სა ტრიუმფ ო
ასეულობით	ასეულ ობით
მონარქიის	მონარქი ის
რისხვა	რისხვ ა
ჩაეწერათ	ჩ ა ეწერ ათ
უნდებიან	უნდ ები ან
მთაგორიან	მ თაგორიან
ლაპლანდიის	ლაპლანდი ის
პეიჯის	პეიჯ ის
მიდგომამ	მიდგომ ამ
ჩხავერი	ჩხავ ერი
ბერია	ბერ ია
გზადაგზა	გზადაგზ ა
ვირს	ვირ ს
ბანაბას	ბანაბ ას
ნაოჭა	ნაოჭ ა
პერსონალის	პერსონალ ის
მიირთმევდნენ	მიირთმევ დნენ
პრესა	პრეს ა
შტანდარტი	შტანდარტ ი
მურაა	მურ ა ა
ნიმუშთა	ნიმუშ თა
კვლევამ	კვლევ ამ
მომთაბარეთა	მო მთაბარე თა
ორიგინალური	ორიგინალ ური
კლოპენი	კლოპენ ი
ნახე	ნახ ე
ვარგისია	ვარგის ია
მოთხოვნილი	მო თხოვნ ილი
განათავსეს	გა ნა თავს ე ს
პოეზიით	პოეზი ით
უცდია	უ ცდ ი ა
უთანასწორობას	უთანასწორობ ას
პენსილვანიის	პენსილვა ნი ის
ჰერცეგოვინაში	ჰერცეგოვინ აში
კოლორადო	კოლორად ო
სამართალის	სა მართალ ის
ოლივიე	ოლივი ე
ფონოლოგია	ფონ ოლოგი ა
აგენტებმა	აგენტ ებ მა
ერთგულებას	ერთგულ ება ს
პოეტ	პოეტ
ტრაპეზი	ტრაპეზ ი
ფოტოები	ფოტო ები
ჩაახშო	ჩაახშ ო
აქაური	აქა ური
მეჩეთად	მეჩეთ ად
მამლის	მამლ ის
მიცვალებულთა	მი ცვალებულ თა
მამრს	მამრ ს
მაორები	მაორ ები
გერმანისტიკული	გერმანისტიკ ული
ფხვნილს	ფხვნილ ს
ცვლილებაზე	ცვლილებ ა ზე
ერაყელი	ერაყ ელი
ნანი	ნა ნი
მორისონი	მორისონ ი
ფიქრობდნენ	ფიქრ ობდნენ
უცხოეთის	უცხოეთ ის
შეკავშირება	შე კავშირ ება
გრეგ	გრეგ
კიმბერლი	კიმბერლ ი
ნაბიჯზე	ნაბიჯ ზე
გამოთვლებით	გამო თვლ ები თ
ტბას	ტბ ას
ნაოსნობა	ნაოსნ ობ ა
გასამართლებლად	გა სა მართლ ებლ ად
ლირი	ლირ ი
ნოვგოროდის	ნოვგოროდ ის
კრიტიკოსებმა	კრიტიკოს ებ მა
ატეხილი	ა ტეხ ილი
ზომიერად	ზომიერ ად
ნოველებს	ნოველ ებს
ეტიენ	ეტი ენ
დაარწმუნებს	და არწმუნ ებს
დაკავშირება	და კავშირ ება
იძულებითი	იძულ ები თი
ავალდებულებდა	ა ვალდებულებ და
განძის	განძ ის
არეალში	არეალ ში
ლოკომოტივში	ლოკომოტივ ში
ბეჟან	ბეჟან
თეორიასა	თეორი ას ა
ადრიატიკის	ადრიატიკ ის
ბულგარელებთან	ბულგარელ ებთან
ამილახვარის	ა მილახვ არ ის
მკაფიოდ	მკაფი ო დ
ბიჭს	ბიჭ ს
დასაყრდენს	და სა ყრდენ ს
დამბლდორი	დამბლდორ ი
ზონაშია	ზონა ში ა
მონაკვეთებზე	მო ნაკვეთ ებ ზე
ერთგული	ერთგულ ი
ფარის	ფარ ის
წინაპრებს	წინაპრ ებს
აღმოჩენის	აღმოჩენ ის
პოლონეთის	პოლონეთ ის
განამვლობაში	გა ნა მვლ ობ აში
აქტივობის	აქტივობ ის
კიმ	კიმ
აჭარის	აჭარ ის
ტურისტებში	ტურისტ ებშ ი
ტარიფები	ტარიფ ები
დაიწუნეს	დაიწუნ ეს
ბრიტანელ	ბრიტანელ
ძირითდად	ძირითდ ად
იოანემ	იოან ე მ
სახელმწიფოებიდან	სახელმწიფოებ იდან
მოუწოდეს	მოუწოდ ეს
მატარებელზე	მა ტარებელ ზე
ნაწილსაც	ნაწილ საც
წააგეს	წააგ ეს
დამხმარედ	დამხმარ ედ
ტურნეებში	ტურნე ებშ ი
დაგეგმილ	და გეგმ ილ
ერბიუმის	ერბ ი უმ ის
გაირკვევა	გა ი რკვევ ა
ფილიპე	ფილიპ ე
ოსმან	ოსმან
ჟანრად	ჟანრ ად
საქართველო	სა ქართველ ო
ბოლოსათვის	ბოლო სათვის
გაეშვა	გა ეშვ ა
დაკავშირების	დაკავშირ ების
შტაბში	შტაბ ში
ცინცინატის	ცინც ი ნატ ის
ალბომისთვის	ალბომ ისთვის
მანძილზეა	მანძილ ზე ა
ემსახურებიან	ე მსახურ ები ან
მასალიდან	მასალ იდან
ვარიანტში	ვარიანტ ში
შესაძლებელს	შე სა ძლებელ ს
აღჭურვილობით	აღჭურვილ ობით
ბორჯომისა	ბორჯომ ის ა
სექტემბრის	სექტემბრ ის
ბაღების	ბაღ ების
მესხეთი	მესხეთ ი
გაზრდილიყო	გა ზრდ ილიყო
რუსთაველზე	რუსთაველ ზე
აქვეყნებდა	ა ქვეყნ ებდა
გამა	გამ ა
ჩინოვნიკის	ჩინოვნ იკ ის
სინთეზატორის	სინთეზატორ ის
შეებრძოლა	შე ე ბრძოლ ა
აეღო	ა ეღო
კოსმოლოგია	კოსმ ოლოგი ა
ჰორიზონტზე	ჰორიზონტ ზე
მარანი	მარან ი
ანონიმურ	ანონიმ ურ
ლატვიაში	ლატვი აში
უდაბნოები	უდაბნო ები
მორფოლოგიური	მორფოლოგი ური
აცტეკთა	აცტეკ თა
ედმონ	ედმონ
ნახევარსფეროები	ნახევარ სფერო ები
ულანთა	უ ლან თა
ვლად	ვლ ად
გათხრებმა	გა თხრ ებ მა
გორდა	გორ და
იდგნენ	იდგ ნენ
ოსკარ	ოსკარ
პიესას	პიეს ა ს
აზნაურების	აზნაურ ების
ინება	ინ ება
მაგრამ	მაგრ ამ
მორთული	მორთულ ი
ღმერთს	ღმერთ ს
ალბათობა	ალბათ ობ ა
გალიიდან	გა ლი იდან
შემთხვევაა	შე მთხვევ ა ა
ხროვაში	ხროვ აში
მატულობს	მატულობ ს
შემოსულ	შე მოსულ
სავსეა	სავს ეა
აჩქარება	აჩქარ ება
ესწრებოდნენ	ესწრ ებოდნენ
ვაგონებს	ვაგონ ებს
კლებას	კლ ება ს
შეივსო	შე ი ვს ო
სიძნელეები	სიძნელე ები
გათვლით	გა თვლ ით
სიმდიდრე	სიმდიდრე
