აღებაც	აღებ აც
ხალიჩის	ხალიჩ ის
დამწერლობით	და მწერლობ ით
სამოაში	სამო აში
კარავი	კარავ ი
მოჰყვებოდა	მო ჰყვ ებოდა
ხოტბა	ხოტბ ა
დაასახელა	და ასახელ ა
მტრის	მტრ ის
თაყვანისცემას	თაყვანისცემ ას
წარმოქმნასა	წარმოქმნ ასა
ბლოკადას	ბლოკად ას
ღმერთებსა	ღმერთებ სა
გაყიდვით	გა ყიდვ ით
აღნიშვნის	აღნიშვნ ის
გოგუაძე	გოგუ აძე
ტრანსპორტირება	ტრანსპორტირ ება
გარდაუვალი	გა რდაუვალ ი
სიტყვასთან	სიტყვ ასთან
კადრებს	კადრ ებს
წოდებულ	წოდებულ
ზღვიურ	ზღვ იურ
გამოყენებამ	გამო ყენებ ამ
დაავადებანი	და ავადებ ანი
თმების	თმ ების
მდივანია	მდივან ია
ზედაპირის	ზედაპირ ის
მეცადინეობა	მე ცადინეობ ა
წასვლის	წასვლ ის
წყობილების	წყობილ ების
ოპერებში	ოპერ ებში
თარეშის	თარეშ ის
მუშკეტერთა	მუშკეტერ თა
სპარსეთთან	სპარსეთ თან
სათავსო	სათავს ო
დამალოს	და მალ ოს
ამორფული	ა მორფ ული
გურამ	გურამ
ექცეოდა	ექც ეოდა
პეკინის	პეკინ ის
ნაყოფიერება	ნაყოფიერ ება
საპა	სა პა
ტაციტუსის	ტაციტუს ის
სუზან	სუზან
აგურითაა	აგურ ითაა
მიმდევარია	მი მდევარ ია
ფავორიტ	ფავორიტ
ამჯობინებს	ა მჯობინ ებს
გიტარისტმა	გიტარისტ მა
თანხმოვანი	თანხმოვან ი
ხელისუფლებიდან	ხელისუფლებ იდან
შემადგენელ	შემადგენელ
ტელესერიალ	ტელესერიალ
ინციდენტის	ინციდენტ ის
მარჯანიშვილის	მა რჯანიშვილ ის
შემოგარენში	შე მო გარენ ში
კარები	კარ ები
რედაქტორები	რედაქტორ ები
იაროსლავის	იაროსლავ ის
დასასჯელად	და სასჯელ ად
რობინ	რობინ
ხმით	ხმ ით
აზრს	აზრ ს
საშუალებებმა	სა შუალებებ მა
შეხამება	შე ხამებ ა
სახეობისთვის	სახეობ ისთვის
კალმის	კალმ ის
ბოლცანოს	ბოლ ცანოს
ვარაუდობს	ვარაუდობ ს
მაგალითში	მაგალით ში
ლაციოსთან	ლაციო სთან
ნიმუშებით	ნიმუშ ებით
ოფში	ოფ ში
დაბალ	დაბალ
ფილოსოფიური	ფილოსოფი ური
ჰაიდრიხი	ჰაიდრიხ ი
გაანადგურეს	გა ანადგურ ეს
კამერულ	კამერ ულ
ინტერვიუების	ი ნტერვიუ ების
გაზაფხულზე	გა ზაფხულ ზე
დააარსეს	და აარს ეს
ლტოლვა	ლტოლვ ა
კატასტროფაში	კატასტროფ აში
სიცივისა	სიცივ ის ა
პოლისების	პოლის ების
საკონტაქტო	სა კონტაქტ ო
ზეობის	ზეობის
პროგრესის	პროგრეს ის
სექტის	სექტ ის
მეგობრის	მეგობრ ის
ლექტორად	ლექტორ ად
წერილებისა	წერილებ ისა
შეტევისას	შეტევ ის ას
მდ	მდ
მიმაგრებული	მი მაგრებ ული
ერთიც	ერთ იც
გოტიეს	გოტ იეს
ბიბლიოთეკიდან	ბიბლიოთეკ იდან
კონცეფციაში	კონცეფცი აში
მოაყვანინა	მო აყვან ინა
ორსულ	ორსულ
რკინიგზაზე	რკინიგზ აზე
ლავგარდანი	ლავ გარდანი
დარჩა	დარჩ ა
ოდესის	ოდეს ის
გამოიცვალა	გამო იცვალ ა
ქალიც	ქალ იც
გამოუშვეს	გამო უშვ ეს
ავა	ავ ა
ვახშამზე	ვახშამ ზე
სტადიონზე	სტადიონ ზე
სტიმული	სტიმულ ი
კაპელომ	კაპელ ომ
ქემალ	ქე მალ
კითხულობენ	კითხულობ ენ
მოედანს	მოედან ს
კუზიანი	კუზ იანი
შეიცავდეს	შე იცავ დეს
ტახტი	ტახტ ი
ხარჯავდა	ხარჯ ავდა
შენახული	შე ნახულ ი
ჯეიმზ	ჯეიმზ
წარმოიშობა	წარმო იშობა
ბოლოსწინა	ბოლოს წინა
კლანების	კლან ების
რომაულ	რომაულ
ფარაონს	ფარაონ ს
კუთხეები	კუთხეებ ი
პოლი	პოლ ი
მიუყვება	მი უყვ ება
მარქსმა	მარქს მა
ყაენმა	ყაენ მა
ციტრუსოვანი	ციტრუს ოვანი
შთამომავლის	შთამომავლ ის
მოცეკვავე	მო ცეკვავე
ობიექტებზე	ობიექტ ებზე
სვერდლოვსკის	სვერდლოვსკ ის
დასუსტებით	და სუსტებ ით
აღწერის	აღწერ ის
შვიდგზის	შვიდგზ ის
გაფორმდა	გა ფორმ და
ალბომებში	ალბომებ ში
თბილავიამშენი	თბილ ავიამშენი
ბარლოუ	ბარ ლოუ
კაბინეტს	კაბინეტ ს
ლარსი	ლარს ი
სპორტს	სპორტ ს
ტერაკოტის	ტერ ა კოტ ის
უერთდებიან	უერთდ ებიან
მირ	მირ
ღელე	ღელ ე
ევროპელთათვის	ევროპელ თათვის
ნამრავლი	ნა მრავლ ი
ცაგარელი	ცაგარელ ი
წინადადებები	წინადადებ ები
ვაჭრობით	ვაჭრობ ით
ნიშებში	ნიშ ებში
ომაიანების	ომაიან ების
მდგომარეობს	მ დგომარეობ ს
დარჩეს	დარჩ ეს
არტიკლის	არტიკლ ის
კუდარო	კუდ არო
ამსახველი	ა მსახველ ი
მწვანეა	მწვანე ა
რომანტიზმის	რომანტიზმი ს
ქალსაც	ქალ საც
ტყეს	ტყ ეს
ველებზე	ველებ ზე
ესწრებოდა	ესწრ ებოდა
ინგლის	ინგლის
ჟამი	ჟამ ი
კოშკიდან	კოშკ იდან
ომისას	ომ ისას
მოიპოვებდნენ	მო იპოვ ებდნენ
ურდომ	ურდო მ
აგნიუ	აგნ იუ
ბასიანის	ბასიან ის
მართლმადიდებლები	მა რთლმადიდებლ ები
მთიანეთი	მთიანეთ ი
ჯოლის	ჯო ლის
პანთეონი	პანთეონ ი
კამარით	კამარ ით
ლამარი	ლამარ ი
ფედერალურ	ფედერალურ
ასაკობრივ	ასაკობრივ
კვიპროსზე	კვიპროს ზე
ქვესახეობებიდან	ქვესახეობ ები დან
დაიხსნა	და იხსნ ა
კენტავრი	კენტავრ ი
ქვეყნად	ქვეყნ ად
ჩინეთი	ჩინეთ ი
დამნაშავეებად	დამნაშავ ეებად
ჰუნების	ჰუნ ების
ქრისტე	ქრისტე
ასგარდთა	ასგარდ თა
ინტერვალებით	ინტერვალ ებით
ლეკების	ლეკ ების
დაძმობილებული	და ძმობ ილებული
ტექნიკუმში	ტექნიკუმ ში
კარიბჭეში	კარიბჭე ში
როლების	როლებ ის
კიროვან	კირ ოვან
სადესანტო	სა დესანტ ო
ემიჯნება	ემიჯნ ება
მონოგრაფიაში	მო ნოგრაფი აში
აღფრთოვანებულმა	აღფრთოვანებ ულმა
მისახვედრია	მი სახვედრ ია
პატარაობიდანვე	პატარ აობიდანვე
პროდიუსერის	პროდიუსერ ის
მომხრეების	მომხრე ების
აბჯარი	აბ ჯარ ი
მისიები	მისი ები
გაბაშვილის	გაბაშვილ ის
აირჩიოს	აირჩი ოს
ლოცულობენ	ლოცულობ ენ
ნაციონალიზმი	ნაციონალიზმ ი
არმიებს	არმი ებს
მტკიცებულების	მტკიცებულებ ის
მეტოქეს	მეტოქე ს
ხელიდან	ხელ იდან
დასაფლავებულია	და საფლავ ებულია
სხეულები	სხეულ ები
აპ	აპ
ფლორენცია	ფლორენცი ა
სნეულებათა	სნეულ ებათა
სტანდარტი	სტანდარტ ი
შეფარდებით	შე ფარდ ებით
ჩემპიონობისთვის	ჩემპიონობ ისთვის
ლეგენდა	ლეგენდ ა
ჩიკაგოში	ჩიკაგო ში
წლოვანების	წლოვან ების
საქმედ	საქმე დ
გარეთა	გარეთ ა
სანაპიროზე	სა ნაპირო ზე
ავადმყოფ	ავადმყოფ
გუმისთის	გუ მისთ ის
შექმნილი	შექმნილ ი
ტერიტორიებში	ტერიტორი ებში
ყურეში	ყურე ში
ოტია	ოტ ია
ზანზიბარში	ზანზიბარ ში
სამთავრომ	სა მთავრო მ
ტომებთან	ტომებ თან
ხორბლის	ხორბლ ის
მომნელებელი	მო მნელებელ ი
მრავალუჯრედიანი	მრავალ უჯრედიანი
არარსებობა	არ არსებობ ა
ამარა	ამარ ა
იცვლის	იცვლ ის
პრელუდია	პრელუდ ია
სახელმწიფოებისა	სა ხელმწიფოებ ისა
შემოფარგლულია	შე მოფარგლ ულია
წყნარი	წყნარ ი
კატალიზური	კატ ალიზ ური
ნებადართულია	ნებადართ ულია
დააჯარიმა	და ა ჯარიმ ა
ერმაკოვი	ერმაკოვ ი
რეალი	რეალ ი
ბულგარელები	ბულგარელ ები
მძაფრი	მძაფრ ი
ცოცხლად	ცოცხლ ად
ყველანი	ყველ ანი
გასავალი	გა სავალ ი
ფაზის	ფაზ ის
სამშვიდობოს	სა მშვიდობ ოს
ხვდებათ	ხვდებ ათ
ჯეიმი	ჯეიმ ი
მცენარეულობას	მცენარეულობა ს
ავიაკომპანიის	ავიაკომპანი ის
გარემოს	გარემო ს
ონი	ონ ი
გიტარისტები	გიტარისტ ები
რთავს	რთავ ს
კომისიასთან	კომისი ასთან
ვალართა	ვალარ თა
მოძღვართან	მო ძღვარ თან
ბევრად	ბევრ ად
სურათში	სურათ ში
დელონი	დელ ონი
ბლოკმა	ბლოკ მა
ასაბუთებდა	ა საბუთებ და
დანამატები	დანამატ ები
დოიაშვილი	დო იაშვილ ი
კუნძულებზე	კუნძულ ებზე
კაცის	კაც ის
მანჯურიის	მანჯ ური ის
რანიერი	რან იერი
პორტუგალიას	პორტუგალი ას
ხაზებით	ხაზებ ით
ატილა	ატილ ა
ბერძ	ბერ ძ
ლანდშაფტს	ლანდშაფტ ს
ატიკის	ატიკ ის
ვაგნერი	ვაგნერ ი
დასამარცხებლად	და სა მარცხებ ლად
გამოჩენილი	გამო ჩენილ ი
ალპებში	ალპებ ში
მოხმარების	მო ხმარ ების
აკლდა	აკლ და
ასვლისთანავე	ა სვლ ისთანავე
პლასტიკა	პლასტიკ ა
შოტლანდიასთან	შოტლანდი ასთან
სტანდარტულ	სტანდარტ ულ
პოეტის	პოეტ ის
მნიშვნელოვან	მნიშვნელოვან
ყოფილმა	ყოფილ მა
იუტა	იუტ ა
ფლოიდმა	ფლოიდ მა
ბარიერი	ბარიერ ი
მოლოდინი	მო ლოდინ ი
მდელოებია	მდელო ები ა
გათვლილია	გა თვლილ ია
გზას	გზა ს
დოკს	დოკ ს
დირექტორი	დირექტორ ი
თქვენს	თქვენ ს
რამაა	რამ აა
მორთულია	მორთულ ია
ხარულის	ხარულ ის
საკვებია	სა კვებ ია
გაყიდულ	გა ყიდ ულ
მოწესრიგება	მო წესრიგ ება
დაახლოებითი	და ახლოებ ითი
დარბაზ	დარბაზ
მწკრივად	მწკრივ ად
დაგრძელებული	და გრძელებ ული
სიონისა	სიონ ისა
მიეტანა	მი ეტან ა
ოდერის	ოდ ერ ის
მხატვრობით	მხატვრობ ით
საკვებს	სა კვ ებს
ხაზართა	ხაზარ თა
აღნიშვნას	აღნიშვნ ას
ჩატარებულ	ჩატარებულ
მოხუც	მოხუც
სიმღერებიდან	სიმღერებ იდან
ერთეულებში	ერთეულ ებში
გელოვანი	გელ ოვანი
ეტრურიაში	ეტრ ური აში
მოძრაობდა	მო ძრაობ და
ქანდაკებაში	ქანდაკებ აში
რომელთანაც	რომელ თანაც
ბაქტერიების	ბაქტერი ების
მანდატით	მანდატ ით
მენის	მენ ის
სალიპარტიანო	სა ლიპარტიან ო
ჩაწერილი	ჩაწერილ ი
ნიშები	ნიშ ები
უკრაინაში	უკრაინ აში
წინაა	წინა ა
სივრცეებს	სივრცე ებს
მრავლად	მრავლ ად
დინასტიამ	დინასტი ამ
შემოჭრილი	შე მოჭრილ ი
ხელქვეითი	ხელქვეით ი
მთაგორიანი	მთაგორიან ი
ბაზილიკური	ბაზილიკ ური
მონოგრაფიისა	მო ნოგრაფი ისა
გაზრდამ	გა ზრდ ამ
გადარჩება	გა დარჩ ება
დემონსტრაციას	დემონსტრაცი ას
სამსონ	სამსონ
ასტრონომის	ასტრონომ ის
აიწყო	ა იწყ ო
მისვლამდე	მი სვლ ამდე
საგანგაშო	საგან გაშო
გმირები	გმირ ები
ათონელის	ათონ ელის
მოძველებული	მო ძველ ებული
ავალებს	ავალ ებს
ჯავახიშვილს	ჯავახიშვილ ს
იტალიისკენ	იტალი ისკენ
ჩანასახოვანი	ჩანასახ ოვანი
თამაშების	თამაშ ების
ფიდელ	ფი დელ
სუნი	სუნ ი
ჯილდოა	ჯილდო ა
ცილების	ცილებ ის
ჰეზბოლა	ჰეზბოლ ა
კეისარის	კეისარ ის
მუზეუმად	მუზეუმ ად
მოდიფიკაციას	მო დიფიკაცი ას
სამონეტო	სა მონეტ ო
ჩემპიონატმა	ჩემპიონატ მა
დაკოტის	და კოტ ის
პორტრეტული	პორტრეტ ული
სვაზილენდის	სვაზილენდ ის
შემოდგომასა	შე მო დგომ ასა
ივანიშვილის	ივანიშვილ ის
ლუთერის	ლუთერ ის
კინეტიკური	კინეტიკ ური
კლაუს	კლა უს
სოჭი	სოჭ ი
საკომუნიკაციო	სა კომუნიკაცი ო
სამეფოებში	სამეფო ებში
უროს	ურ ოს
კოლექციისთვის	კოლექცი ისთვის
მიმდევარი	მი მდევარ ი
საფრთხე	საფრთხ ე
იტაჩი	ი ტაჩ ი
მარხავდნენ	მარხ ავდნენ
კვარტლები	კვარტლ ები
საყვარელმა	სა ყვარელ მა
განცხადებამ	განცხადებ ამ
სიარულის	სიარულ ის
ართურ	ართურ
გუანტანამოს	გუ ანტანამოს
კიდებდნენ	კიდ ებდნენ
მონსტრმა	მონსტრ მა
ნადირობისთვის	ნადირობ ისთვის
გრაფიკაზე	გრაფიკ აზე
ჟორჟ	ჟორჟ
ახლო	ახლ ო
მისტიკური	მისტიკ ური
განსაზღვრება	გა ნსაზღვრ ება
საამისო	სა ა მის ო
ვუთხარი	ვუ თხარი
სუდარის	სუდარ ის
ავტორებთან	ავტორ ებთან
ისტორიაა	ისტორი ა ა
დეპოზიტების	დეპოზიტ ების
იხსენებდა	ი ხსენებ და
გარეგნობით	გა რეგნობ ით
სულეიმანი	სულეიმან ი
ტაძარი	ტაძარ ი
პერსევსი	პერსევს ი
ღებინება	ღებინ ება
ტიტიკაკას	ტიტიკაკ ას
ცხადია	ცხად ია
ალიანსს	ალიანს ს
წარმოუდგენლად	წარმოუდგენ ლად
გადმოცემას	გადმოცემ ას
კინოფესტივალზე	კინო ფესტივალ ზე
შტატებმა	შტატებ მა
გააფრთხილა	გა აფრთხილ ა
პორტრეტით	პორტრეტ ით
მოწამეობრივად	მოწამეობრივ ად
ერევნის	ერევ ნის
აიხსნება	ა იხსნ ება
ისჯებოდა	ისჯ ებოდა
მირებული	მირებულ ი
ჟანრულ	ჟანრ ულ
წამოსვლას	წამოსვლ ას
სიზუსტითა	სიზუსტ ით ა
ფერდინანდო	ფერდინანდ ო
მართალ	მართალ
მძიმედ	მძიმ ედ
ლიპის	ლიპ ის
ციხესიმაგრეთა	ციხესიმაგრ ეთა
მეომრებს	მეომრ ებს
მცირდება	მცირდ ება
განთავისუფლებას	გან თავისუფლებ ას
რეკორდული	რეკორდ ული
სიღრმეში	სიღრმ ეში
ხდებოდა	ხდ ებოდა
რეჟისორმა	რეჟისორ მა
მალამო	მა ლამ ო
წვენი	წვენ ი
სოციოლოგი	სოციოლოგი
პრაისის	პრაის ის
ვულფის	ვულფ ის
ამოვიდა	ა მო ვი და
ველის	ველ ის
დადგენაში	დადგენ აში
რექტორად	რექტორ ად
დანალექი	და ნალექ ი
არქტიკული	არქტიკ ული
ზეგანს	ზეგან ს
კითხვით	კითხვ ით
ტყავი	ტყავ ი
იქეთ	იქ ეთ
თათართა	თათარ თა
ელიზაბეტ	ელიზაბეტ
გამოცემიდან	გამო ცემ იდან
პედრუ	პე დრუ
დიდხნიანი	დიდ ხნიანი
ნასესხები	ნასესხებ ი
ორგანოებს	ორგანოებ ს
უმეტესწილად	უმეტეს წილად
შედგენილმა	შე დგენილ მა
ადმირალმა	ადმირალ მა
ჭავჭავაძისა	ჭავჭავაძ ისა
ერთსახლიანი	ერთ სახლიანი
იდან	ი დან
გატაცებას	გა ტაცებ ას
აგრეგატი	ა გრეგატ ი
მოძებნა	მო ძებნ ა
ვენერის	ვენერ ის
პროდიუსერმა	პროდიუსერ მა
დარჩენოდა	დარჩენ ო და
ჯარისკაცის	ჯარისკაც ის
ნაგასაკიში	ნაგასაკ ი ში
პოეტურ	პოეტ ურ
საქართველოში	საქართველო ში
ავლებს	ავლ ებს
გაეხადათ	გა ეხად ათ
დაზარალებულთა	და ზარალებულ თა
სპარსულიდან	სპარსულ იდან
ქიზიყურაშვილი	ქიზი ყურაშვილ ი
ენისა	ენ ისა
თრაკია	თრაკი ა
ფიორდის	ფიორდ ის
მოქალაქეებისთვის	მო ქალაქე ებისთვის
ოთხმოცდარვა	ოთხმოც დარვა
სექსი	სექს ი
მოღვაწეობით	მო ღვაწეობ ით
ჯულია	ჯული ა
აჩერებდა	აჩერ ებდა
სმა	სმ ა
მოდით	მო დ ით
პირობებზე	პირობებ ზე
ცოდვისა	ცოდვ ისა
რეფერენდუმზე	რეფერენდუმ ზე
შეთანხმებამ	შე თანხმებ ამ
მორეის	მო რე ის
ყუამილიანი	ყუამ ილიანი
დაბნელების	და ბნელ ების
მკვლევარის	მკვლევარ ის
გახმოვანებული	გა ხმოვან ებული
მლრდ	მ ლრ დ
ჰქონიათ	ჰქონ იათ
იკვეთებოდა	იკვეთ ებოდა
თვალისთვის	თვალ ისთვის
პიკარი	პიკარ ი
ქვერიგისა	ქვერიგ ისა
ესტატე	ესტატ ე
შექმნილია	შექმნილ ია
გაკრიტიკებული	გა კრიტიკ ებული
ტილოზე	ტილო ზე
თანამდებობა	თანამდებობ ა
ყიდვა	ყიდვ ა
ჰიჩკოკს	ჰიჩკოკ ს
რიჩარდმა	რიჩარდ მა
ოპოზიცია	ოპოზიცი ა
საქონლით	საქონლ ით
ბეოვულფი	ბეოვულფ ი
დასასრულით	და სასრულ ით
პრობლემად	პრობლემ ად
უმიზეზოდ	უ მი ზეზ ოდ
მოციქულები	მო ციქულ ები
განეწყო	გან ეწყ ო
დაშორდა	და შორ და
ათასიდან	ათას იდან
პიესაზე	პიეს აზე
სამფლობელოდ	სა მფლობელ ოდ
რახან	რა ხან
ინდოელი	ინდოელ ი
ხელსაყრელია	ხელსაყრელ ია
ნეანდერტალელების	ნეანდერტალელ ების
პოსეიდონის	პოსეიდონ ის
ქალმა	ქალ მა
ჰელმის	ჰელმ ის
სამოცდაათი	სა მ ოცდაათ ი
ხმლით	ხმლ ით
ვიეტნამში	ვიეტნამ ში
მეცნიერებს	მეცნიერებ ს
ორკების	ორკ ების
დაფარვა	და ფარვ ა
ლეოპოლდი	ლეოპოლდ ი
პანიკური	პანიკ ური
სელევკიდების	სელევ კიდ ების
წყალბადის	წყალბად ის
კერპად	კერპ ად
კვირეული	კვირ ე ული
დავთარი	დავთარ ი
გამოხატავდეს	გამო ხატავ დეს
კეთილდღეობისთვის	კეთილდღეობ ისთვის
ნასესხებ	ნასესხებ
გალავნისა	გა ლავნ ისა
განსახლებული	განსახლებ ული
სანჯაყი	სა ნჯაყ ი
მხარგრძელთა	მ ხარგრძელ თა
ფრანკფურტის	ფრანკფურტ ის
მომნელებელ	მო მნელებელ
კარა	კარ ა
მიიქცია	მი იქც ია
სიზმარი	სიზმარ ი
ინდუისტური	ინდუისტ ური
მუნიციპალიტეტია	მუნიციპალიტეტ ია
ამბები	ამბ ები
გოდოლი	გოდოლ ი
პროტესტანტი	პროტესტანტ ი
ბითლზის	ბითლზ ის
ჯაყელმა	ჯაყელ მა
ჩაისახა	ჩა ისახ ა
დისკს	დისკ ს
ნაბოძები	ნა ბოძ ები
ექსპონატს	ექსპონატ ს
ცხენზე	ცხენ ზე
სახსრის	სახსრ ის
სცენა	სცენ ა
ქუჩას	ქუჩ ას
მისადგომია	მი სადგომ ია
იგნატიუს	იგ ნატიუს
ტერასა	ტერას ა
გამოშვერილი	გამო შვერილ ი
იატაკქვეშ	იატაკქვეშ
გადმოსახლებულ	გადმოსახლ ებულ
სახელოები	სახელო ები
დასაუფლებლად	და სა უფლებ ლად
ხევისწყლის	ხევ ისწყლ ის
დაიკავებდა	და იკავებ და
მარცვალი	მარცვალ ი
კანკელი	კანკელ ი
მარქსიზმის	მარქსიზმ ის
მუშახელი	მუშახელ ი
გააკეთებს	გა აკეთებ ს
იბერის	იბერი ს
კლდეებზე	კლდეებ ზე
მოეწყოთ	მო ეწყ ოთ
აპოლოს	ა პოლ ოს
არს	არ ს
ფეხს	ფეხ ს
მიზნისთვის	მიზნ ისთვის
გვერდით	გვერდ ით
აადვილებდა	ა ადვილ ებდა
გვირაბი	გვირაბ ი
ფიგურად	ფიგურ ად
სახანოები	სახანო ები
ევროდ	ევრ ოდ
ღორების	ღორ ების
აიაქსს	აიაქს ს
ბირთვის	ბირთვ ის
გაანთავისუფლოს	გა ა ნთავისუფლ ოს
ათეისტური	ათეისტ ური
რეჟისორები	რეჟისორ ები
გატეხა	გა ტეხ ა
მაისს	მაის ს
გამოქვაბულები	გამო ქვაბულ ები
ჩამოყვანილი	ჩამო ყვანილ ი
გაიზრდება	გა იზრდებ ა
შეხვედრით	შეხვედრ ით
ხიდზე	ხიდ ზე
ხავერდოვანი	ხავერდ ოვანი
ამატებენ	ამატ ებენ
იასი	იას ი
ბითინიის	ბითინი ის
ბაზარზე	ბაზარ ზე
გაეთავისუფლებინა	გა ე თავისუფლებ ინა
კვალად	კვალ ად
მეზობლის	მეზობლ ის
დამხობით	და მხობ ით
ქვრივი	ქვრივ ი
წუთში	წუთ ში
რეაქტორის	რეაქტორი ს
ღმერთისგან	ღმერთ ისგან
კათედრები	კათედრ ები
ჩართო	ჩართ ო
ენაც	ენაც
დაივინგის	და ივ ინგის
საამირო	სა ამირო
ოზურგეთის	ოზურგეთ ის
შვეულმფრენის	შვეულმფრენი ს
პროდიუსერ	პროდიუსერ
სეზონით	სეზონ ით
მიმწოდებელი	მიმ წოდებელი
ტელეარხის	ტელეარხ ის
ინდურ	ინდურ
ნამსხვრევები	ნა მსხვრევ ები
მემკვიდრე	მემკვიდრე
გაიმარჯვეს	გა იმარჯვ ეს
კრიმინალურ	კრიმინალ ურ
მოესმინა	მო ესმ ინა
კუთვნილება	კუთვნილებ ა
პნევმატური	პნევმ ატური
ჩემპიონობის	ჩემპიონობ ის
სირთულეები	სირთულე ები
სატელიტ	სატელიტ
კლასიფიკაციაში	კლასიფიკაცი აში
თავაძე	თავ აძე
სიებში	ს ი ებში
ზომა	ზომ ა
სიმები	სიმ ები
მიუძღვნეს	მი უძღვნ ეს
დაუსწრებელი	და უსწრ ებელი
აერთიანებს	ა ერთიანებ ს
აგილერა	ა გილერ ა
მძევალი	მ ძევ ალი
შეგვხვდეს	შე გვხვდ ეს
საპრეზიდენტო	სა პრეზიდენტ ო
ჩავთვლით	ჩავ თვლით
მცენარეები	მცენარეებ ი
ჩენ	ჩენ
ექსპლოატაციის	ექსპ ლოატაციის
ფლოიდს	ფლოიდ ს
დაარსებისას	და არსებ ისას
დაყრდნობილია	და ყრდნობილ ი ა
დანიელთა	დანიელ თა
იარაღებისა	იარაღებ ისა
ძლიერია	ძლიერ ია
პროცედურას	პროცედურ ას
ლიდერებმა	ლიდერ ებმა
ანას	ან ას
პირში	პირ ში
ტიბ	ტი ბ
დეშიფრაციის	დე შიფრ აციის
დარღვევის	და რღვევ ის
კუბოში	კუბ ო ში
მალეგირებელი	მა ლეგირებ ელი
საფუძველია	სა ფუძველ ია
დამთავრების	და მთავრებ ის
თანამშრომლობისა	თანამშრომლობ ისა
უგზავნიდა	უ გზავნ იდა
მანეს	მან ეს
დაისაჯა	და ისაჯ ა
საწინააღმდეგოდ	სა წინააღმდეგ ოდ
მიეღოთ	მი ეღ ოთ
სასწავლებლიდან	სა სწავლებლ იდან
ფორესტის	ფორესტ ის
მეფისნაცვლის	მეფისნაცვლ ის
ავრელიანემ	ავრ ელიანემ
გაზომვების	გა ზომვ ების
იუსტინე	იუს ტინე
შეთავაზებული	შე თავაზებ ული
ევაკუაციის	ევაკუაცი ის
დასაბამიდან	და საბამ იდან
დღეს	დღე ს
ილეთი	ილ ე თი
დაენიშნა	და ე ნიშნ ა
განზომილებაში	გა ნზომილებ აში
კოლეჯს	კოლეჯ ს
პაპობის	პაპ ობის
იღონა	იღონ ა
ფიბი	ფიბ ი
ხელოვნურ	ხელოვნურ
მწყემსი	მ წყემს ი
შეკავება	შე კავებ ა
დადგებოდა	და დგებოდ ა
ედუარდ	ედუარდ
ერტყმის	ერტყ მის
ოკეანურ	ოკეან ურ
ოცწლიანი	ოც წლიან ი
მიუძღვით	მი უძღვ ით
პლასტმასის	პლა სტმასის
მსახიობს	მ სახიობ ს
ტბაში	ტბ აში
პორტალები	პორტალ ები
მემკვიდრეს	მემკვიდრე ს
ჰორიზონტალური	ჰორიზონტალურ ი
გამოცდები	გამო ცდ ები
ედი	ედ ი
მუსიკოსის	მუსიკოს ის
გამო	გა მ ო
ანდრონიკოვი	ანდრონიკ ოვი
მიწერილი	მი წერილ ი
უაზრო	უ აზრ ო
სიგრძეს	სიგრძ ეს
მხარემ	მხარე მ
ზემოთხსენებული	ზემოთ ხსენებული
ბოლქვაძე	ბოლქვაძე
მაჩვენებლები	მა ჩვენებლ ები
ჩამოსახლება	ჩამოსახლებ ა
ლაშას	ლაშ ას
პაქტს	პაქტ ს
სროლაში	სროლ აში
გუარამ	გუარამ
პოლოს	პოლ ოს
ნახევარკუნძულსა	ნახევარკუნძულ სა
კახაბერ	კახაბერ
ჰენი	ჰენ ი
ბრომის	ბრომ ის
სახეობიდან	სახეობ იდან
სამსახურის	სამსახურ ის
ალამი	ა ლამ ი
ნატიფი	ნა ტიფ ი
სიმჭიდროვის	სი მჭიდროვ ის
დანებების	და ნებ ების
პაპად	პაპ ად
უსახურად	უსახურ ად
მრეწველობა	მრეწველობ ა
სპექტორი	სპექტ ორ ი
ვარიანტად	ვარიანტ ად
სნუპის	სნუპ ის
ჰქვიათ	ჰქვი ათ
წყვეტს	წყვეტ ს
აფხაზეთისა	აფხაზეთ ისა
დაფუძნებულია	და ფუძნებ ულია
უმთავრესი	უ მთავრეს ი
შეისრული	შე ისრ ული
გადასცემდნენ	გადასცემ დნენ
ფორმირებაზე	ფორმირებ აზე
ქარიშხლის	ქარიშხლის
ნიადაგში	ნიადაგ ში
გამომწყვდეული	გამო მ წყვდე ული
იგეგმებოდა	იგეგმ ებოდა
სამოას	სამო ას
შთაგონების	შთაგონებ ის
დნმ	დნ მ
წყაროთა	წყაროთ ა
დებიუტი	დებიუტ ი
სახელოსნო	სა ხელოსნო
ჯარისკაცებმა	ჯარისკაც ებმა
შლემის	შლემ ის
პოლიტიკით	პოლიტიკ ით
მცდელობით	მცდელობ ით
ევროპა	ევროპ ა
გაღრმავდა	გა ღრმავ და
გომბეშო	გომ ბეშო
ქრომოსომების	ქრომოსომ ების
განუვითარებელი	გა ნუვითარებელ ი
შოკისმომგვრელი	შოკის მო მგვრელ ი
უღალატეს	უ ღალატ ეს
აზნაურთა	აზნაურ თა
გამსახურდია	გა მსახურდი ა
ისმენდა	ისმენდ ა
გუბერნატორმა	გუბერნატორ მა
გამოსახულების	გამო სახულებ ის
აკაციის	აკაცი ის
მაშ	მაშ
პირმა	პირ მა
აფეთქდა	აფეთქ და
ანიმატორი	ანიმ ატორი
