გამოსხივება	გამო სხივ ება
დეკორატიულ	დეკორატიულ
კულტივირებულია	კულტივირებ ულია
ავერსზე	ა ვერს ზე
რაიანი	რა იანი
ფილმებისთვის	ფილმ ებისთვის
ლონდონისა	ლონდონ ისა
ფოტოგრაფმა	ფოტოგრაფ მა
დუეტ	დუეტ
სართულები	სა რთულ ები
ამდენი	ამდენ ი
მოსახელე	მოსა ხელ ე
იზიდავდა	იზიდ ავდა
გამოწვეულ	გამო წვეულ
დები	დ ები
სჯული	სჯ ული
ათასამდე	ათას ამდე
იაპონიასთან	იაპონ იასთან
საფეხურად	სა ფეხურ ად
იწვევდნენ	იწვევ დნენ
გარემოს	გარემო ს
მასტეინი	მ ასტეინ ი
ეცდება	ეც დება
დაუფიქრებლად	დაუ ფიქრ ებლად
აქაიის	ა ქაი ის
მსხვერპლშეწირვა	მსხვერპლშე წირვ ა
სააბატოში	სა აბატ ოში
სახეები	სახე ები
ტუტემიწა	ტუ ტე მიწა
წყალუხვია	წყალ უხვ ია
წარმოებასა	წარმოებ ასა
ენციკლოპედია	ენციკლოპე დ ია
რევკომი	რევკომ ი
გუნდთან	გუნდ თან
სამართლიანია	სა მართლ იანია
წერეთელმა	წერეთ ელმა
ტრადიციებმა	ტრადიცი ებმა
შემართებით	შე მართ ებით
ბელგრადი	ბელგრად ი
პრაქტიკის	პრაქტიკ ის
გამოსვლის	გამო სვლ ის
ხმარებას	ხმარ ებას
ჰქონდა	ჰქონ და
ფიჭვის	ფიჭვ ის
მოურავის	მო ურავ ის
ვერსიაში	ვერსი აში
ჯირკვლებს	ჯირკვლ ებს
შეცვლას	შეცვლ ას
შესატყვისად	შე სატყვის ად
ცვეთის	ცვეთ ის
ხალხისგან	ხალხ ისგან
ობსერვატორიის	ობსერვატორი ის
კალათბურთელი	კალათბურთ ელი
უნივერსიტეტი	უ ნივერსიტეტ ი
ბერბერულ	ბერბერ ულ
ნადავლით	ნადავლ ით
მიაჩნია	მი აჩნ ია
რაბი	რაბი
კითხულობდნენ	კითხულობ დნენ
სამრევლო	სა მრევლ ო
იწურებოდა	იწურ ებოდა
პროტესტანტ	პროტესტანტ
რა	რა
გამჭრიახი	გა მჭრიახ ი
დაჯილდოვდა	და ჯილდო ვდა
დებულებებს	დებულებ ებს
ტორინო	ტორ ინო
გადასულა	გადა სულ ა
არგვეთის	არგვ ეთის
შეძენილი	შე ძენ ილი
ოცდამეერთე	ოცდამე ერთ ე
გიმნაზიას	გიმნაზ იას
ელიოტი	ელიოტ ი
გამუდმებით	გამუდმე ბ ით
ბოქს	ბ ოქ ს
გამოეყენებინათ	გამოე ყენ ებინათ
სახელო	სახელ ო
მიმაგრებულია	მი მაგრ ებულია
ტახტის	ტახტ ის
სურათის	სურათ ის
დაბრუნებისას	და ბრუნებ ისას
შემზარავი	შემ ზარ ავი
ც	ც
ნაწილში	ნაწილ ში
ქვეყანათა	ქვეყან ათა
მონაწილეების	მონაწილე ების
წუხდა	წუხ და
აკვედუკი	აკვედუკ ი
მოთავე	მო თავ ე
ფლინი	ფლინ ი
გრანტის	გრანტ ის
განვლილ	განვ ლ ილ
ბუჩქნარით	ბუჩქნარ ით
ალყის	ალყ ის
ბანკნოტები	ბანკნოტ ები
ფორმაცია	ფორმ აცია
ანალიზმა	ანალიზ მა
ხალხთან	ხალხ თან
მოძრაობენ	მოძრა ობენ
განდიდებას	გან დიდებ ას
ბერენიკას	ბერენიკა ს
მსურს	მ სურ ს
რომაელი	რომაელ ი
ბორცვების	ბორცვ ების
ტურით	ტურ ით
შესანიშნავი	შესა ნიშნავ ი
ასაცილებლად	ასა ცილ ებლად
აყვავებული	აყვავ ებული
ამაღელვებელი	ამა ღელვ ებელი
ბონაპარტის	ბონა პარტი ს
გერმანიაში	გერმა ნ იაში
ისრული	ისრ ული
ამფიბიების	ა მფიბი ების
თვისებაა	თვისებ აა
კანდიდატებს	კანდიდატ ებს
მამაცობისა	მამა ც ობისა
ბევრისთვის	ბევრ ისთვის
ორგანოთა	ორგან ოთა
საინგილო	სა ინგილ ო
შეჯიბრებაში	შე ჯიბრებ აში
დიდებულებმა	დიდებულ ებმა
სფეროები	სფერო ები
ხმება	ხმ ება
ფარსმანი	ფარს მანი
სისხლისგან	სისხლ ისგან
მარშრუტზე	მა რშრუტ ზე
არქტიკული	არქტიკ ული
სერიალებში	სერიალ ებში
წვდომა	წვდომ ა
ბირმის	ბი რმ ის
საწინდარი	სა წინდ არი
დაეხმარონ	დაე ხმარ ონ
სუსტადაა	სუსტ ადაა
ქალა	ქალ ა
სამეული	სამე ული
საუკუნეს	სა უკუნ ეს
აცილების	აცილ ების
ნათლად	ნათლ ად
არეული	ა რეულ ი
ირ	ირ
მოსთხოვა	მო სთხოვ ა
ქალაქმა	ქალაქ მა
პართიის	პართი ის
ავსტრიელმა	ავსტრიელ მა
ბილიკზე	ბილიკ ზე
ტალახით	ტალახ ით
ვიბრაცია	ვი ბრ აცია
პლანტის	პლა ნტ ის
კონტაქტში	კონტაქტ ში
გიგაურთა	გიგა ურ თა
სეზონით	სეზონ ით
მოამბის	მო ამბ ის
დაეკრძალათ	დაე კრძალ ათ
დარღვევის	და რღვევ ის
აუდიოკასეტაზე	აუდიოკასეტ აზე
ეგზემპლიარის	ეგზემპლ იარ ის
გარეუბნებს	გა რეუბნ ებს
ჰკითხა	ჰკითხ ა
პორტუგალიელი	პორტუგალ იელი
ნოველები	ნოველ ები
მარცვლეულის	მარ ცვლეულ ის
ქცევები	ქცევ ები
ვალდაის	ვალ დაის
კუპერის	კუპერ ის
მაღაზიათა	მა ღაზი ათა
ერთგვაროვან	ერთ გვაროვან
ეუბნებოდა	ე უბნ ებოდა
მოკავშირის	მო კავშირ ის
ნელი	ნ ელი
საზრუნავი	სა ზრუნ ავი
ცერემონიაზე	ცერემონი აზე
კორუფცია	კორუფც ია
მღვდელმთავარმა	მღვდელმთავა რ მა
სიზმრებში	სიზმრ ებში
ჰომოფობია	ჰო მოფობ ია
აუქმებს	ა უქმ ებს
ტერიტორიიდან	ტერიტორი იდან
უმაღლესი	უ მაღლ ესი
ვისკონტის	ვის კონტ ის
შემდგომში	შე მდგომ ში
ქვიშოვანი	ქვიშ ოვანი
სკოლებისათვის	სკოლ ებისათვის
გადის	გა დ ის
შტატებმა	შტატ ებმა
მუშად	მუშ ად
შემსრულებელ	შემ სრულებელ
ააფეთქეს	ა აფეთქ ეს
ანჯაფარიძე	ან ჯაფარ იძე
ურისა	ურ ისა
წინაპრებმა	წინაპრ ებმა
კანონია	კანონ ია
ლეგენდად	ლეგენდ ად
ახალშობილი	ა ხალშობილ ი
მოსწყდა	მო სწყ და
ჯარიმა	ჯარიმ ა
წერს	წერ ს
ლეილა	ლეი ლ ა
ნახატი	ნახატ ი
შეეტანათ	შე ეტან ათ
დიასი	დი ასი
მცირედი	მცირ ედი
მსახურებას	მ სახურ ებას
ნახატებში	ნახატ ებში
წინაა	წინ აა
ფრანგული	ფრანგულ ი
ამჯობინა	ამჯობი ნ ა
მოყვებოდა	მო ყვ ებოდა
სიმეტრიულად	სი მეტრი ულად
მოდერნიზმი	მოდერნ იზმი
პეიზაჟი	პეიზაჟ ი
ხერხების	ხერხ ების
სახეობისათვის	სა ხეობ ისათვის
კოლექციაში	კოლექცი აში
ალისფერი	ა ლ ისფერი
ლოგიკური	ლოგიკ ური
ზრდის	ზრდ ის
გარემონტდა	გა რემონტ და
მოწაფემ	მოწაფ ემ
დასარტყმელი	დასარტყმე ლ ი
პოეტ	პოეტ
სანაოსნოდ	სა ნაოსნ ოდ
საღვთისმსახურო	საღვთისმ სახურ ო
სიცოცხლეს	სი ცოცხლ ეს
უზურპატორმა	უ ზურპატორ მა
სერვისები	სერვის ები
ფორმირებული	ფორმ ირებული
ქმნილების	ქმნილ ების
ცისა	ც ისა
ოპტიმალურ	ოპტიმ ალურ
მონსტრების	მო ნსტრ ების
რედაქტორები	რედა ქტორ ები
ბრძოლას	ბრძოლ ას
მოეხსნა	მო ეხსნ ა
პროპაგანდის	პროპაგანდ ის
ესპ	ე სპ
დღიურად	დღიურ ად
გამოკვეთილია	გამო კვეთ ილია
წამსვე	წამ სვე
ქუთაისისა	ქუთა ისისა
დადის	და დ ის
სანდოვალი	სანდოვ ალი
ობიექტის	ობიექტ ის
გეომორფოლოგია	გეომორფოლოგ ია
წვიმების	წვიმ ების
აპოლოს	ა პოლ ოს
დაქვეითებას	და ქვეით ებას
იაკობინელთა	იაკო ბინ ელთა
დანიელის	დანი ელის
კონფედერაციას	კონფედერაცი ას
თხზულებათა	თხზულებ ათა
ომული	ომ ული
ნაბიჯი	ნა ბიჯ ი
გაყოფით	გა ყოფ ით
ერედვის	ერედვ ის
რეპარაციის	რე პარ აციის
შემოუნახავს	შემოუ ნახავ ს
მიდგომის	მი დგომ ის
რკინა	რკინ ა
მკითხველისთვის	მკით ხველ ისთვის
შემოთავაზებულ	შემო თავაზ ებულ
პლატონს	პლატონ ს
ესაია	ესა ია
ქალებზე	ქალ ებზე
პროდუქტში	პროდუქტ ში
აღნიშვნის	აღნიშვნ ის
სემიტურ	სემიტ ურ
კაცისგან	კაც ისგან
არსებობას	არსებობ ას
კლდოვან	კლდოვან
ლიბიის	ლიბი ის
იხვეწებოდა	ი ხვეწ ებოდა
ხვდებიან	ხვდ ებიან
ჰეპატიტის	ჰე პატიტ ის
ნათესაობრივი	ნათესა ობ რივი
წინასწარმეტყველის	წინა სწარმეტყველ ის
კოგურიოს	კო გური ოს
ყვავილის	ყვავილ ის
იარდი	ი არდ ი
ჩაიწერება	ჩაიწერ ება
აღუნიშნავს	აღუ ნიშნავ ს
მუშარაფი	მუშა რაფ ი
მრავალპარტიული	მრავალ პარტი ული
დარბეული	და რბე ული
მამასახლისის	მამა სახლ ისის
კულისებში	კული ს ებში
თვითმკვლელობის	თვით მკვლელობ ის
გეორგ	გეორგ
აღდგომას	აღდგომ ას
ზრუნავს	ზრუნ ავს
ბაკალავრიატის	ბაკალავრ იატის
დაფინანსება	და ფინანს ება
საბაგირო	სა ბაგირ ო
მომხმარებლები	მომხმარე ბლ ები
ექსიტონი	ექს ი ტონი
ქალიშვილმა	ქალიშვილ მა
მეტალიკაში	მე ტალიკ აში
მითითებულისა	მი თითებ ულისა
შრომაში	შრომ აში
წარსულზე	წარსულ ზე
მანჩესტერ	მა ნჩესტერ
აფხაზი	აფხაზ ი
ფაღავას	ფაღავა ს
მინერალებში	მინერა ლ ებში
ფრედერიკ	ფრედ ერიკ
ადამიანებთან	ადამიან ებთან
მასშტაბით	მა სშტაბ ით
აქადური	აქად ური
ოსმალეთს	ოსმალეთ ს
მოთხრობათა	მო თხრობ ათა
გამოთქვეს	გამო თქვ ეს
ერქომაიშვილი	ერქომა იშვილი
საბიუჯეტო	სა ბიუჯეტ ო
სპეციფიკური	სპეციფიკ ური
ჰენდერსონის	ჰენდერსონ ის
ანსამბლთან	ა ნსამბლ თან
პირადად	პირად ად
ასტეროიდები	ა სტეროიდ ები
ოსლოს	ოსლო ს
ქცეულ	ქცეულ
რიგობითი	რიგ ობითი
მოაგებინა	მო აგ ებინა
ამოდიოდა	ამო დიოდ ა
ოლიმპიური	ოლიმპი ური
დარკენ	და რკ ენ
სამზარეულოს	სამ ზარეულ ოს
მოძრაობების	მო ძრაობ ების
არჩევანზე	ა რჩევან ზე
რუხია	რუხ ია
ბენიტო	ბენ იტ ო
იტანჯებოდა	იტანჯ ებოდა
მიფრინავდა	მი ფრინავ და
მაჰმადიანები	მაჰმა დიან ები
დაუვიწყარი	დაუ ვიწყ არი
კართაგენის	კართაგენ ის
რომლისაგანაც	რომლისა გან აც
შეთანხმება	შე თანხმ ება
არსებობის	არსებობ ის
მადრიდის	მა დრიდ ის
დამტკიცებას	და მტკიცებ ას
დანგრეულ	და ნგრეულ
უცვლელ	უცვლელ
თამაშობდნენ	თამაშ ობდნენ
ალბრეხტის	ალბრეხტ ის
ვარჯიშზე	ვარჯიშ ზე
ხნით	ხნ ით
ბონობოს	ბონობო ს
ჯუჯა	ჯუჯ ა
პერიფერიულ	პერიფერ იულ
ესწრებოდნენ	ესწრ ებოდნენ
იერთებს	ი ერთ ებს
ყბების	ყბ ების
წაგებით	წაგებ ით
კრიტიკოსმა	კრიტიკოს მა
სერვიუს	სერვ იუს
მოსამარაგებლად	მოსა მარაგ ებლად
სიმპსონის	სი მპსონ ის
დაიმკვირდა	დაიმ კვირ და
ჩინელების	ჩინ ელების
გადაუხვია	გადა უხვ ია
სხეულია	სხეულ ია
ბავშვური	ბავშვ ური
გარშემო	გა რშემო
ფიდეს	ფიდ ეს
სკამები	სკამ ები
გასაბერი	გასა ბერ ი
ატლეტიკოსთან	ატლეტიკ ოსთან
ჯარისკაცები	ჯარისკაც ები
ჩასვეს	ჩა სვ ეს
გადარჩენილთა	გადა რჩენილ თა
სიმი	სი მ ი
სამსახურების	სამ სახურ ების
ჩარტებში	ჩარტ ებში
გამოსახულებათა	გამოსა ხულებ ათა
იაფი	იაფ ი
არსებობაც	არსებობ აც
შესრულებისას	შე სრულ ებისას
დაასხეს	დაა სხე ს
კაუჩუკის	კაუჩუკ ის
მამამთავარი	მამა მთავარ ი
კლავდიუს	კლავდიუს
ხანგრძლივად	ხანგრძლივ ად
მეგობრის	მეგობრ ის
რობინსონის	რობინ სონის
ჰეს	ჰეს
ბარსა	ბარ სა
ბურთთან	ბურთ თან
აღმოსავლეთმცოდნეობის	აღმოსავლე თმცოდნე ობის
ვსვამ	ვ სვამ
თავკაცი	თავკაც ი
ხეებსა	ხე ებსა
გაიფანტა	გაი ფანტ ა
რჩებიან	რჩ ებიან
დედოფალს	დედოფალ ს
წარმატებით	წარმატ ებით
მოზაიკა	მო ზაიკ ა
დაფრინავენ	და ფრინავ ენ
ორგანიზმთა	ორგანიზმ თა
ბლეკმორი	ბლეკმორ ი
ბრუნვითი	ბრუნვ ითი
ბუდისტი	ბუდისტ ი
საკრავი	სა კრავ ი
სენი	ს ენი
მოხვედრით	მო ხვედრ ით
ძალაც	ძალ აც
იზაბელას	იზაბე ლ ას
ნააზრევის	ნა აზრ ევის
ბობი	ბობ ი
არაბმა	არაბ მა
ლატვია	ლატვი ა
ფორმატები	ფორმ ატები
მეფეზე	მეფე ზე
უშანგი	უშანგ ი
ვისკის	ვი სკის
შიგნიდან	შიგნ იდან
ქათამი	ქათამ ი
ჩოლოყაშვილმა	ჩოლოყაშვილ მ ა
გაჭრილია	გა ჭრილ ია
განაპირობებს	განა პირობ ებს
ასაკთან	ასაკ თან
შენიშნავს	შე ნიშნავ ს
ეგეოსის	ეგე ოსის
ვახტანგი	ვახტანგ ი
კონფიგურაციის	კონფიგურაცი ის
კალათების	კალათ ების
იულიას	იულ იას
რეგიონებია	რეგიონ ებია
იერიშებს	იერიშ ებს
აგურისა	აგურ ისა
წმინდანის	წმინდა ნ ის
სტანდარტს	სტანდარ ტ ს
ნაკლოვანებები	ნაკ ლოვან ებები
მიმდინარეობდა	მიმდინარე ობ და
შედევრია	შე დევრ ია
ავალებს	ავალ ებს
მოგონება	მო გონებ ა
მილეტის	მილეტ ის
არეულობით	ა რეულობ ით
საქართველოში	სა ქართველ ოში
ეპისტოლე	ეპისტოლე
კრიმინალთან	კრიმინა ლ თან
ნაბოკოვის	ნა ბოკ ოვის
რაზმიც	რაზმ იც
ანდრეი	ანდრე ი
რელიკვია	რელიკვი ა
გამოფენის	გამო ფენ ის
სმითმა	სმით მა
ორთოდოქსული	ორთოდო ქს ული
დანაშაულს	დანაშაუ ლ ს
უფსკრულის	უ ფსკრულ ის
ღორღიან	ღორღ იან
დროშას	დროშ ას
კვარტალი	კვარტალ ი
მასკერანოს	მა სკერან ოს
საქართველოზე	სა ქართველ ოზე
პატრონაჟის	პატრონ აჟის
ხელსაწყოებს	ხელსაწყო ებს
სინგლებს	სინგლ ებს
ლიკას	ლიკ ას
ბეჭედს	ბეჭედ ს
სტუდენტთა	სტუდენტ თა
ბრაზილიელებმა	ბრაზილიელ ებმა
ტაქტიკა	ტაქტიკ ა
სულთანატის	სულთან ატის
პორტებს	პორტ ებს
წინასწარმეტყველების	წინა სწარმეტყველ ების
გიბრალტარის	გიბრალტარ ის
ელიფსის	ელიფს ის
გადაწყვეტას	გადა წყვეტ ას
ოსმალეთისათვის	ოსმალეთ ისათვის
მონებით	მო ნ ებით
მოჩუქურთმებული	მო ჩუქურთმ ებული
სიძველეთა	სი ძველ ეთა
ფენებში	ფენ ებში
ომის	ომ ის
მოსაკლავად	მოსა კლავ ად
კონტინენტიდან	კონტინენტ იდან
ტომობრივი	ტომ ობრივი
კაბუკის	კაბ უკის
დაგ	და გ
ხელმოკლე	ხელ მოკლ ე
კარიჭაშვილი	კარიჭ აშვილი
სვეტზე	სვეტ ზე
დანერგვას	და ნერგვ ას
სეთი	სეთ ი
ვირაკოჩას	ვირაკოჩ ას
ტანსაცმელს	ტანსაცმ ელ ს
შემობრუნება	შემო ბრუნებ ა
წვრთნა	წვრთნ ა
სოხუმის	სოხუმ ის
შეჩერების	შე ჩერ ების
პოპულარულია	პოპულარულ ია
მომავალ	მო მავალ
მიწერა	მი წერ ა
შოშიტა	შოშ იტა
ჯერემი	ჯერ ემი
ჟანრს	ჟანრ ს
არატრადიციული	არა ტრადიცი ული
ფუფუნების	ფუფუნ ების
კონსოლის	კონსოლ ის
მათგანი	მათგა ნ ი
თავისებურად	თავისებურ ად
შერეული	შე რეულ ი
ბაქსი	ბაქს ი
მოგრძო	მო გრძ ო
დამყარებისათვის	და მყარ ებისათვის
ვენესუელას	ვენესუე ლ ას
სამეკლესიიანი	სამე კლესი იანი
არბიტრაჟის	არბიტრაჟ ის
მაჩაბლის	მ აჩაბ ლის
მიფრინავს	მი ფრინავ ს
ხმლებით	ხმლ ებით
კომიქსში	კომიქს ში
ჯესი	ჯ ესი
ჰეროდოტე	ჰეროდოტ ე
ნოემბერი	ნოემბერ ი
ურწმუნო	უ რწმუნ ო
დაკისრებული	და კისრ ებული
დაიჭერენ	დაი ჭერ ენ
შედგებოდა	შე დგ ებოდა
ბეწვიანი	ბეწვ იანი
ნაპირზეა	ნაპირ ზეა
რაჰმანი	რაჰ მანი
ჩხავერი	ჩხა ვ ერი
იცვლებოდა	იცვლ ებოდა
სერვისით	სერვის ით
ცვლილებაზე	ცვლილებ აზე
მყარი	მყარ ი
ტენდენციას	ტენდენც იას
მათგან	მათგა ნ
დამკვირვებელი	დამ კვირვებ ელი
კაბადოკიის	კა ბადო კიის
მეცადინეობაში	მე ცადინე ობაში
შესაქმის	შე საქმ ის
ვოლდემორს	ვოლდემო რ ს
დაიწია	და იწი ა
ფლეტჩერის	ფლეტჩერ ის
კუხის	კუხ ის
ირგვლივ	ირგვლივ
რაინდის	რაინდ ის
გამოირიცხოს	გამოი რიცხ ოს
ჩინელებს	ჩინ ელებს
ლიტერატურულ	ლიტერატურ ულ
გაღება	გა ღებ ა
იერუსალიმი	იერუსალი მ ი
ყოველწლიური	ყოველწლიურ ი
წვის	წვ ის
მსახური	მ სახურ ი
სიგრძეზეა	სი გრძე ზეა
დარღვეული	და რღვე ული
ოთხიდან	ოთხ იდან
მოდაში	მოდ აში
რობაქიძე	რობაქიძ ე
ფაშა	ფაშ ა
დაცემამდე	და ცემ ამდე
დასარულს	დასა რულ ს
დაედევნენ	დაე დევნ ენ
დრიფტის	დრ იფტის
დანიშნულ	და ნიშნულ
კონცერნი	კონ ცერ ნი
დომენიკო	დომენ იკო
ესაა	ე სა ა
კოკა	კოკ ა
ფშაური	ფშა ური
საყვირის	სა ყვირ ის
ხმარობდა	ხმარ ობდა
მონაწილეობს	მონაწილე ობს
უნიკალურია	უნიკალურ ია
დაუმარცხებელი	დაუ მარცხ ებელი
მინაწერში	მინა წერ ში
მონე	მონ ე
ნიბელუნგების	ნიბელუნგ ების
აგურითა	ა გური თა
მიაყენებს	მი აყენ ებს
ჯერარდმა	ჯერ არდ მა
თეორიასთან	თეორი ასთან
გავრცელებისას	გა ვრცელ ებისას
უმეტეს	უმეტეს
მონათმფლობელობის	მონათ მფლობელ ობის
კომისიას	კომისი ას
ყელით	ყელ ით
ჩამებარებინა	ჩა მებარ ებინა
აქვეყნებს	ა ქვეყნ ებს
ერთნაირი	ერთ ნაირ ი
სასტარტო	სა სტარტ ო
მინას	მი ნ ას
მრავალფეროვნების	მ რავალფეროვნ ების
საღებავებით	სა ღებავ ებით
წლებს	წლ ებს
ბეჭდური	ბეჭდ ური
ელჩობას	ელჩ ობას
საღმრთო	სა ღმრთ ო
ღიობის	ღიობ ის
მაჰმადის	მაჰმა დ ის
წყალსაცავების	წყალსაცავ ების
კინორეჟისორის	კინო რეჟისორ ის
გაგრძელების	გა გრძელ ების
ხალხთა	ხალხ თა
შლილი	შლილ ი
ხნის	ხნ ის
ჩეხოსლოვაკია	ჩეხოსლოვაკ ია
მთლიანობაში	მთლიან ობაში
ალეუტის	ა ლეუტ ის
მოპოვების	მო პოვებ ის
გამოხდით	გამო ხდ ით
ფონემა	ფონ ემა
ცხოვრებისეულ	ცხოვრებ ისეულ
სერბულ	სერბ ულ
მიანიჭეს	მია ნიჭ ეს
წინასიტყვაობაში	წინა სიტყვა ობაში
ადგილობრივი	ადგილობრივ ი
წარმოჩენილი	წარმო ჩენილ ი
გვევლინება	გვევლინ ება
ჯგუფების	ჯგუფებ ის
ბელინსგაუზენის	ბელინსგა უზენის
დიქტატურა	დიქტა ტურ ა
კულტურებს	კულტურ ებს
ვიკინგების	ვიკინგ ების
წიგნმა	წიგნ მა
მარიამის	მა რიამ ის
ქცეულიყო	ქცეულ იყო
ფსიქიატრიული	ფსიქია ტრი ული
ალთაის	ა ლთა ის
მაიმუნებს	მა იმუნ ებს
ელექტროსადგური	ელექტრო სადგურ ი
გადაღმა	გადა ღ მა
შეუცვლელად	შე უცვლელ ად
სიქსერსის	სი ქსერს ის
წაიღო	წა იღ ო
დამსახურების	დამ სახურ ების
მემკვიდრეობითობის	მე მკვიდრეობ ითობის
დღეებს	დღე ებს
იქნეს	იქნ ეს
აღარასოდეს	აღ არასოდ ეს
ერთმა	ერთ მა
იმპოსტებს	იმ პოსტ ებს
შედეგების	შე დეგ ების
ბანას	ბან ას
ფრთას	ფრთ ას
რომან	რომან
შეადარეს	შე ადარ ეს
გამოყენებაზე	გამო ყენებ აზე
შეიცვალა	შეი ცვალ ა
იმარჯვა	იმარჯვ ა
ლუფტვაფეს	ლუფტვაფ ეს
ლეგალური	ლეგ ალური
ანგარიშზეა	ანგარიშ ზეა
ფენისაგან	ფენ ისაგან
კომიტეტების	კომიტეტ ების
მოთავსდა	მო თავს და
ილუსტრირებული	ილუსტრ ირებული
გადაამუშავა	გადაა მუშავ ა
ასკანის	ა სკან ის
ვითარდებოდა	ვითარ დებოდა
ცოდნამ	ცოდნ ამ
სავიოლინო	სა ვიოლინო
მონოპოლიური	მო ნოპოლ იური
მრავალჯერ	მრავალ ჯერ
ორგანოში	ორგან ოში
სკოტმა	სკოტ მა
ჩვენებას	ჩვენებ ას
განმტკიცებას	გან მტკიცებ ას
დანიშნულებაა	და ნიშნულ ებაა
ვერცხლის	ვერცხლ ის
მიცემით	მი ცემ ით
ტომებად	ტომ ებად
ზოდიაქოს	ზოდიაქ ოს
არასამეწარმეო	არასა მეწარმე ო
წარდგენის	წარდგენ ის
ნაკადისაგან	ნაკად ისაგან
მაკედონელები	მა კედონელ ები
სიმონს	სი მონ ს
მიუახლოვდნენ	მი უახლოვდ ნენ
შემტევი	შემ ტევ ი
ჰორაციუს	ჰორაციუ ს
ხშირია	ხშირ ია
იწყებს	იწყ ებს
რომელსაც	რომელ საც
განიზრახეს	განი ზრახ ეს
დაყოვნების	და ყოვნ ების
ტაძრის	ტაძრ ის
ჩვილი	ჩვილ ი
ალბომებიდან	ალბომ ებიდან
ჩონჩხები	ჩონჩხ ები
ანტარქტიკის	ანტ არქტიკ ის
პერსონაჟებთან	პერსონაჟ ებთან
ამალის	ამა ლ ის
ველსა	ველ სა
ტექნიკების	ტექნიკ ების
მომღერალმა	მომღერალ მ ა
ტელესერიალი	ტელე სერიალ ი
ცეკვას	ცეკვ ას
მამაკაცებთან	მამა კაც ებთან
მონელების	მო ნელ ების
დას	დ ას
გამოსაცდელი	გამოსა ცდელ ი
პარალელურია	პარალელ ურია
პროსტიტუცია	პროსტი ტუც ია
უმცირესობათა	უმცირე ს ობათა
ციკლ	ციკლ
ფინალების	ფინალ ების
ბებერი	ბებერ ი
სესილი	სესი ლი
მედიის	მედი ის
ღიობები	ღიობ ები
წყლებს	წყლ ებს
დოკუმენტია	დოკუმენტ ია
არსებობისა	არსებობ ისა
წარწერებში	წარწერ ებში
ინტერესებისათვის	ინტერეს ებისათვის
უზენაესმა	უზენაეს მა
შესძლებოდა	შე სძლ ებოდა
ავტოკატასტროფაში	ავტო კატასტროფ აში
ბროდვეის	ბროდვე ის
ბაჰადურ	ბა ჰად ურ
მეცნიერ	მე ცნიერ
ფრინველებით	ფრინველ ებით
მარტინეს	მარტ ინეს
დიუნების	დი უნების
გადაუარა	გადა უარ ა
დასჯით	და სჯ ით
სამყაროს	სა მყარ ოს
წევრთა	წევრ თა
გახმოვანება	გ ახმოვან ება
ჩამოიყვანა	ჩამო იყვან ა
ყოფითი	ყოფ ითი
მესაქონლეობას	მესა ქონლეობ ას
ედოს	ე დო ს
თავდასასხმელად	თავდასა სხმ ელად
პროტექტორატის	პროტექ ტორატ ის
პროგრამებს	პროგრამ ებს
თბილისსა	თბილი ს სა
წევრების	წევრ ების
დაჰყვეს	და ჰყვ ეს
მიქსები	მი ქს ები
შასი	შ ასი
ახშობდა	ა ხშ ობდა
პროვოცირება	პრო ვოც ირება
ნინას	ნ ინას
რევოლუციისა	რევოლუცი ისა
ქვეყანად	ქვეყან ად
მოიწონა	მო იწონ ა
ნილოსში	ნილოს ში
მემუარებში	მემუარ ებში
პეტრე	პეტრ ე
ბოთლები	ბოთლ ები
სამთავრომ	სა მთავრ ომ
უკანასკნელთ	უკანასკნე ლ თ
პალეონტოლოგიის	პალეო ნტ ოლოგიის
მიღების	მიღ ების
ახასიათებთ	ა ხასიათ ებთ
მოჭედილი	მო ჭედ ილი
ბეატრის	ბე ატრ ის
ავსტრიასთან	ავსტრი ასთან
ვაზის	ვაზ ის
კვლევას	კვლევ ას
გულით	გულ ით
ქვეყანაზე	ქვეყან აზე
პარმენიონის	პა რმენი ონის
შალვა	შალვ ა
განაჩენი	განა ჩენ ი
კლიმატზე	კლიმატ ზე
გაშენება	გა შენ ება
ქალღმერთის	ქალ ღმერთ ის
აღმოჩენილი	ა ღმოჩენ ილი
ხელვაჩაურის	ხელ ვაჩა ურის
მოთამაშეებს	მოთამაშეე ბ ს
წინასწარმეტყველს	წინა სწარმეტყველ ს
სეულის	სეულ ის
ვანდა	ვან და
მიატოვეს	მია ტოვ ეს
უმეტესი	უმეტეს ი
ატლანტისი	ატლანტ ისი
შეიქნა	შე იქნ ა
თვლიდა	თვლ იდა
ენებსაც	ენ ებსაც
წოდებით	წოდებ ით
სრუტეს	სრუტე ს
ლითონს	ლითონ ს
ხასიათის	ხასიათ ის
მართავენ	მართ ავენ
სინდარულად	სინ დარ ულად
ლანდშაფტში	ლანდშაფტ ში
ქრისტიანებს	ქრისტიან ებს
ბერბატოვმა	ბ ერბატოვ მა
ბრაზილიისა	ბრაზილი ისა
ტვირთების	ტვირთ ების
გამომიგზავნის	გამომი გზავნ ის
გროვაში	გროვ აში
მზრუნველობას	მ ზრუნველობ ას
თანამშრომლობდნენ	თანამშრომლ ობდნენ
გრაფიკული	გრაფიკ ული
დროგბა	დროგბ ა
ენთუზიაზმი	ენთუზია ზმ ი
ნაგებობებით	ნა გებობ ებით
