გამოსხივება	გამოსხივ ება
საოფისე	სა ოფის ე
წოდებების	წოდებ ების
მღვიმელის	მღვიმე ლის
შენდება	შენ დება
სიტუაცია	სიტუაცი ა
რელიგიის	რელიგი ის
ვულფი	ვულფი
აგენტებმა	აგენტ ებმა
ლაღი	ლაღ ი
ბორანი	ბორ ანი
მკვლელობის	მკვლელობ ის
დაკავებულ	დაკავებ ულ
მომავლისათვის	მომავლი სათვის
სჯერა	სჯერ ა
მილიონია	მილიონ ია
დაწევის	დაწევ ის
გენეტიკურ	გენეტიკ ურ
კლონების	კლო ნების
ტერიტორიებში	ტერიტორი ებში
სივრცეზე	სივრცე ზე
ივერთა	ი ვერ თა
ლაო	ლა ო
კვდება	კვ დება
თვითმკვლელობა	თვითმკვლე ლობა
ეგვიპტესთან	ეგვიპტე სთან
ბუნება	ბუნებ ა
კონკურენციას	კონკურენ ციას
ნეიტრალურ	ნეიტრალ ურ
გაკოტრების	გაკოტრ ების
ფრეს	ფრე ს
წირვის	წირვ ის
დაუჯდათ	დაუ ჯდათ
მოსთხოვეს	მოსთხოვ ეს
კულიკი	კუ ლიკი
თავსართს	თავსართ ს
დოკი	დოკ ი
ფრთამ	ფრთ ამ
ჩამონათვალს	ჩამონათვალ ს
გრამატიკული	გრამატიკ ული
შიფრი	შიფრ ი
დაინახეს	დაინახ ეს
ნაშრომებს	ნაშრომ ებს
ბაღდადი	ბაღდა დი
დონემდე	დონე მდე
ისლამიზაცია	ისლამ იზაცია
მატილდა	მატ ილდა
ოფიცრის	ოფიც რის
ქარიშხლისა	ქარიშხ ლისა
ფილმ	ფილმ
ჩააღწია	ჩა აღწია
გასდევს	გასდევ ს
იძლევა	იძლევ ა
მოცულობის	მოცულ ობის
ბრუნი	ბრუნ ი
სუპერთასი	სუპერთა სი
ვალუა	ვალუ ა
მეურვეობის	მეურვე ობის
ჯანლუიჯი	ჯანლუიჯ ი
მონასტრული	მონასტრ ული
თანამგზავრები	თანამგზავრ ები
ხახუნით	ხახ უნით
ოს	ოს
გრძელდებოდა	გრძელ დებოდა
მოიხსენიებდნენ	მოიხსენ იებდნენ
რიცხვის	რიცხვ ის
სიხარულს	სიხარ ულს
ტაძარში	ტაძარ ში
ძალისა	ძალ ისა
მეცნიერებები	მეცნიერებ ები
სარემონტო	სა რემონტ ო
თავგადასავლებს	თავგადასა ვლებს
მხატვრობას	მხატვრ ობას
ატლანტიკურ	ატლანტ იკურ
ტოტენჰემმა	ტოტენჰემ მა
მონიტორი	მონიტორ ი
დუბლი	დუბლ ი
სანაპიროებზე	სანაპირო ებზე
რკინით	რკინ ით
უნგრეთს	უნგრეთ ს
თემთან	თემ თან
თარგმანის	თარგმან ის
ჩამონადენის	ჩამონადენ ის
სურამში	სურამ ში
ტასო	ტა სო
განედებში	განედ ებში
ტიპების	ტიპ ების
არაბები	არაბ ები
გალაქტიკა	გალაქტიკ ა
რეპრესიებს	რეპრეს იებს
კლუბის	კლუბ ის
ცოლი	ცოლ ი
სამუშაოებისა	სამუშაო ებისა
მიწურულში	მიწურულ ში
რეალურ	რეალ ურ
ფილიპო	ფილიპ ო
დადგმულია	დადგმ ულია
ვიზუალური	ვიზუ ალური
სიმაღლეებზე	სიმაღლ ეებზე
ჯეოსელის	ჯე ოსელის
კოლონას	კოლონ ას
დინამო	დინამო
კონსოლების	კონსოლ ების
მომწიფება	მომწიფ ება
საქმიანობები	საქმიანობ ები
ფრანგებთან	ფრანგ ებთან
ქცევით	ქცევ ით
ხანძთის	ხანძთ ის
ფეოდალიზმის	ფეოდალ იზმის
გაიფორმა	გაი ფორმა
გვერდითი	გვერდ ითი
დარბაზული	დარბაზ ული
სეულში	სეულში
კრებაში	კრებ აში
ნესტა	ნესტ ა
რაპანუის	რა პან უის
აადვილებს	ა ადვილ ებს
აუმჯობესებს	ა უმჯობეს ებს
აახენის	აახ ენის
არჩევანის	არჩევან ის
ალგებრა	ალგებ რა
ფუნქციები	ფუნქცი ები
ქერქზე	ქერქ ზე
გადასახლება	გადასახლებ ა
პრინციპი	პრინციპ ი
დასაკმაყოფილებლად	დასა კმაყოფილებლად
ფართოფოთლოვანი	ფართოფოთლ ოვანი
მიუნხენის	მიუნხენ ის
ეკოლოგიის	ეკოლოგი ის
კრის	კრ ის
საზრდოობენ	საზრდ ოობენ
აცტეკებს	აცტეკ ებს
ეფექტს	ეფექტ ს
თბილ	თბილ
ფართოფოთლოვან	ფართოფოთლ ოვან
მეუღლეს	მეუღლე ს
დაედევნა	დაედევნ ა
ქალწულის	ქალწუ ლის
გაუწია	გაუწი ა
წაიყვანს	წაიყვან ს
ბირმინგემში	ბირმინგემ ში
გაჯერებულია	გაჯერ ებულია
დაჯგუფებების	დაჯგუფ ებების
სახელწოდებად	სახელწოდ ებად
ტოდ	ტ ოდ
დომინიკ	დომინიკ
ჩრდილის	ჩრდილ ის
ძაბრის	ძაბრ ის
შთააგონა	შთაა გონ ა
საგრაფოებად	საგრაფო ებად
დაფაროს	დაფარ ოს
როჯერმა	როჯერ მა
დაკვირვებებს	დაკვირვ ებებს
სკოტი	სკოტ ი
არქტიკისა	არქტიკ ისა
იწვიმა	ი წვიმ ა
განსასხვავებლად	განსა სხვავებლად
საპა	სა პა
ნაყოფს	ნაყოფ ს
წინაპრების	წინაპრ ების
მჭამელი	მჭამელ ი
ფანჯარას	ფანჯარ ას
მილიონიანი	მილიონ იანი
ხერხებს	ხერხ ებს
გაწევა	გაწევ ა
პატრიოტი	პატრიოტ ი
შავმიწა	შავმიწ ა
კაპელის	კაპელ ის
კისრის	კისრ ის
პრეზიდიუმის	პრეზიდიუმ ის
ანდორა	ანდ ორა
დათარიღებულია	დათარიღ ებულია
დაამზადეს	დაამზად ეს
დაღუპვის	დაღუპ ვის
ნომრით	ნომრ ით
რობოტები	რობოტ ები
ვერტმფრენის	ვერტმფრენი ს
რედ	რედ
არარსებობის	არარსებ ობის
რიცხვიც	რიცხვ იც
გათვლილია	გათვლ ილია
შეეჩერებინათ	შეეჩერ ებინათ
მეფისაგან	მეფ ისაგან
თვეების	თვე ების
მოსწავლის	მო სწავლ ის
ვირჯინიის	ვირჯინი ის
უნია	უნი ა
აღნაგობის	აღნაგ ობის
პარტიების	პარტი ების
თავთხელი	თავთხელ ი
რაიონების	რაიონ ების
პაკისტანს	პაკისტან ს
დაბრუნებულს	დაბრუნებ ულს
ხახის	ხახ ის
მოციქულთა	მოციქულ თა
მოეკიდა	მოე კიდა
გარეუბნების	გარეუბნ ების
დროშები	დროშ ები
გაზეთის	გაზეთ ის
ლავრენტის	ლავრ ენტის
ნაითქროლერი	ნაით ქროლერი
ლიტვამ	ლიტვ ამ
ალმა	ალ მა
ჟანრობრივი	ჟანრ ობრივი
სამყაროსთან	სამყარო სთან
წესიერი	წეს იერი
კოლონები	კოლონ ები
სახეცვლილება	სახეცვლილ ება
წარმოშობილ	წარმოშობ ილ
ტიპის	ტიპ ის
გაჩენა	გაჩენ ა
ლუ	ლუ
გამოიყენებს	გამოიყენ ებს
ტენდენციები	ტენდენცი ები
წყალმარჩხი	წყალმარ ჩხი
აგებულებასა	აგებულებ ასა
დაარბია	დაარბი ა
თავსა	თავ სა
ხალხებში	ხალხ ებში
ბულგარელების	ბულგარ ელების
ასაკშივე	ასაკ შივე
მარკა	მარკ ა
ბაგრატი	ბაგრატი
ყავისფერია	ყავის ფერია
მეცნიერების	მეცნიერებ ის
დოჟი	დო ჟი
იმპერატორებმა	იმპერატორ ებმა
ერთდროულად	ერთდრო ულად
თაქთაქიშვილი	თაქთაქიშვილი
ბრაუზერს	ბრაუზე რს
ნაცრისფერ	ნაცრის ფერ
ანადირის	ა ნადირ ის
დაუმარცხებლად	დაუმარცხ ებლად
ესკადრილიის	ესკადრ ილიის
მუშაობაზე	მუშაობ აზე
კამპუსის	კამპუს ის
დღევანდელ	დღევან დელ
მოხუცის	მოხუც ის
ხორვატიამ	ხორვატი ამ
სამსონ	სამსონ
მიმართულებითაა	მიმართულ ებითაა
აბრეშუმხვევიას	აბრეშუმ ხვევიას
კრიტიკოსის	კრიტიკოს ის
ლექსთა	ლექს თა
წარმომადგენლის	წარმომადგენლ ის
ბაქტრიის	ბაქტრი ის
თორმეტგოჯა	თორმეტ გოჯა
შეიცვალოს	შეიცვალ ოს
თელავის	თელავ ის
ტიპოლოგიური	ტიპ ოლოგიური
ასეც	ას ეც
გმირულად	გმირ ულად
რაჭის	რაჭ ის
შემოსავალი	შემოსავ ალი
ჩჟუ	ჩჟ უ
ომში	ომ ში
ნასვამი	ნა სვამი
სერ	სერ
სსიპ	ს სიპ
კომპლექსით	კომპლექს ით
ბარეტი	ბარეტ ი
სასტიკი	სასტიკ ი
ფარგლებშიც	ფარგლებში ც
დიონისეს	დიონის ეს
მოპოვებული	მოპოვებ ული
ღვთაებად	ღვთაებ ად
ბუნაგს	ბუნაგ ს
ელიზაბეტ	ელიზაბეტ
მოუჭრა	მოუ ჭრა
შეიჭრნენ	შეი ჭრნენ
საოცარია	საოცარ ია
ფეხბურთელად	ფეხბურთელ ად
თერმულ	თერმ ულ
მუცელში	მუცელ ში
ბურთისებრი	ბურთ ისებრი
უწინასწარმეტყველებდნენ	უ წინასწარმეტყვ ელებდნენ
ლუდვიგ	ლუდვიგ
მთამსვლელი	მთა მსვლელი
აღსრულება	აღსრულ ება
საბუთები	საბუთ ები
კონსტრუქციის	კონსტრუქ ციის
დიქტატორი	დიქტატო რი
ნორვეგიელმა	ნორვეგი ელმა
მიიწევდნენ	მიიწევ დნენ
ფელიპე	ფელი პე
თოკის	თოკ ის
ოტო	ოტო
პარტიაც	პარტი აც
ჩემზე	ჩემ ზე
მეზღვაურებს	მეზღვაურ ებს
კომპოზიტორმა	კომპოზიტორ მა
იანვრამდე	იანვრ ამდე
ყურანში	ყურ ანში
შვედები	შვედ ები
რისკის	რისკ ის
ჩემპიონატმა	ჩემპიონატ მა
გაზარდა	გაზარდ ა
ნოკიას	ნოკია ს
წავა	წავ ა
წასულიყო	წასულ იყო
განმანათლებელი	განმანათლებ ელი
სახელოვანი	სახელ ოვანი
ავადმყოფებს	ავადმყოფ ებს
კოლუმბიას	კოლუმ ბიას
კონტინენტს	კონტინენტ ს
ტვირთი	ტვირთ ი
დისკოგრაფიაში	დისკოგრაფი აში
არეულად	არე ულად
ითვლებოდა	ითვლ ებოდა
შუაში	შუა ში
პირობებშიც	პირობებ შიც
რესტორნის	რესტორ ნის
ხელყოფა	ხელ ყოფა
დისერტაციის	დისერტ აციის
მუცელზე	მუცელ ზე
მოხვედრის	მოხვედრ ის
ამერიკაშიც	ამერიკ აშიც
აიყვანეს	ა იყვანეს
სკულპტურა	სკულპტუ რა
დაიმალა	დაი მალა
ხანების	ხან ების
ტერიერების	ტერიერ ების
მიაჩნიათ	მი აჩნიათ
მოაგვარა	მოა გვარა
ბენაზირ	ბენ აზირ
სფეროებად	სფერო ებად
უფასოა	უფას ოა
ტანკები	ტანკ ები
ინგლისის	ინგლის ის
უცხოელმა	უცხო ელმა
განთავსება	განთავს ება
განსაცდელს	განსაცდელ ს
უკავშირდება	უკავშირ დება
კალიგულა	კალიგულ ა
ატომთან	ატომ თან
ჩაანაცვლეს	ჩაანაცვლ ეს
მარლის	მარ ლის
უნივერსიტეტებს	უნივერსიტეტ ებს
დოზა	დოზ ა
კურსებზე	კურს ებზე
პარკებსა	პარკ ებსა
ჩატარებას	ჩატარ ებას
ანთების	ანთ ების
სტუდენტი	სტუდენტ ი
ჩაცმული	ჩაცმულ ი
გაზომვას	გაზომ ვას
სინთეზის	სინთეზ ის
ფაზები	ფაზ ები
მიმდინარე	მიმდინარე
სიმსივნის	სიმსივ ნის
ასწლეულის	ასწლეულ ის
შენაკადები	შენაკად ები
მოუწყვიათ	მოუწყ ვიათ
ფუნჯის	ფუნ ჯის
ქალთევზა	ქალ თევზა
სიმამრი	სიმამრ ი
სიდნეიში	სიდნეი ში
სუფრაზე	სუფრ აზე
კვაზიმოდო	კვაზიმოდო
ესტონეთი	ესტონ ეთი
მდელო	მდელო
შეეწირათ	შეეწირ ათ
სნუკერში	სნუკერ ში
ბრაზილიელ	ბრაზილიელ
კეთილშობილი	კეთილშობ ილი
კლარკი	კლარ კი
გაყვანილი	გაყვან ილი
ბოშები	ბოშ ები
გამოსაზამთრებლად	გამო საზამთრ ებლად
კინო	კინო
თამაშობდა	თამაშ ობდა
თურქმენეთის	თურქმენ ეთის
ვარდისფერ	ვარდის ფერ
ეკონომისტი	ეკონომი სტი
დუშეთში	დუშეთ ში
მამაკაცისა	მამაკაც ისა
ბირთვიდან	ბირთვ იდან
ვაშლი	ვაშლ ი
ყარა	ყარა
კილოგრამი	კილოგრამ ი
სრუტეში	სრუტე ში
დაატოვებინა	დაატოვები ნა
უადგილო	უ ადგილ ო
გააცნობიერებს	გაა ცნობიერ ებს
ითამაშებს	ითამაშ ებს
სტილთან	სტილ თან
ლოტბარი	ლო ტბ არი
ყივჩაყები	ყივჩაყ ები
დადგომა	დადგომ ა
თმოგვი	თმოგვ ი
კაპიტელი	კაპიტ ელი
ლანდშაფტის	ლანდშაფტ ის
მდივნის	მდივნ ის
სათავეშიც	სათავე შიც
დაკრძალა	დაკრძალ ა
გაწვრთნას	გაწვრთნ ას
იცის	იცი ს
ნეოგენური	ნეო გენური
შეიქმნენ	შეიქმნ ენ
პროპორცია	პროპორცი ა
გაუმჯობესდა	გაუმჯობეს და
აზოტმჟავას	აზოტმჟავ ას
უგზო	უ გზო
სახელმწიფოებს	სახელმწიფო ებს
ტურნეები	ტურნე ები
ბოტსვანის	ბოტ სვან ის
მადნებში	მადნ ებში
სასახლეც	სასახლ ეც
ლოგოს	ლოგო ს
ხეობით	ხეობ ით
შეწირულობის	შეწირ ულობის
მეჰმედალი	მეჰმედ ალი
კაბინაში	კაბინ აში
სეპარატიზმის	სეპარა ტიზმის
განუხორციელებელი	განუ ხორციელ ებელი
სისტემებში	სისტემ ებში
კბილანა	კბილ ანა
მოქმედებების	მოქმედებ ების
ავგუსტუსად	ავგუსტუს ად
საქართველოშია	საქართველო შია
გორდონ	გორდონ
ისეთ	ისეთ
გამოიმუშავა	გამოიმუშავ ა
უხვად	უხვ ად
უფერული	უფერ ული
ზედაპირის	ზედაპირ ის
გადასახლებულთა	გადასახლ ებულთა
მოდულს	მოდულ ს
იმედოვნებდა	იმედოვნ ებდა
მეცნიერებათა	მეცნიერებ ათა
ასლით	ასლ ით
თიხით	თიხ ით
შოტლანდიური	შოტლანდი ური
მღეროდნენ	მღერ ოდნენ
გაგზავნეს	გაგზავნ ეს
ჰავაის	ჰავა ის
სარგებლობდნენ	სარგებლობ დნენ
კობიაშვილმა	კობ იაშვილმა
ჩალუკიას	ჩა ლუკიას
თანამემამულე	თანამემამულე
შეკრიბა	შეკრიბ ა
ნინოწმინდის	ნინო წმინდის
სთვის	ს თვის
კონუსური	კონუს ური
დემონური	დემონ ური
შავკანიანები	შავკანია ნები
დააფინანსა	დაა ფინანს ა
მცხოვრებლების	მცხოვრებ ლების
მწარე	მწარ ე
გაერთიანებული	გაერთიან ებული
ნიმუშის	ნიმუშ ის
ჩაფიქრებული	ჩა ფიქრებული
ორგანიზაციის	ორგანიზაცი ის
რეაგირებს	რეაგირ ებს
დარაჯობდა	დარაჯობ და
დღიდან	დღ იდან
გამიჯნული	გა მიჯნ ული
ჰომერ	ჰომერ
მთავრების	მთავრ ების
სასაქონლო	სასაქონ ლო
გასვლა	გასვლ ა
ჩამოაშორეს	ჩამოაშორ ეს
გუნდები	გუნდ ები
ბაქნისაგან	ბაქ ნისაგან
თავმჯდომარისა	თავმჯდომა რისა
ჰერბიციდი	ჰერბ იციდი
ასეთად	ასეთ ად
გადაჭიმულ	გადაჭიმულ
ვაჭრობით	ვაჭრობ ით
ფილიალის	ფილიალ ის
მეტრიკა	მეტრ იკა
ყმაწვილის	ყმაწვი ლის
დოლიძემ	დოლ იძემ
კოლუმბია	კოლუმ ბია
ულუ	ულ უ
სპორტს	სპორტ ს
მიზნებში	მიზნ ებში
მოცილება	მოცილ ება
გენერლის	გენერ ლის
ინდუსტრიის	ინდუსტრი ის
სნეფრუს	სნეფრ უს
დეივი	დეი ვი
კონქი	კონქ ი
მოტივებით	მოტივ ებით
ლეგოლასი	ლეგ ოლასი
ასაღებად	ასაღებ ად
ორმოებში	ორმო ებში
ჯრუჭის	ჯრ უჭის
დამჯერი	დამ ჯერ ი
მცირდებოდა	მცირ დებოდა
საიდ	სა იდ
სასახლეები	სასახლ ეები
მერსიის	მერს იის
დაფარვა	დაფარ ვა
ვაჟები	ვაჟ ები
ვატიკანს	ვატიკ ანს
ფედერაციული	ფედერაცი ული
თვითმკვლელი	თვითმკვლე ლი
გაყიდვები	გაყიდ ვები
ეტაპი	ეტაპ ი
იუანი	იუან ი
სახლისკენ	სახლ ისკენ
დაუპირისპირდა	და უპირისპირ და
მით	მ ით
ბუჩქბალახები	ბუჩქ ბალახ ები
უფასოდ	უფას ოდ
ხელსაწყოები	ხელსაწყო ები
ბალახით	ბალახ ით
მეზოზოურ	მეზოზოურ
დინასტიამ	დინასტი ამ
კაი	კა ი
დე	დე
გალობას	გალ ობას
დოქტორი	დოქტორ ი
ითვლის	ითვლ ის
მუმეს	მუ მეს
საბადოებიდან	საბადო ებიდან
მინიმუმის	მინიმუმ ის
საჭურისი	საჭ ურისი
ანალიზს	ანალიზ ს
ვერსიით	ვერსი ით
რომლებთან	რომლ ებთან
გადადებული	გადა დებული
ევროპისთვის	ევროპ ისთვის
ლიდერობის	ლიდერ ობის
რიტუალებსა	რიტუალებ სა
რუსეთ	რუსეთ
ეთანხმებოდნენ	ეთანხმ ებოდნენ
სტოუს	სტო უს
შექსპირი	შექსპირ ი
სელასიე	სელა სიე
დგას	დგა ს
ხელოვანმა	ხელოვან მა
ჩამდგარი	ჩამდგარ ი
ჯონსონმა	ჯონს ონმა
სივრცესთან	სივრცე სთან
მომენტის	მომენტ ის
გერბის	გერბ ის
გველები	გველ ები
ლენონისა	ლენონ ისა
ხალიჩების	ხალიჩ ების
საველე	ს აველე
რუსულიდან	რუსულ იდან
უნივერსიტეტები	უნივერსიტეტ ები
ტიუდორების	ტიუდორ ების
ყიდულობდა	ყიდულ ობდა
კარი	კარ ი
იმათ	იმ ათ
კარია	კარ ია
პროექტის	პროექტ ის
შაქარი	შაქ არი
გეოფიზიკური	გეო ფიზიკ ური
დიურერი	დიურ ერი
ბანკები	ბანკ ები
თითოეულის	თითო ეულის
კონცერტით	კონცერტ ით
განისაზღვროს	განისაზღვრ ოს
კომპოზიტორია	კომპოზიტორ ია
აფრების	ა ფრ ების
ამერიკელ	ამერიკ ელ
ვიეტნამის	ვიეტნამ ის
ვაგონების	ვაგონ ების
საქველმოქმედო	საქველ მოქმედ ო
შემქმნელის	შემქმნე ლის
დაკვირვებებით	დაკვირვ ებებით
სკულპტურები	სკულპტუ რები
გულწრფელი	გულწრფ ელი
ისტორიაში	ისტორი აში
ღვთისმოსავი	ღვთისმო სავი
გაერთიანებაში	გაერთიან ებაში
დაერთვის	და ერთ ვის
პრეზიდენტმა	პრეზიდენტ მა
სოროებში	სორო ებში
მაქსიმუმი	მაქსიმუმ ი
შელფური	შელფ ური
სტატუსის	სტატუს ის
ტაბუ	ტა ბუ
სიბრტყეში	სიბრტყ ეში
დეკლარაცია	დეკლარ აცია
პირობას	პირ ობას
პლეისტოცენში	პლეისტოც ენში
ნიუეზე	ნიუ ეზე
უწყობს	უწყობ ს
პარადოქსს	პარადოქს ს
ბინაში	ბინ აში
საზოგადოებისგან	საზოგადოებ ისგან
საშინელი	საშინ ელი
დგებოდა	დგ ებოდა
ილაი	ილა ი
ჩიკაგოს	ჩიკაგო ს
მეუღლეებს	მეუღლე ებს
წესსა	წეს სა
კონსტანტინე	კონსტანტი ნე
რგავენ	რგ ავენ
გამოჩენილა	გამოჩენ ილა
გუგის	გუ გის
რუსთაველზე	რუსთავ ელზე
დუგლასის	დუგლას ის
ქირურგიული	ქირურგი ული
ჯვარედინ	ჯვარედინ
ქვებს	ქვ ებს
პირთათვის	პირ თათვის
პროფილაქტიკა	პროფილაქტ იკა
ეწვევა	ეწვე ვა
იქცევდა	იქცევ და
ემოციები	ემოცი ები
საკვანძო	სა კვანძ ო
იკეთებდნენ	იკეთ ებდნენ
კლდეებსა	კლდე ებსა
არაორგანიზებული	არა ორგანიზ ებული
უცოცხლია	უ ცოცხლია
ხელს	ხელ ს
მირდატ	მირ დატ
მიხაილ	მიხა ილ
გამოკვლევებისა	გამოკვლევ ებისა
მოიმატა	მოი მატა
იორკშირი	იორკ შირი
თავდაცვისა	თავდაცვ ისა
ტემპერატურით	ტემპერატ ურით
ხელსაწყოს	ხელსაწყო ს
სასწავლო	ს ასწავლ ო
გადაარჩენს	გადაარჩენ ს
თაყვანისმცემლები	თაყვანისმცემლე ბი
აღებაში	აღ ებაში
ლერი	ლერ ი
რადამისტი	რად ამის ტი
გეორგიევსკის	გეორგ იევსკის
რაიონშია	რაიონ შია
სომხეთიდან	სომხეთ იდან
მწუხარებას	მწუხარ ებას
გაუგრძელებია	გაუ გრძელ ებია
თრაკიის	თრაკი ის
სახანოს	სახანო ს
წილის	წილ ის
განხორციელებისას	განხორციელ ებისას
გამარტივება	გამარტივ ება
განტოლებათა	განტოლ ებათა
საშუალებას	საშუალებ ას
ზუგდიდი	ზუგდიდ ი
გადახალისების	გადა ხალისების
ვალდებულებას	ვალდებუ ლებას
სოფლური	სოფლ ური
დააკისრა	დააკისრ ა
ბარები	ბარ ები
სხეულებს	სხეულ ებს
პოეზიით	პოეზი ით
ფაქტორით	ფაქტორ ით
შეეცდება	შეე ც დება
ნისლეულის	ნისლ ეულის
ეტლს	ეტლ ს
სამხრეთ	სამხრეთ
მქონეა	მქონ ეა
მატიანეებში	მატიანე ებში
ამასიაში	ამასი აში
ეფატეს	ეფა ტეს
ჰოკეი	ჰოკეი
გაეთავისუფლებინა	გაე თავისუფლ ებინა
ჩააყენა	ჩააყენ ა
ბებერ	ბე ბერ
წწ	წწ
აკავშირებდნენ	აკავშირ ებდნენ
თბილად	თბილ ად
ლოცულობდნენ	ლოცულობ დნენ
აბელის	აბ ელის
მითოლოგია	მითოლოგი ა
სარდლობამ	სარდლობ ამ
ნომრიდან	ნომრ იდან
კურფიურსტი	კურფიურსტ ი
სერბეთმა	სერბ ეთმა
იდგმება	იდგმ ება
დავაბინავეთ	დავა ბინავეთ
ჯარებით	ჯარ ებით
ჩამდინარე	ჩა მდინარე
აინტერესებს	ა ინტერეს ებს
დედამიწისა	დედამიწ ისა
სამინისტრო	სამინისტ რო
კინემატოგრაფიულ	კინემატოგრაფი ულ
ფშაველი	ფშავ ელი
საჯავახო	საჯავახ ო
ნივალური	ნივ ალური
პრივატიზაცია	პრივატიზაცი ა
დიალექტურ	დიალექტ ურ
იმპრესიონისტების	იმპრესი ონისტების
რელიგიურად	რელიგი ურად
მიუცია	მიუ ცია
ზოგიერთები	ზოგიერთ ები
მწვერვალის	მწვერვალ ის
წარმატებები	წარმატ ებები
ვისთანაც	ვი სთანაც
ბოლივია	ბოლივი ა
სენას	სენა ს
ფალუნ	ფალუნ
ათლეტური	ათლეტ ური
შეექმნათ	შეექმნა თ
ადამიანებს	ადამიან ებს
გრადაშჩევიჩი	გრადაშჩევიჩ ი
პრესლის	პრეს ლის
რაჯა	რა ჯა
ჩამოიშორა	ჩამოი შორა
კურსკის	კურს კის
უზრუნველეყო	უზრუნველ ე ყო
ალკალოიდებს	ალ კალოიდებს
მსხვილი	მსხვილ ი
ფეოდალური	ფეოდალ ური
ნათესაობა	ნათესა ობა
ლექსიკონების	ლექსიკონ ების
ბაზალეთის	ბაზალ ეთის
მნიშვნელობათა	მნიშვნელობ ათა
გაუგზავნია	გაუგზავნ ია
ციკლი	ციკლ ი
წრფელი	წრფ ელი
ცისარტყელის	ცისარტყ ელის
მეთოდებით	მეთოდ ებით
სატო	სა ტო
იბსენის	იბ სენ ის
მაღაროს	მაღარო ს
ერიკ	ერიკ
მფარველი	მფარვე ლი
საქონელს	საქონელ ს
მარგალიტების	მარგალი ტების
მელას	მელ ა ს
ამოიწურება	ამოიწურ ება
გაფართოებული	გაფართო ებული
კიმი	კიმ ი
პიკში	პიკ ში
ემ	ემ
ტერმინით	ტერმინ ით
ბილიკი	ბილიკ ი
რადიოეთერში	რადიო ეთერ ში
ითქვას	ითქვა ს
ყიდულობს	ყიდულ ობს
დამოუკიდებლები	დამოუკი დებლები
დაასახელეს	დაა სახელ ეს
ჰაინრიხ	ჰაინრიხ
პეიჯმა	პეიჯ მა
მასობრივი	მასობრივ ი
მთავრად	მთავრ ად
ზიგოტა	ზიგ ოტა
წარადგინა	წარადგინ ა
გათვლილი	გათვლ ილი
დასწრება	დასწრ ება
საგუშაგოს	საგუშა გოს
ცეცხლს	ცეცხლ ს
შხამს	შხამ ს
მხარგრძელთა	მხარგრძ ელთა
ორგანოებში	ორგანო ებში
ნამუშევრად	ნამუშევრ ად
შეჰზადე	შეჰზა დე
მუბანი	მ უბან ი
ასამის	ასა მის
ფანჯრის	ფანჯრ ის
დაეუფლნენ	დაეუფლ ნენ
გავრცელებული	გავრცელებ ული
ინჟინერ	ინჟინერ
დისნეი	დისნე ი
ალეგორიული	ალეგორი ული
თმაზე	თმ აზე
კომიტეტის	კომიტეტ ის
ფაშისტებმა	ფაშისტ ებმა
იტალიელი	იტალი ელი
ნახმარია	ნა ხმარია
აბსიდში	აბსიდ ში
მნიშვნელოვან	მნიშვნელოვ ან
დაბის	დაბ ის
ფილმად	ფილმ ად
აფონსუ	ა ფონ სუ
დალი	და ლი
ნახევარკუნძულზე	ნახევარკუნძულ ზე
აღმა	აღ მა
ბურუნდი	ბურუნდი
პავლე	პავლ ე
შთამომავლებს	შთამომავ ლებს
ტექნიკებს	ტექნიკ ებს
ინდური	ინდუ რი
სიახლოვე	სიახლოვ ე
კამილა	კამილ ა
დისციპლინას	დისციპლინ ას
იმითაა	იმ ითაა
მიღწეულ	მიღწეულ
ოცდასამი	ოცდა სამი
დაზღვევა	დაზღვ ევა
აკრიტიკებდნენ	აკრიტიკ ებდნენ
გვირაბს	გვირა ბს
იასპარეზა	ი ასპარეზ ა
კარდინალი	კარდინ ალი
მოვლენაა	მოვლენ აა
მზრუნველი	მზრუნველ ი
მუხლისგან	მუხლ ისგან
წირვას	წირვ ას
მხარდამჭერებს	მხარდამჭ ერებს
სათავადოს	სა თავად ოს
სიუჟეტით	სიუჟეტ ით
ქმნილებას	ქმნილებ ას
ათიოდე	ათ იოდე
სკეიტბორდის	სკე იტბორ დის
პროვინციიდან	პროვინცი იდან
პროვინციისა	პროვინცი ისა
ამოხსნის	ა მოხსნ ის
კუნინგი	კუნ ინგი
ნამგლის	ნამგლ ის
ცული	ცულ ი
პროგრამული	პროგრამ ული
ტყავით	ტყავ ით
პედაგოგების	პედაგოგ ების
კორტის	კორ ტის
იწოდებოდნენ	იწოდ ებოდნენ
სახელთა	სახელ თა
ადამიანებში	ადამიან ებში
ნებართვის	ნებართვ ის
მომხრეები	მომხრე ები
შეესრულებინა	შეესრულ ებინა
უბრალო	უბრალ ო
კუბ	კუბ
პირველობის	პირველ ობის
დანაწევრებული	დანაწევ რებული
კანში	კან ში
მიდი	მიდი
კამბრიული	კამბრი ული
მომბასა	მომ ბასა
რადგან	რად გან
ჯარიდან	ჯარ იდან
დაუკავშირდა	დაუკავშირ და
ბატონიშვილმა	ბატონიშვილ მა
კურდღლის	კურდღ ლის
ხელისუფლებისგან	ხელისუფლებ ისგან
ამაგრებს	ამაგრ ებს
საქადაგებლად	სა ქადაგ ებლად
უკმარისობას	უკმარის ობას
ყორანი	ყო რანი
ღმრთისა	ღმრთ ისა
