გამოსხივება	გამოსხივ ება
იერუსალიმში	იერუსალი მში
გამოიყენებდა	გამოიყენ ებდა
ანთროპოლოგიურად	ანთროპოლოგ იურად
თრიალეთში	თრიალ ეთში
უნარების	უნარ ების
დაცარიელდა	დაცარიელ და
ამრავლებენ	ა მრავლებენ
მეტისები	მეტ ისები
ბარიერი	ბარიერ ი
რუსეთსა	რუსეთ სა
მეუღლის	მეუღლ ის
დაპირისპირებები	დაპირისპირ ებები
საგრაფო	საგრაფო
განმარტავს	განმარტ ავს
საგადასახადო	სა გადასახა დო
მარტისათვის	მარტ ისათვის
საქმისა	საქმ ისა
შავშეთში	შავშ ეთში
ააოხრეს	ააოხრ ეს
წარმართულ	წარმართ ულ
ხედავ	ხედავ
ავად	ავად
გამოცოცხლება	გამოცოცხლ ება
სიბრძნეს	სიბრძნ ეს
სელის	ს ელის
ტოლ	ტოლ
წამოჭრა	წამო ჭრა
ჰაბსბურგები	ჰაბსბურგ ები
ტემპის	ტემპ ის
დაზვერვის	დაზვერ ვის
ფილიპსის	ფილიპ სის
ნახა	ნახ ა
კატარინას	კატარ ინას
მცხოვრებლებმა	მცხოვრ ებლებმა
მამიკო	მამ იკო
სექტა	სექტ ა
ფაქტმა	ფაქტ მა
ველის	ველ ის
ლიმფური	ლიმფ ური
ჰანის	ჰან ის
კეთილდღეობისთვის	კეთილდღეობ ისთვის
ეფრემმა	ეფრემ მა
ვენიდან	ვენ იდან
სიონისტური	სი ონისტური
თავდავიწყებით	თავდა ვიწყებით
მიმდევრების	მიმდევრებ ის
ბიძია	ბიძ ია
ფულვიას	ფულ ვიას
სასულთნომ	სასულთნო მ
ქვედანაყოფები	ქვე დანაყოფ ები
გამომხატველი	გამომხატვ ელი
რეაგირება	რეაგირებ ა
გენების	გენ ების
დაეფარა	დაე ფარა
დასახელებაა	დასახელ ებაა
თათრეთის	თათრ ეთის
ვარსკვლავებში	ვარსკვლავ ებში
დანიის	დანი ის
აბანოების	აბანო ების
აღზარდა	აღზარდ ა
გამონაზარდები	გამონა ზარდები
წავიდე	წავიდ ე
იდეალი	იდეალ ი
მალდინის	მალდინი ს
სძულდათ	სძულ დათ
ექსტრემალურად	ექსტრემალურ ად
ჰერცეგოვინას	ჰერცეგოვი ნას
განქორწინების	გან ქორწინ ების
მიწერილი	მი წერილი
მარწყვის	მარწყვ ის
პოლტავის	პოლ ტავის
აღებს	აღ ებს
პორტრეტი	პორტრე ტი
ფსიქიკის	ფსიქიკ ის
ხელმძღვანელობით	ხელმძღვანე ლობით
მეტრის	მეტრ ის
ზეიმით	ზეიმ ით
უფლება	უფლებ ა
გორკის	გორ კის
საჭრელი	სა ჭრელი
შეხედულებებით	შეხედულებ ებით
ერიდებიან	ერი დებიან
რუკას	რუკ ას
მარშრუტის	მარშრუტ ის
ბიზნესის	ბიზნეს ის
თსუ	თ სუ
სამარხებში	სამარხ ებში
ბარბაროსები	ბარბაროს ები
გალთა	გა ლთა
სიტუაციების	სიტუაცი ების
იგინი	ი გინი
ხანგრძლივობას	ხანგრძ ლივობას
ურუგვაი	ურუგვაი
კაპელოს	კაპელო ს
პანორამა	პანორა მა
შეუსრულებია	შეუსრულ ებია
მიღებაზე	მიღებ აზე
პორტალები	პორტ ალები
კლასით	კლას ით
თომასმა	თომა სმა
კალა	კალ ა
აპოკალიფსის	აპოკალიფს ის
ორგანზე	ორგან ზე
გრეტა	გრე ტა
დოცენტის	დოცენტ ის
მარშრუტებზე	მარშრუტ ებზე
ბერნაბეუ	ბერნაბეუ
განძში	განძ ში
ჩეხოსლოვაკიის	ჩეხოსლოვაკი ის
ოქტომბრამდე	ოქტომბრ ამდე
წინაშე	წინა შე
ჩამოგდების	ჩამოგდ ების
ტრიოში	ტრი ოში
ქონებას	ქონ ებას
გუბერნიაში	გუბერნი აში
პლანეტათა	პლანეტ ათა
დაავალეს	დაა ვალეს
თეოდორე	თეოდო რე
საცდელი	საცდელ ი
ჰიუგოს	ჰიუ გოს
რეპეტიციებს	რეპეტი ციებს
ასვლიდან	ასვლ იდან
ჩეხოვის	ჩეხ ოვის
წლისთავისადმი	წლისთავ ისადმი
გათვალისწინებულ	გა თვალისწინ ებულ
ემართა	ემართ ა
წყნაროკეანური	წყნარ ოკეანური
დღეისთვის	დღე ისთვის
ჰორნის	ჰორნ ის
ჩვეული	ჩვეულ ი
პლანტაციის	პლანტაცი ის
სოფელ	სოფელ
იორკის	იორკ ის
აღკვეთის	აღკვეთ ის
ბელორუსიაში	ბელორ უსიაში
თავმჯდომარის	თავმჯდო მარის
მოუხერხებელია	მოუ ხერხებელია
ტრამვაის	ტრამვა ის
მოკირწყლული	მო კირწყლული
უნივერსიტეტად	უნივერსიტეტ ად
აღნიაშვილი	აღ ნიაშვილი
საინგილოს	საინგილო ს
შეადგენს	შეადგენ ს
საზღვარგარეთაც	საზღვარ გარეთაც
აიძულებდნენ	აიძულ ებდნენ
კატების	კატ ების
იწყებენ	იწყ ებენ
დასრულებისას	დასრულ ებისას
კონცეპტუალური	კონცეპტ უალური
პარსონსი	პარ სონსი
ქარტიის	ქარ ტიის
ქაუნთი	ქაუნთ ი
ატმოსფერო	ატმოსფერ ო
სისტემაში	სისტემ აში
ჰეზბოლამ	ჰეზბოლა მ
პრადოს	პრა დოს
კურთხევის	კურთხე ვის
იყოფოდნენ	იყოფ ოდნენ
ისლამს	ისლამ ს
დევიდმა	დევიდ მა
წარწერების	წარწერ ების
ხატს	ხატ ს
დათვლის	დათვ ლის
ვახუშტის	ვახუშტ ის
მნახველს	მნახველ ს
ნიუტონმა	ნიუტო ნმა
მამრებს	მამრ ებს
პრობლემატიკა	პრობლემა ტიკა
დოღი	დოღ ი
უგანდა	უგანდ ა
საძებნელად	საძებ ნელად
ეცნობა	ეცნ ობა
მუჰაფაზის	მუჰაფაზ ის
სელიმს	სელიმ ს
გამომცემლობებში	გამომცემლობ ებში
დუნაის	დუნა ის
გაბატონდა	გაბატონ და
ჯერი	ჯერ ი
იქამდეც	იქ ამდეც
ნოვგოროდი	ნოვგოროდ ი
ღვთისმსახურები	ღვთისმსახურ ები
დომინიონის	დომინი ონის
გამოექვეყნებინა	გამოე ქვეყნებინა
გზავნის	გზავნი ს
წყალობას	წყალ ობას
ჯორჯმა	ჯორჯ მა
მეზოლითის	მეზო ლითის
გაძლიერდა	გაძლიერ და
რამდენიმე	რამდენ იმე
ხმელთაშუა	ხმ ელთაშუა
აპარატების	აპარატ ების
კომპილაციის	კომპილა ციის
პრობლემას	პრობლემა ს
ნაწილებისა	ნაწილ ებისა
გადასახლებული	გადასახლ ებული
მალხაზ	მალ ხაზ
ომამდე	ომ ამდე
ჟოზეფ	ჟო ზეფ
ინსტრუმენტული	ინსტრუმენტ ული
წვეულებაზე	წვეულ ებაზე
დუიმიანი	დუ იმიანი
ჰუმბოლდტი	ჰუმბოლდტ ი
სიძლიერეს	სიძლიერ ეს
აფრიკანუსის	აფრიკან უსის
ცივილიზაციაში	ცივილიზაცი აში
ელექტრული	ელექტრ ული
სადიდებელი	სადიდ ებელი
აეროპორტს	აეროპორტ ს
რენტგენის	რენტგენ ის
სარდლად	სარდლ ად
ცელის	ც ელის
ათი	ათ ი
სვეტლანა	სვეტ ლანა
გაყოფას	გაყოფ ას
ფრეიმში	ფრეიმ ში
შრატში	შ რატში
საიტიდან	საიტ იდან
ხეივანში	ხეივან ში
თვითმართველობის	თვითმართველ ობის
მარსის	მარს ის
მიღწევებით	მიღწევ ებით
როსტომს	როსტომ ს
ანტიოქია	ანტიოქი ა
ამერიკულ	ამერიკ ულ
ხელები	ხელ ები
მოგზაური	მოგზაურ ი
ტრიუმფი	ტრიუმფი
ალიანსმა	ალიანს მა
სარტყელის	სარტყე ლის
ინვენტარი	ინვენ ტარი
შტატს	შტატ ს
წარმონაქმნი	წარმონაქმნ ი
მოგვარებაში	მოგვარ ებაში
მიემგზავრებიან	მიემგზავრ ებიან
სახურავითაა	სახურავ ითაა
სპორტული	სპორტ ული
დაჯილდოვებული	დაჯილდო ვებული
მოსიარულე	მო სიარულ ე
ბოაკოს	ბო აკოს
ნიკოლაევის	ნიკოლ აევის
გადაადგილება	გადაადგილ ება
ამბოხებული	ამბოხებულ ი
პილსუდსკის	პი ლსუდსკის
გვარისა	გვარ ისა
დასახლებულია	დასახლებ ულია
პერიოდისთვის	პერიოდ ისთვის
კელნის	კელ ნის
პოსტუმუსი	პოსტ უმუსი
ადის	ად ის
საჩვენებლად	ს აჩვენ ებლად
პროვინციების	პროვინცი ების
ნისლი	ნისლ ი
მზადყოფნაში	მზადყოფ ნაში
მეტაფორა	მეტ აფორა
რჩებოდნენ	რჩ ებოდნენ
ფორტეპიანოსა	ფორტეპიან ოსა
განგებ	გან გებ
უეიდის	უეიდ ის
კიბორჩხალა	კიბო რჩხალ ა
საინიციატივო	სა ინიციატივ ო
ერთსულოვნად	ერთსულ ოვნად
ძეს	ძე ს
მანჩესტერის	მანჩესტ ერის
ახალქალაქიდან	ახალქალაქ იდან
მატერიალიზმის	მატერი ალიზმის
შვეიცარიაში	შვეიცარი აში
მფლობელი	მფლობელ ი
ესროლა	ესროლ ა
ათარიღებს	ათარიღ ებს
ფრონტალური	ფრონტ ალური
მწიგნობრული	მწიგნობ რული
ვიღაცის	ვიღაც ის
მოღწეულ	მოღწე ულ
ნაპრალების	ნაპრალ ების
კონსოლიდაციის	კონსოლიდ აციის
ძლიერდებოდა	ძლიერ დებოდა
ბექა	ბე ქა
პეტრიაშვილი	პეტრ იაშვილი
ახალგაზრდის	ახალგაზრდ ის
მერიდიანის	მერი დიანის
ნუნუმ	ნუნ უმ
მოწყობილობაა	მოწყობ ილობაა
ერთვება	ერთვ ება
ლუკი	ლუკ ი
მოემზადებინა	მოემზად ებინა
მოუღეს	მოუ ღეს
აგენტებს	აგენტ ებს
წყაროებზე	წყარო ებზე
პიონერის	პიონერ ის
ზემოქმედების	ზემოქმედ ების
ჩემპიონატებზე	ჩემპიონატ ებზე
ჯოელ	ჯო ელ
რადიუმი	რად იუმი
ქრომოსომაში	ქრომოს ომაში
ჩარეულიყო	ჩა რეულიყო
დაიძრნენ	დაი ძრნენ
მოჭიდავე	მო ჭიდა ვე
დატოვების	დატოვ ების
იაროსლავ	იაროსლავ
გაფრენა	გაფრენ ა
ნუსხა	ნუსხ ა
მოთავსდეს	მოთავს დეს
ნანგრევებში	ნა ნგრევ ებში
რუსთავი	რუსთავ ი
გაშლილ	გაშლ ილ
კელიმ	კელ იმ
ჯესიკა	ჯ ესიკა
მიმდევრები	მიმდევრებ ი
სახელობისა	სახელ ობისა
ვერაფერი	ვერა ფერი
ზოგიც	ზოგ იც
პარიზისა	პარიზ ისა
ღიაა	ღ იაა
შეურაცხმყოფელი	შეურაცხ მყოფელი
ბურთს	ბურთ ს
ჟირაფის	ჟი რაფის
შეიარაღებას	შეიარაღებ ას
კოლექტიური	კოლექტი ური
ნავები	ნავ ები
კუბაში	კუბ აში
უღელტეხილი	უღელტეხილ ი
უჩვენა	უჩვენ ა
წყაროებისა	წყარო ებისა
წინანდელი	წინანდ ელი
საქმიანობებს	საქმიანობ ებს
გურგენ	გურგენ
ალკოჰოლურ	ალკოჰოლ ურ
მქონე	მქონე
რუბლი	რუბ ლი
ავღანური	ავღან ური
დედლისა	დედ ლისა
ანრი	ან რი
დანაწევრების	დანაწევრ ების
ენდობოდნენ	ენდობ ოდნენ
კითხულობდა	კითხულ ობდა
მოქმედებისთვის	მოქმედებ ისთვის
წარმომავლობით	წარმომავლო ბით
ბრწყინვალემ	ბრწყინვალ ემ
ალბომი	ალბომ ი
შეამჩნიეს	შეამჩნი ეს
წვრილფეხა	წვრილ ფეხა
წინასიტყვაობა	წინასიტყვ აობა
ტენესის	ტენ ესის
ჩაკ	ჩა კ
დიომ	დი ომ
მარტოდმარტო	მარტ ოდმარტო
მრავალრიცხოვანია	მრავალრიცხოვ ანია
ნორდურლენდ	ნორ დურლენდ
გვარდიას	გვარდი ას
დასარტყმელების	დასარტყ მელების
თანხებს	თანხ ებს
მუშაობა	მუშაობ ა
თუმცა	თუმც ა
ტომის	ტომ ის
უწყებებს	უწყებ ებს
ხელოვნებაშიც	ხელოვნება შიც
სანტიაგო	სანტიაგ ო
ტესკოკოს	ტეს კოკოს
რეფორმების	რეფორმ ების
რობერტს	რობერტ ს
ყაზბეგმა	ყაზბეგ მა
ბოლესლავმა	ბოლესლავ მა
თერმომეტრის	თერმო მეტრ ის
წრიულ	წრი ულ
გინდათ	გინდათ
თითქმის	თითქ მის
ეკითხება	ეკითხ ება
დგომა	დგომ ა
საიტზე	საიტ ზე
კარენ	კარ ენ
სადაზღვევო	სა დაზღვ ევო
კაუნასის	კაუნას ის
გესტაპო	გესტაპ ო
საფეხურია	საფეხურ ია
ძლიერების	ძლიერ ების
სიგნალებს	სიგნა ლებს
ბეწვს	ბეწვ ს
თაყვანისცემა	თაყვან ისცემა
ქართლისა	ქართლ ისა
სისტემები	სისტემ ები
საუკუნეებისა	საუკუნე ებისა
მიემხრო	მიემხრ ო
მღვდელმოწამე	მღვდელ მოწამე
შთანთქა	შთანთქ ა
მარცელა	მარცელ ა
ბუბლეიმ	ბუბლე იმ
ტაძრიდან	ტაძრ იდან
პრიმატი	პრიმატ ი
მიანიშნებდა	მიანიშნ ებდა
სადგომები	სადგომ ები
ჩამჯდარიყო	ჩა მჯდარ იყო
მთავარსარდლობა	მთავარსარდლ ობა
სპეციალისტმა	სპეციალისტ მა
საგზური	საგზურ ი
სკოფილდი	სკო ფილდ ი
უჩამ	უ ჩამ
მირა	მირ ა
ჰაუსი	ჰა უსი
კომპიუტერთან	კომპიუტერ თან
ნაწილაკები	ნაწილაკ ები
ანდო	ანდ ო
ასომთავრულ	ა სომთავრულ
მუსულმანთა	მუსულმა ნთა
მოსაყვანად	მოსა ყვანად
ატაროს	ატარ ოს
მიმღები	მიმღ ები
მეფემ	მეფე მ
მიყოლებით	მ იყოლებით
განსაზღვრული	განსაზღვრ ული
კონცხი	კონცხ ი
მდინარისპირა	მდინარ ისპირა
საგან	სა გან
ძმასთან	ძმ ასთან
ბოროტ	ბოროტ
უპირატესობა	უპირატეს ობა
ქულა	ქულ ა
ქვეყნად	ქვეყნ ად
შეიწყალე	შეიწყალ ე
ვულკანებს	ვულკან ებს
ფარვანის	ფარ ვან ის
გადადგომის	გადადგომ ის
შორეულ	შორ ეულ
ევას	ევ ას
რელიგიებს	რელიგი ებს
შემოქმედებიდან	შემოქმედებ იდან
გადაწყვეტს	გადაწყვეტ ს
სულისკვეთებით	სულისკვეთ ებით
მოწოდება	მოწოდ ება
კომპანიებში	კომპანი ებში
აღაშენა	აღ აშენა
დაშვებულ	დაშვ ებულ
გერმანელების	გერმანელ ების
ინახებოდა	ინახ ებოდა
ადამსი	ადამს ი
ოლიმპიადა	ოლიმპიად ა
ჩანაწერებისა	ჩანაწერ ებისა
გამგებლად	გამგებლ ად
ჩეჩნეთის	ჩეჩნეთ ის
ლადო	ლადო
მცირის	მცირ ის
მასებით	მას ებით
ორტეგა	ორ ტეგა
ნორმალურ	ნორმ ალურ
კურთხევით	კურთხე ვით
დედასა	დედა სა
კომუნისტებს	კომუნისტ ებს
ჯიშებთან	ჯიშ ებთან
წამება	წამ ება
მინაწერი	მინაწერ ი
მოხატული	მოხატ ული
სიბრძნისმეტყველების	სიბრძნის მეტყველ ების
პროცენტი	პროცენტ ი
ვაზირი	ვაზი რი
ბოლშევიკებს	ბოლშევიკ ებს
გამარჯვებას	გამარჯვებ ას
სახელდობრ	სახელ დობრ
ტრადიციებს	ტრადიცი ებს
გამოიყვანა	გამოი ყვანა
გაქირავებაში	გაქირავებაში
რეაქციებში	რეაქცი ებში
უძრაობის	უ ძრაობის
ჩხუბი	ჩხუბ ი
მიემართებოდნენ	მიემართ ებოდნენ
აპართეიდის	აპარ თეიდის
ხროვას	ხრო ვას
მოსასპობად	მოსა სპობად
ძლიერად	ძლიერ ად
ფრინველებია	ფრინველ ებია
ამთავრებდა	ამთავრ ებდა
ცნობილ	ცნობილ
მოკვეთეს	მოკვეთ ეს
მოწონებული	მოწონ ებული
ხელოვნების	ხელოვნ ების
გაზრდა	გაზრდ ა
გამონახვა	გამონა ხვა
მოადგილე	მოადგილ ე
რომლებთანაც	რომლ ებთანაც
დანიელ	დანიელ
მაგარია	მაგარ ია
სცილდება	სცილდ ება
შემგროვებელი	შემგროვ ებელი
ზემოთკენ	ზემოთ კენ
ჩანაწერით	ჩანაწერ ით
დაწყვილების	და წყვილ ების
ინფორმაციის	ინფორმა ციის
უნიკალურ	უნიკალურ
ნიროს	ნირ ოს
მთავარეპისკოპოსმა	მთავარ ეპისკოპოს მა
ასრულებდა	ასრულ ებდა
მოეწვიათ	მოეწვ იათ
ჩასვლისას	ჩასვლ ისას
ალიანსის	ალიანს ის
გაიცნობს	გაიცნ ობს
გაყალბებული	გაყალბ ებული
ქსენოფონტის	ქსენოფონტ ის
მთვლემარე	მ თვლემარე
სიდიდეა	სიდიდე ა
ღირსია	ღირს ია
ლესოთოში	ლესოთო ში
ჩახშობილი	ჩახშ ობილი
ფაზისი	ფაზის ი
ჰიპოთეზების	ჰიპოთეზ ების
სამეფოში	სამეფო ში
შუმერული	შუმერ ული
რამდენიმეს	რამდენ იმეს
ქედები	ქედ ები
აფრთხობს	აფრთხ ობს
დივერსიული	დი ვერსი ული
კანონზომიერების	კანონზომ იერების
პროფესორ	პროფესო რ
ხომალდს	ხომალდ ს
რუსულმა	რუსულ მა
კელტები	კელტ ები
სიცოცხლისა	სიცოცხლ ისა
დინასტიების	დინასტი ების
ნათლის	ნათლ ის
კოქსის	კოქს ის
ზოლზე	ზოლ ზე
ქუთაისის	ქუთაის ის
გრადაშჩევიჩმა	გრადაშჩევი ჩმა
დოკს	დოკ ს
საზოგადოებების	საზოგადოებ ების
გაურკვეველია	გაურკვევ ელია
ბუშტი	ბუშ ტი
ჯართან	ჯარ თან
მეკობრეთა	მეკობ რეთა
შუალედურ	შუალედ ურ
სახელფასო	სახელ ფასო
პილასტრია	პილასტრი ა
რივერას	რივერ ას
სინოდი	სინოდ ი
დინამიკა	დინამიკ ა
ჰეგემონია	ჰეგემონ ია
პოტენციურად	პოტენ ციურად
მანიშნებელია	მანიშნებელი ა
იჯარის	იჯარ ის
ქადაგებდა	ქადაგებ და
არქეოლოგმა	არქეოლოგ მა
დაითვალა	დაი თვალა
ივლისში	ივლის ში
მეტრზეა	მეტრ ზეა
კეკელიძის	კეკელი ძის
მოხელეთა	მოხელე თა
სალი	სა ლი
ელჩის	ელჩ ის
სუსტია	სუსტ ია
აღწერს	აღწერ ს
აჩერებენ	აჩერ ებენ
შეცვალეს	შეცვალ ეს
დებატების	დებატ ების
ემიგრაციაში	ემიგრაცი აში
წარმოშობილია	წარმოშობ ილია
ანალიზური	ანალიზ ური
თურქებთან	თურქ ებთან
ინგუშეთის	ინგ უშეთის
ნახევარუდაბნოს	ნახევარ უდაბნო ს
განლაგებულმა	განლაგ ებულმა
სითხეს	სითხე ს
ეტაპს	ეტაპ ს
მღვიმის	მღვიმ ის
კოლუმბიის	კოლუმბი ის
უხვ	უხვ
ვეგეტაციის	ვეგეტა ციის
მდგარ	მდგარ
ფორმირებაში	ფორმირ ებაში
მწყობრი	მწყობ რი
ასულები	ასულ ები
სადედე	სად ედე
დან	დან
ლაუს	ლა უს
ექვსის	ექვს ის
უთამაშია	უ თამაშ ია
მცირედით	მცირე დით
განმეორებით	განმეორ ებით
სიმდიდრეა	სიმდიდრ ეა
თამაზ	თამაზ
ჰუსართა	ჰუს ართა
ბაზილიკა	ბაზილი კა
ჩვენებით	ჩვენ ებით
ელფებს	ელფ ებს
მეურნეობებში	მეურნეობ ებში
ავჭალის	ავ ჭალ ის
პერსპექტივიდან	პერსპექტ ივიდან
სისწრაფეს	სისწრაფ ეს
ადარნასე	ადარნას ე
აფრიკა	აფრიკ ა
ვებგვერდზე	ვებგვერდ ზე
იმპიჩმენტის	ი მპიჩმენტის
დინამომ	დინამო მ
დაშლამდე	დაშლ ამდე
იერიშზე	იერიშ ზე
ვაკუუმში	ვაკუუმ ში
ტყეებია	ტყე ებია
აკირა	ა კირა
ბენი	ბენ ი
მთარგმნელობით	მთარგმნ ელობით
დიაოხის	დიაოხ ის
უყურებდა	უყურ ებდა
შორისაა	შორ ისაა
განათავსეს	განათავს ეს
საყურადღებო	სა ყურადღებ ო
პირამიდა	პირამიდ ა
ინდუსი	ინდუ სი
ტელეფონზე	ტელეფო ნზე
კეისარს	კეის არს
მაცხოვარს	მაცხოვ არს
მაყურებლისთვის	მაყურებ ლისთვის
მეხმიანება	მეხ მიანება
კომპლექსის	კომპლექ სის
მთვარესთან	მთვარ ესთან
მღვიმელი	მღვიმე ლი
წარმოუდგენელია	წარმოუდგენ ელია
ფაუნას	ფაუნ ას
განკითხვის	გან კითხვ ის
ბრტყელ	ბრტყელ
უცხო	უცხო
კოპერი	კოპ ერი
ნათლიმამა	ნათლ იმამა
მეცნიერულად	მეცნიერ ულად
მონეტარულ	მონეტ არულ
ლიბერალები	ლიბერალ ები
შეპყრობილ	შეპყრო ბილ
ბოლოდროინდელი	ბოლო დროინდელი
წრეებშიც	წრე ებშიც
ოსტანის	ოსტან ის
გვარზე	გვარ ზე
დომინანტი	დომინანტ ი
ენერგია	ენერგი ა
ეპიზოდებს	ეპიზოდ ებს
ურბან	ურბან
ჩამორჩა	ჩამორჩ ა
სფეროში	სფერო ში
მგლები	მგ ლები
სტარს	სტარ ს
აკითხავს	აკითხავ ს
ბიჭს	ბიჭ ს
ლეგენდაში	ლეგენდ აში
სენეგალის	სენეგა ლის
საზღვრებზე	საზღვრ ებზე
ვერც	ვერ ც
დეპარტამენტების	დეპარტამენტ ების
მსუბუქი	მსუბუქ ი
კარებს	კარ ებს
მოღვაწეებს	მოღვაწ ეებს
ეთიოპიაში	ეთიოპი აში
რწყავს	რწყ ავს
გარეგნული	გარეგნ ული
უზნაძის	უზ ნაძ ის
წყალობის	წყალ ობის
რათქმაუნდა	რა თქმაუნდა
გემრიელი	გემრი ელი
ტერიტორიას	ტერიტორი ას
ვაჟიშვილი	ვაჟიშვილ ი
აღსავსე	აღსა ვსე
ხვრელით	ხვრე ლით
ბლუზის	ბლუზ ის
უმალ	უ მალ
პლასტმასის	პლასტმას ის
ქორწინებაზე	ქორწინ ებაზე
პარტიად	პარტი ად
მიმართულებაში	მიმართულე ბაში
გაეზარდა	გაე ზარდა
რადონის	რად ონის
ჩემპიონი	ჩემპიონ ი
დანერგვის	დანერგ ვის
კუდით	კუდ ით
ბორბლის	ბორბ ლის
მარიანა	მარიან ა
მცენარე	მცენარე
დადასტურებული	და დასტურ ებული
სიმდიდრისა	სიმდიდრ ისა
თერმები	თერმ ები
შემატა	შე მატა
ვიდეოები	ვიდეო ები
გაპრიალებული	გა პრიალებული
ბლოკები	ბლოკ ები
ფეშენებელური	ფე შენ ებელური
თვალები	თვალ ები
ფეხბურთის	ფეხბურთ ის
მერყევი	მერყე ვი
მოგზაურობენ	მოგზაურობ ენ
თანამგზავრული	თანამგზავრ ული
თევდორეს	თევდორე ს
ტალინის	ტალ ინის
ავიღე	ავიღ ე
ათამდე	ათ ამდე
ითვლიან	ითვლ იან
რელიეფები	რელიეფ ები
სირია	სირი ა
შეჯიბრების	შეჯიბრებ ის
პაშტური	პა შ ტური
მითებსა	მით ებსა
რომანიდან	რომან იდან
აქსიომა	აქსიომა
ვერძი	ვერძ ი
ჯოსერის	ჯო სერის
გალავანს	გალავ ანს
მწვრთნელად	მწვრთნელ ად
სათაურის	სათაურ ის
იბადებიან	იბად ებიან
კატის	კატ ის
კონსულტაციის	კონსულ ტაციის
მშვიდობისთვის	მშვიდობ ისთვის
გუბერნატორად	გუბერნა ტორად
პატივით	პატივ ით
მისწრაფებები	მისწრაფ ებები
აღარ	აღ არ
კონცერტებზე	კონცერტ ებზე
მომენატრე	მომენატრ ე
იუმორისტული	იუმორ ისტული
მხოლობით	მხოლ ობით
სათავო	ს ათავო
სიამოვნების	სიამოვნებ ის
საავადმყოფოს	სა ავადმყოფ ოს
დროსაც	დრო საც
ეთნოგრაფიული	ეთნოგრაფ იული
მილუოკის	მილუოკ ის
გუნდისთვის	გუნდ ისთვის
მონოგრაფიაში	მონოგრაფი აში
სურდა	სურ და
სევილია	სევილი ა
მეფისა	მეფის ა
დიდება	დი დება
მატყლის	მატყლ ის
ეგზისტენციალური	ეგზისტენცია ლური
ასწლეულში	ასწლეულ ში
ერბიუმის	ერბ იუმის
მინისტრი	მინისტრ ი
სათამაშო	სათამაშო
ტერორის	ტერორ ის
პირამიდიდან	პირამიდ იდან
ამბებში	ამბ ებში
გამარჯვებულ	გამარჯვებ ულ
შეადარა	შეადარ ა
გაერთიანებაზე	გაერთიან ებაზე
ორს	ორ ს
ბოგოტაში	ბო გოტაში
კონფერენციებში	კონფერენ ციებში
გზავნილს	გზავნი ლს
სერვისი	სერვის ი
კირქვისა	კირქვ ისა
აიაქსის	აიაქს ის
დაკავშირების	დაკავშირ ების
სიძეს	ს იძეს
სხივებს	სხივ ებს
აგრონომიის	აგრონომი ის
ბელარუსში	ბელარუს ში
მესვეურები	მესვეურ ები
ჰიმნები	ჰიმნ ები
გარდასახვის	გარდა სახვის
კითხვაზე	კითხვ აზე
შთაინთქმება	შთაინ თქმ ება
ზღვის	ზღვ ის
მზადდებოდა	მზად დებოდა
თედო	თე დო
ინტერვიუს	ინტერვიუ ს
ლარისა	ლარ ისა
პანკრეასის	პან კრეასის
რუმინული	რუმინ ული
არიანეს	არიან ეს
მოზამბიკში	მოზამბიკ ში
ლეონ	ლეონ
სიყვარულში	სიყვარ ულში
დაძაბულობას	დაძაბუ ლობას
ბოჭკოებს	ბოჭკო ებს
მაყურებელზე	მაყურებ ელზე
საყდარი	საყდარ ი
პარაზიტობს	პარაზიტ ობს
ფრაზით	ფრაზ ით
სავანე	სავან ე
კილომეტრით	კილომეტრ ით
სამთავრო	სამთავრო
მიღებულ	მიღებ ულ
მასპინძელთა	მასპინძ ელთა
ლაჯანურის	ლა ჯან ურის
ნამოსახლარის	ნამოსახლ არის
შეინარჩუნოს	შეინარჩუნ ოს
ჰეკეტის	ჰეკე ტის
წოდებას	წოდებ ას
ტაძრისათვის	ტაძრ ისათვის
პროგრამირების	პროგრამ ირების
შეერქვა	შეე რქვა
გაფორმებას	გაფორმ ებას
იძულებულები	იძულებულ ები
მოსახლეობის	მოსახლე ობის
პარაზიტული	პარაზიტ ული
ჩვენში	ჩვენ ში
მწუხარებით	მწუხა რებით
სადგურებს	სადგურ ებს
კეკელიძემ	კეკელი ძემ
მწარმოებელ	მწარმოებ ელ
ჩოხატაურის	ჩოხატ აურის
გადასახლებაში	გადასახლებ აში
სვეტები	სვეტ ები
ზემდგომი	ზემდგომ ი
დაიკავოს	დაიკავ ოს
ხორთუმი	ხ ორთუმი
ხანუმა	ხან უმა
ღირსშესანიშნაობანი	ღირს შესანიშნაო ბანი
მოითხოვს	მოითხოვ ს
რესპუბლიკად	რესპუბლიკ ად
წარმოებისა	წარმო ებისა
შულცეს	შულც ეს
განდგომა	განდგომ ა
ფილოსოფოსის	ფილოსოფოს ის
სტატისტიკურად	სტატისტ იკურად
წყლით	წყლ ით
გაშიფვრის	გაშიფვრ ის
ერთეულამდე	ერთეულ ამდე
ვიტალი	ვიტ ალი
მწერლებმა	მწერლ ებმა
დიზაინერ	დიზაინერ
დანერგვა	დანერგ ვა
მცხეთაში	მცხეთ აში
ორატორი	ორატორ ი
სათოფურია	სათოფურ ია
სიწმიდე	სი წმიდე
ევროვიზიაზე	ევროვიზ იაზე
მთაწმინდაზე	მთაწმინდ აზე
მონიტორები	მონიტორ ები
