აღებაც	აღებ აც
მოგონებანი	მო გონებ ანი
ვახტანგ	ვახტანგ
გაეგრძელებინათ	გა ე გრძელ ები ნათ
მტრებს	მტრ ებს
სარეველა	სა რეველ ა
შეუყვარდა	შე უყვარდ ა
შეიფარა	შე ი ფარ ა
ალპებთან	ალპ ებთან
მორჩილებას	მორჩილ ება ს
ზალპური	ზალპ ური
თეორიას	თეორი ას
იმიტომ	იმიტ ო მ
ტრანსპორტისთვის	ტრანსპორტ ის თვის
სოლოებით	სოლო ებ ით
ჰერმანი	ჰერმან ი
პოსტჰემორაგიული	პოსტ ჰემორაგ ი ული
ხელისუფალნი	ხელისუფალ ნ ი
კონტრაქტი	კონტრაქტ ი
მოწინააღმდეგეებმა	მო წინააღმდეგე ებმა
ზუგდიდში	ზუგდიდ ში
ტაკელოტ	ტაკელოტ
ორგანიზაციასთან	ორგანიზაცი ას თან
პრინციპებს	პრინციპ ებს
თავისუფალი	თავისუფალ ი
პალეოლოგოსის	პალეოლოგოს ის
მარჯნის	მარჯნ ის
დასაბრუნებლად	და სა ბრუნ ებლად
თაღები	თაღებ ი
სამეურნეო	სა მეურნე ო
კომპოზიციებით	კომპოზიცი ებ ით
წინამძღვარს	წინამძღვარ ს
ვალს	ვალ ს
ბრძანებებს	ბრძანებ ებს
ლოცვები	ლოცვ ები
პარლამენტს	პარლამენტ ს
თავშესაფრის	თავ შე სა ფრ ის
სექტემბრისთვის	სექტემბრ ის თვის
ხაზგასასმელად	ხაზ გა სასმელ ად
იყოფოდა	იყოფ ო და
განუხრელად	გან უ ხრ ელ ად
ბორბლიანი	ბორბლ იან ი
წევის	წევ ის
ტელევიზიაში	ტელევიზი აში
ტურნირებს	ტურნირ ებს
ეკლესიური	ეკლესი ური
ადრიანა	ადრიან ა
დიახ	დიახ
სირიუსის	სირი უ ს ის
ეგზოპლანეტის	ეგზო პლანეტ ის
იდეებმა	იდე ებმა
წარმოებული	წარმოებ ული
ანაპის	ანაპ ის
გამარჯვებისა	გა მარჯვებ ის ა
მუნდურუკუს	მუნდურუკუ ს
კვირამდე	კვირ ამდე
ტერმინს	ტერმინ ს
სიმონმა	სიმონ მა
ასლებს	ასლ ებს
ფედერაციაში	ფედერაცი აში
კრახი	კრახ ი
კვლევებს	კვლევ ებს
გადაცემულ	გა და ცემულ
სეგუნდა	სე გუნდ ა
ცნებების	ცნებ ების
მოახდინოს	მო ახდინ ო ს
კვირიკეს	კვირიკ ეს
სიზმარს	სიზმარ ს
ნაწარმოებთა	ნა წარმოებ თა
დამძიმდა	და მძიმ და
ბურთი	ბურთ ი
ახლოსაა	ახლოსა ა
ძვალი	ძვალ ი
ავტორის	ავტორ ის
მაგივრობას	მაგივრ ობას
მაკა	მაკ ა
ბოროტმა	ბოროტ მა
ჰგავდნენ	ჰგავ დნენ
ორთოგრაფია	ორთოგრაფი ა
მოიშალა	მო იშალ ა
ჯვრისწერის	ჯვრისწერ ის
ელემენტებსაც	ელემენტ ებს აც
კვიპროსელ	კვიპროს ელ
მონიტორები	მო ნიტორ ები
იკვლევენ	იკვლევ ენ
ფრენის	ფრენ ის
გზებით	გზ ებ ით
იქნება	იქნებ ა
პასუხს	პასუხ ს
დაარბია	და არბი ა
სევდიანი	სევდ იან ი
არსანიშნავია	არ სანიშნავ ია
კასტრომ	კასტრ ო მ
უმცირესობა	უმცირესობ ა
ფონად	ფონ ად
ჯალალედინმა	ჯალალედინ მა
დედამ	დედ ამ
გერი	გერი
რაინი	რაინ ი
ტაქსები	ტაქს ები
საბჭოელები	საბჭო ელ ები
ბაქრაძეს	ბაქრაძ ეს
დაეწერა	და ეწერ ა
მხედველობის	მხედველობ ის
თვითმმართველობაში	თვითმმართველობ აში
ხარისხის	ხარისხ ის
არარსებული	არარსებ ული
ენტროპია	ენტროპი ა
ერთდროულად	ერთდრო ულ ად
სათამაშო	სა თამაშ ო
ბოძებული	ბოძ ებულ ი
მარილიანი	მარილ იან ი
მეთაურობას	მეთაურ ობას
დემოკრატიული	დემოკრატი ული
ელოდებოდნენ	ელოდ ებოდნენ
სამცხეს	სამცხ ეს
დანადგარებით	და ნადგარ ებ ით
ქვეყნებს	ქვეყნებ ს
მილანთან	მილან თან
გამოკვლევების	გამო კვლევ ების
შემსწავლელ	შე მ სწავლელ
დისკრიმინაციას	დისკრი მი ნა ცი ას
რესპუბლიკელები	რესპუბლიკელ ები
სიტყვაა	სიტყვ ა ა
იყრიდნენ	იყრ ი დნენ
სტატიას	სტატი ა ს
გახსნამდე	გახსნ ამდე
მედალს	მედალ ს
ძალაა	ძალ ა ა
ბენიტო	ბენ იტ ო
პლანტაციებში	პლანტაცი ებ ში
მაგალითდ	მაგალით დ
ტურიზმის	ტურიზმ ის
ჩანასახი	ჩანასახ ი
შეძენილი	შეძენ ილი
სვეტს	სვეტ ს
დროსაა	დრო ს ა ა
პარადოქსის	პარადოქ ს ის
ნოემბრამდე	ნოემბრ ამდე
მაქსიმუმის	მაქსიმუმ ის
წაიკითხეს	წაიკითხ ეს
გარანტიას	გარანტი ა ს
მაიმუნის	მაიმუნ ის
არქიტრავით	არქიტრავ ით
სამაგიდო	სა მაგიდ ო
სახაკანოს	სახაკან ოს
გადაინაცვლეს	გა და ინაცვლ ეს
ისევე	ისევ ე
მმართველის	მ მართველ ის
გამოიხატა	გამო იხატ ა
გაცვლას	გაცვლ ას
გასროლით	გა სროლ ით
ვარჯიშობს	ვარჯიშ ობს
ქმარი	ქმარ ი
ესეთი	ესეთ ი
გამოვლინების	გამო ვლინებ ის
მილაკების	მი ლაკ ების
თესლი	თესლ ი
ეჭვები	ეჭვ ები
მიმართვას	მი მართვ ას
საქმიანობები	სა ქმიანობ ები
ნორმატიულ	ნორმატიულ
ვებგვერდზე	ვებგვერდ ზე
ამცირებს	ამცირ ებს
ბლუზს	ბლუზ ს
დაზიანებული	და ზიან ებულ ი
მნახველებისთვის	მნახველ ების თვის
ეპისკოპოსობა	ეპისკოპოს ობ ა
ნეაპოლში	ნეაპოლ ში
ჟურნალისტის	ჟურნალისტ ის
კოლონიების	კოლონი ების
ბოდენის	ბოდენ ის
ოსტატურად	ოსტატ ურ ად
ჯაყელი	ჯაყელ ი
სიუ	ს იუ
ნასაუ	ნასაუ
უფლებამოსილია	უფლება მო სი ლი ა
ტერორისტი	ტერორისტ ი
სატირულ	სატირ ულ
ვალდებულია	ვალდებულ ია
უპირატესობით	უპირატესობ ით
პროტონები	პროტონ ები
ტომით	ტომ ით
მეფისადმი	მეფ ის ად მ ი
რძეს	რძე ს
წლამდელთა	წლამდელ თა
ეყოლათ	ეყოლ ათ
პროცესებისა	პროცეს ები სა
შოკი	შოკ ი
გამოსაშვები	გამო საშვებ ი
ლუქსემბურგში	ლუქსემბურგ ში
აღიარებაზე	აღიარ ება ზე
შემაერთებელ	შე მა ერთ ებელ
პინოჩეტის	პინოჩეტ ის
გადაწყვეტილ	გა და წყვეტილ
ძაფებით	ძაფ ებ ით
მცველთა	მცველ თა
სტანდარტების	სტანდარტ ების
პიუსის	პიუს ის
აღბეჭდა	აღბეჭდ ა
დადასტურებულ	და დასტურ ებულ
სილვას	სილვ ას
პრემიერლიგა	პრე მი ერლიგ ა
ამბოხებულებმა	ამბოხებულ ებმა
სალა	სა ლ ა
რენტგენული	რენტგენ ული
წარმოშობის	წარმოშობ ის
არგონავტების	ა რგონავტ ების
ჩაუსაფრდა	ჩაუ საფრ და
ბერძნულ	ბერძნულ
განმასხვავებელ	გან მა სხვავებ ელ
ჩხარის	ჩხარ ის
დაატოვებინა	და ა ტოვებინ ა
ვანგა	ვ ანგ ა
ლუო	ლუ ო
მტკიცება	მტკიცებ ა
დამატებული	და მატ ებულ ი
დაფიქსირებული	დაფიქსირ ებულ ი
იუსტინიანეს	იუსტინიან ეს
საუკუნეს	საუკუნე ს
სანახაობის	სანახა ობ ის
ბიტი	ბიტ ი
ფლოტით	ფლოტ ით
ხმება	ხმ ება
ამადეო	ამადე ო
შოუს	შოუ ს
არასაჭირო	არა საჭირ ო
გასული	გა სულ ი
ჯიშმა	ჯიშ მა
გადაუხდელობის	გა და უხდელ ობ ის
ვიტაუტას	ვიტაუტა ს
ეთიოპია	ეთიოპი ა
კინოკარიერა	კინო კარიერ ა
ფრთხილად	ფრთხილ ად
სტიქიას	სტიქი ას
წესები	წეს ები
ფარაონის	ფარაონ ის
ქრონიკებში	ქრონიკ ებ ში
ყარაბაღის	ყარაბაღ ის
სავალდებულო	სა ვალდებულ ო
კლერკი	კლერკ ი
ოდიშის	ოდიშ ის
ქალად	ქალ ად
მავერიქსის	მა ვერიქს ის
მოხუცებულმა	მოხუცებულ მა
განმარტოების	განმარტო ების
ბარეტი	ბარეტ ი
იზეიმეს	ი ზეიმ ეს
სიმაღლის	სიმაღლ ის
ფარშავანგის	ფარშავანგ ის
ნოვგოროდი	ნოვგოროდ ი
კარამაზოვები	კარა მაზოვ ები
პიესამ	პიეს ამ
თავკაცობით	თავკაც ობ ით
კვანძები	კვანძ ები
საქართველოსკენ	სა ქართველოს კენ
გორასამარხი	გორ ა სა მარხ ი
ჯგუფისაგან	ჯგუფ ისა გან
საქსონელი	საქსონ ელი
გოლები	გოლ ები
რეკორდია	რეკორდ ია
გადასახადებს	გა და სახად ებს
მდინარე	მდინარე
ანტიოქია	ანტიოქ ია
ვებსაიტი	ვებ საიტ ი
შივას	შივ ა ს
ადამიანური	ადამიან ური
ხილვის	ხილვ ის
სტელა	სტელ ა
გაენადგურებინა	გა ე ნადგურ ები ნა
ნაბიჯის	ნაბიჯ ის
ვიყავი	ვიყავ ი
ამოჭრილი	ა მო ჭრილ ი
მიეწერება	მი ეწერ ება
დეკემბრიდან	დეკემბრ იდან
შიმპანზის	შიმპანზ ის
შეზღუდვის	შე ზღუდვ ის
თვითმკვლელობის	თვითმკვლელობ ის
სანტიმეტრით	სანტიმეტრ ით
ახალქალაქის	ახალქალაქ ის
იქაურობა	იქაურ ობ ა
ოლიმპი	ოლიმპ ი
წაყვანა	წაყვან ა
იაკობი	იაკობ ი
წამოწყებას	წამოწყ ება ს
ერთიმეორისაგან	ერთიმეორ ისა გან
სკოლა	სკოლ ა
ლარსმა	ლარს მა
ემოციური	ემოცი ური
რაიმუნდ	რა ი მუნდ
წინასწარმეტყველთა	წინასწარმეტყ ველ თა
გაირკვა	გა ირკვ ა
ბერმუდის	ბერმუდ ის
ავესტური	ა ვესტ ური
კლუბიდან	კლუბ იდან
მსოფლიოდან	მსოფლიო დან
დასახელებით	დასახელ ებ ით
სახელითაა	სახელ ით ა ა
ტყუპების	ტყუპ ების
მონაზვნები	მო ნა ზვნ ები
ფიქლები	ფიქლ ები
დინი	დინ ი
რინგო	რინგ ო
გავრბივარ	გა ვრბივარ
გაოცებულმა	გა ოც ებულმა
პარტნიორობას	პარტნიორ ობას
კეთილგანწყობილი	კეთილგანწყობ ილი
მილზე	მი ლ ზე
ტომპსონის	ტომპსონ ის
გზამკვლევი	გზა მ კვლევ ი
ღვთისმოშიში	ღვთისმოში ში
მადრიდთან	მადრიდ თან
დაეკრა	და ე კრ ა
დროშა	დროშ ა
სერვისის	სერვის ის
გადაღებები	გადაღებ ები
კამპ	კამპ
გაუგზავნეს	გა უგზავნ ეს
წარმოებდა	წარმოებ და
მოიხიბლნენ	მოიხიბლ ნენ
ადმინისტრაციისა	ა დმინისტრაცი ის ა
რამეს	რამ ეს
აზევების	ა ზევ ების
ბულგარელთა	ბულგარელ თა
საკმარისი	სა კმარის ი
გამომშრალი	გამო მშრალ ი
ფაზაში	ფაზ აში
მსხვერპლს	მსხვერპლ ს
ბიოგრაფის	ბიოგრაფი ს
ველოსიპედით	ველოსიპედ ით
სადგურია	სადგურ ი ა
წარუდგინეს	წარუდგინ ეს
ორკესტრმა	ორკესტრ მა
ბარტ	ბარტ
იგუდებოდა	ი გუდ ებ ო და
რუსთაველი	რუსთაველ ი
ნაწილთან	ნაწილ თან
სამთომომპოვებელი	სა მთო მომპოვებელ ი
სმარტფონების	სმარტფონ ების
ელექტრონის	ელექტრონ ის
გეოდეზიის	გეოდეზი ის
დაემტკიცებინათ	და ე მტკიც ები ნათ
გამოცდილებაზე	გამო ცდილ ება ზე
დაუბრუნდება	და უბრუნდ ება
ქალაქებია	ქალაქ ები ა
მოითხოვენ	მო ითხოვ ენ
ნახევარმთვარის	ნახევარ მთვარ ის
გადაყენება	გა და ყენებ ა
უდავოდ	უდავო დ
აქციაში	აქცი აში
ნიკორწმინდის	ნიკორ წმინდ ის
მძღოლი	მძღოლ ი
წესრიგში	წესრიგ ში
ვერსიამ	ვერსი ამ
გრძელდება	გრძელ დ ება
თამაშებისა	თამაშ ები სა
სალაზარის	სა ლაზარ ის
ჩიტები	ჩიტ ები
წლოვანებით	წლოვან ებ ით
ელვისის	ელვის ის
დასარტყამებზე	და სა რტყამ ებ ზე
პოემები	პოემ ები
სტერლინგი	სტერლინგ ი
ათავისუფლებდა	ათავისუფლ ებ და
მოიყვანოს	მო იყვან ო ს
ლიახვისა	ლიახვ ის ა
გამართულ	გამართ ულ
შანიძემ	შანიძ ემ
რაიხი	რაიხ ი
ასტროლოგიური	ასტრ ოლოგი ური
ისარი	ისარ ი
ლიონში	ლიონ ში
ქულანახევრით	ქულ ა ნახევრ ით
მამაცურად	მამაც ურ ად
ხელნაწერის	ხელნაწერ ის
მეცენატი	მე ცენატ ი
ტენდენციები	ტენდენცი ები
ამხანაგური	ა მხანაგ ური
გარემო	გარემო
შეიპყრობს	შე იპყრ ობს
ავტორიტეტად	ა ვტორიტეტ ად
დევიდის	დევიდ ის
მოს	მო ს
მაგმის	მაგმ ის
მუზეუმს	მუზეუმ ს
ვულკანს	ვულკან ს
ჰაეროვანი	ჰაერ ოვან ი
კონფედერაციას	კონფედერაცი ას
მომრგვალო	მო მრგვალ ო
დაბომბვისას	და ბომბვ ის ას
საჭურჭლე	სა ჭურჭლ ე
აღჭურვილნი	ა ღჭურვილ ნ ი
დაუმორჩილებელ	და უ მორჩილ ებელ
რიომ	რიომ
ნავთობსადენის	ნავთობ სადენ ის
მცირეოდენ	მცირეოდენ
ბოგდან	ბოგ დან
გასროლის	გა სროლ ის
მღვდელ	მღვდელ
სიცილიელი	სიცილი ელი
ჩასვლა	ჩასვლ ა
ხახუნით	ხახუნ ით
უვლიდნენ	უვლ ი დნენ
აღმოუჩენიათ	აღმო უჩენ ია თ
უმნიშვნელოვანეს	უ მნიშვნელოვან ეს
გადართო	გა დართ ო
რატომღაც	რატომ ღაც
მაზრის	მაზრ ის
მეტრამდე	მეტრ ამდე
რაზეც	რ ა ზეც
მარია	მარი ა
განსაზღვრავენ	განსაზღვრ ა ვენ
ტელესერიალებში	ტელესერიალ ებ ში
მხედრებს	მხედრ ებს
გამოკვლევებს	გამო კვლევ ებს
ფასად	ფასად
შეწყვიტა	შე წყვიტ ა
წაყენებული	წა ყენებ ული
ჩამოსვლამდე	ჩამოსვლ ამდე
კონუსი	კონუს ი
დაუწერია	და უწერ ი ა
დაასწრო	და ასწრ ო
ხეობას	ხე ობას
კარაკალას	კარა კალ ას
ადვოკატები	ადვოკატ ები
მონუმენტი	მონუმენტ ი
დახრილია	დახრილ ი ა
საუნჯე	საუნჯ ე
სისხლისგან	სისხლ ის გან
დასაჩქარებლად	და სა ჩქარ ებლად
ტრანსპორტის	ტრანსპორტ ის
მათმა	მათ მა
უწინასწარმეტყველა	უ წინ ასწარმეტყველ ა
ნედლეულს	ნედლეულ ს
უდაბნოა	უდაბნო ა
შეთანხმებული	შეთანხმ ებულ ი
ფუნდამენტურ	ფუნდამენტ ურ
სტუ	სტუ
მექანიკურად	მე ქანიკ ურ ად
აღიქვამდა	ა ღიქვამ და
იერარქიულ	იერარქი ულ
უმეფობის	უ მეფობ ის
დაიცავდა	და იცავ და
ქვეითთა	ქვეით თა
ქაღალდის	ქაღალდ ის
ფირმებს	ფირმ ებს
მოჰკვეთეს	მო ჰკვეთ ეს
გახშირდა	გა ხშირ და
მინიატურა	მინიატურ ა
მონური	მო ნ ური
გამოფენილი	გამო ფენ ილი
ომით	ომ ით
სტუმართმოყვარე	სტუმა რთმოყვარე
ტიროლის	ტი როლ ის
ლაგუნების	ლაგუნ ების
დაგროვებას	დაგროვ ება ს
შექმნაც	შექმნ აც
სუპი	სუპ ი
კუინზლენდის	კუინზ ლენდ ის
აიწია	ა ი წი ა
სახლმა	სახლ მა
უმცროს	უმცროს
დედაქალაქიც	დედაქალაქ იც
მასების	მას ების
ტაქსი	ტაქს ი
სწორად	სწორ ად
ჯობსმა	ჯობ ს მა
დამზადდეს	დამზად დეს
უცხოვრია	უ ცხოვრ ი ა
დეკორაციებით	დეკორაცი ებ ით
უსამართლოდ	უ სამართლ ოდ
ინჟინერის	ინჟინერ ის
მწკრივები	მწკრივ ები
ოპერატიული	ოპერატიულ ი
ავსტრიელი	ავსტრიელ ი
ნიდერლანდები	ნიდერლანდ ები
მეცნიერთა	მეცნიერ თა
ხასიათების	ხასიათ ების
ტრაპეზზე	ტრაპეზ ზე
ახალციხიდან	ახალციხ იდან
მეწარმე	მეწარმ ე
ბმის	ბმ ის
დაიშვება	და ი შვებ ა
კართაგენს	კართაგენ ს
დიოქსიდის	დიოქსიდ ის
კაპილარული	კაპილ არ ული
წილ	წილ
ვაჭრობდა	ვაჭრობ და
ინდიური	ინდ ი ური
გალილეოს	გა ლილე ოს
შაქარი	შაქარ ი
მანეთონის	მანეთ ონის
სკვერ	სკვერ
ფლეი	ფლ ე ი
დრაკონ	დრაკონ
გეგმავდა	გეგმ ავდა
ლუკულუსმა	ლუკულუ ს მა
ტრაქტატით	ტრაქტატ ით
შეცდომას	შე ცდომ ას
ძვალს	ძვალ ს
დუელი	დუელ ი
ზიმბაბვეში	ზიმბაბვე ში
როუდზი	როუდზ ი
სტანდარტული	სტანდარტ ული
ეპოქალური	ეპოქ ალ ური
დატოტვილ	და ტოტვილ
ცხოვრებისეული	ცხოვრებ ის ე ული
რეგიონალური	რეგიონ ალ ური
უსაფრთხოდ	უსაფრთხო დ
ალანი	ალან ი
მოახლოების	მოახლო ების
მოკლავს	მოკლ ავს
დისტანციაზე	დისტანცი ა ზე
გემებისათვის	გემ ების ა თვის
დაუზავდა	და უზ ავდა
ნახშირორჟანგს	ნახშირორ ჟანგ ს
ბგერითი	ბგერ ით ი
აღჭურვილ	ა ღჭურვილ
სლავები	სლავ ები
სისხლით	სისხლ ით
ხარჯი	ხარჯ ი
ბორცვი	ბორცვ ი
ქრისტიანობას	ქრისტიანობ ას
ჩაიგდეს	ჩაიგდ ეს
სიცილის	სიცილი ს
პარტიაში	პარტი აში
ფონდებში	ფონდ ებ ში
მუჰამედ	მუჰამედ
ბაპტისტების	ბაპტისტ ების
ბურთზე	ბურთ ზე
მმართველად	მ მართველ ად
სართულებზე	სართულ ებ ზე
ბარად	ბარ ად
შეფასებულ	შეფას ებულ
გამოსვლით	გა მოსვლ ით
შრიფტით	შრიფტ ით
გამოთვლითი	გამო თვლ ით ი
დუეტის	დუეტ ის
დარბეული	დარბ ე ული
ოსკარისა	ოსკარ ის ა
ბუნაგს	ბუნაგ ს
ელისონ	ელისონ
ფანი	ფან ი
ცხოვრებისათვის	ცხოვრებ ის ა თვის
მახინჯი	მა ხინჯ ი
ციურიხში	ციურიხ ში
ვიტი	ვიტ ი
ბუჩქებით	ბუჩქ ებ ით
მხედრობამ	მხედრ ობამ
ფაზების	ფაზ ების
სამართლისა	სამართლ ის ა
რობი	რობ ი
სამაგისტრო	სა მაგისტრ ო
მურა	მურ ა
დანების	დანებ ის
მილს	მილ ს
მადაგასკარს	მა და გა სკარ ს
ჯარისკაცს	ჯარისკაც ს
აწარმოებდა	ა წარმოებ და
პრაქტიკის	პრაქტიკ ის
ჩათვლა	ჩათვლ ა
ყარა	ყარ ა
ავიაციის	ავიაცი ის
მტაცებელია	მტაცებელ ი ა
უახლოესმა	უახლოეს მა
შევიწროებული	შე ვიწრო ებულ ი
ვიპოვოთ	ვ იპოვ ოთ
შეენარჩუნებინათ	შე ე ნარჩუნ ები ნათ
დაატყვევეს	და ა ტყვევ ეს
გოგონა	გოგონ ა
შეესია	შე ეს ი ა
იაპონიასთან	იაპონი ას თან
უწევენ	უ წევ ენ
მესიე	მესი ე
ნიჭიერმა	ნიჭიერ მა
კინოფილმი	კინოფილმ ი
თარო	თარო
დასკვნის	დასკვნ ის
ედიტი	ედიტ ი
დაამყარონ	და ამყარ ონ
შესანიშნავმა	შე სანიშნავ მა
მეტყველებაში	მეტყველ ება ში
დაბადება	დაბად ება
უჩვენა	უჩვენ ა
მოსახსნელად	მო სახსნელ ად
გონიერი	გონ იერ ი
ასპექტები	ასპექტ ები
რიკი	რიკ ი
ფრინველის	ფრინველ ის
ფერარის	ფერარ ის
ყველასგან	ყველა სგან
ანანო	ანან ო
რაოდენობის	რაოდენობ ის
ცენტრებთან	ცენტრ ებთან
კაზიმირი	კაზიმირ ი
თემით	თემ ით
ბორომირი	ბორომირ ი
ვოევოდა	ვოევოდ ა
პერსონალმა	პერსონალ მა
იმედით	იმედ ით
ალყის	ალყ ის
სიტყვებით	სიტყვ ებ ით
უღარიბესი	უ ღარიბ ესი
გორგასალის	გორგასალ ის
შლამის	შლამ ის
ლუიჯი	ლუიჯ ი
მცენარეებზე	მცენარე ებ ზე
ლიტვას	ლიტვ ას
მომიტანე	მო მიტან ე
უჩვენებენ	უჩვენ ე ბენ
ვერცერთი	ვერცერთ ი
გასამხედროებული	გა სა მხედროებ ული
პარტიებისა	პარტი ები სა
კომუნისტებს	კომუნისტ ებს
შესაგროვებლად	შე სა გროვ ებლად
პუბლიცისტი	პუბლიცისტ ი
დაასახლეს	და ა სახლ ეს
ანტიციკლონი	ანტი ციკლონ ი
ლეხზირი	ლეხზირ ი
გადმონაშთები	გად მო ნაშთ ები
კომედიას	კომედი ა ს
ნომრიდან	ნომრ იდან
რომლებთანაც	რომლებ თანაც
ეგვიპტური	ეგვიპტ ური
კლასობრივი	კლას ობრივ ი
დუბლი	დუბლ ი
ტირიფის	ტი რიფ ის
ტურიზმისა	ტურიზმ ის ა
უბრძანებია	უბრძან ები ა
ლენინგრადის	ლენინგრად ის
რეკორდულად	რეკორდ ულ ად
ხელშეწყობით	ხელშეწყობ ით
ნაკრებმა	ნაკრებ მა
ფორმდება	ფორმ დ ება
შეენარჩუნებინა	შე ე ნარჩუნ ები ნა
მიიწევდნენ	მი იწევ დნენ
მოჩუქურთმებული	მო ჩუქურთმ ებულ ი
საამისოდ	სა ამის ოდ
გაზს	გაზ ს
ჩამოთვლილთაგან	ჩამოთვლილ თაგან
ფრონტს	ფრონტ ს
მოწყობილ	მოწყობ ილ
გაფართოებულ	გაფართო ებულ
ჩვეულებრივზე	ჩვეულებრივ ზე
დამსწრე	და მსწრ ე
მისდევს	მი სდევ ს
მომხიბვლელობა	მო მხიბვლელ ობ ა
მოთხოვნის	მოთხოვნ ის
აჭარაში	აჭარ აში
დახარჯა	და ხარჯ ა
ლარვები	ლარვ ები
ჰიდრის	ჰიდრ ის
მასიურია	მასიურ ია
ხატის	ხატ ის
რაოდენობაც	რაოდენობ აც
ერია	ერი ა
გზებს	გზ ებს
ცხოველებსაც	ცხოველ ებს აც
მონეტარული	მო ნეტარ ული
უზნაძის	უ ზნ აძ ის
მარციუსმა	მარციუს მა
შოუების	შოუ ების
პიროვნებათაგანს	პიროვნებ ათაგანს
ამერიკელი	ამერიკ ელი
ძლიერი	ძლიერ ი
ადამიანიდან	ადამიან იდან
უმაღლესმა	უმაღლეს მა
შალვასთან	შალვ ას თან
ვანესა	ვან ეს ა
თხუთმეტ	თხუთმეტ
გამოიყენებს	გამო იყენ ებს
მოიგონა	მო იგონ ა
ნახევარზე	ნახევარ ზე
ბესტის	ბესტ ის
სელაპი	სელაპ ი
ბერიძე	ბერ იძე
ფრონტის	ფრონტ ის
გასამყარებლად	გა სა მყარ ებლად
საუწყებო	სა უწყებ ო
საფოსტო	სა ფოსტ ო
სვეტი	სვეტ ი
მერფი	მერფ ი
საწოლზე	საწოლ ზე
არცთუ	არც თუ
შეძლებდა	შეძლ ებ და
ბლეკ	ბლეკ
ბრაზილიელების	ბრაზილიელ ების
გაურთულდა	გა უ რთულ და
დიაგნოსტიკური	დიაგნოსტიკ ური
შიმშილი	შიმშილ ი
აღმართეს	აღმართ ეს
ბარსელონას	ბარსელონ ას
შობადობა	შობ ად ობა
ბალაკი	ბალაკ ი
ფილმებისათვის	ფილმ ების ა თვის
ქართველთათვის	ქართველ თათვის
ჰკითხეს	ჰკითხ ეს
ენას	ენ ას
არჩეული	არჩეულ ი
გადაეღო	გა და ეღო
გადასახლებიდან	გა და სახლებ იდან
ჩვეულებრივად	ჩვეულებრივ ად
დასასრულისათვის	და სასრულ ის ა თვის
თბილისიდან	თბილის იდან
ლიმიტი	ლიმიტ ი
ბალკანური	ბალკან ური
გამოსვლამდე	გამო სვლ ამდე
განდევნაში	განდევნ აში
მოიყვანს	მო იყვან ს
ნაპრალის	ნა პრალ ის
ჩაეშვა	ჩა ეშვ ა
სამაგიერო	სა მაგიერ ო
გენების	გენ ების
გამოუცხადა	გამო უცხად ა
ირმის	ირმ ის
მოეწონა	მო ეწონ ა
სერიისგან	სერი ის გან
დანიელის	დანიელ ის
მარაგები	მარაგ ები
ჩერჩილის	ჩერჩილ ის
ავრცელებდა	ა ვრცელებ და
ბრაიანი	ბრაიან ი
ინგლისელებმა	ინგლის ელებ მა
ჩარიცხა	ჩა რიცხ ა
მიზანდასახული	მიზანდასახ ული
გააუპატიურა	გა ა უპატიურ ა
ოკუპაციას	ოკუპაცი ა ს
დებედის	დებედ ის
სტალინგრადის	სტალინ გრად ის
დაიცავს	და იცავ ს
სიმპათია	სიმპათ ი ა
ძლიერდება	ძლიერ დ ება
დეიდა	დეიდ ა
ეპილეფსია	ე პილეფს ია
თარიღთან	თარიღ თან
კათედრალის	კათედრალ ის
პრინცმა	პრინც მა
სართავი	სართავ ი
მთავრდება	მთავრ დ ება
პარიტეტის	პარიტეტ ის
ვილსონი	ვილსონ ი
მოეპოვებინათ	მო ეპოვ ები ნათ
სინუსოიდალური	სი ნუსოიდ ალ ური
ცნობილი	ცნობილ ი
ქარხნები	ქარხნ ები
ც	ც
გაბედულად	გა ბედ ულ ად
ვერსიისგან	ვერსი ის გან
ტიპისაა	ტიპ ისა ა
მესაქონლეობა	მე სა ქონ ლე ობ ა
ზოგიერთი	ზოგიერთ ი
დარბაზი	დარბაზ ი
ტაეპში	ტაეპ ში
გოთიკური	გოთ იკ ური
ეცნობოდა	ე ცნობ ო და
დაფებზე	დაფ ებ ზე
მითები	მით ები
ცეილონის	ცეილ ონის
გამოყო	გამო ყ ო
დიოგუ	დიოგუ
ლუსიას	ლუსი ა ს
მიისწრაფის	მიისწრაფ ის
გახსნით	გახსნ ით
რაიხის	რაიხ ის
სლიმ	სლიმ
შედგენას	შედგენ ა ს
წარმოიქმნას	წარმოიქმნ ას
ვნებანი	ვნებ ანი
კარტოგრაფიული	კარტოგრაფ ი ული
დაკვეთით	და კვეთ ი თ
კელნი	კელნ ი
შტორმი	შტორმ ი
ექიმის	ექიმ ის
ფრიზის	ფრიზ ის
სტრუქტურისა	სტრუქტურ ის ა
სინგურით	სინგურ ით
წლიურად	წლიურ ად
გადაცემული	გადაცემ ული
ბოშა	ბოშ ა
პეიტონს	პეიტონ ს
ჩერდება	ჩერდებ ა
მისიაში	მისი აში
სემიტური	სემიტურ ი
ყიზილბაში	ყიზილბაშ ი
გარსით	გარს ით
ლეგალურ	ლეგალურ
გამოთვლით	გამო თვლ ით
ზანზიბარის	ზანზიბარ ის
შეეშინდა	შე ეშინ და
მიაღწევენ	მი აღწევ ენ
