გამოსხივება	გამო სხივ ება
ანტონიუსი	ანტონ იუსი
მიუღებელია	მიუღ ებელ ია
მოქმედება	მოქმედებ ა
მუშაობისთვის	მუშაობ ის თვის
მიჰყავს	მი ჰყავს
ხანძრის	ხანძ რის
ავტოკეფალიის	ა ვტოკეფ ალი ის
მმართველის	მ მართ ველ ის
არქიპელაგ	არქიპელაგ
ჯერადი	ჯერადი
მუშის	მუშ ის
უნიკალური	უნიკ ალური
გონს	გონ ს
დასცინოდა	დასცინ ოდა
დაკმაყოფილებას	და კმაყოფი ლებ ას
დორა	დ ორა
გამოყენებისთვის	გამო ყენებ ის თვის
ანდერსონთან	ანდერს ონ თან
სუფსის	სუფ ს ის
მოქალაქეთა	მო ქალაქე თა
მგალობელი	მ გალობ ელი
ლივია	ლივ ია
ღმერთიც	ღმერთ იც
ჯეიკობის	ჯეიკ ობის
ცულს	ცულ ს
სიცხის	სი ცხ ის
დასაყენებლად	და ს აყენ ებლად
უხსოვარ	უხსოვარ
ლავის	ლავ ის
ირკუტსკის	ი რკუტ სკის
აღდგენილი	აღდგენ ილი
ნაშთები	ნაშთ ები
ტომელები	ტომ ელები
ორსული	ორსულ ი
ლექსიკა	ლექსი კ ა
მოწოდებული	მო წოდებ ული
ფაქტსაც	ფაქტ საც
სალომეა	სალომე ა
დასავლელ	და სავლ ელ
ამიერკავკასიის	ამიერ კავკას ი ის
დედაქალაქიც	დედაქალაქ იც
კატორღა	კატორღა
საუკუნეებით	ს აუკუნე ებით
შემქმნელებმა	შე მქმნელ ებმა
დაბლობია	და ბლობ ია
მოგებაში	მოგ ება ში
რესურსი	რესურ ს ი
ეკატერინემ	ეკატერ ი ნემ
საზღვრებშია	სა ზღვრ ებში ა
ლუჩანო	ლუ ჩან ო
კონსტიტუციონალიზმის	კო ნსტიტუც იონ ალიზ მის
ლუო	ლ უო
მთავარმა	მთავარ მა
რივალდო	რივალდო
ხელმძღვანელი	ხე ლმძღვანელ ი
პროფესიონალი	პროფ ეს იონალ ი
ვქნათ	ვქნ ათ
ინახება	ინახ ება
დათარიღების	და თარიღ ების
შეადგინა	შე ა დგინა
მალენი	მა ლენი
ხუნტა	ხუნ ტა
კითხვისას	კითხვ ისას
უზენაესობის	უზენ ა ესობ ის
მრჩევლად	მრჩევლ ად
ფესტივალები	ფესტივ ალ ები
სამთავროები	სა მთავრ ოები
ალბერტის	ა ლბერტ ის
გასასვლელით	გასა სვლელ ით
ღრუბლებიდან	ღრუბლ ები დან
მეტალურგიის	მე ტალურგ ი ის
აგიოგრაფიული	ა გი ო გრაფიულ ი
იამაიკის	იამაიკ ის
დინასტიაში	დინასტ იაში
ლადაქის	ლადაქი ს
ჩართულობა	ჩა რთულ ობა
მიტოქონდრიული	მი ტოქონდრი ულ ი
არჩეულია	ა რჩეული ა
გაჰყვეს	გა ჰყვ ეს
ბრუნდებოდა	ბრუნ დებოდა
ესპანეთს	ესპან ეთს
ბარსელონის	ბარსელო ნის
ადრინდელ	ადრინდელ
რიცხვები	რიცხვ ები
გაიგონეს	გაიგო ნეს
ალკოჰოლს	ალკო ჰოლ ს
შინაკლასობრივი	ში ნა კლას ობრივი
დარბაზულია	და რბაზ ულია
კოსას	კო სა ს
ადამიანებისათვის	ადამიან ების ა თვის
მოინახულეს	მო ი ნახულ ეს
ჭა	ჭა
სარგებლობენ	სა რგებლ ობენ
ედინბურგში	ედინ ბურგ ში
საძირკვლის	საძ ირკვ ლის
სიმართლეს	სი მართლ ეს
სათავსოები	სა თავს ო ები
განთავისუფლება	გან თავისუფლ ება
პართიელებს	პართი ელ ებს
სახელმწიფოებმა	სახე ლმწიფოებ მა
სიამოვნებით	ს ი ამოვნ ებით
მიცემულ	მი ცემულ
მოგზაურობამ	მო გზაურობ ა მ
ალებასტრის	ალ ებას ტრი ს
რამდენად	რამდე ნად
დაკვრის	დაკვრ ის
ფონი	ფონი
გაღმერთება	გა ღმერთ ება
ფილიპემ	ფილიპ ემ
სამართავად	სამართ ავ ად
გეგმა	გეგმა
გამომწვარი	გამო მწ ვარი
გამოისახებოდა	გამოი სახე ბოდა
მოტივია	მოტივ ია
კუნძულებმა	კუნძულ ებმა
ნოვატორული	ნოვ ა ტორ ული
თოკებით	თოკ ებით
ცნობილნი	ცნობ ილნი
აფეთქებები	აფეთქ ებები
გიტარას	გიტარ ა ს
კოლუმბი	კოლუმბ ი
მიიმალა	მი ი მა ლა
ღეროს	ღერო ს
თევზით	თევზ ით
ძალებსა	ძალ ებს ა
წყვეტდნენ	წყვეტ დნენ
ჰავანის	ჰავა ნის
ცენტრმა	ცენტრ მა
დადება	დად ება
მიჰყვებოდა	მი ჰყვ ებოდ ა
დიქტატორ	დიქტატორ
საშუალებითაც	სა შუალებ ითაც
ვერეს	ვერ ეს
დანამდვილებით	და ნამდვი ლ ებით
ჩაახშვეს	ჩაახშ ვეს
იზამენ	იზამ ენ
გაუმართლებელი	გაუ მართლ ებელი
ჯორჯიას	ჯორჯ ი ას
ანტიქრისტე	ანტი ქრისტ ე
ხელმძღვ	ხელ მძღვ
დადგენილ	და დგენ ილ
იცხოვრებს	ი ცხოვრ ებს
ეკლესიამ	ეკლე სი ამ
არალის	არა ლის
მომდინარეობდა	მო მდინარე ობდა
დანიშნულებაზე	და ნიშნულ ება ზე
ყაიდის	ყაი დის
თბილისი	თბილის ი
კუნძულებისა	კუნძულ ები სა
განსაზღვრის	გა ნსაზღვრ ის
დინარის	დინარი ს
ოსკარისა	ოსკარ ისა
ტერასების	ტერას ების
ქუჩიდან	ქუჩ იდან
პარადი	პარ ად ი
ლანა	ლა ნა
გაკეთებულ	გა კეთებ ულ
ვაკის	ვა კის
წარჩინებით	წარ ჩინ ებით
ბრიუსელის	ბრიუს ელის
ლიბერალი	ლიბერალ ი
თვისებებს	თვისებ ებს
სალაზარის	სა ლაზარ ის
კონსტიტუციურ	კო ნსტიტუც იურ
ნამუშევრის	ნამუ შევრ ის
ლაშქრობები	ლაშქრობ ები
რეპეტიციის	რეპეტ ი ციის
გლეხობა	გლეხ ობა
ჯანმრთელობაზე	ჯანმრთ ელ ობა ზე
კომპოზიციაა	კომ პოზიცია ა
მომიჯნავე	მო მიჯნ ა ვე
ეპიცენტრი	ეპი ცენტრ ი
ათენელი	ათენ ელი
ყოველივეს	ყოველ ივე ს
გააბა	გა ა ბა
ვფიცავ	ვფ იცავ
ფაბიუსმა	ფაბიუ ს მა
გაჩნდება	გა ჩნდ ება
პანელები	პან ელები
გამართულა	გამა რთულ ა
გენდერის	გენ დე რის
მოკლულთა	მოკლ ულ თა
მელოდიები	მელოდ ი ები
კულტურებთან	კულტურ ებთან
სწავლულების	სწავლ ულ ების
ვლაპარაკობთ	ვ ლაპარაკ ობთ
ჯავახიშვილს	ჯავახიშვილ ს
მიდის	მი დის
აკავებდა	ა კავ ებდა
კონცერტიდან	კონცერტ იდან
სანუკვარი	სან უკ ვარი
სალმანასარ	ს ალმა ნას არ
შემოიყვანა	შემო იყვან ა
ბორომირი	ბორო მირი
ბინის	ბინ ი ს
სიხშირული	სი ხშირ ული
გადაყენებულ	გადა ყენებ ულ
განხორციელების	გა ნხორციელებ ის
არჩევნებში	არჩევნ ებში
ხუთწლიანი	ხუთ წლიანი
გრამატიკულ	გრამ ა ტი კულ
პროტესტანტთა	პროტეს ტანტ თა
შეძლეს	შეძლ ეს
ქვეწარმავლები	ქვეწარმა ვ ლები
კაცებისთვის	კაც ების თვის
სიყმაწვილეში	სი ყმაწვილ ეში
დაზიანებით	და ზიან ებით
ანტონიოს	ანტონ ი ოს
ფეხებში	ფეხ ებში
კალთებს	კალთ ებს
აგარაკზე	აგარაკ ზე
მაცხოვრებლებმა	მა ცხოვრებლ ებმა
ავსტრიიდან	ა ვსტრი იდან
დასერილი	და სერ ილი
წოდებებს	წოდებ ებს
ალექსანდრიელი	ალექს ანდრი ელი
პარკია	პარკ ი ა
პროტესტანტები	პროტეს ტანტ ები
ენერგიას	ენერგ იას
წუწუნავა	წუწუნავა
მოთხრობებში	მო თხრობ ებში
იუდეველი	იუდევ ელი
მოიპარეს	მო ი პარ ეს
რიჩარდის	რიჩარდ ის
სტუმრობს	სტუმრობ ს
გაგას	გა გა ს
შესასვლელი	შე ს ა სვლელი
დაბადების	დაბად ების
მთვარის	მთვარ ის
ყბები	ყბ ები
ეტაპიდან	ეტაპ იდან
სარდლის	სარდლ ის
ამიაკის	ამ ია კის
ასტროფიზიკური	ასტრ ო ფიზიკურ ი
ხვალ	ხვ ალ
რეჟისორი	რეჟისორ ი
გამოსვლამ	გამო სვლა მ
ადგენს	ა დგენ ს
მარტინმა	მარტინ მა
ბრინჯაოსი	ბრინჯ ა ოს ი
პასაუს	პას ა უს
კატეგორიაზე	კატეგორ ი აზე
გამოცდას	გა მოცდა ს
მანილა	მა ნილ ა
ვაიმარის	ვა ი მარ ის
ალყაშემორტყმული	ალყ ა შემო რტყმ ული
ფუნდამენტურ	ფუნდა მენტ ურ
გრაფიკის	გრაფიკ ის
მექის	მექ ის
კრაკოვში	კრაკოვ ში
სწავლულები	სწავლ ულ ები
მაღაზიებში	მა ღაზი ებში
მაყურებელთა	მა ყურ ებ ელთა
როგორც	როგორ ც
ათასგვარი	ათას გვარ ი
ცოლისგან	ცოლ ი ს გან
რეგულაცია	რეგულაცი ა
ლუის	ლუის
ჰოვარდის	ჰოვარდ ის
გარდაცვლილთა	გარდა ცვლილ თა
ქრომის	ქრო მის
ანტონიუსისა	ანტონ იუსის ა
ციკლოპის	ციკლოპ ის
ჩაიარა	ჩა ი არა
მრავალმა	მრავალ მა
ექვივალენტური	ექვი ვალენტ ური
კარიბჭიდან	კარიბჭ იდან
წაბლის	წაბლ ის
ამერიკელებს	ამერიკ ელ ებს
მხარისა	მხარ ისა
თვითმკვლელობამდე	თვით მკვლელობ ამდე
ნამარხის	ნა მარხ ის
ოლდფილდის	ოლდ ფილდ ის
ისმის	ის მის
ნომინირებული	ნომინ ირ ებული
იმალება	ი მალ ება
ჟანი	ჟან ი
ამირეჯიბი	ა მი რეჯიბი
სუბტროპიკებში	სუბტროპიკ ებში
ტოლსტოის	ტოლ სტო ი ს
სამართალში	სამართ ალში
მსუქანი	მ ს უ ქან ი
ონლაინ	ონლაინ
წარმოიშვნენ	წარმო იშ ვნენ
მემკვიდრე	მე მკვიდ რე
მოლაპარაკებას	მო ლაპარაკ ებას
მოხვდა	მო ხვდა
რეგიონია	რეგიონ ია
მუზეუმებს	მუზეუმ ებს
საზოგადოებისთვის	საზ ოგადო ების თვის
აჯანყებისთვის	აჯანყ ების თვის
განათლების	განათლ ების
ქმედებები	ქმედებ ები
პორტუგალიელმა	პორტუ გალი ელმა
პოლიტიკურად	პოლიტიკ ურად
დაუყონებლივ	დაუ ყო ნებლივ
გაიცა	გა იც ა
სტანდარტულად	სტანდარტ ულად
დეპუტატად	დეპუტატ ად
იფრინა	ი ფრინ ა
კლიმატია	კლიმატ ია
ფუგა	ფუ გა
იდეალური	იდეალ ური
ფორმირებები	ფორმ ირებ ები
მსჯელობის	მ სჯელ ობის
მშენებლობამ	მშენ ებლობ ამ
ჩემპიონატზე	ჩემპიონატ ზე
აღთქმულ	აღ თქმულ
დუქნები	დუქნ ები
მესიად	მესი ად
მონადირემ	მო ნადირ ემ
მიზიდულობა	მ იზიდ ულ ობა
პაუზა	პაუზ ა
უვეას	უ ვე ას
ბაქანზე	ბაქან ზე
გამოგონებაა	გამო გონებ ა ა
წარსულიდან	წარსულ იდან
სასიკვდილოდ	სა სი კვდილ ოდ
ლატვიურ	ლატვი ურ
პარტიზანულ	პარტი ზან ულ
უსასრულო	უს ასრულ ო
ფონდების	ფონდ ების
ქერჩის	ქერ ჩ ის
ნათლობის	ნათლ ობის
შინაგანი	შინ აგან ი
პროტესტანტული	პროტეს ტანტ ული
კინოთეატრი	კინო თეატრ ი
ისახავდა	ის ახავ და
კოსმოსურმა	კოსმოს ურმა
მეტყველებდა	მე ტყველ ებდა
მჩატე	მჩატ ე
სუსტდებოდა	სუსტ დებოდა
უკანასკნელებმა	უკ ანასკნელ ებმა
ინჟინერია	ინჟინერ ია
არიდულ	არიდ ულ
შთანთქმა	შთანთქ მა
შვილის	შვილი ს
დაფინანსდა	და ფინანს და
კარგა	კარგ ა
ყოველნი	ყოველ ნი
იჩინა	ი ჩინ ა
ცხოვრებამ	ცხოვრ ებამ
ავთვისებიანი	ავ თვისებ იანი
ხარობდა	ხარ ობდა
მეთაურობა	მე თაურ ობა
პროტესტანტულ	პროტეს ტანტ ულ
აივერსონის	ა ივ ერსონ ის
ნახევარკუნძულიდან	ნა ხევარ კუნძულ იდან
სახელთან	სახელ თან
განლაგებული	გან ლაგ ებული
შრომით	შრომ ით
გამაგრდნენ	გა მაგრ დნენ
როჯერსმა	როჯერ ს მა
თამაშებისთვის	თამაშ ების თვის
ხვრელი	ხვრელ ი
ილინოისის	ილი ნო ის ის
ავრორა	ავრორა
აღმოჩნდება	აღმო ჩნდ ება
მოგვეპოვება	მო გვე პოვებ ა
აღაფრთოვანა	აღ ა ფრთ ოვან ა
თხოვნა	თხოვნ ა
მეორეხარისხოვან	მეორე ხარისხ ოვან
თუშების	თუშ ების
ნორმანდიის	ნორმან დი ის
ამისი	ა მი სი
ჯარებისა	ჯარ ების ა
სიგრძე	ს ი გრძე
ბადე	ბად ე
ბერგენში	ბერგ ენ ში
ძალისმიერი	ძალ ის მი ერი
ჩაივლის	ჩა ივლის
ითანამშრომლა	ი თანამშრო მ ლა
ოსმალეთთან	ოსმალ ეთ თან
ეხერხებოდა	ე ხერხ ებოდ ა
წინააზიური	წინა აზი ური
კალმარის	კალ მარ ის
ლუკინო	ლუ კინო
ძლიერები	ძლიერ ები
კუკმა	კუკ მა
დელა	დელ ა
სენიორი	სე ნი ორ ი
ნაგეტსი	ნაგეტ სი
ფეხბურთისადმი	ფეხბურთ ის ადმი
იქედან	ი ქედ ან
ანბანის	ანბან ის
სიმს	სი მ ს
კორლეონე	კორლეონე
ღმერთი	ღმერთ ი
ნაწლავებში	ნაწლავ ებში
მიუღებლად	მიუღ ებლად
დინი	დინ ი
პირველობას	პირველ ობას
მამრობით	მამრ ობით
ადეკვატურად	ად ეკვატ ურად
სახელმწიფოსთვის	სა ხელმწიფ ოს თვის
გამოკითხვის	გამო კითხვ ის
მასალაზე	მასალ აზე
ყლორტი	ყლორტ ი
ფინიკიელი	ფინიკ ი ელი
თავადაც	თავად აც
წარმოშობასთან	წარმო შობ ასთან
განტოლებას	გან ტოლ ებას
შეებნენ	შე ებნენ
ბათუმიდან	ბათუ მ იდან
ზოლისაგან	ზოლ ისა გან
პირს	პირ ს
კლასში	კლას ში
დაფინანსებით	და ფინანს ებით
დამარცხებულ	და მარცხ ებულ
კვლავ	კვლავ
მეთოთხმეტე	მე თოთხმეტ ე
კონკურენტული	კონკურ ენტ ული
დისტანციური	დი სტანცი ური
ჯუჯები	ჯუჯ ები
ავლაბრის	ა ვლა ბრ ის
გამავრცელებელი	გამა ვრცელ ებელი
მეოთხეა	მე ოთხე ა
წიგნების	წიგნ ების
დიოკლეტიანემ	დიოკლეტი ა ნემ
სამსახურზე	სა მსახუ რ ზე
ფონდის	ფონდ ის
სტრიქონს	სტრიქონ ს
უძლურია	უძლ ური ა
იყოფოდა	ი ყოფ ოდა
ქილაში	ქ ილ აში
ფუძეა	ფუძე ა
მთავარს	მთავარ ს
კლიმატური	კლიმატ ური
გაგზავნილი	გა გზავნ ილი
მცდელობას	მ ცდელობ ას
გუნდ	გუნდ
ცხოველთა	ცხოველ თა
ნალექების	ნალექ ების
მონღოლების	მონღო ლ ების
ძაღლად	ძაღლ ად
დაკარგვა	და კარგ ვა
ტრადიციის	ტრადი ციის
გაითიშება	გა ითიშ ება
მოთხრობას	მო თხრობ ას
სექციის	სექცი ის
ბარბადოსის	ბარბა დოს ის
ნეოკლასიკურ	ნეო კლას იკურ
მიწებად	მიწ ებად
ჰუსეინმა	ჰუსე ი ნმა
ადელაიდას	ადელაი და ს
სიმღერებით	სი მღერ ებით
მისაღებ	მისა ღებ
მქონდა	მ ქონ და
კვერცხსადები	კვერცხ სა დ ები
საშემსრულებლო	სა შე მსრულებ ლო
ღირსებების	ღირს ებ ების
სახელდახელოდ	სახელ და ხელ ოდ
სახნავი	სახ ნავი
ბურბონი	ბურბონ ი
გაიგებს	გა იგ ებს
ცერემონიაში	ცერემ ონი აში
განთავისუფლდა	გან თავისუფლ და
თაუნში	თა უნ ში
ავტორიც	ავტორ იც
მოსწავლეს	მო სწავლ ეს
მუდმივა	მუდმ ივა
ფერხული	ფერხ ული
უნაყოფო	უ ნაყოფ ო
პლასტიკური	პლასტ იკური
დაქუცმაცებას	და ქუცმ აც ება ს
ავრცელებენ	ა ვრცელ ებენ
შუქზე	შუქ ზე
ჯიუტად	ჯიუტ ად
ჩუქურთმებით	ჩ უქურთმ ებით
სდებს	ს დ ებს
ტექსტი	ტექსტ ი
ნამუშევრებმა	ნამუ შევრ ებმა
შემსრულებლების	შე მსრულებ ლებ ის
ანასტასიოს	ანასტასი ოს
აეღოთ	ა ეღოთ
საყმაწვილო	სა ყმაწვილ ო
თავს	თავს
ბზა	ბზა
მოძრაობებში	მო ძრაობ ებში
ჩინეთს	ჩინეთ ს
გროვდებოდა	გროვ დებოდა
ატრიბუტი	ა ტრიბუ ტი
პირამიდული	პირამი დ ული
ნაყოფიერება	ნაყოფ იერ ება
ხარჭა	ხარ ჭა
გუმბათები	გუმბათ ები
უფალ	უფალ
უძლიერეს	უ ძლიერ ეს
ომაიანთა	ო მ ა იანთა
იბერთა	ი ბერ თა
ლამბიკის	ლამბიკ ის
მუსოლინიმ	მუსო ლინი მ
ემიგრანტები	ემიგრანტ ები
წიგნებზე	წიგნ ებზე
დამუხტულ	და მუხტ ულ
პუნიკური	პუნ იკური
გარემო	გარე მო
მოსამზადებლად	მოსა მზად ებლად
ებრაული	ებრაულ ი
ანსოატეგის	ანსოატეგ ის
შრება	შრე ბა
ანსამბლის	ან სამბლ ის
გამოჩენას	გამო ჩენ ას
ოსტატობას	ოსტატ ობას
გვაუწყებს	გვა უწყ ებს
შეიარაღებულმა	შე იარაღ ებულ მა
კომედიური	კომედი ური
რეაქცია	რეაქც ია
მართოს	მართ ო ს
მეჩეთად	მეჩეთ ად
ცვლილებამ	ცვლილ ებამ
დრამებში	დრამ ებში
ფლოტი	ფლოტ ი
მიჰქონდა	მი ჰქონდ ა
პერიოდთან	პერიოდ თან
გამორჩეულია	გამო რჩეული ა
კორპუსმა	კორპუ ს მა
გამონაკლისები	გამო ნაკლ ის ები
დარი	დარ ი
ექსტრემალურ	ექ სტრემალურ
თურქულენოვან	თურქ ულენოვან
ლენონს	ლენონ ს
რეგიონად	რეგიონ ა დ
ჩაწერაზე	ჩაწერ აზე
სომალელი	სომალ ელი
მენდელეევის	მე ნდელ ე ევ ის
მამაკაცების	მა მაკაც ების
ადარებს	ა დარ ებს
გამოკვლევა	გამო კვლევა
დაესწრო	და ესწრ ო
გაყიდვის	გაყიდვ ის
კასპაროვმა	კასპ ა როვმა
მეხიკოში	მეხიკო ში
შეუერთდებოდა	შე უერთ დებოდა
პლაზმაში	პლაზმ აში
განგაში	განგ აში
ფიზიკისა	ფიზიკ ისა
ციცაბოდ	ციცაბ ოდ
წლოვანებით	წლ ოვან ებით
ხუთიდან	ხუთ იდან
მღვიმეებს	მღვი მე ებს
კანონები	კანონ ები
დასახულ	და სახულ
განქორწინდა	გან ქორწინ და
გინესის	გინე ს ის
მამამ	მა მა მ
ვედრება	ვედრ ება
ატოლების	ატოლ ების
ჰავის	ჰა ვის
მიმდინარეობების	მი მდინარე ობ ების
ქედს	ქედ ს
მეშლება	მეშლ ება
ევალება	ევა ლება
კუინსი	კ უინს ი
სესიის	ს ესი ის
ირანელთა	ირანელ თა
წარმოშობილიყო	წარმო შობილ იყო
თაობებს	თაობ ებს
ინტერნაციონალის	ინტერნ აციონალ ის
მომღერალ	მომღერალ
მწერლობა	მწერლ ობა
ლოყაზე	ლოყ აზე
პიკს	პიკ ს
წარმომადგენელ	წარმო მადგენელ
წიგნია	წიგნ ია
იმხელა	ი მ ხელ ა
იგნატიუს	იგნა ტი უს
პარკუჭის	პარ კუჭ ის
შედეგებს	შე დეგ ებს
გაარღვია	გა არღვი ა
ყინულზე	ყინულ ზე
ზეითუნის	ზე ით უ ნის
საბუთებში	საბუთ ებში
სხეულებში	სხეულ ებში
მედალს	მედალ ს
წარმატებისთვის	წარმატ ების თვის
ლესოთოს	ლესოთო ს
ფუძეზე	ფუძე ზე
ივნისისთვის	ივნის ის თვის
ორაკული	ორაკ ული
შესრულებული	შე სრულ ებული
ვეტერანთა	ვეტერ ანთა
გვარდიის	გვარ დი ის
ურთიერთმოქმედების	ურთიერთ მოქმედ ების
გაჭიმული	გა ჭიმულ ი
ნალექებში	ნალექ ებში
ივარაუდა	ი ვარაუდ ა
რესპუბლიკასთან	რესპუბლიკ ასთან
ერიდებოდნენ	ერიდ ებოდნენ
ეპისკოპოსად	ეპისკოპო ს ად
პალიტრა	პა ლიტრ ა
ძლიერ	ძლიერ
შობის	შ ობის
მატჩშიც	მატჩ შიც
პიროვნებათა	პიროვნებ ათა
წიგნები	წიგნ ები
კომისიაში	კომისი აში
ციტატები	ციტატ ები
უმის	უმის
მოძებნის	მო ძებნ ის
სახელობით	სახელ ობით
შედგენაზე	შე დგენ ა ზე
იდეალების	იდეალ ების
ზომას	ზომ ას
გაზეთების	გა ზეთ ების
ვოკალი	ვოკალ ი
აქტივისტი	ა ქტივისტ ი
მოიცემა	მო ი ცემა
ჰეპბერნი	ჰეპბერნი
მრავალწლოვან	მრავალ წლ ოვან
ტავრის	ტავრ ის
კაილ	კა ილ
აღწერენ	ა ღწერ ენ
თეოლოგია	თე ოლოგი ა
ვარდისფერი	ვარდ ისფერი
გეომორფოლოგიის	გეომორფ ოლოგი ის
თაღედი	თაღ ედი
კუსა	კუს ა
ორმაგ	ორმაგ
კოკისპირული	კო კის პირ ული
ფაქტის	ფაქტ ის
განქორწინება	გან ქორწინ ება
ზედამხედველი	ზე და მხედ ველი
ლათინურს	ლათინ ურ ს
ჰეთუმ	ჰე თუმ
გამოთვლები	გამო თვლ ები
ჯედაის	ჯე და ის
დასახლებიდან	და სახლებ იდან
ტურიზმისა	ტური ზმის ა
მდინარეს	მდინარე ს
ლორფინებით	ლორ ფინ ებით
მთაგორიანი	მ თა გორ იანი
ტრაქტატს	ტრაქტ ატს
მოგვარების	მო გვარ ების
მემატიანე	მე მატიან ე
გამოიმუშავებს	გამოი მუშავებ ს
სარეველა	სარეველა
აქტი	ა ქტ ი
აღმოჩენამდე	აღმოჩე ნა მდე
ფანჯარაში	ფან ჯარ აში
გაუჩნდათ	გა უჩნ დათ
წარმატება	წარმატ ება
რქები	რქ ები
რომანები	რომან ები
ბოლი	ბოლი
კრებაზე	კრებ აზე
სასიძოს	სასიძო ს
სამშვილდე	სა მშვილდ ე
საკუთრებაა	სა კუთრ ება ა
სენუსერტ	სენუ სერტ
დერეფნის	დერეფ ნის
ანსამბლს	ან სამბლ ს
ჯავშანტრანსპორტიორი	ჯავშ ან ტრანსპორტ იორი
მემკვიდრემ	მე მკვიდ რემ
თაღებს	თაღ ებს
დაუპირისპირდება	დაუ პირისპი რ დება
დიატომიტის	დია ტომ ი ტის
ერთდ	ერთ დ
მოიყვანოს	მო იყვან ოს
დაკავების	დაკავ ების
შრომა	შრომ ა
მელიქიშვილის	მელიქ იშვილი ს
ჰერცეგოვინაში	ჰერც ეგოვინა ში
ენიას	ენი ას
კლარჯეთს	კლარჯ ეთს
ნაციონალიზმის	ნ აციონალ ი ზმის
პარკ	პარკ
ლექსად	ლექს ად
ერთგულ	ერთ გულ
პოლიფონიური	პოლი ფონი ური
განაახლეს	გან ა ახლ ეს
იზიარებს	იზიარ ებს
თერჯოლის	თერჯოლ ის
მაურო	მა ურ ო
განაცხადი	განა ცხად ი
ამოსვლას	ამოსვლ ას
ფრენები	ფრენ ები
კუპრაშვილი	კუ პრ აშვილი
ტერმინებით	ტერმინ ებით
გამაერთიანებელი	გამა ერთიან ებელი
შეყვარებულია	შე ყვარ ებულია
ტბებთან	ტბ ებთან
ეძლეოდათ	ეძლეო და თ
ორგანიზაციებში	ორგან იზაცი ებში
ცდება	ც დება
კარს	კარ ს
განუდგა	განუ დგა
მამაა	მა მა ა
სიგანეს	სი გან ეს
ჯარში	ჯარ ში
დროგბას	დროგბ ას
სურვილების	ს ურვილ ების
ერთეულში	ერთე ულში
ვინსენტი	ვინ ს ენტი
დაუშვებელი	და უშვ ებელი
სტალინური	სტალინ ური
სასურსათო	სა ს ურსათ ო
კატასტროფების	კატა სტროფ ების
ავ	ავ
კირქვას	კირქვ ას
არიკა	არი კა
მობილურის	მობილ ურ ის
ნათელასთვის	ნათელ ას თვის
ზმნებს	ზმნ ებს
აფხაზეთს	აფხაზეთ ს
აქციებს	აქცი ებს
სრულუფლებიანი	სრულ უფლებ იანი
უჯრაზე	უჯრ აზე
იმოქმედა	ი მოქმედ ა
ჩადგნენ	ჩა დგნენ
მამალი	მა მალ ი
ფინანსებს	ფინანს ებს
უკანასკნელი	უკ ანასკნელ ი
გატანილმა	გა ტანილ მა
საუკუნეების	ს აუკუნე ების
გამდიდრებას	გა მდიდრ ებას
ჭირს	ჭირ ს
ფორმებში	ფორმ ებში
გაუჭირდათ	გა უჭირ დათ
ეყოლება	ეყოლ ება
საკრავები	სა კრავ ები
გადასცემდნენ	გადა სცემ დნენ
ქრომოსომა	ქრო მოსომ ა
დინების	დინ ების
უჩვენებენ	უჩვენ ებენ
პრაქტიკული	პრაქტი კული
ოჯახის	ოჯახ ის
შეეწყვიტა	შეე წყვი ტა
ხევსურული	ხევს ურ ული
საბედნიეროდ	სა ბედნიერ ოდ
გეგმას	გეგმა ს
საერთაშორისოდ	სა ერთ აშორისო დ
მიეყიდა	მი ეყიდა
ფლოიდმა	ფლოიდ მა
არმიებმა	არმი ებმა
დამნაშავედ	და მნაშა ვედ
მატების	მატებ ის
ქრისტეშობამდე	ქრისტ ე შობ ამდე
რწყილი	რ წყ ილი
გამოითქვა	გამოი თქვა
ცხოველებში	ცხოველ ებში
მიაგნეს	მი აგნე ს
ავგუსტ	ა ვგუსტ
თქუენ	თქუენ
ქარები	ქარ ები
ქრისტიანობა	ქრისტიანობ ა
ტატიანა	ტა ტია ნა
დიდსა	დიდ სა
ლიდერებისა	ლიდერ ების ა
კონსულის	კონსულ ის
ალა	ალ ა
ზომაში	ზომ ა ში
უკუაქციეს	უკუ აქცი ეს
ნიმუშზე	ნიმუშ ზე
ბიჭუნა	ბიჭ უნა
ბიოქიმიური	ბიო ქიმი ური
პროტაგონისტი	პროტ ა გონ ისტი
კლოდიუს	კლოდიუს
პლებისციტი	პლ ების ციტ ი
თებერვლის	თებერვ ლის
ზევით	ზე ვით
დევნაში	დევნ აში
ყოვლად	ყოვ ლად
მიიწევს	მიიწევ ს
საზღვრების	სა ზღვრ ების
იუბილესთან	იუბილე სთან
შემოდგომის	შემო დგომ ი ს
ღილაკის	ღილაკ ის
შენ	შენ
ტონგის	ტონ გის
აირჩეს	აირჩ ეს
დაემორჩილა	და ემორჩილ ა
დამცველები	და მცველ ები
სემინარის	სემინარ ის
ბუფერულ	ბუ ფერ ულ
ზემოდან	ზე მო დან
ფიქლები	ფიქლ ები
საჩუქრით	სა ჩუქრ ით
გადარჩენის	გადა რჩენ ის
დაცემით	და ცემ ით
პიუნიკის	პი უნიკ ის
ახალციხეში	ახალ ციხე ში
მიუჩინა	მი უჩინა
ნაყოფით	ნაყოფ ით
სალა	ს ალ ა
სკეპტიკური	სკეპტ იკური
ძეგლზე	ძეგლ ზე
