ბათუმში	ბათუმ ში
მოწმის	მოწმ ი ს
იაპონიასა	იაპონი ას ა
გაიყვნენ	გა იყვნენ
წინსვლა	წინსვლ ა
შემცველობის	შემცველ ობ ის
ღვთაებას	ღვთა ებ ას
დებულება	დებულებ ა
ეგრეთწოდებულ	ეგრეთ წოდებულ
ნიკოლოზმა	ნიკოლ ოზ მა
პირებთან	პირ ებ თან
სინგლზე	სინგლ ზ ე
შიმპანზეებს	შიმპანზე ებს
ქალაქთან	ქალაქ თან
წყნარად	წყნარ ად
ტიესტო	ტიესტ ო
ჩათვალეს	ჩა თვალ ეს
ეკრანიზაციაში	ეკრან იზაცი აში
ეტალონად	ეტალონ ად
არქეული	არქ ეულ ი
დეპრესიული	დეპრეს ი ული
ნადირს	ნადირ ს
გამოჩენამდე	გამოჩენ ამდე
სანტა	სანტ ა
ხუროთმოძღვრების	ხუროთმოძ ღვრ ების
ნესტანი	ნესტ ან ი
გამოცდილებაზე	გამოცდილებ ა ზე
დასტურლამალის	დასტურ ლამალ ის
მიაღწევს	მიაღწევ ს
კიდევ	კიდე ვ
პიესაში	პიეს ა ში
თანხას	თანხ ას
ეკიპაჟს	ეკიპაჟ ს
ეშმაკის	ეშმაკ ი ს
ქვეითდება	ქვეით დებ ა
ნიუკასლ	ნიუკასლ
თხრობა	თხრობ ა
სახკომსაბჭოს	სახ კომ საბჭო ს
სამუშაოზე	სამუშაო ზე
საბჭოები	საბჭო ებ ი
ჩუუკის	ჩუ უკ ის
გაძევებით	გაძევ ებით
თავმჯდომარის	თავმჯდომ არ ის
პერსპექტივას	პერსპექტ ივ ას
კენჭი	კენჭ ი
სოციოლოგიურ	სოციოლოგ იურ
ჯვარგუმბათოვანი	ჯვარ გუმბათ ოვან ი
კომპიუტერებისთვის	კომპიუტე რ ებ ისთვის
მოპირდაპირედ	მო პირდაპირ ედ
სანდი	სანდ ი
მიუძღვით	მიუძღვ ით
შაბათამდე	შაბათ ამდე
ემიგრანტთა	ემიგრანტ თ ა
სცენარი	სცენარ ი
მუზეუმის	მუზეუმ ი ს
სამკაულს	სამკაულ ს
ფრუტო	ფრ უტ ო
ბირმინგემში	ბირ მინგემ ში
ხუნდაძე	ხუნდ აძ ე
ნებისყოფის	ნებისყოფ ი ს
ირლანდიასთან	ირლანდი ას თან
ამ	ამ
შერჩენილია	შე რჩენილ ია
სტილერი	სტილ ერ ი
ავჭალის	ავ ჭალ ის
აკრძალეს	აკრძალ ეს
საძირკვლის	საძირკ ვლ ის
სამხმიანი	სამ ხმ იანი
ჯარებსა	ჯარ ებს ა
შეუთანხმდა	შეუ თანხმ და
სტატიას	სტატი ა ს
დაკმაყოფილების	და კმაყოფილ ების
ლაშქრობების	ლაშქრობ ებ ის
მურაბა	მ ურაბ ა
დაჰყვეს	და ჰყვ ეს
ინსტიტუტის	ინსტიტუტ ი ს
უფლებამოსილია	უფლებ ამოსილ ია
იჩენდა	იჩენ დ ა
მონეტები	მონეტ ებ ი
უვითარდებათ	უვითარ დებ ათ
სრულუფლებიანი	სრულუფლებიან ი
ფარგლებშიც	ფარგლ ებში ც
სასანიანების	სასან იან ების
მოხაზულობისაა	მოხაზულობ ის აა
ფასით	ფას ით
ადგილზე	ადგილ ზ ე
ვალენტინა	ვალენტინ ა
კონტექსტის	კონტექს ტ ის
მოვსეს	მოვ ს ეს
ეგზემპლიარი	ეგზემპლიარ ი
გაუგზავნა	გა უგზავნ ა
მარშალ	მარშ ალ
ხანი	ხან ი
მეცნიერებისათვის	მეცნიერებ ისა თვის
საპრეზიდენტო	სა პრეზიდენტ ო
ღირსება	ღირს ებ ა
კვლევებს	კვლევ ებს
მუღამში	მუ ღამ ში
სკეპტიკური	სკეპტიკ ურ ი
სულიწმიდის	სული წმიდ ის
ესმის	ესმ ი ს
დატვირთვა	დატვირთ ვ ა
მოხიბლული	მოხიბლ ული
გააქვს	გა აქვ ს
სია	სი ა
არქიტექტურისა	არქიტექტ ურ ისა
ბოლოსწინა	ბოლო სწინა
იერიშს	იერიშ ს
პატრიოტი	პატრიოტ ი
ტიგრანის	ტიგრ ან ის
კაროლინას	კაროლინ ას
სპირიტუალური	სპი რიტუალ ურ ი
სათავიდან	სათავ ი დან
ექვსივე	ექვს ივ ე
სათაურის	სათაურ ი ს
ბუმბულები	ბუმბულ ებ ი
ბავშვებისათვის	ბავშვ ებ ისათვის
გამრავლების	გამრავლ ებ ის
კვამლი	კვამ ლ ი
მონასტერის	მონასტერ ი ს
შემეცნება	შემეცნ ებ ა
სამ	ს ამ
ნაირის	ნაირ ი ს
იცვლებოდა	იცვლ ებ ოდა
მუსიკისგან	მუსიკ ისგან
ხარობს	ხარ ობ ს
შესყიდვის	შესყიდვ ი ს
ჰუსეინ	ჰუსეინ
წარწერაში	წარწერ ა ში
ნორმალურ	ნორმ ალ ურ
სეზონიდან	სეზონ ი დან
გარშემოსავლელი	გარშემო სავლელ ი
ერთნაირად	ერთ ნაირ ად
ჰერაკლემ	ჰერაკლ ემ
იეროგლიფური	იეროგლიფ ურ ი
მაშნ	მაშ ნ
შემოტევა	შემოტევ ა
მითი	მით ი
არასასურველ	არასა სურველ
გე	გე
ვატიკანში	ვატიკან ში
პერიოდისა	პერიოდ ის ა
სახეში	სახე ში
გეგმავდა	გეგმ ავ და
ვორმსის	ვორმ ს ის
წყებების	წყებ ებ ის
მთებში	მთ ებ ში
სახელწოდებით	სახელწოდ ებით
რასას	რას ას
წლებამდე	წლ ებ ამდე
გვირაბით	გვირაბ ით
ბილბოს	ბილბ ოს
მოსასპობად	მოსა სპ ობად
პატრიციუსი	პატრიცი უს ი
საბჭოსთან	საბჭო ს თან
უკმაყოფილება	უკმაყოფილ ებ ა
სამთავისის	სამ თავის ის
ნინას	ნინ ას
წრეწირს	წრეწირ ს
დააპატიმრა	და აპატიმრ ა
სიგანით	სიგან ით
კურფიურსტების	კურფიურსტ ების
ბერძნულიდან	ბერძნ ულ იდან
დემეტრემ	დემეტრ ემ
ჟან	ჟან
დადებითი	დადებით ი
აღიარებული	აღიარებ ული
კონტროლისათვის	კონტროლ ისა თვის
ამჟ	ამ ჟ
ლათინურ	ლათინ ურ
უმრავლესობით	უმრავლე ს ობით
ამერიკა	ამერიკ ა
სანტოსმა	სანტ ოს მა
სავარაუდებელია	სავარაუდ ებელ ია
პოზიტიური	პოზიტი ურ ი
შეიკრიბნენ	შე იკრიბ ნენ
განცხადებას	განცხად ებ ას
ლენინგრადის	ლენინ გრად ის
ჭვირნიშანი	ჭვირ ნიშან ი
მოხვედრილი	მოხვედრ ილ ი
აღადგენენ	აღადგენ ენ
ეწყობა	ე წყობ ა
საძიებლად	სა ძი ებლად
კვერთხი	კვერთხ ი
ქმარი	ქმარ ი
გამოსვლისთანავე	გამოსვლ ის თანავე
სადი	სა დ ი
არუბა	არუბ ა
ზურგიანი	ზურგ იან ი
ნამუშევრებში	ნამუშევრ ებ ში
ბრაზილიელთა	ბრაზილი ელ თა
ნებადართულია	ნებადა რთულ ია
პირებმა	პირ ებ მა
მხედველობა	მხედველ ობ ა
გეის	გე ი ს
ეგვიპტელებს	ეგვიპტ ელ ებს
იგერიებდნენ	იგერი ებ დნენ
მილიონის	მილიონ ი ს
ნაწარმის	ნაწარმ ი ს
ტელეფონის	ტელეფონ ი ს
უელსელი	უელს ელ ი
ხუთს	ხუთ ს
წინაც	წინა ც
ელისაბედის	ელისაბედ ის
ვერსიაზე	ვერსი ა ზე
ისაბელა	ისაბე ლ ა
ზულუს	ზულ უს
პასუხისმგებელია	პასუხისმგებ ელ ია
ოკეანე	ოკეან ე
სულისა	სულ ის ა
კირქვიანი	კირქვ იან ი
მენსტრუაციის	მენსტრუ აცი ის
სტუმართმოყვარეობით	სტუმარ თმოყვარ ეობით
ქამრები	ქამ რ ები
თუშეთში	თუშ ეთ ში
უმთავრესი	უმთავრეს ი
ბიოგრაფია	ბიოგრაფ ი ა
დიოდორეს	დიოდორ ეს
გადაცილებული	გადაცილ ებ ული
ეკლესიაც	ეკლესი აც
სამაგალითოდ	სა მაგალით ოდ
გაფართოება	გაფართო ებ ა
კით	კ ით
კრეტის	კრეტ ი ს
დალაგებულია	დალაგ ებულ ია
კინოფილმში	კინოფილმ ში
აკვარელით	აკვარელ ით
მოსვლიდან	მოსვლ ი დან
მოხვედრა	მოხვედრ ა
ფინალს	ფინალ ს
დაადგეს	დაადგ ეს
ხმები	ხმ ებ ი
შეკრებილია	შეკრებ ილ ია
მოაის	მოა ი ს
ფრანგი	ფრანგ ი
არჩევაც	არჩევ აც
ბურგასის	ბურგ ას ის
რძეწვენს	რძ ეწვენ ს
ჰაერსაწინააღმდეგო	ჰაერ საწინააღმდეგ ო
პირამიდების	პირამიდ ებ ის
იმპერიალისტური	იმპერი ალისტ ური
სადგომები	სადგომ ებ ი
დებატები	დებატ ებ ი
პიესებში	პიეს ებ ში
დასაჩქარებლად	დასა ჩქარ ებლად
ფოთისა	ფოთ ის ა
კომიტეტთან	კომიტეტ თან
კოლუმბის	კოლუმბ ი ს
ჟანგბადი	ჟანგბად ი
განუყრელად	განუყრ ელ ად
განათებული	განათ ებ ული
ჩოგბურთის	ჩოგბურთ ი ს
ამგები	ამგებ ი
ქვიშის	ქვიშ ი ს
დევნილმა	დევნილ მ ა
ასათიანი	ასათ იან ი
კლდეში	კლდე ში
პროფილს	პროფილ ს
ლონდინიუმის	ლონდინი უმ ის
ვაჭართა	ვაჭარ თ ა
ჩერჩილი	ჩერჩილ ი
მცენარე	მცენარ ე
სამუშაო	სამუშაო
ეჩვენებინათ	ეჩვენ ებინათ
გარემოცვაში	გარემოც ვ აში
საუბედუროდ	სა უბედურ ოდ
უსაფრთხო	უსაფრთხ ო
ხშირ	ხშირ
მინიატიურები	მინიატ იურ ები
ბინაზე	ბინ ა ზე
მოხატულია	მოხატულ ი ა
მიჰყიდეს	მიჰყიდ ეს
დინო	დ ინ ო
ჟიურის	ჟიურ ი ს
მელოდიებით	მელოდი ებით
ბეოვულფის	ბეოვულფ ი ს
კაცისგან	კაც ისგან
ორკესტრში	ორკესტ რ ში
უზრუნველყოფას	უზრუნველყოფ ას
თანამედროვეობის	თანამედროვე ობ ის
რუსულ	რუს ულ
სედიბას	სედიბ ას
დანაკვთული	დანაკვ თ ული
ერეკლეს	ერეკლ ეს
თამამი	თამამ ი
ეძღვნება	ეძღვნ ებ ა
მაისისთვის	მაის ის თვის
ტიტო	ტიტ ო
ჩანაწერი	ჩანაწერ ი
ბრუკი	ბრუკ ი
იზმირის	იზ მირ ის
ხერხის	ხერხ ი ს
მეთოდია	მეთოდ ი ა
გაიხსნა	გა იხსნ ა
ოსვალდ	ოსვალ დ
დნეპროპეტროვსკის	დნეპროპეტრ ოვსკ ის
შეკითხვა	შე კითხვ ა
ფორმულით	ფორმულ ით
ჩამოყალიბებამდე	ჩამოყალიბ ებ ამდე
ტიტანი	ტიტან ი
შევადაროთ	შევადარ ოთ
სახეობებით	სახეობ ებით
პალატას	პალატ ას
კუნძულთან	კუნძულ თან
ფილოლოგია	ფილ ოლოგი ა
რუსთაველზე	რუსთავ ელ ზე
რომანებს	რომან ებს
ციხეს	ციხე ს
თავდაცვის	თავდაცვ ი ს
მალი	მალ ი
ნაკადულის	ნაკად ულ ის
იქონიოს	იქონი ოს
ბოსნიელი	ბოსნი ელ ი
ჩამოერთვა	ჩამოერთ ვ ა
ექსპოზიციაზე	ექსპოზიცი ა ზე
სიმპტომების	სიმპტომ ებ ის
თანაავტორობით	თანაავტორ ობ ით
ნისლიან	ნისლ იან
სიუხვე	სიუხვ ე
აშენებდნენ	აშენ ებ დნენ
სუსტი	სუსტ ი
კოლეგებს	კოლეგ ებს
გამსახურდიას	გამსახურდი ას
ლივერპულმა	ლივერპ ულ მა
მარიამის	მარიამ ი ს
ევდოკია	ევდო კ ია
გრძნობის	გრძნობ ი ს
რიცხვის	რიცხვ ი ს
დაჯგუფება	დაჯგუფ ებ ა
ბორჯომი	ბორჯომ ი
ერისთავ	ერის თავ
ჰაიტის	ჰაი ტ ის
ტილო	ტილ ო
ნიშნიანიძე	ნიშნ იან იძე
დანალექები	და ნალექ ები
მიწისა	მიწ ის ა
ჯადოქრები	ჯადოქრ ებ ი
საჯარიმოში	სა ჯარიმ ოშ ი
თამაშამდე	თამაშ ამდე
მაცივარ	მ აცი ვარ
გემოს	გემ ოს
ნორმების	ნორმ ებ ის
ინდუსტრიას	ინდუსტრი ას
გაუმჯობესებით	გაუმჯობეს ებით
აშოტის	აშ ოტ ის
ნატურალიზებული	ნატურ ალიზ ებული
ქმნიდნენ	ქმნი დ ნენ
შემოსულ	შემო სულ
ხელმისაწვდომი	ხელმისაწვდომ ი
დადის	დად ი ს
კოლხეთს	კოლხ ეთ ს
წასვლის	წასვლ ი ს
ძალისხმევა	ძალისხმევ ა
გამოჩენას	გამოჩენ ას
ბიზნესმენ	ბიზნეს მ ენ
მიქელაძე	მიქელ აძ ე
რაიონებია	რაიონ ებ ია
ხელისუფლებისგან	ხელისუფლ ებ ისგან
ცოლები	ცოლ ებ ი
გამართლება	გამართ ლ ება
კეინის	კე ინ ის
პულის	პულ ი ს
ჩაბარების	ჩაბარ ებ ის
კარდინალის	კარდინ ალ ის
ბაზაა	ბაზ ა ა
მათსა	მათ სა
მიმართებით	მიმართ ებით
მიდამო	მიდამ ო
ირჩევა	ირჩევ ა
დანაშაულს	დანაშაულ ს
ვენახი	ვენახ ი
თმას	თმ ას
ოპოზიცია	ოპოზიცი ა
პრაქტიკის	პრაქტიკ ი ს
სალოცავ	სა ლოც ავ
ილაი	ილა ი
მერაბიშვილის	მერაბ იშვილ ის
მისალმება	მისალ მ ება
ვიტაუტასმა	ვიტაუტა ს მა
მასალიდან	მასალ ი დან
სკამები	სკამ ებ ი
ბრძენმა	ბრძენ მ ა
ემიგრაციას	ემიგრაცი ას
ჩამოსულ	ჩამო სულ
განსასაზღვრად	განსა საზღვრ ად
მანგლისი	მანგლის ი
ორგანული	ორგან ული
ღაზის	ღაზ ი ს
დაუჭირა	და უჭირ ა
ითხოვა	ითხოვ ა
მილიონ	მილი ონ
გაძარცვის	გაძარცვ ი ს
კენედი	კენედ ი
ესთეტიკა	ესთეტ იკ ა
პოეტებს	პოეტ ებს
ეფექტურობა	ეფექტურ ობ ა
წინააღმდეგობის	წინააღმდეგ ობ ის
გასკდა	გა სკ და
სახელზეა	სახელ ზე ა
გერასიმე	გერა ს იმე
სანატორიუმები	სანატორი უმ ები
ჩამოედინება	ჩამო ედინ ება
შარვაშიძეთა	შარვაშ იძე თა
თესევსს	თესევ ს ს
მოციქულებმა	მოციქულ ებ მა
გაბილაია	გა ბილ ა ია
ბუდე	ბუდ ე
საილუსტრაციო	სა ილუსტრ აცი ო
ბადაგას	ბადაგ ას
მარანში	მარ ან ში
მარტივია	მარტივ ია
გახიზნა	გა ხიზნ ა
თიხის	თიხ ი ს
შესძლებდა	შესძლ ებ და
იყალთოს	იყალთო ს
დაწესებულებების	დაწესებ ულებ ების
ცხოვრებანი	ცხოვრებ ან ი
ტუნისი	ტუნის ი
მეოთხე	მეოთხე
უსჯულოებმა	უსჯულ ო ებმა
ფესურა	ფეს ურ ა
დაუკრა	დაუკრ ა
ატყობინებდნენ	ატყობინ ებდნენ
ახსნის	ახსნ ი ს
მეტყველების	მეტყველ ების
ერებისა	ერ ებისა
მწკრივს	მწკრივ ს
შეექმნათ	შეექმნ ათ
დარღვევა	და რღვევ ა
ტყავი	ტყავ ი
მოთხოვნების	მოთხოვნ ებ ის
გარეუბანი	გარეუბ ან ი
მიწათმოქმედებით	მიწათ მოქმედ ებით
არსენალი	არსენ ალ ი
წარდგენილია	წარდგენ ილ ია
კრისს	კრის ს
კონსტანტინოპოლში	კონსტანტინოპო ლ ში
მეამბოხე	მეამბოხ ე
თეო	თე ო
ენებს	ენ ებს
სახელმწიფოა	სახელმწიფო ა
კოლონიას	კოლონი ას
ნორმატიულ	ნორმ ატიულ
საჩხერე	საჩხერ ე
ხელშეუხებელი	ხელშე უხ ებელი
მიიღწევა	მიიღ წევ ა
აბრაამ	აბრა ამ
გაუქმებამ	გაუქმ ებ ამ
იქნან	იქნ ან
ცენტრალიზებული	ცენტრ ალიზ ებული
ნორვეგიელი	ნორვეგი ელ ი
პოლინეზიის	პოლინეზი ი ს
ფესვები	ფესვ ებ ი
მუტაციის	მუტაცი ი ს
მეზობლების	მეზობლ ებ ის
მოყვანილობით	მოყვან ილ ობით
აწარმოებს	აწარმო ებს
ბართლომე	ბართ ლომე
სიცოცხლის	სიცოცხლ ის
ჯაყელის	ჯაყელ ი ს
დაკარგვის	დაკარგ ვ ის
პრეისტორიული	პრეისტორ ი ული
განვითარდებოდა	განვითარ დებოდ ა
სხეულისგან	სხეულ ისგან
მაქსველ	მაქს ველ
წინამდებარე	წინა მდებარე
თერმები	თერმ ებ ი
მობილიზებული	მობილიზ ებ ული
ანალიზისა	ანალიზ ის ა
ანბანით	ანბან ით
მანჰეტენი	მანჰეტენ ი
გამოვიყენოთ	გამოვიყენ ოთ
გზა	გზ ა
წარმონაქმნები	წარმონაქმნ ებ ი
ცენზორი	ცენზორ ი
ალუტიკები	ალუტიკ ებ ი
კათედრის	კათედრ ი ს
გადაჭრისას	გადაჭრ ის ას
ბელგიურ	ბელგი ურ
ირანელებს	ირან ელ ებს
ეტალონი	ეტალონ ი
მექსიკური	მექსიკ ურ ი
მორავიის	მორ ავი ის
სლოვაკი	სლოვაკ ი
მოშლის	მოშლ ი ს
მიმართულებაში	მიმართულ ებ აში
აღჭურვილნი	აღჭურვ ილ ნი
კორფუ	კორფუ
ჰენდერსონის	ჰენდერ სონ ის
სიმდიდრეა	სიმდიდრ ე ა
პუბლიკოლა	პუბლიკ ოლ ა
ჰეროიკული	ჰერო იკ ული
მდგენელი	მ დგენ ელი
შესუსტებული	შესუსტ ებ ული
ჩინებულად	ჩინ ებულ ად
მომხრეებმა	მომხრე ებ მა
ფეხით	ფეხ ით
გავრცელებულა	გავრცელ ებულ ა
თაყვანისცემას	თაყვან ისცემ ას
ყანა	ყან ა
ნულის	ნულ ი ს
დიდისა	დიდ ის ა
აიკიდოს	აი კიდ ოს
ვერსიაა	ვერსი ა ა
არხის	არხ ი ს
იშვილეს	იშვილ ეს
ოსტატები	ოსტატ ებ ი
ირკუტსკის	ირკუტ სკის
სწავლობენ	სწავლ ობ ენ
წყვილებად	წყვილ ებ ად
მარიონეტი	მარიონე ტ ი
შემოესმა	შემო ეს მა
ჰოსპიტალში	ჰოსპიტ ალ ში
მოზაიკის	მოზაიკ ი ს
გადასულა	გადა სულ ა
გადმონაშთები	გადმო ნაშთ ებ ი
თანამონაწილეობით	თანამო ნაწილ ეობით
მორისონის	მორის ონ ის
დაუპირისპირა	დაუპირისპი რ ა
სანაპიროები	სანაპირო ები
გამომხატველია	გამომხატვ ელია
დანამატები	დანამატ ებ ი
რეინის	რე ინ ის
შეჭრის	შეჭრ ი ს
ქულანახევრით	ქულ ა ნახევრ ით
ნედლად	ნედლ ად
ქონის	ქონ ის
ფარფლები	ფარფლ ებ ი
აჩუქა	აჩუქ ა
საზღვარგარეთული	საზღვარგარე თ ული
სასულთნოს	სასულთნ ოს
გაგვთიშავენ	გაგვ თიშ ავენ
ბერძნულად	ბერძნ ულ ად
გოლი	გოლ ი
დალოცა	და ლოც ა
შეზღუდვის	შეზღუდვ ი ს
დილეგში	დილეგ ში
უნეტარესი	უნეტარეს ი
ბაზალტური	ბაზალტ ურ ი
ჩარჩოებში	ჩარჩო ებ ში
ამოწმებს	ამოწმ ებს
ამერიგო	ამერ იგ ო
კლიმატური	კლიმატ ურ ი
ჯგუფებთან	ჯგუფ ებ თან
ზემდგომ	ზე მდგომ
დაიბარა	დაი ბარ ა
ვახუშტი	ვახუშტ ი
ვერანაირი	ვერა ნაირ ი
ტენდენციამ	ტენდენცი ამ
განდევნა	განდევნ ა
მლოცველთა	მლოცველ თა
წარმოშობასთან	წარმოშობ ას თან
ხილს	ხილ ს
ეპლის	ეპლ ი ს
კავკასიელ	კავკასი ელ
ბარათს	ბარათ ს
სახესხვაობა	სახესხვა ობ ა
ცამდე	ც ამდე
მომენტს	მომენტ ს
შენაკადები	შენაკად ები
საშიშროება	საშიშრო ებ ა
ასაკშიც	ასაკ შიც
ტურებზე	ტურ ებ ზე
ქვეყანამ	ქვეყან ამ
გააჩნდა	გაა ჩნდ ა
ღიმილით	ღიმილ ით
მეთაურებს	მეთაურ ებს
ასოებს	ასო ებს
დასცინოდნენ	დასცინ ოდ ნენ
იზოტოპის	იზოტოპ ი ს
კალათა	კალ ა თა
არტურ	არტ ურ
მკვლევარის	მკვლევარ ი ს
ბოლოებზე	ბოლო ებ ზე
გადაეღო	გადა ეღ ო
ინტერესებს	ინტერეს ებს
გახდის	გახდ ი ს
ნაწილაკს	ნაწილაკ ს
კოსტუმებში	კოსტუმებ ში
მოციქულები	მოციქულ ებ ი
გამგებლის	გამგებლ ი ს
მასპინძლებმა	მ ასპინძლ ებმა
ადგილობრივ	ადგილ ობრივ
დინებათა	დინებ ა თა
ყველასთან	ყველ ას თან
გურანდუხტი	გურანდუხ ტ ი
სამარხებში	სამარხ ებ ში
ტაძრებში	ტაძრ ებ ში
ექსპედიციასთან	ექსპედიცია სთან
ვენახის	ვენახ ი ს
ინდონეზიური	ინდონეზი ურ ი
ფრთები	ფრთ ებ ი
რადეს	რა დ ეს
ათვალიერებდა	ათვალიერ ებდა
დასაბუთებული	დასაბუთ ებ ული
ბაიაზიდ	ბაიაზი დ
ტახტისთვის	ტახტ ის თვის
წერილებისა	წერილ ებისა
მიყვანა	მ იყვან ა
სტამბოლში	სტამბოლ ში
საგანს	საგან ს
ჯუმბერი	ჯუმბ ერ ი
ზედამხედველობა	ზედამხედ ველ ობა
ლუისის	ლუ ის ის
ჩაღრმავება	ჩა ღრმავ ება
თურქმენეთში	თურქმენ ეთ ში
ვიზუალიზაციის	ვიზუ ალიზაცი ის
ფრჩხილებში	ფრჩხილ ებ ში
გამოუცხადეს	გამო უცხად ეს
მოუტანს	მოუტან ს
გათხრებით	გათხრ ებით
დაუფლებისათვის	დაუფლ ებ ისათვის
საჭიროების	საჭირო ებ ის
აჯანყებულთა	აჯანყ ებულ თა
მეხმიანება	მეხ მიან ება
ჰერმიონის	ჰერმიონ ი ს
კათედრალური	კათედრალ ურ ი
გვევლინებიან	გვე ვლინ ებიან
მარშრუტებზე	მარშრუტ ებ ზე
აგლომერაცია	აგლომერ აცი ა
სახელდება	სახელ დებ ა
ზედაპირიდან	ზედაპირ ი დან
ბიძგი	ბიძგ ი
ბრუტუსი	ბრუტუ ს ი
გზებზე	გზ ებ ზე
დაუსწრებლად	დაუ სწრ ებლად
კამბოჯაში	კამბოჯ ა ში
მიუყვებოდა	მიუ ყვ ებოდა
ჩინეთმა	ჩინეთ მ ა
კატეგორიული	კატეგო რი ული
პინოჩეტის	პინოჩე ტ ის
ექსტერიერი	ექსტერი ერ ი
მოძრაობისათვის	მოძრაობ ისა თვის
გამოწვევა	გამო წვევ ა
სასწაულებს	სასწაულ ებს
ივლისიდან	ივლის ი დან
ქალაქებისა	ქალაქ ებისა
ფლორის	ფლორ ი ს
სამოგზაურო	სა მოგზაურ ო
მერად	მერ ად
დადგმა	დადგმ ა
გატაცების	გატაცებ ი ს
ფარავდა	ფარ ავ და
ფაილი	ფაილ ი
ზედგენიძე	ზე დგენ იძე
ფრაგმენტებს	ფრაგმენტ ებს
ფორბსის	ფორბს ი ს
ხორვატულ	ხორვატ ულ
მანსურ	მანს ურ
სამინისტროსა	სამინისტრ ოს ა
ჰაჯი	ჰაჯ ი
ურუბამბას	ურუბამბ ას
რადიოს	რადი ოს
ეახლა	ე ახლ ა
შეიტანოს	შე იტან ოს
უბნები	უბნ ებ ი
რაციონალურ	რაციონ ალ ურ
მწვერვალად	მწვერვალ ად
ნაერთებს	ნაერთ ებს
მაორის	მა ორ ის
ლილვი	ლილვ ი
ორწლიანი	ორ წლ იანი
სხვაობას	სხვაობ ას
შოპენის	შოპენ ი ს
მიტოვებულ	მიტოვ ებულ
სვანური	სვან ურ ი
თეთრკანიანი	თეთრკან იან ი
წარჩინებით	წარჩინ ებით
გადასახლებას	გადასახლებ ას
გახსნას	გახსნ ას
გამოსვლის	გამოსვლ ი ს
ზაზუნები	ზაზ უნ ები
აგვარებდა	ა გვარ ებდა
ორნამენტით	ორნამენტ ით
ორნაწილიანი	ორ ნაწილ იანი
ქსნისა	ქსნ ის ა
ექცია	ექც ია
საბჭოზე	საბჭო ზ ე
ბერძენიშვილი	ბერძენ იშვილ ი
მკვიდრთა	მკვიდრ თ ა
დანახვაც	დანახვ აც
ტროპიკებში	ტროპიკ ებში
ცურვისას	ცურვ ის ას
ძღვენის	ძღვენ ი ს
შეესატყვისება	შეე სატყვის ება
ჩაუტარდა	ჩაუტარ დ ა
სამეგრელოს	სამეგრელ ოს
დაავადებათა	დაავადებ ა თა
კიოტოს	კიოტ ოს
დაჭრეს	დაჭრ ეს
ურთიერთობით	ურთიერთობ ით
ინსტრუმენტულია	ინსტრუმენტ ულ ია
თანხლებით	თანხ ლ ებით
რედაქტორობით	რედაქტორ ობ ით
შეყვანით	შეყვან ით
წრეს	წრე ს
დაფუძნებული	დაფუძნ ებ ული
გამგის	გამგ ი ს
საბედნიეროდ	სა ბედნიერ ოდ
ინფლაცია	ინფლ აცი ა
იმპორტის	იმპორტ ი ს
წიგნაკი	წიგნ აკ ი
ჰყავდა	ჰყავდ ა
საკითხი	საკითხ ი
საიტ	სა იტ
სერიებში	სერი ებ ში
გვარაძე	გვარ აძ ე
სწერს	სწერ ს
თანხა	თანხ ა
სპარტა	სპარტ ა
ლინკოლნმა	ლინკოლ ნ მა
მიზნისათვის	მიზნ ისა თვის
მატჩში	მატჩ ში
ნოემბრიდან	ნოემბრ ი დან
ოსგუდმა	ოსგუდ მ ა
მოამზადეს	მო ამზად ეს
იერიქონის	იერიქონ ი ს
ურთიერთქმედებით	ურთიერთქმედ ებით
პარკებში	პარკ ებ ში
ჩრდილოეთით	ჩრდილოეთ ით
თხრის	თხრ ი ს
წვიმებს	წვიმ ებს
აღეძრა	აღე ძრ ა
ნაწარმოებებზე	ნაწარმოებ ებ ზე
მიწებით	მიწ ებით
სიამოვნებდა	სიამოვნ ებ და
თემი	თემ ი
დაუზუსტებელია	დაუზუსტ ებელ ია
ჯვარედინი	ჯვარედინ ი
განცხადებებს	განცხად ებ ებს
გამოთვლებს	გამოთვლ ებს
საკვირველი	საკვირველ ი
მინდაუგასის	მინდაუგა ს ის
დააპირა	დაა პირ ა
მაგარია	მაგარ ი ა
კრუიფის	კრუიფ ი ს
მდებარეობდა	მდებარე ობ და
სამშვიდობო	სამშვიდობ ო
რეაქციები	რეაქცი ებ ი
მღვიმელის	მღვიმ ელ ის
მინერალიზაცია	მინერალ იზაცი ა
ცხადია	ცხად ი ა
ღრუბლების	ღრუბლ ებ ის
წყალქვეშ	წყალ ქვეშ
სოლომონმა	სოლომონ მ ა
ევროპელებთან	ევროპელ ებ თან
მილა	მილ ა
მქონე	მქონ ე
ნახევარკუნძულსა	ნახევარ კუნძულ სა
აქტივობებში	აქტივ ობ ებში
მოღვაწეობა	მოღვაწეობ ა
პირობითია	პირობით ი ა
სპურსმა	სპურს მ ა
ბოგდან	ბოგ დან
მასწავლებლების	მასწავლ ებლ ების
მოვიდოდა	მო ვიდ ოდა
კედლებს	კედლ ებს
ნიკიფორეს	ნიკიფორ ეს
ალისფერი	ალ ისფერ ი
დაკარგვას	დაკარგ ვ ას
ფურის	ფურ ი ს
სტეფანომ	სტეფან ომ
ორთოდოქსული	ორთოდოქს ული
ქურუმად	ქურუმ ად
ჭერის	ჭერ ის
