იტალიასთან	იტალი ასთან
ძველად	ძველ ად
წყობით	წყობ ით
შექმნისთანავე	შექმნ ისთანავე
მარცხს	მარცხ ს
დაახრჩვეს	და ახრჩვეს
გრიგოლმა	გრიგოლ მა
ელიზაბეტა	ელიზაბეტ ა
ვერტიკალურად	ვერტიკალურ ად
იძიოს	იძი ოს
სეზონურად	სეზონ ურად
სანიმუშო	სა ნიმუშ ო
ტურების	ტურ ების
გამოცემებში	გამოცემ ებში
დამახასიათებელ	და მახასიათებელ
მიესალმებოდა	მიესალმ ებოდა
წამსვე	წამსვე
რიგს	რიგ ს
ატომები	ატომ ები
ახალგაზრდული	ახალგაზრდ ული
გმირთა	გმირ თა
სცენ	სცენ
აფრიკის	აფრიკ ის
ეკოლოგიური	ეკოლოგიურ ი
მადლობას	მადლობ ას
მასწავლებელთა	მასწავლებელ თა
ნაბუქოდონოსორ	ნაბუქოდონოსორ
კარტერი	კარტერ ი
გამოსაყოფია	გამოსაყოფ ი ა
რაიანი	რა იანი
ომებით	ომ ებით
ბაქტრია	ბაქტრი ა
სრულუფლებიან	სრულუფლებიან
წყალშემკრები	წყალ შემკრები
ნავსადგურში	ნავსადგურ ში
ეკა	ეკა
პედაგოგიურ	პედაგოგ ი ურ
საითაა	სა ითაა
სიგმა	ს იგ მა
პაციენტს	პაციენტ ს
ძირზე	ძირ ზე
მონაცემთა	მონაცემ თა
გოლფის	გოლ ფის
ბრესტი	ბრესტი
ახსოვს	ახსოვ ს
დარჩნენ	დარჩ ნენ
ფინალები	ფინალ ები
ბიბერი	ბიბერი
ასოციაციები	ასოციაცი ები
ერთსულოვნად	ერთსულ ოვნად
წალკის	წალკ ის
მარგი	მარ გ ი
შესანიშნავად	შესანიშნავ ად
გადაიქცნენ	გადა იქცნენ
დამალვის	დამალვ ის
წარმოქმნით	წარმოქმნ ით
დურუჯის	დურუ ჯის
ჯვარს	ჯვარ ს
დრეკადი	დრეკად ი
მარადონა	მარადონა
ხშირი	ხშირი
ოჯახებთან	ოჯახ ებთან
შემხედვარე	შემხედვარე
ბაიას	ბაია ს
ჰენდრიმ	ჰენდრი მ
ირიბად	ირიბად
სამანტა	სამანტ ა
ბაღდადი	ბაღდად ი
სესიის	სესი ის
არაგვის	არაგვი ს
თურქი	თურქ ი
მისადგმელი	მისა დგმელი
ეფესოს	ეფესო ს
გადადის	გადა დის
მხარდამჭერმა	მხარდამჭერ მა
გამოამჟღავნა	გამო ამჟღავნ ა
ნადარბაზევის	ნა დარბაზ ევ ის
ტელეკომპანია	ტელეკომპანი ა
ჩემპიონატები	ჩემპიონ ა ტები
ოლქის	ოლქ ის
მთის	მთის
წყაროები	წყარო ები
ხსნარით	ხსნარ ით
აყვანას	აყვანა ს
საგრძნობლად	საგრძნობ ლად
პრიმატი	პრიმატ ი
ალბათობა	ალბათ ობა
ვიცი	ვიცი
თაბორის	თა ბორის
ბრტყელი	ბრტყელ ი
სარგის	ს არგ ის
უპასუხეს	უპასუხ ეს
ალყიდან	ალყ იდან
განსხვავებით	განსხვავებ ით
გადაეცათ	გადა ეცათ
ატომურ	ატომ ურ
რედაქტირება	რედაქტირ ება
დაჭაობებულია	დაჭაობებულ ია
არგენტინისა	არგენტინ ისა
დიფერენციაციას	დიფერენციაცი ას
ტორინო	ტორინო
გეგმავდა	გეგმ ავდა
გუბაზი	გუბაზ ი
ჰერეთში	ჰერეთ ში
გემებით	გემ ებით
გადახურვის	გადახურვ ის
ივო	ივო
ჯორჯიის	ჯორჯი ის
ღმრთისა	ღმრთ ის ა
ძველებმა	ძველ ებმა
შთაბეჭდილებებს	შთაბეჭდილ ებ ებს
დაგვჭირდება	დ ა გვჭირდება
შალვას	შალვა ს
ზის	ზის
ინტელიგენციის	ინტელიგენცი ის
პეიზაჟები	პეიზაჟ ები
დაიხია	დაიხ ია
შეზღუდვით	შეზღუდვ ით
მარილიანი	მარილიან ი
ღირებულების	ღირებულებ ის
მიერ	მიერ
მომიტანე	მომიტანე
ტემპერატურა	ტემპერატურ ა
ვოლფის	ვოლფ ის
იჭრება	იჭრება
დარიო	და რიო
არეალში	ა რეალ ში
გაჩნია	გაჩნ ია
ვამპირების	ვამპირ ების
გადაწყვეტილებას	გადაწყვეტილ ებას
იწოდებოდნენ	იწოდებოდნენ
მოწამის	მოწამ ის
ტაქტიკურ	ტაქტიკ ურ
შიმშილი	შიმშილ ი
პასუხს	პასუხ ს
იძენდა	იძენ და
იდი	ი დი
პენსიაზე	პენსი აზე
დუეტს	დუეტ ს
უძღვებოდა	უძღვ ებოდა
სციპიონ	სციპიონ
ღირებულებებს	ღირებულებ ებს
მალეგირებელი	მალეგირ ებელი
საიუბილეო	საიუბილეო
ქვემოდან	ქვემო დან
გმირების	გმირ ების
ჰელიოსი	ჰელიოს ი
გადმოწერა	გადმო წერა
მოიყვანეს	მოიყვან ეს
აღმოჩენილ	აღმოჩენილ
სიტყვების	სიტყვ ების
შემავალ	შემავალ
ძალადაკარგულად	ძალა დაკარგულ ად
ათათურქის	ათა თურქ ის
ლიდერიც	ლიდერ იც
იმდენი	იმდენ ი
სპირალურად	სპირალურ ად
მომავალი	მომავალ ი
იწარმოება	ი წარმოება
ხაზგასმულია	ხაზგასმული ა
ფერადი	ფერად ი
საბავშვო	სა ბავშვ ო
ნიდერლანდმა	ნიდერლანდ მა
სურვილმა	სურვილ მა
ჭეიშვილი	ჭეიშვილი
კახეთი	კახეთ ი
კართაგენელებს	კართაგენ ელებს
კოლხთა	კოლხ თა
მოადგნენ	მოადგნენ
კაკას	კაკას
მრავალჯერ	მრავალ ჯერ
პოტოსის	პოტ ოს ის
ფსიქიატრიის	ფსიქიატრი ის
პირვანდელ	პირვანდელ
დაწესებულებები	დაწესებულებ ები
ბრიტანეთიდან	ბრიტანეთ იდან
ინფორმაციით	ინფორმაცი ით
წერეთლის	წერეთ ლის
ნიადაგები	ნიადაგ ები
პამპა	პამპა
კლდეებს	კლდე ებს
ტირიფის	ტი რიფ ის
მაუწყებლობის	მაუწყებლობ ის
ალვის	ალვის
დანაშაულს	დანაშაულ ს
თხოვნით	თხოვნ ით
სიდიდისა	სიდიდ ისა
ეძახდნენ	ეძახ დნენ
გვერდიანი	გვერდ იანი
სიტყვებზე	სიტყვ ებზე
ხელნაწერ	ხელნაწერ
ბაიერნმა	ბაიერნ მა
კომპანია	კომპანი ა
ადგილი	ადგილი
ტექსტებში	ტექსტ ებში
მეუღლეების	მეუღლე ების
პატრიარქობის	პატრიარქ ობის
განცდა	განცდ ა
აგრეგატი	აგრეგატი
ზონებად	ზონ ებად
მოსპო	მოსპო
სულ	სულ
პიტიახში	პიტიახშ ი
საკითხებზე	საკითხ ებზე
პიუსის	პიუს ის
გამოიყენეს	გამოიყენ ეს
დარქმევა	დარქმე ვა
ფრონტალური	ფრონტ ალური
პაკეტები	პაკეტ ები
ევანსმა	ევანს მა
ვნების	ვნებ ის
პრიზს	პრიზ ს
სექტები	სექტ ები
ზვავის	ზვავი ს
ნირომ	ნირომ
განსაზღვრის	განსაზღვრ ის
პიროვნებისა	პიროვნებ ისა
ქადაგებს	ქადაგებ ს
დაფების	დაფ ების
ღირებულებით	ღირებულებ ით
გადაადგილებისათვის	გადაადგილ ებისათვის
კვალიფიკაციის	კვალიფიკაც ი ის
ზეთისხილის	ზეთ ის ხილის
მაგმური	მაგმური
ჩამოიტანეს	ჩამოიტანეს
მყიდველი	მყიდველ ი
მანდატი	მანდატ ი
სამოსი	სამოს ი
ხელოვნებად	ხელოვნება დ
კვეთის	კვეთ ის
გერმანისტიკა	გერმანისტიკ ა
სანტიაგო	სანტიაგო
ჭკვიანი	ჭკვიან ი
სპარსელებთან	სპარსელ ებთან
ახალქალაქის	ახალქალაქ ის
სოლომონს	სოლომონ ს
გაერთიანებისა	გაერთიანებ ისა
გასათვალისწინებელია	გასა თვალისწინებ ელია
ტუტანხამონის	ტუტანხ ამონის
პარი	პარ ი
მარკო	მარკო
მომუშავეთა	მომუშავე თა
სნეულების	სნეულებ ის
სამი	სამი
რთულ	რთულ
გამთამაშებელი	გამთამაშებელ ი
ადმინისტრატორები	ადმინისტრატორ ები
თურქული	თურქულ ი
ინსტიტუტებში	ინსტიტუტ ებში
შემდეგ	შემდეგ
ნორმან	ნორმან
დაისვა	და ის ვა
მათ	მათ
იპარავს	ი პარ ავს
მოთამაშეს	მოთამაშე ს
დამორჩილებაზე	დამორჩილება ზე
კუნძულსა	კუნძულსა
თვითმავალი	თვით მავალი
მოტანილი	მოტანილი
პროვინციაზე	პროვინცი აზე
ვერეს	ვერ ეს
მოქცევაში	მოქცევ აში
სტადიონებზე	სტადიონ ებზე
მეუბნები	მეუბნ ები
ზაალ	ზაალ
მღვიმესთან	მღვიმე სთან
ჟანგბადისა	ჟანგბად ისა
განიხილებოდა	განიხილ ებოდა
მთიელი	მთიელ ი
თვიანი	თვიანი
პროზაში	პროზა ში
ნაკვეთს	ნაკვეთ ს
კვალად	კვალ ად
კომუნიზმი	კომუნიზმი
ჭამდა	ჭამ და
მეჰერ	მეჰერ
რელიკვიები	რელიკვი ები
ოჯახსა	ოჯახ სა
სახელმწიფოთა	სახელმწიფო თა
დიფერენციალურ	დიფერენციალურ
კომენტარი	კომენტარ ი
სტატისტიკის	სტატისტიკ ის
მოსისხლე	მოსისხლე
ფსიქიატრიული	ფსიქიატრი ული
პერსონა	პერსონ ა
საღვთისმსახურო	სა ღვთისმსახურ ო
მემამულეთა	მემამულე თა
საკავშირო	სა კავშირ ო
ნაერთებში	ნაერთ ებში
ინდოეთთან	ინდოეთ თან
გასახსნელად	გა სახსნელად
ყბები	ყბ ები
ალბომისთვის	ალბომ ისთვის
დაეხმარებოდნენ	დაეხმარ ებოდნენ
მოითხოვეს	მოითხოვ ეს
ორგანიზება	ორგანიზებ ა
პერსონაჟებთან	პერსონაჟ ებთან
გამოკეტეს	გამოკეტ ეს
საფუძვლები	საფუძვლ ები
ფარერების	ფარერ ების
შემოსავლიანი	შემოსავლიან ი
ჰამლეტ	ჰამლეტ
კრძალავდნენ	კრძალ ავდნენ
ოსტანის	ოსტან ის
იმქვეყნიური	ი მქვეყნიურ ი
ბარბაროსას	ბარბაროს ას
წვეთების	წვეთ ების
როლები	როლ ები
აქცენტით	აქცენტ ით
ელიზა	ელიზა
ითარგმნა	ი თარგმნა
მუშაობისა	მუშაობ ისა
აზიისა	აზი ისა
ქვითა	ქვით ა
მარიუსმა	მარიუს მა
მთაწმიდლის	მთაწმიდ ლ ის
შეუსრულებია	შეუსრულ ებია
დაჯდომა	დაჯდომ ა
ლითონური	ლითონ ური
სამკუთხედის	სამკუთხედ ის
კუნძულებსა	კუნძულ ებს ა
წყალბადისა	წყალბად ის ა
დისკი	დისკ ი
რესპუბლიკასთან	რესპუბლიკ ასთან
შეთანხმებაზე	შეთანხმებ აზე
ლექსებისა	ლექს ებისა
მეოთხეულ	მეოთხე ულ
იპოვონ	იპოვ ონ
დადიანს	დადიან ს
ბაიერნის	ბაიერნ ის
ოკუპაციას	ოკუპაცი ას
სირიული	სირიულ ი
ქიმიის	ქიმი ის
ჰარისა	ჰარის ა
საძოვრად	საძოვრ ად
დასწრებოდა	დასწრ ებოდა
ლექსიკის	ლექსიკ ის
უკანასკნელებს	უკანასკნელ ებს
ტალღოვანი	ტალღ ოვანი
საფიქრებელია	საფიქრებელი ა
ლოცვებს	ლოცვ ებს
პრაისის	პრაისი ს
დუქანში	დუ ქან ში
ბრიტანეთში	ბრიტანეთ ში
მიწისძვრები	მიწისძვრ ები
მინერალოგიის	მინერალოგი ის
მოყვარულთათვის	მოყვარულ თათვის
წაქეზებით	წაქეზ ებით
ჯეი	ჯეი
კოენის	კოენ ის
ტურნეები	ტურნე ები
ფრანკო	ფრანკო
ზოგადი	ზოგად ი
უკრაინა	უკრაინ ა
კურსების	კურს ები ს
მატერიალისტური	მატერიალ ისტური
მოეკიდა	მო ეკიდა
ბიუროს	ბიურო ს
მწერალს	მწერალ ს
პრემიერლიგა	პრემიერლიგ ა
სიღრმეებში	სიღრმე ებში
ლივერპულმა	ლივერპულ მა
სიბლანტე	სიბლანტე
ბელგიისა	ბელგი ის ა
გამონათქვამი	გამონათქვამ ი
ფორტის	ფორტ ის
უფროსების	უფროს ების
იბეჭდება	ი ბეჭდება
ნატო	ნატო
რობაქიძე	რობაქიძ ე
ბრიტანეთის	ბრიტანეთ ის
როლსაც	როლ საც
ნომინალური	ნომინალ ური
გაზომვის	გაზომვ ის
გაძლიერებული	გაძლიერებ ული
სივრცული	სივრც ული
იცვლიან	ი ცვლიან
ყველაფერმა	ყველაფერ მა
კუთვნილი	კუთვნილ ი
დიდის	დიდ ის
სანაცვლოდ	სანაცვლოდ
დარქმეული	დარქმე ული
კომპონენტია	კომპონენტ ი ა
სალმანასარ	ს ალმანასარ
დინასტიამ	დინასტი ამ
მიღებულია	მიღებ ულია
მანე	მანე
ბრუნება	ბრუნება
სტანდარტებით	სტანდარტ ებით
ფართომაშტაბიანი	ფართო მაშტაბ იანი
გიგაურთა	გიგა ურ თა
გარსების	გარს ების
ვრცლად	ვრცლად
რაფიელ	რაფი ელ
გადაუხადეს	გადაუხ ად ეს
დისკს	დისკ ს
ამიანად	ამ იან ად
დახეული	დახეული
წარმოთქვამს	წარმოთქვამ ს
პაქტი	პაქტ ი
ალი	ალ ი
გუნდსაც	გუნდ საც
გადამდგარიყო	გადამდგარ იყო
აქტიურობას	აქტიურ ობას
კაცამდე	კაც ამდე
დაიბარეს	დაი ბარ ეს
ტარების	ტარ ების
აღდგომას	აღდგომ ას
ფროდოს	ფროდო ს
ცაიშელი	ცაიშ ელი
დინამოს	დინამო ს
გარდაქმნილი	გარდაქმნ ილი
ერთი	ერთ ი
ანდიურ	ანდი ურ
გაიხსნა	გაიხსნა
შევჩენკოს	შევჩენკო ს
დამკვრელი	დამკვრ ელი
მცირდება	მცირდება
პერსონაჟთა	პერსონაჟ თა
მემკვიდრეობითობის	მემკვიდრეობით ობის
ხევსური	ხევსური
დაუახლოვდა	დაუახლოვდა
ჯანაშვილი	ჯან აშვილი
მტკნარ	მტკნარ
გადაწყვიტავს	გადაწყვიტ ავს
რამეს	რამ ეს
მოზარდები	მოზარდ ები
იჯარით	ი ჯარ ით
ტრაპეზის	ტრაპეზ ი ს
მოსაგრეობდა	მოსაგრე ობდა
დამადასტურებელ	დამადასტურებელ
გაწვრთნილი	გაწვრთნ ილი
ფაკულტეტს	ფაკულტეტ ს
ფილიპემ	ფილიპე მ
შუბებით	შუბ ებით
იცვლიდნენ	ი ცვლიდნენ
ტოტემური	ტოტემ ური
ქიმიკოსი	ქიმიკოს ი
იაფფასიანი	ია ფ ფასიან ი
იწვნია	ი წვნი ა
ღირებულებები	ღირებულებ ები
შეადგენდა	შეადგენ და
ცვალებადობა	ცვალებად ობა
გურჯისტანის	გურჯი ს ტანის
წანაცვლების	წანაცვლ ების
ხაზგასასმელად	ხაზგა სასმელ ად
კოლინსი	კოლინ სი
დასანთები	დას ანთებ ი
მიაწერა	მიაწერ ა
სტუმრობდა	სტუმრობ და
თავისებურებათა	თავისებურება თა
სპონტანურად	სპონტანურ ად
მისიმიელები	მი სიმ ი ელები
შეინარჩუნოს	შეინარჩუნ ოს
ჰეპატიტის	ჰეპატიტი ს
სამანქანო	სა მანქან ო
ფინს	ფინ ს
შემოსილია	შემოსილი ა
წყლებით	წყლ ებით
პროტექტორატი	პროტექტორატი
ჰოვარდ	ჰოვარდ
ნაკლს	ნაკლ ს
ტექსტური	ტექსტ ური
ტარიელი	ტარიელ ი
თეორიასა	თეორი ასა
კონკისტადორებმა	კონკისტადორ ებმა
ვიყოთ	ვიყო თ
მთიან	მთიან
ეკოსისტემა	ეკოსისტემ ა
დაფასებული	და ფას ებული
ნაწ	ნაწ
კრებას	კრებ ას
მატერიალური	მატერიალურ ი
კონტრასტი	კონტრა სტი
სამხრეთელების	სამხრეთ ელების
კადმიუმის	კ ად მ იუმის
ჭიშკართან	ჭიშკარ თან
ისტორიანი	ის ტორიანი
სიუნიქის	ს ი უნიქ ის
ექსპრესიული	ექსპრესი ული
ილუსტრაციებს	ილუსტრაცი ებს
ფიზიკური	ფიზიკურ ი
სიკეთე	სიკეთე
განხილვას	განხილვა ს
დანგრევამდე	დანგრევ ამდე
ლეღვის	ლეღვ ის
შეიტანა	შე იტანა
ირჩევს	ირჩევ ს
საჩვენებლად	სა ჩვენებლად
შუიდან	შუ იდან
ნე	ნე
პორშეს	პორშე ს
პორტუგალიელებმა	პორტუგალ ი ელებმა
პერუში	პერუ ში
ჯერსი	ჯერ ს ი
დაუბრუნდეს	დაუბრუნ დეს
ნამუშევრების	ნამუშევრებ ის
ჯეიკობ	ჯეიკობ
საზღვარია	საზღვარ ია
კაპიტალისტურ	კაპიტალისტურ
მარსელში	მარსელ ში
დახრა	დახრ ა
მოდელი	მოდელ ი
ოტოს	ოტო ს
რომლიც	რომლ იც
ქანის	ქან ის
თავდაცვისთვის	თავდაცვ ისთვის
ინდუსტრიულად	ინდუსტრი ულად
ბილიკი	ბილიკ ი
კანცელარიაში	კანცელარი აში
დაჰყვებოდა	დაჰყვ ებოდა
წლისაც	წლისა ც
ორგანიზებული	ორგანიზებული
ბედმა	ბედმა
მაუწყებელია	მაუწყებელი ა
მეუნარგიას	მეუნარ გიას
შეჩერება	შეჩერ ება
ევროპელი	ევროპელ ი
დასაწყისამდე	დასაწყის ამდე
წინანდელ	წინანდელ
ჯუნოს	ჯუნ ოს
ლითონების	ლითონ ების
მემკვიდრეებმა	მემკვიდრე ებმა
აბულ	აბულ
ასახა	ა სახ ა
გამარჯვებად	გამარჯვებ ად
ითავა	ით ავ ა
სტატია	სტატი ა
აზერბაიჯანის	აზერბაიჯან ის
კოლექციების	კოლექცი ების
დაუმორჩილებლობის	დაუმორჩილ ებლობის
გამოყოფდა	გამოყოფ და
კათედრალი	კათედრალ ი
ჰარპერი	ჰარპერი
მოიგერიეს	მოიგერი ეს
ქედსა	ქედ სა
მდნარი	მდნარი
მკვლელობის	მკვლელობ ის
ტიჩინოს	ტიჩინოს
რამოდენიმე	რამოდენიმე
ნაბიჯები	ნაბიჯ ები
კვლევებმა	კვლევ ებმა
სამსხვერპლო	სა მსხვერპლ ო
ლოგიკისა	ლოგიკის ა
სურათებს	სურათ ებს
მიმოქცევაში	მიმოქცევ აში
დამძიმდა	დამძიმდა
თარეშის	თარეშ ის
მართლია	მართლ ია
ფიქსაცია	ფიქსაცია
შეკრებაში	შეკრებ აში
ბაბას	ბაბ ას
მოიპოვა	მოიპოვ ა
ფეხმძიმე	ფეხმძიმ ე
ფინელების	ფინელ ების
ამსტერდამში	ამსტერდამ ში
მდედრი	მდედრ ი
მიღწევის	მიღწევ ის
საათობით	საათ ობით
ირლანდიურ	ირლანდიურ
ახურავს	ა ხურავს
ესექსის	ესექსის
ბათუმისა	ბათუმ ისა
პარადოქსის	პარადოქს ის
დავუჯერებთ	დავ უჯერებ თ
მედიჩიმ	მედიჩი მ
ოპოზიციაში	ოპოზიცი აში
მენეჯერი	მენეჯერ ი
ხარ	ხარ
მეგობრებთან	მეგობრ ებთან
ამატებს	ამატებ ს
ელიზაბეთ	ელიზაბეთ
თვალყურს	თვალყურს
ამდენი	ამდე ნი
მონღოლებმა	მონღოლ ებმა
წყალტუბოდან	წყალტუბო დან
მარტვილი	მარტვილ ი
მეზობლები	მეზობლ ები
მრავალნაირი	მრავალ ნაირი
სანსკრიტული	სანსკრიტ ული
შესრულებაზე	შესრულებ აზე
სარტრი	სარტრი
დეკანოზის	დეკანოზი ს
სიმამრის	სიმამრ ის
ტუტსი	ტუტსი
ქალაქებიდან	ქალაქ ებიდან
ლინჩის	ლინ ჩის
რაოდენობის	რაოდენობ ის
სეიანუსი	ს ეიანუსი
გაუარესება	გაუარეს ება
მოკავშირეებად	მოკავშირე ებად
ბუშტები	ბუშტ ები
მყინვარმა	მყინვარ მა
განვლილი	განვლილ ი
ციკლზე	ციკლ ზე
მარინე	მარინე
დახოცეს	დახოც ეს
ავადმყოფობდა	ავადმყოფ ობდა
დახოცვა	და ხოცვა
მოკლე	მოკლე
სკანდინავიაში	სკანდინავი აში
ციხესიმაგრეში	ციხესიმაგრ ე ში
შეევედრა	შე ევედრ ა
დაიწერა	დაიწერა
ვიწროლიანდაგიანი	ვიწრო ლიანდაგ იანი
გაყიდვაში	გაყიდვ აში
პიკი	პიკ ი
გლეხებისა	გლეხ ების ა
აიძულებდნენ	აიძულ ებდნენ
ისახება	ისახება
ფოტოგრაფმა	ფოტოგრაფ მა
ნივთიერ	ნივთიერ
ჭირს	ჭირს
მხოლო	მხოლო
მოოქრული	მო ოქრული
იონიური	იონი ური
კომპლექტდება	კომპლექტდება
თეზისები	თეზის ები
ვილაპარაკებთ	ვილაპარაკ ებთ
აგებული	აგებ ული
ეპოსში	ეპოს ში
სადილზე	სადილ ზე
რისთვისაც	რ ისთვის აც
იმოგზაურა	ი მოგზაურ ა
თეიმურაზის	თეიმურაზ ის
ქადინ	ქადინ
ჭიები	ჭი ები
გამოიყენებოდეს	გამოიყენ ებოდეს
ინგლისურთან	ინგლისურ თან
წავიდეს	წავიდე ს
შეაგდეს	შე აგდეს
ჩაიშალა	ჩა იშალა
კუბამ	კუბ ამ
მეტროტრამის	მეტრო ტრამის
ხმელეთზე	ხმელეთ ზე
მასკერანოს	მასკერანო ს
წინააღმდეგაც	წინააღმდეგ აც
ნაუმი	ნაუმი
ოფიციანტად	ოფიციანტ ად
შემადგენლობაშია	შემადგენლობა ში ა
ფილიპმა	ფილიპ მა
მუდამ	მუდამ
შედგენილობას	შედგენილ ობას
ზალცბურგიდან	ზალცბურგ იდან
განსახილველად	განსახილვ ელად
ბოიკოტი	ბოიკოტი
გაახანგრძლივა	გა ა ხანგრძლივ ა
გაბედული	გაბედ ული
პროცესებმა	პროცეს ებმა
სასწავლებელი	სასწავლებელ ი
ვანკუვერში	ვანკუვერ ში
სლოვაკეთმა	სლოვაკეთ მა
ნარევს	ნარევ ს
გაზრდილიყო	გაზრდილ იყო
შემოავლო	შემოავლ ო
ჰეიერდალი	ჰეიერდალი
ლიონიძე	ლიონიძე
ტროფეი	ტროფეი
კრავს	კრავს
რკინისა	რკინ ისა
შესართავის	შესართავ ი ს
წყალმცენარეები	წყალმცენარე ები
გამარჯვებამ	გამარჯვებ ამ
საგრაფოში	საგრაფო ში
გარდაცვალებამ	გარდაცვალებ ამ
ბინადარ	ბინადარ
უხდებოდათ	უხდებოდა თ
ისაბელა	ის ა ბელა
რინეგანი	რინეგანი
ზრდას	ზრდ ას
სახელმწიფოებრივ	სახელმწიფო ებრივ
კონტექსტიდან	კონტექსტ იდან
გასართობი	გასართობ ი
მწვერვალისკენ	მწვერვალ ისკენ
კვირაცხოვლის	კვირა ცხოვლის
შტატის	შტატ ის
გარჩეულია	გარჩეულ ია
მოგონებანი	მოგონებ ანი
ფუძემდებლური	ფუძემდებლ ური
დამხობას	დამხობ ას
ჩამოასვენეს	ჩამო ასვენეს
გამტარობის	გამტარ ობის
დამოუკიდებლად	დამოუკიდებლ ად
დაამჩნია	და ამ ჩნ ია
კორეელი	კორე ელი
როსტოვში	როს ტოვ ში
საწამლავი	სა წამ ლავ ი
პრეტენზია	პრეტენზი ა
კაინოზოური	კაინოზოურ ი
სერბებს	სერბ ებს
ფერანტე	ფერანტე
ღვთისმშობლის	ღვთისმშობლ ის
სასახლემ	სასახლე მ
სიმღერებისა	სიმღერ ები სა
მოსწავლეთა	მოსწავლე თა
უქმეებზე	უქმე ებზე
ანჯაფარიძის	ან ჯაფარიძის
საფეთქლის	საფეთქლის
სედიბა	სედიბა
რეპერტუარში	რეპერტუარ ში
მაოს	მა ოს
ღორების	ღორ ების
ჩემპიონი	ჩემპიონ ი
თანამდებობებს	თანამდებობ ებს
ნიცშეს	ნიცშე ს
ემპირიული	ემპირიულ ი
წერილი	წერილი
სამანდატო	სა მანდატ ო
ტარიელ	ტარიელ
რეზერვუარი	რეზერვუარ ი
ადამიანამდე	ადამიან ამდე
მიზანშეწონილი	მიზანშეწონილ ი
გორგიჯანიძის	გორგიჯანიძ ის
ველი	ველი
პალანიკმა	პალანიკ მა
ოცდამეექვსე	ოცდა მეექვსე
ბუდობენ	ბუდობ ენ
თასების	თა ს ების
ერთადერთია	ერთადერთ ი ა
დრამები	დრამ ები
არწივის	არწივი ს
გავიგოთ	გავი გოთ
ორგანიზმებია	ორგანიზმ ები ა
დიდია	დიდ ია
მათემატიკურ	მათემატიკ ურ
კემპბელი	კემპბელი
ქართველები	ქართველ ები
სამასი	სამასი
კავალერი	კავალერი
გოლები	გოლ ები
სულაკაურის	სულა კა ური ს
ფანებმა	ფან ებმა
ემზადებოდნენ	ემზად ებოდნენ
გარეჯელის	გარეჯელის
ჯეფრი	ჯეფრი
ხარიტონ	ხარი ტონ
არუბა	არ უბა
სტილსა	სტილ სა
განუკურნებელ	განუკურნებელ
ნახევარკუნძულს	ნახევარკუნძულ ს
საგუნტის	საგუნტის
დაიყო	დაიყო
დრუზები	დრუზ ები
ვალენსია	ვალენსი ა
სტუმრობდნენ	სტუმრობ დნენ
დაარწმუნოს	დაარწმუნ ოს
განძში	განძ ში
მატჩისთვის	მატჩ ისთვის
ჯირაიას	ჯირაია ს
მოასწრო	მოასწრ ო
მცდელობების	მცდელობ ების
ტერიტორიალური	ტერიტორი ალური
ჰაბიბ	ჰაბ ი ბ
დედაქალაქ	დედაქალაქ
აღწევენ	აღწევ ენ
ჯოან	ჯოან
ივითარებს	ი ვითარ ებს
გადაჭარბებულ	გადაჭარბებულ
რომლის	რომლ ის
პანთეონის	პანთეონ ის
ტობაგოს	ტობაგოს
ბანგკოკიდან	ბანგკოკ იდან
მოჯადოებული	მო ჯადო ებული
ჩამოფრინდა	ჩამოფრინდა
მოთხრობამ	მოთხრობ ამ
ფონდმა	ფონდ მა
დაშლის	დაშლ ის
შეეხიზნა	შეეხიზნა
ტერმინოლოგიას	ტერმინოლოგია ს
ამავდროულად	ა მავდროულად
სტილისტიკა	სტილისტიკ ა
იაპონიასა	იაპონი ა სა
აუცილებლობის	აუცილებლ ობის
აქემენიდური	აქემენიდ ური
გაუგრძელებია	გაუგრძელ ებია
ასლან	ას ლან
შინაარსს	შინაარს ს
ქვერიგისა	ქვე რიგ ისა
აურზაური	აურზა ური
დარჩენილ	დარჩენილ
სესილია	ს ესილია
გიგანტ	გიგანტ
სასახლეზე	სასახლე ზე
აფრიკამ	აფრიკ ამ
დასახელებაა	დასახელება ა
თვითმოქმედი	თვით მოქმედი
პაუზა	პაუზ ა
გონის	გონ ის
შერჩევაზე	შერჩევ აზე
ხელების	ხელ ების
შეაქვთ	შე აქვთ
გადახურულია	გადახურულ ია
წითელი	წითელი
ექსცენტრიული	ექსცენტრი ული
ანდების	ანდ ების
ეცემოდა	ეცემოდა
ჩუმად	ჩუმად
აღდგება	აღ დგება
იდუმალებით	იდუმალ ებით
გამოვიდოდა	გამოვიდოდა
წამს	წამ ს
გადაიხარა	გადაიხა რა
მინესოტა	მინესოტა
ინკებმა	ინკ ებმა
გადასაცემად	გადასაცემ ად
პროცესის	პროცეს ის
დადების	დად ების
კათოლიკოსის	კათოლიკოს ის
ბეწვიანი	ბეწვ იანი
საკიდი	საკიდი
დანაწევრებულია	დანაწევრებ ულია
გამარჯვებულის	გამარჯვებულ ის
განესაზღვრა	განესაზღვრა
პარიზთან	პარიზ თან
თესვა	თესვა
დამუხტული	დამუხტულ ი
დოლარია	დოლარ ია
განვითარებით	განვითარებ ით
ერთხმად	ერთ ხმ ად
ერისთავები	ერისთავ ები
ონი	ონ ი
შენაკადი	შენაკად ი
წარმოსახვის	წარმოსახვ ის
ევლება	ევლება
ძირში	ძირ ში
