ბათუმში	ბათუმ ში
ურბანიზაციის	ურბან იზაცი ის
წრფივად	წრფივ ად
საგამოცდო	სა გამოცდ ო
მონაწილეთა	მონაწილე თ ა
ჩარტის	ჩარტ ის
ვერცხლისწყლის	ვერცხლ ისწყლ ის
სახელებს	სახელ ებ ს
დამოკიდებული	დამოკიდებულ ი
რამსეს	რამ ს ეს
ლოკომოტივის	ლოკომოტივ ის
ფოთოლი	ფოთოლ ი
ბეჭედზე	ბეჭედ ზ ე
იკერებოდა	იკერ ებ ოდა
სპორებით	სპორ ებ ით
უკანასკნელმა	უკანასკნელ მ ა
ტრადიციულ	ტრადიცი ულ
აღშფოთება	აღშფოთ ებ ა
ანგელოზი	ანგელოზ ი
საბადოების	საბადოებ ის
მხარდაჭერა	მხარდაჭერ ა
ეთანხმება	ეთანხმ ებ ა
მოქმედებაში	მოქმედებ ა ში
ხუროთმოძღვრული	ხუროთმოძღვ რ ული
გაგზავნილ	გაგზავნ ილ
გამოცდილებით	გამოცდ ილ ებით
ეწამნენ	ეწამ ნ ენ
გამოვლინებები	გამოვლინ ებ ები
კონფლიქტში	კონფლიქტ ში
ტერმინად	ტერმინ ად
ქალების	ქალ ებ ის
გამოემართა	გამო ემართ ა
კონფერენციამ	კონფერენცი ამ
ოდესის	ოდეს ის
შემკრები	შემკრ ები
ალბომებისგან	ალბომ ებ ისგან
ნაციონალურ	ნაციონალ ურ
დევნილების	დევნილ ებ ის
მოგვცემს	მო გვცემ ს
მინიჭება	მინიჭ ებ ა
შეუერთდეს	შეუერთ დ ეს
აჭარბებს	აჭარბ ებ ს
გამოქვეყნებული	გამოქვეყნ ებულ ი
დაბრუნებულიყო	დაბრუნ ებულ იყო
ირინეს	ირინ ეს
დოზით	დოზ ით
ბიზნესის	ბიზნეს ის
იქაურ	იქა ურ
სვლით	სვლ ით
სურათს	სურათ ს
გზებს	გზ ებ ს
გავლა	გავლ ა
მოდელმა	მოდელ მა
სეისმური	სეისმ ურ ი
სიტყვის	სიტყვ ის
გაზი	გაზ ი
სადესანტო	სა დესანტ ო
გამოკლებით	გამოკლ ებ ით
პრეტენდენტთა	პრეტენ დენტ თა
გადანაწილებულია	გადანაწილ ებულ ია
სარდლობის	სარდლ ობ ის
პერიოდზე	პერიოდ ზ ე
ბრძნული	ბრძნ ულ ი
გადასცემდნენ	გადა სცემ დნენ
ასაზრდოებს	ა საზრდო ებ ს
დროის	დრო ის
ახლოს	ახლო ს
ჩამოახრჩვეს	ჩამო ახრჩვეს
მონასტერს	მონასტერ ს
ნაშრომებს	ნაშრომ ებ ს
გასროლის	გასროლ ის
სიწმინდის	სიწმინდ ის
ფრენას	ფრენ ას
არქიტექტორების	არქიტექტორ ების
ალში	ალ ში
ბაბუას	ბაბუ ას
რღვევები	რღვევ ებ ი
სისტემური	სისტემ ურ ი
მაგალითად	მაგალით ად
გაითიშა	გაი თიშ ა
დაყოფილი	და ყოფილ ი
მოხელეები	მოხელე ებ ი
გამოიყენება	გამოიყენ ებ ა
მოგვითხრობს	მოგვითხრ ობ ს
აქროლადი	აქროლ ად ი
გადაწვა	გადა წვ ა
ეყრდნობოდნენ	ეყრდნობ ო დნენ
ლურჯია	ლურჯ ი ა
აღდგენისათვის	აღდგენ ის ათვის
პაქტის	პაქტ ის
რომიდან	რომ ი დან
სხივური	სხივ ურ ი
კერუაკის	კერუაკ ის
ასვენებს	ა სვენ ებს
თანახმად	თანახმ ად
დარგობრივი	დარგ ობრივ ი
ვადენზეეს	ვად ენ ზე ეს
ელენას	ელენ ას
მთლიანადაა	მთლიან ად აა
განსახორციელებლად	განსა ხორციელ ებლად
სარწმუნოებრივი	სარწმუნო ებრივ ი
ნიკი	ნიკ ი
მხოლო	მხოლ ო
ლოუს	ლოუ ს
მოიკლავს	მოი კლავ ს
შედეგებიც	შედეგ ებ იც
ფოტოგრაფიის	ფოტოგრაფი ის
ცირკულაციის	ცირკულ აცი ის
კინოფილმი	კინოფილმ ი
წარსულსა	წარსულ სა
დეპრესიის	დეპრესი ის
შეწყვეტა	შეწყვეტ ა
არშაკ	არშა კ
სემდეგ	სე მ დეგ
ღეროსა	ღერო სა
როხელიო	რო ხელი ო
მარიანა	მარიან ა
სოფლელი	სოფლ ელ ი
მყარად	მყარ ად
წრეებშიც	წრე ებ შიც
კინგი	კინგ ი
ბოროტად	ბოროტ ად
რაუნდი	რაუნდ ი
პრადოს	პრ ად ოს
ერთეულებად	ერთეულ ებ ად
კერიდან	კერ ი დან
ფეგელეინის	ფეგელეი ნ ის
გერმანელ	გერმან ელ
დააჯარიმა	დაა ჯარიმ ა
კურორტი	კურორტ ი
სპეციფიურ	სპეციფ იურ
ადაპტირება	ადაპტ ირ ება
გაგებას	გაგ ებ ას
კალთების	კალთ ებ ის
ქალებმა	ქალ ებ მა
ეფექტურობის	ეფექტურ ობ ის
ფერდინანდს	ფერდინანდ ს
ერთგულებით	ერთგულ ებ ით
სამჯერ	სამ ჯერ
შენობასთან	შენობ ას თან
პორტალი	პორტალ ი
უფროს	უფრ ო ს
არ	არ
პუტინი	პუტინ ი
სიმღერისგან	სიმღერ ისგან
აინუ	აინ უ
ხარჯია	ხარჯ ი ა
დარიშხანის	დარიშხ ან ის
მოუხადა	მოუ ხად ა
მეუღლემ	მეუღლე მ
კომისიის	კომისი ის
თეთრკანიანები	თეთრკან იან ები
იუპიტერი	იუპიტერ ი
შემოფარგლული	შემოფარგლ ულ ი
ლალა	ლა ლ ა
მომღერალზე	მომღერალ ზ ე
ესტაფეტა	ესტაფ ეტ ა
მონდომებით	მონდომ ებ ით
მოდის	მოდ ის
ხლათის	ხლ ათ ის
მალდინიმ	მალდინ ი მ
დამორჩილებოდნენ	და მორჩილ ებოდნენ
თეატრალური	თეატრ ალურ ი
კუნძულზეც	კუნძულ ზე ც
მოჯადოებული	მოჯადო ებულ ი
გაძარცვეს	გაძარცვ ეს
ზოგან	ზოგ ან
კლასიფიკაცია	კლასიფიკ აცი ა
მითითებებს	მითითებ ებ ს
შტატებმა	შტატ ებ მა
ჟიური	ჟიურ ი
მოტივებზე	მოტივ ებ ზე
მაყურებლის	მაყურ ებლ ის
ნახევარდაცვაში	ნახევარ დაცვ აში
დამწერლობისა	და მწერლობ ის ა
მარჯანიშვილის	მარჯან იშვილ ის
ადგილში	ადგილ ში
მაყურებელს	მაყურ ებელ ს
რეპრესირებული	რეპრესი რ ებული
შეუერთდა	შეუერთ დ ა
შუამდინარეთი	შუამდინარეთ ი
პრინციპულ	პრინციპ ულ
რომანსები	რომან ს ები
სამთავროებად	სამთავრ ო ებად
ქარის	ქარ ის
ინფექციურ	ინფექცი ურ
მსახურობდა	მსახურ ობ და
გაანათხოვრეს	გაა ნათხოვრ ეს
კამერით	კამერ ით
განუხორციელებელი	განუ ხორციელ ებელი
კომიქსი	კომიქს ი
მანქანები	მანქან ებ ი
ნაგებობათაგან	ნაგებობ ათაგან
ხეობასა	ხეობ ას ა
პიროვნებებს	პიროვნებ ებ ს
პოპულარიზაციას	პოპულარ იზაცი ას
ხომალდით	ხომალდ ით
კარლ	კარ ლ
გადაწყვეტილ	გადაწყვეტილ
ურთიერთობაა	ურთიერთ ობ აა
გაიზარდოს	გაიზარდ ო ს
კიბეა	კიბე ა
აიმარას	აიმარ ას
საზღვრებით	საზღვრ ებ ით
უკრაინული	უკრაინ ულ ი
ჟანრი	ჟანრ ი
სასაცილოდ	სასაცილ ოდ
ელი	ელ ი
ყველზე	ყველ ზ ე
მეტოქეს	მეტოქე ს
რუსულად	რუს ულ ად
რეალიზმი	რეალ იზმ ი
კურსკის	კურს კ ის
კანიონები	კანიონ ებ ი
ალბრეხტი	ალბრეხტ ი
ნაპირებს	ნაპირ ებ ს
აზერბაიჯანული	აზერბაიჯან ულ ი
უჯრედული	უჯრედ ულ ი
საკითხებში	საკითხ ებ ში
ხედით	ხედ ით
რუსეთიდან	რუსეთ ი დან
სანახავად	სა ნახავ ად
აცილებას	აცილებ ას
ხოცვა	ხოც ვა
პროსტიტუცია	პროსტიტუც ი ა
არგენტინას	არგენტინ ას
ათეიზმის	ათე იზმ ის
ბაბა	ბაბ ა
ყოველკვირეული	ყოველ კვირეულ ი
გადაიზარდა	გადა იზარდა
ნოეს	ნო ეს
ფრონეს	ფრონ ეს
გვარიდან	გვარ ი დან
დათუნა	დათ უნ ა
მეთვალყურე	მეთვალყ ურე
ჩასახვა	ჩასახ ვ ა
შესვენების	შე სვენ ების
ახლობელ	ახლობელ
სკაუტების	სკაუტ ებ ის
ტროელი	ტრო ელ ი
არსებებად	არსებ ებ ად
მაჰმადიანთა	მაჰმადიან თ ა
მოთხოვნილება	მოთხოვნილ ებ ა
როლები	როლ ებ ი
შემცველობით	შემცველ ობ ით
ხანა	ხან ა
გემოთი	გემ ოთ ი
ერედ	ერ ედ
უნგრეთმა	უნგრეთ მა
სპერი	სპერ ი
ჯაყელმა	ჯაყელ მა
ტონები	ტონ ებ ი
ლითონური	ლითონ ურ ი
მთაწმინდის	მთაწმინდ ის
საბაბით	საბაბ ით
პანტომიმის	პანტომიმ ის
კონტრშეტევის	კონტრშეტევ ის
წყალწითელას	წყალ წითელ ას
ტიპიურად	ტიპ იურ ად
იმჟამად	იმჟამ ად
პოეტები	პოეტ ებ ი
ბირმის	ბირმ ის
ძლებს	ძლ ებ ს
კოტორის	კოტორ ის
სინათლეს	სინათლ ეს
გუნარ	გუნ არ
დონა	დონ ა
სეზამის	სეზ ამის
ერთიმეორისაგან	ერთიმეორ ისაგან
მეთვრამეტე	მე თვრამეტ ე
მოაპოვებინა	მოა პოვ ებინა
დასცინის	დასცინ ის
პოლმა	პოლ მა
ბეიტსმა	ბეიტ სმ ა
თავისუფლებით	თავისუფლებ ით
კარსტული	კარსტ ულ ი
დედამისმა	დედამის მა
ხორციელდებოდა	ხორციელ დებოდა
პაციენტი	პაციენტ ი
მართვით	მართვ ით
კოლუმბიელი	კოლუმბ იელ ი
გიორგის	გიორგ ის
წლების	წლ ებ ის
ტემპერატურების	ტემპერატურ ებ ის
აზიას	აზი ას
კუჭუხიძე	კუჭ უხ იძე
ვიქტორიაში	ვიქტორ ი აში
თმის	თმ ის
ანთროპოლოგიური	ანთროპოლოგი ურ ი
პიესების	პიეს ებ ის
ხელმოწერის	ხელმოწერ ის
ჰელიოსის	ჰელიოს ის
ნალექიანობა	ნალექ იან ობა
წიდა	წი დ ა
კაცის	კაც ის
სახეც	სახე ც
შემოქმედება	შემოქმედებ ა
გამარჯვებამდე	გამარჯვებ ამდე
შემდგენელი	შემ დგენ ელი
კარმენი	კარმენ ი
კოლხი	კოლხ ი
კუდს	კუდ ს
ბარბარე	ბარბარ ე
ვირტუალურ	ვირტუ ალურ
მარაგები	მარაგ ებ ი
პოეზიით	პოეზი ით
მარტინე	მარტინ ე
შეამჩნიეს	შე ამჩნი ეს
ნიგერია	ნიგერ ი ა
სოკრატეს	სოკრატ ეს
თბილელის	თბილ ელ ის
ენერგიული	ენერგი ულ ი
ჩართულ	ჩა რთულ
ჯაჭვური	ჯაჭვ ურ ი
პილასტრებს	პილასტრ ებ ს
ნაწილებია	ნაწილ ებ ია
შემოწმებული	შემოწმ ებულ ი
აღიარებენ	აღიარ ებ ენ
ლოტოსის	ლოტოს ის
მტევანი	მტევ ან ი
ვერსიით	ვერსი ით
გადაშლილი	გადა შლილ ი
გადმოსხმა	გადმო სხმ ა
ლუდოვიკო	ლუდოვ იკ ო
მიაწერა	მიაწერ ა
რიგგარეშე	რიგ გარეშე
კლავიშები	კლავიშ ებ ი
მეხუთედ	მეხუთ ედ
შესწავლის	შესწავლ ის
ოლ	ოლ
წარმოითქმის	წარმო ითქმ ის
მამულში	მამულ ში
ცელის	ცელ ის
რეინკარნაციის	რეინკარნ აცი ის
წერო	წერ ო
არათანმიმდევრული	არა თანმიმდევრ ულ ი
მამია	მამ ი ა
ჰარისონის	ჰარისონ ის
ერთდ	ერთ დ
აეღო	ა ეღ ო
ახასიათებენ	ახასიათ ებ ენ
წარსულის	წარსულ ის
ვსვამ	ვ სვ ამ
იზეიმა	იზეიმ ა
მარილს	მარილ ს
ხელოსნები	ხელოსნ ებ ი
პოპულაციის	პოპულ აცი ის
აღმომჩენად	აღმომჩენ ად
იოან	იო ან
ფლოტის	ფლოტ ის
სარაევოს	სარაევ ო ს
შევადარებთ	შევა დარ ებთ
ფეისბუქზე	ფეის ბუქ ზე
ბუნებრივ	ბუნებრივ
დაზიანებული	დაზიანებ ულ ი
ქვაბი	ქვაბ ი
გაუკეთებია	გაუკეთ ებ ია
ბიუროს	ბიურ ო ს
როლს	როლ ს
კარია	კარ ი ა
მრავლდება	მრავლ დ ება
ჯილეხის	ჯილ ეხ ის
შეგიძლიათ	შეგიძლ ი ათ
აბრაამისეული	აბრაამ ისეულ ი
პოპი	პოპ ი
ხელოვანის	ხელოვან ის
მაღაზიას	მაღაზი ას
ალაჰის	ალაჰ ის
თევდორეს	თევდორ ეს
ასპარეზობას	ასპარეზ ობ ას
ფერია	ფერ ია
დევიდმა	დევიდ მა
რაიმონდ	რა იმონ დ
ერთეულს	ერთეულ ს
პირღებინება	პირ ღებინ ება
იძულებული	იძულებულ ი
თქმით	თქმ ით
დაასწრო	დაა სწრ ო
ლამაზი	ლამაზ ი
მცენარეზე	მცენარე ზ ე
ნიცაში	ნიც ა ში
უსასყიდლოდ	უ სასყიდ ლოდ
ღვაწლისთვის	ღვაწლ ისთვის
ცურვა	ცურვ ა
განტოლება	განტოლ ებ ა
იმსახურებდა	ი მსახურებ და
კომიკურ	კომ იკურ
მეტრი	მეტრ ი
აუზი	აუზ ი
კიბო	კიბ ო
ოფისში	ოფის ში
სათავსო	სათავს ო
კახეთში	კახეთ ში
ზემდგომი	ზე მდგომ ი
მაღაზიათა	მაღაზი ა თა
მარადის	მარად ის
ტრაფორდზე	ტრა ფორდ ზე
ირმების	ირმ ებ ის
ორადგილიანი	ორ ადგილ იანი
ღარიბ	ღარიბ
დაკავებაში	დაკავ ებ აში
პაპავა	პაპ ავ ა
გაგონილი	გა გონ ილი
დაიხიეს	დაიხი ეს
დილიდან	დილ ი დან
დასათარიღებლად	დასა თარიღ ებლად
აფხაზის	აფხაზ ის
ცეცხლის	ცეცხლ ის
წარმოჩენა	წარმოჩენ ა
აგურით	აგურ ით
ლოცვებს	ლოცვ ებ ს
მილიარდი	მილიარდ ი
ასტრახანში	ასტრახან ში
ტარიელი	ტარიელ ი
ლოგო	ლო გ ო
მაჩაბლის	მაჩა ბლ ის
ღვთისმშობლის	ღვთის მშობლ ის
სახისა	სახ ისა
ლეგატი	ლეგ ატ ი
ჯგუფ	ჯგუფ
შეიყვარა	შეი ყვარ ა
მათმა	მათ მა
ანონიმურად	ანონიმ ურ ად
უძღოდა	უ ძღ ოდა
მოიარეს	მო იარ ეს
დედასთან	დედ ას თან
არნოს	არნ ო ს
ლაუს	ლა უს
ფრიქსეს	ფრ იქს ეს
რაო	რა ო
დამკვიდრება	დამკვიდრ ებ ა
ადმინისტრაციულმა	ადმინისტრაცი ულმა
ცხოველზე	ცხოველ ზ ე
ზამბიაში	ზამბი ა ში
სინანულში	სინანულ ში
შემოღებულ	შემოღებ ულ
კოსმოდრომიდან	კოსმ ოდრომ იდან
განაგრძობს	განაგრძ ობ ს
ამკობს	ამკობ ს
კუთხეები	კუთხე ებ ი
ურანს	ურან ს
ხეობებითა	ხეობ ებით ა
დიკის	დიკ ის
აღიარების	აღიარ ებ ის
გადაჭიმული	გადა ჭიმულ ი
მონაკვეთად	მონაკვეთ ად
სახელმძღვანელოდ	სა ხელმძღვანე ლოდ
ნაიარევი	ნაიარევ ი
ნამრავლის	ნამრავლ ის
თქვენი	თქვენ ი
ჯუჯიდან	ჯუჯ ი დან
სუბტროპიკულ	სუბტროპიკუ ლ
სამკუთხედს	სამ კუთხედ ს
სეპარატისტულმა	სეპარატ ისტ ულმა
გამოსახულებას	გამოსახულებ ას
ხეობა	ხეობ ა
გართობის	გართ ობ ის
ანაბეჭდი	ანაბეჭდ ი
გარეგნობის	გარეგნ ობ ის
დედამიწას	დედამიწ ას
აჰმედი	აჰმედ ი
მომენატრე	მომენატრ ე
მოწინააღმდეგეებს	მოწინააღმდეგე ებს
ტერმინოლოგიაში	ტერმინ ოლოგი აში
ჯაჭვების	ჯაჭვ ებ ის
საფრანგეთისგან	საფრანგეთ ისგან
სიცილის	სიცილი ს
მეტისები	მეტის ებ ი
წოდებაზე	წოდებ აზე
ხორთუმი	ხორთუმ ი
იხსენიებენ	იხსენი ებ ენ
საღებავები	საღებავ ები
პოეტს	პოეტ ს
პოლო	პოლ ო
ფსიქიკის	ფსიქიკ ის
შეიმოსა	შეი მოს ა
მთავრის	მთავრ ის
მუშკეტერი	მუშკეტე რ ი
იმამის	იმამ ის
დანიელი	დანი ელ ი
თაიმია	თაიმ ი ა
საქმეთა	საქმე თ ა
გუანოს	გუან ო ს
პასუხობს	პასუხ ობ ს
სერაპიონ	სერაპი ონ
საფონდო	სა ფონდ ო
საგზურს	საგზურ ს
ემიგრაცია	ემიგრაცი ა
ლაიკა	ლა იკ ა
მიენიჭებინა	მიენიჭ ებ ინა
კმეტი	კმეტ ი
ნაწერი	ნაწერ ი
საგანში	საგან ში
თბილისის	თბილის ის
ზურგით	ზურგ ით
კურნავდა	კურნ ავდ ა
ავანგარდული	ავანგარდ ული
მოწყობილობების	მოწყობილ ობ ების
რედაქციამ	რედაქცი ამ
ბოლოსა	ბოლო სა
სტადია	სტადი ა
კონტროლს	კონტროლ ს
პროვინციებად	პროვინცი ებ ად
ბოძის	ბოძ ის
გადათარგმნა	გადა თარგმნ ა
აძბა	აძ ბ ა
არჩევდნენ	ა რჩევ დნენ
გუბერნიის	გუბერნი ის
ვაჭრობისა	ვაჭრობ ისა
სულა	სულ ა
რაიხსტაგი	რაიხსტა გ ი
საგანძურში	საგანძურ ში
შემადგენლობამ	შემადგენლობ ამ
პატრიოტულ	პატრიოტ ულ
ჰარის	ჰარ ის
ასაკსა	ასაკ სა
კონცერტზე	კონცერტ ზე
მაცდური	მაცდ ურ ი
გრამფირფიტებზე	გრამფირფიტ ებ ზე
შოპენი	შოპენ ი
მოქცევა	მოქცევ ა
კოგნიტური	კოგნიტ ურ ი
მომუშავეთა	მო მუშავ ეთ ა
გავრცელების	გავრცელ ებ ის
სკრუჯის	სკ რუჯ ის
ანბანს	ანბან ს
საშუალი	საშუალ ი
მარგარიტა	მარგარ იტ ა
ქუთაისს	ქუთაის ს
დაქვემდებარება	დაქვემდებარ ებ ა
განხილვა	განხილვ ა
სავარძელი	სავარ ძელ ი
ტრილიონი	ტრილ იონ ი
იარუსის	იარუს ის
პატრიარქობის	პატრიარქ ობ ის
სართულებზე	სართულ ებ ზე
უერთდებიან	უერთ დ ებიან
შეუსრულდა	შეუსრულ დ ა
იყიდებოდა	იყიდ ებ ოდა
კრონპრინცი	კრონ პრინც ი
დატოვებდა	დატოვ ებ და
სულელური	სულ ელ ური
როუდზი	როუდ ზი
წარმოაჩინოს	წარმოაჩინ ო ს
თაღიანი	თაღ იან ი
პრესაში	პრეს ა ში
ჯარისკაცებს	ჯარისკაც ებ ს
ნადირობს	ნადირობ ს
მასშტაბური	მასშტაბ ურ ი
უოტსონი	უოტს ონ ი
გატანას	გატან ას
იმერული	იმერ ულ ი
მთასა	მთა სა
ბერბერების	ბერბერ ებ ის
ტექნეციუმი	ტექნეც იუმ ი
ძრავს	ძრავ ს
ახალშობილები	ახალშობი ლ ები
ლილ	ლ ილ
მდინარეებიდან	მდინარე ებ იდან
ჰანტი	ჰანტ ი
უძღვის	უძღვ ის
ადამიანებით	ადამიან ებ ით
გარდაუვალ	გარდა უვალ
მწუხარება	მწუხარ ებ ა
ხარჯებით	ხარჯ ებ ით
სერბი	სერბ ი
ლიბიის	ლიბი ის
მკითხაობის	მკითხა ობ ის
სპურსი	სპურს ი
მიწათმოქმედი	მიწათმოქმედ ი
რაყას	რაყ ას
შეღავათები	შეღავათ ებ ი
ჯოისს	ჯოის ს
გამოცადა	გამო ცად ა
მოიხსენიებდნენ	მოიხსენ ი ებდნენ
მშობლებისთვის	მშობლ ებ ისთვის
ნარჩენებს	ნარჩენ ებ ს
ბეჭდები	ბეჭდ ებ ი
ნაფიც	ნაფიც
ქერქს	ქერქ ს
ფერმის	ფერმ ის
ქვემეხის	ქვემეხ ის
ამოსვლას	ამოსვლ ას
შენელებული	შენელ ებულ ი
ჩუის	ჩუ ის
ხევსური	ხევსურ ი
მაღაზიებში	მაღაზი ებ ში
გვერდიდან	გვერდ ი დან
ქარისმიერი	ქარ ისმიერ ი
ცივილიზაციებს	ცივილიზა ცი ებს
კიტ	კ იტ
ალბერტ	ალ ბერტ
სერიად	სერი ად
შუადღეს	შუადღ ეს
უფლებებს	უფლებ ებ ს
მადლიერმა	მადლ იერ მა
საორკესტრო	სა ორკესტრ ო
გვერდებზე	გვერდ ებ ზე
ფიზიოლოგიურ	ფიზიოლოგი ურ
დაადასტურეს	დაა დასტურ ეს
შვედებმა	შვედ ებ მა
ედგარ	ედგარ
დადებით	დად ებ ით
საუკუნეში	საუკუნე ში
გამოეგზავნა	გამოე გზავნ ა
ცეცხლიდან	ცეცხლ ი დან
მური	მ ურ ი
პერიოდიდან	პერიოდ ი დან
დინასტიის	დინასტი ის
მაიკლმა	მაიკლ მა
დეიტა	დე იტ ა
საღვინე	საღვინ ე
წარმოდგა	წარმო დგ ა
იბრუნებს	ი ბრუნ ებს
ლაგუნების	ლაგუნ ებ ის
დისკით	დისკ ით
იტალიაში	იტალი ა ში
უწოდებდა	უწოდ ებ და
ბაბილონის	ბაბილონ ის
შინაარს	შინა არ ს
ვერსიებში	ვერსი ებ ში
მიტაცებულ	მიტაც ებულ
იზოლირებულ	იზოლ ირ ებულ
მჭიდრო	მჭიდრ ო
რანგი	რანგ ი
სცემენ	სცემ ენ
ალბანელი	ალბან ელ ი
გამოცოცხლება	გამო ცოცხლ ება
ქმედებით	ქმედებ ით
მშვიდობისა	მშვიდობ ისა
ქალაქი	ქალაქ ი
ჟორდანია	ჟორდანი ა
წევრებისა	წევრ ების ა
ავენიუს	ავენი უს
მერია	მერ ი ა
სისხლძარღვოვანი	სისხლძარღვ ოვან ი
მაქსიმუმს	მაქსიმუმ ს
მსახური	მსახურ ი
გროზნოს	გროზნ ო ს
ამოსვლამდე	ამოსვლ ამდე
რიონის	რიონ ის
დასავლეთს	დასავლეთ ს
გაუკეთეს	გაუკეთ ეს
ფეხბურთელმა	ფეხბურთელ მ ა
ახალგაზრდების	ახალგაზრდ ებ ის
გადამწერის	გადა მწერ ის
პორტუგალიამ	პორტუგალი ამ
ჯერალდ	ჯერ ალ დ
გარღვევის	გარღვევ ის
კეთილდღეობისათვის	კეთილდღე ობ ისათვის
უსისხლო	უსისხლ ო
მამოძრავებელი	მამოძრავებელ ი
მინიმუმს	მინიმუმ ს
ფლორესი	ფლორ ეს ი
მეფეების	მეფე ებ ის
ადგილებს	ადგილ ებ ს
მონაკვეთები	მონაკვეთ ებ ი
ქსელმა	ქსელ მა
შოტლანდიელი	შოტლანდი ელ ი
განტოლებების	განტოლ ებ ების
დაუკავშირა	დაუ კავშირ ა
ბიზნეს	ბიზნე ს
ენისათვის	ენ ის ათვის
ფრენს	ფრენ ს
მენინგი	მენინგ ი
კონვენცია	კონვენ ცი ა
წყალმცენარეების	წყალ მცენარე ებ ის
ნინკენის	ნინ კენ ის
სახელებია	სახელ ებ ია
ვლადიმერის	ვლადიმერ ის
კომპონენტია	კომპონ ენტ ია
წარმოსახული	წარმოსახ ულ ი
ქალთა	ქალ თ ა
ეწარმოებინა	ე წარმო ებინა
ვერსიებისგან	ვერსი ებ ისგან
განლაგებული	განლაგ ებულ ი
დარჩია	დარჩ ი ა
ზოლს	ზოლ ს
პატარძალს	პატარძალ ს
განაჩენის	განაჩენ ის
პროტესტანტ	პროტესტ ანტ
დასახსნელად	დასა ხსნ ელად
ნაბახტევის	ნაბახ ტევ ის
ტრანზიტის	ტრანზიტ ის
გვაროვნული	გვაროვნ ულ ი
ოპტიმატების	ოპტიმ ატ ების
ბეილი	ბეილ ი
თანამშრომლობს	თანამშრომ ლობ ს
მძევლების	მძევ ლ ების
პრეფიქსი	პრე ფიქს ი
წარწერათა	წარწერ ა თა
ფოსტა	ფოსტ ა
მოწყობილობაა	მოწყობილ ობ აა
ტურისტთა	ტურისტ თ ა
პორტ	პორტ
თემები	თემ ებ ი
ქრისტესი	ქრისტ ეს ი
ნორმა	ნორმ ა
გადაღება	გადაღებ ა
კერამიკულ	კერამიკ ულ
ლინდემანი	ლინდემან ი
ქრომოსომათა	ქრომოსომ ა თა
შეცდომების	შეცდომ ებ ის
მოედნიდან	მოედნ ი დან
სხვებიც	სხვ ებ იც
გამოსაშვებ	გამო საშვებ
გზადაგზა	გზადაგზა
ვიტი	ვიტ ი
გენი	გენ ი
საკონცენტრაციო	სა კონცენტრ აცი ო
სიმღერის	სიმღერ ის
ხევში	ხევ ში
შტურმი	შტურმ ი
სომეხს	სომეხ ს
სახაზინო	სა ხაზინ ო
ელემენტებსაც	ელემენტ ებს აც
სასწორის	სა სწორ ის
ტრასის	ტრას ის
აეროდრომის	ა ეროდრომ ის
ბატონიშვილები	ბატონიშვილ ებ ი
ადოლფ	ა დოლფ
ფუად	ფუ ად
ადოლფო	ა დოლფ ო
გაეხვია	გაე ხვ ია
ზოგიც	ზოგ ი ც
მარცვლები	მარცვლ ებ ი
ჩანაწერების	ჩანაწერ ებ ის
ბარიერი	ბარიერ ი
ფილტვების	ფილტვ ებ ის
ვესტერნის	ვესტერნ ის
ძუძუმწოვრები	ძუძუმწოვრ ებ ი
აგვისტომდე	ა გვისტო მდე
გაფრინდაშვილის	გაფრინდ აშვილის
ხანაშიც	ხან ა შიც
სერბებმა	სერბ ებ მა
დარწმუნებულია	დარწმუნ ებულ ია
დაგელოდებით	დაგელოდ ებ ით
აღმართეს	აღმართ ეს
მასების	მას ებ ის
ადგილებია	ადგილ ებ ია
ლილვების	ლილვ ებ ის
მიგრაცია	მიგრაცი ა
ჩუქჩების	ჩუქჩ ებ ის
გაჩერება	გაჩერ ებ ა
ლოკალიზაცია	ლოკ ალიზაცი ა
გარეგნულ	გარეგნ ულ
სარტყელში	სარტყელ ში
ხორვატიაში	ხორვატ ი აში
იურისტთა	იურისტ თ ა
ჯარისკაცმა	ჯარისკაც მ ა
გვერდზე	გვერდ ზ ე
ჩააყენა	ჩა აყენ ა
გამოწვეულ	გამო წვეულ
მარკუსი	მარკ უს ი
პორტუგალიელებმა	პორტუგალი ელ ებმა
გავითვალისწინოთ	გავი თვალისწინ ოთ
ძლიერების	ძლიერ ებ ის
ალასკა	ალასკ ა
იამაიკა	იამა იკ ა
ვილნიუსში	ვილნიუს ში
მოღვაწეობასაც	მოღვაწეობ ას აც
დროებითი	დრო ებით ი
მოვლენებს	მოვლენ ებ ს
დანამატი	დანამატ ი
კონკრეტული	კონკრეტ ულ ი
სამსახურები	სამსახურ ებ ი
ევროატლანტიკურ	ევრო ატლანტ იკურ
დოქი	დოქ ი
სააკაშვილის	სააკაშვილ ის
ბოლოთი	ბოლო თ ი
დაუსრულებელი	დაუ სრულ ებელი
დეკორაცია	დეკორ აცი ა
დამარილებულს	დამარილ ებულ ს
ფიოდორ	ფიოდ ორ
ასევე	ასე ვე
გიტარისტები	გიტარ ისტ ები
ლამაზად	ლამაზ ად
შეფასების	შეფას ებ ის
ზოოპარკის	ზოო პარკ ის
ეგნატაშვილის	ეგნატ აშვილ ის
წერდნენ	წერ დ ნენ
გაანალიზება	გა ანალიზ ება
საგარეჯოს	სა გარეჯ ოს
კომორის	კომ ორ ის
პაციენტები	პაციენტ ები
დიას	დი ას
