ბათუმში	ბათუმ ში
რაიონებში	რაიონ ებ ში
თუშების	თუშ ებ ის
მიმართავდა	მიმართ ავ და
რაინის	რაინ ის
შესრულებულიყო	შესრულ ებულ იყო
იერვანდ	იერ ვანდ
ცვლილებების	ცვლილებ ებ ის
ალბათობის	ალბათ ობ ის
ძიებას	ძიებ ას
დაუშინეს	დაუ შინ ეს
კობიაშვილი	კობიაშვილ ი
გამკლავებოდა	გამკლავ ებ ოდა
იწვრთნება	იწვრთნებ ა
ბარეტის	ბარეტ ის
ლიონმა	ლიონ მ ა
გაეგო	გაე გ ო
რყევა	რყევ ა
კრისტოფერი	კრისტოფ ერ ი
მოყვარულები	მოყვარულ ებ ი
უდაბნოებსა	უდაბნო ებს ა
ძაღლად	ძაღლ ად
აეროპორტის	აეროპორტ ის
ჭაობიან	ჭაობ იან
აღნიშნავდა	აღნიშნ ავ და
სელჩუკებს	სელჩუკ ებ ს
შეეყვანა	შე ეყვან ა
ოპერების	ოპერ ებ ის
აღმოაჩენს	აღმოა ჩენ ს
დააკავშიროს	დააკავშირ ოს
დამხობით	დამხობ ით
დახმარებითაც	დახმარ ებით აც
პროზის	პროზ ის
ვარიანტზე	ვარიანტ ზე
პრაისი	პრაის ი
მიუთითებდა	მიუთით ებ და
სანსკრიტული	სანსკრი ტ ული
პლანეტების	პლანეტ ებ ის
მოღწეულ	მოღწე ულ
ამბავია	ამბავ ი ა
გაართულა	გაა რთულ ა
განავითაროს	განავითარ ოს
სიმბოლურ	სიმბოლ ურ
ჩხარტიშვილი	ჩხარტ იშვილ ი
მასპინძელ	მასპინძ ელ
სძინავს	სძინ ავს
ნაშთებს	ნაშთ ებ ს
სპეცდანიშნულების	სპეც დანიშნულებ ის
სტატისტიკის	სტატისტ იკ ის
ფერნანდოს	ფერნანდ ოს
წერტილში	წერტილ ში
შუაგულში	შუა გულ ში
ნაკრძალად	ნა კრძალ ად
ყველანაერად	ყველა ნაერ ად
ჰოლიდეი	ჰოლიდე ი
მონარქის	მონარქი ს
კარელიის	კარელი ის
ბედნიერება	ბედნიერ ებ ა
აქტი	აქტ ი
გერმანელებისთვის	გერმანელ ებ ისთვის
წარუმატებლობის	წარუმატებლ ობ ის
რიდლი	რიდ ლ ი
ახმედი	ახმ ედ ი
მექანიზებული	მექან იზ ებული
ანდერძით	ანდერძ ით
ანალოგური	ანალოგ ურ ი
დანიშნა	დანიშნ ა
მაია	მა ი ა
მცენარეებზე	მცენარეებ ზე
კონსტანტინეპოლში	კონსტანტინეპოლ ში
მხითარ	მხი თარ
ემზადებოდა	ემზად ებ ოდა
ორმოები	ორმო ებ ი
ბელგრადში	ბელგრად ში
მონუმენტთა	მონუმ ენტ თა
ფუნქციონირების	ფუნქციო ნირებ ის
სიკვდილს	სიკვდილ ს
გიმლი	გიმლ ი
ივნისისთვის	ივნის ისთვის
კლასი	კლას ი
ვიპოვოთ	ვი პოვ ოთ
ამფითეატრი	ამფითეატრი
მიეშკო	მიეშ კ ო
სტანდარტი	სტანდარტ ი
ბორნით	ბორნ ით
ენერგეტიკაში	ენერგეტ იკ აში
ვერსია	ვერსი ა
ლეგენდას	ლეგენდ ას
სახურავით	სახურავ ით
ჩარიცხეს	ჩა რიცხ ეს
ხელმწიფეს	ხელმწიფ ეს
ჯინჯერი	ჯინ ჯერ ი
შინაარსი	შინაარს ი
გამოიხატებოდა	გამოიხატ ებ ოდა
კალიგრაფი	კალიგრაფი
გააქციეს	გა აქცი ეს
ელჩის	ელჩ ის
აღტაცებული	აღტაც ებულ ი
ენდოგენური	ენდ ოგენ ური
ლოპესი	ლოპ ეს ი
შეჩერების	შეჩერ ებ ის
ნიჭით	ნიჭ ით
ბოდბე	ბოდბ ე
ჰოვარდის	ჰოვარდ ის
მონასტრისათვის	მონასტრ ისა თვის
სიმაღლის	სიმაღლ ის
შემსწავლელი	შემ სწავლ ელი
ათწლიანი	ათ წლ იანი
გადმოსვლის	გადმო სვლ ის
ბალახეულობა	ბალახ ეულ ობა
კანს	კან ს
განსხვავდებოდა	განსხვავ დ ებოდა
შადრევნები	შადრევ ნ ები
ჰპოვა	ჰპოვ ა
არტისტის	არტისტ ის
მეორად	მეორ ად
სიხშირით	სიხშირ ით
სისხლით	სისხლ ით
უახლესი	უახლ ეს ი
აღბეჭდა	აღ ბეჭდ ა
რომელმაც	რომელ მ აც
რაიონებიდან	რაიონ ებ იდან
მორებით	მორ ებით
ორდენს	ორდენ ს
წლოვანი	წლოვან ი
აკურთხა	ა კურთხ ა
სპარსული	სპარს ულ ი
შენადნობების	შენადნობ ებ ის
წყლის	წყლ ის
გარჩევას	გარჩევ ას
მოუწევდა	მოუ წევ და
ამაზრზენი	ამაზრზენ ი
გადალახეს	გადალახ ეს
ლაზეთი	ლაზ ეთ ი
მმართველია	მმართველ ი ა
მონო	მ ონ ო
რეზონანსი	რეზონანს ი
სასმელს	სასმ ელ ს
ჩასვლას	ჩასვლ ას
ჩემბერლენი	ჩემბერლენ ი
ფუნდამენტურ	ფუნდამენტ ურ
გადაკეთების	გადაკეთ ებ ის
თავისი	თავის ი
პიემონტის	პიემონტ ის
გეომეტრიულ	გეომეტრი ულ
მადურაი	მადურ ა ი
მზრალობის	მზრ ალ ობის
ფაზა	ფაზ ა
ფანჯარას	ფანჯარ ას
ფილადელფიაში	ფილადელფ ი აში
მოვა	მო ვ ა
ბერს	ბერ ს
ტრანსფორმაცია	ტრანსფორმ აცი ა
მხარეებზე	მხარე ებ ზე
გადაისროლა	გადა ისროლ ა
გადაშენდნენ	გადაშენ დ ნენ
ზღვისპირეთის	ზღვ ისპირეთ ის
სენატში	სენატ ში
ანარქისტულ	ანარქ ისტ ულ
შემოქმედი	შემოქმედ ი
შენაკადების	შენაკად ებ ის
რასაც	რას აც
მდედრი	მდედრ ი
თეოლოგიის	თეოლოგი ის
მდგომარეობით	მდგომარე ობით
მოიზიდა	მოი ზი და
აღმავლობის	აღმავლ ობ ის
მეუფე	მე უფ ე
ქრისტემ	ქრისტ ემ
როგორღაც	როგორ ღ აც
ასპექტი	ასპექტ ი
გუნდური	გუნდ ურ ი
ეგრისის	ეგრის ის
ლორწოვანი	ლორწ ოვან ი
აეღოთ	ა ეღ ოთ
ქაიხოსროს	ქაიხოსრო ს
სინჯებზე	სინჯ ებ ზე
ევთანასიის	ევთანასი ის
საგალობლის	საგალობ ლ ის
პუნქტები	პუნქტ ებ ი
უწყვეტი	უ წყვეტ ი
ფორმალურ	ფორმ ალურ
რუსებთან	რუს ებ თან
პლუტარქე	პლუტარქ ე
ბრაზილიელები	ბრაზილი ელ ები
ფინანსები	ფინანს ებ ი
იერუსალიმელი	იერუსალიმ ელ ი
სიმბოლოთა	სიმბოლო თ ა
ცნობებია	ცნობ ებ ია
გადიან	გა დ იან
მექანიკური	მექან იკ ური
წარმოებით	წარმო ებით
ლინეპელებს	ლინეპ ელ ებს
პრიმატების	პრიმატ ებ ის
ბიკინის	ბიკინ ის
დაახ	დაა ხ
ენერგეტიკული	ენერგეტ იკ ული
უტოპიური	უტოპ ი ური
პოლიბიოსი	პოლიბი ოს ი
სამოქალაქო	სა მოქალაქ ო
მანგანუმის	მანგანუმ ის
მოთარეშე	მო თარეშ ე
სიგრძისა	სიგრძ ის ა
გამოვიდეს	გამო ვიდ ეს
პერუს	პერუ ს
ხანგრძლივობაა	ხანგრძლივ ობა ა
მამათა	მამ ათ ა
პოულობენ	პოულობ ენ
ოფიცრად	ოფიცრ ად
სამეფო	სა მეფ ო
მოდიფიცირებულ	მოდ იფიცირ ებულ
ნაპრალების	ნაპრალ ებ ის
დაფიქსირებულა	დაფიქსირ ებულ ა
რიტუალებსა	რიტუალ ებს ა
ფერდინანდო	ფერდინ ანდ ო
ევროკომისიის	ევრო კომისი ის
ფანჯარაში	ფანჯარ ა ში
ფსკოვის	ფსკოვ ის
კახური	კახ ურ ი
საფრთხეს	საფრთხ ეს
იულიუსის	იული უს ის
ნაცისტებს	ნაცისტ ებ ს
ქედებით	ქედ ებით
უფერული	უფერ ულ ი
სათამაშოები	სათამაშო ებ ი
პრუსიის	პრუსი ის
გაი	გა ი
მოხდეს	მოხდ ეს
სექტემბერის	სექტემბ ერ ის
ტახტის	ტახტ ის
კლინიკა	კლინიკ ა
ათწლეულების	ათწლეულ ებ ის
ბუჩქნარებს	ბუჩქნარ ებ ს
ხორვატები	ხორვატ ებ ი
ჰანს	ჰან ს
გაბრიელა	გაბრი ელ ა
რივენდელში	რივენდ ელ ში
შეთანხმებით	შეთანხმ ებით
გამოსადეგია	გამოსადეგ ი ა
იტყვის	იტყვ ის
აგებულებაში	აგებულებ ა ში
შრეები	შრე ებ ი
წირთხლის	წირთხ ლ ის
სპეციალისტები	სპეციალ ისტ ები
წვერით	წვერ ით
ნარევი	ნარევ ი
სამკაული	სამკაულ ი
დაბადებასთან	დაბადებ ას თან
მალტაში	მალტ ა ში
მიჰყავს	მი ჰყავ ს
ოცი	ოც ი
ვულკანი	ვულკან ი
მეტყველი	მეტყველ ი
ლაშქრობის	ლაშქრ ობ ის
რობენი	რობენ ი
შესაპყრობად	შესა პყრობ ად
შედარების	შედარ ებ ის
ბირთვს	ბირთვ ს
მატყლით	მატყლ ით
განსხვავდებოდეს	განსხვავ დებ ოდეს
ნიუტონი	ნიუტონ ი
პერიმ	პერი მ
ტანსაცმელს	ტანსაცმ ელ ს
საიუბილეო	სა იუბილ ე ო
გადადგომას	გადადგომ ას
კოლუმბია	კოლუმბ ი ა
სანაპიროებს	სანაპირო ებ ს
ჰორნი	ჰორ ნ ი
მხარეების	მხარე ებ ის
ინგლისურად	ინგლისურ ად
მღრღნელი	მღრღნელ ი
დადგენილებით	დადგენილ ებით
კენედიმ	კენედ იმ
სალონის	სალონ ის
ზიმბაბვეს	ზიმბაბვე ს
სისტემებზე	სისტემ ებ ზე
მეთაურებმა	მეთაურ ებ მა
სათავეს	სათავე ს
სიახლეს	სიახლე ს
მანუჩარს	მანუჩარ ს
გამოვლინებას	გამოვლინ ებ ას
კარმენ	კარმ ენ
ბენფიკას	ბენფიკ ას
სიმტკიცე	სიმტკიც ე
გვარსა	გვარ ს ა
ჩამებარებინა	ჩამე ბარ ებინა
კრიზის	კრიზ ის
მაგნეტიტის	მაგნეტ იტ ის
დადაბლებული	დადაბლ ებულ ი
დაპირისპირებას	დაპირისპირ ებ ას
კანონიკალის	კანონიკა ლ ის
გამოცემას	გამოცემ ას
ხომალდიდან	ხომალდ იდან
ჰიუსტონის	ჰიუს ტონ ის
ბრილიანტი	ბრილიანტი
მნახველებს	მნახველ ებ ს
შავკანიანი	შავკან იან ი
ციცერონის	ციცერ ონ ის
ცალი	ც ალ ი
რევი	რევ ი
ლამაზმანი	ლამაზ მან ი
ბურჟუაზია	ბურჟუაზი ა
გასახდელში	გასა ხდელ ში
სიმაღლეს	სიმაღლე ს
გადაიტანს	გადა იტან ს
მახსოვს	მახსოვ ს
კორპორატიულ	კორპორ ატი ულ
ძელით	ძელ ით
ეცხოვრა	ეცხოვრ ა
ებრძოლა	ებრძოლ ა
ნახევრად	ნახევრ ად
სამუელ	სამ უ ელ
წიგნისაგან	წიგნ ისაგან
სამფლობელოებს	სა მფლობელო ებს
ასლანი	ასლ ან ი
მაკდონალდი	მაკდონალდი
იავაზე	იავ ა ზე
სფეროების	სფერო ებ ის
გადახურვის	გადახურ ვ ის
კამპ	კამ პ
ვუკ	ვ უკ
ტექსტია	ტექსტ ი ა
უყვართ	უყვარ თ
მწვერვალია	მწვერვალ ი ა
ლონდონიდან	ლონდონ იდან
ფორმანის	ფორმ ან ის
გაყიდვებმა	გა ყიდვ ებმა
მდგომარეობამ	მდგომარე ობ ამ
ბრბო	ბრბ ო
წყალმარჩხ	წყალ მარჩხ
აღიქვამს	აღიქვ ამ ს
განახლებულა	განახლ ებულ ა
აჯანყებები	აჯანყებ ებ ი
გურიისა	გური ის ა
ვალენსიაში	ვალენსი ა ში
ბიოსფერულ	ბიო სფერ ულ
ფრანჩესკო	ფრანჩეს კ ო
ისა	ის ა
კოსმიური	კოსმ ი ური
ითხოვდა	ითხოვ დ ა
აზერბაიჯანი	აზერბაიჯან ი
კოლმეურნეობა	კოლმეურნე ობ ა
ფერს	ფერ ს
ნაცისტები	ნაცისტ ებ ი
გაიგივებულია	გაიგივ ებულ ია
მარშრუტი	მარშრუტ ი
ხასიათიდან	ხასიათ იდან
არქიტრავული	არქიტრავ ულ ი
ღირებულებათა	ღირებულებ ათ ა
დაკვირვების	დაკვირვებ ის
სიკვდილიდან	სიკვდილ იდან
გარემომ	გარემო მ
გადავარდა	გადა ვარდ ა
ელბის	ელ ბ ის
დეკემბერს	დეკემბ ერ ს
ნაკრებშიც	ნაკრებ შ იც
ლოდებით	ლოდ ებით
რუბლი	რუბლ ი
მონღოლებთან	მონღოლ ებ თან
გამსჭვალულია	გა მსჭვალ ულია
დამალვის	დამალ ვ ის
პარკებსა	პარკ ებს ა
შეჯვარების	შეჯვარ ებ ის
რაზდანის	რაზდან ის
ალაფი	ალაფ ი
იკვრებოდა	იკვრ ებ ოდა
იდეალები	იდეალ ებ ი
ფილიალი	ფილიალ ი
ქვებისგან	ქვ ებ ისგან
დაარწმუნოს	დაარწმუნ ოს
აშენდა	აშენ დ ა
კლასზე	კლას ზე
სავანებში	სავან ებ ში
მერცხალი	მერცხალ ი
საბერძნეთისა	საბერძნეთ ის ა
შვილებისათვის	შვილ ებ ისათვის
ტყის	ტყ ის
კლასამდე	კლას ამდე
სალამური	სალამურ ი
დაღუპულების	დაღუპ ულ ების
მინდა	მინდ ა
ხიდიდან	ხიდ იდან
აღადგინა	აღ ადგინ ა
მედიცინა	მედიცინ ა
ქრისტეშობამდე	ქრისტ ეშობ ამდე
ბარათი	ბარათ ი
ბერძნები	ბერძნ ებ ი
გაკრიტიკებული	გა კრიტიკ ებული
ურჩევდა	ურჩევ დ ა
ქარტიის	ქარტი ის
მგზავრებისთვის	მგზავრ ებ ისთვის
აფშერონის	აფშე რონ ის
უკუაქცია	უკუ აქცი ა
მაგრები	მაგრ ებ ი
დაფარვას	დაფარ ვ ას
ტაქსები	ტაქს ებ ი
ფესვის	ფესვ ის
მარა	მარ ა
სარგებელს	სარგ ებელ ს
მშვენიერებით	მშვენიერ ებით
ჩემდა	ჩემ დ ა
ინოუ	ინო უ
მტაცებლების	მტაცებლ ებ ის
მილიონზე	მილიონ ზე
ზედმეტსახელი	ზედმეტ სახელ ი
მოსწორებულია	მო სწორ ებულია
მოვლილი	მოვლ ილ ი
ფლანდრიის	ფლანდრი ის
დაცურავენ	და ცურავ ენ
წვიმისა	წვიმ ის ა
ტანკზე	ტანკ ზე
კრიმინალი	კრიმინალ ი
სოციალურმა	სოციალ ურ მა
მგზავრს	მგზავრ ს
დეპოზიტების	დეპოზიტ ებ ის
ავტორიტეტს	ავტორიტეტ ს
გახადეს	გა ხად ეს
დებაილეს	დება ილ ეს
სამხრეთისა	სამხრეთ ის ა
მაღაროები	მაღარო ებ ი
შევარდნაძემ	შევარდნ აძე მ
მდგარმა	მდგარ მა
მეცადინეობა	მეცადინე ობ ა
უცვლის	უცვლ ის
ლიბანელი	ლიბან ელ ი
იჭიმება	იჭიმ ებ ა
ჩილემ	ჩილ ემ
გამოეცხადა	გამო ეცხად ა
ზომით	ზომ ით
კინოთეატრები	კინოთეატრ ებ ი
ზურგი	ზურგ ი
ჩამოგდება	ჩამო გდებ ა
კედლებშია	კედლებ შ ია
კავკასიის	კავკასი ის
განსაცდელში	განსაცდელ ში
დუგლას	დუგლა ს
დააბრუნეს	დაა ბრუნ ეს
ბილეთები	ბილეთ ებ ი
მეთვალყურეობით	მეთვალ ყურე ობით
საყვირები	საყვირ ებ ი
სხდომების	სხდომ ებ ის
თევზის	თევზ ის
ვასილ	ვას ილ
შფოთვა	შფოთვ ა
ფაშიზმის	ფაშ იზმ ის
ბორდოს	ბორდო ს
მძლავრია	მძლავრ ი ა
იწოდება	იწოდ ებ ა
ინგლისელმა	ინგლის ელ მა
მოთხრობა	მოთხრობ ა
სარისკო	სარ ისკ ო
გასცემდა	გა სცემ და
საუკუნეებამდე	საუკუნე ებ ამდე
გადმოიღეს	გადმო იღ ეს
ვერსიამ	ვერსი ამ
ამაყობს	ამაყ ობ ს
დინება	დინ ება
ეტიმოლოგიური	ეტიმ ოლოგი ური
ტრუმენ	ტრუ მენ
ნაგებობებით	ნაგებობ ებით
სარას	სარ ას
სასიცოცხლო	სა სიცოცხლ ო
ქვეჯგუფად	ქვეჯგუფ ად
პალადიუმი	პალ ად იუმ ი
მიკროსკოპული	მიკრო სკოპ ული
ნელისთან	ნელის თან
სააღმშენებლო	სა აღმშენებ ლ ო
ღია	ღი ა
ზეციურ	ზეც იურ
შრომებმა	შრომ ებ მა
დასწრება	დასწრებ ა
ლეგენდების	ლეგენდ ებ ის
მორისონი	მორის ონი
ქალკედონის	ქალ კედონ ის
შეტევითი	შეტევ ით ი
დათმობებზე	დათმ ობ ებზე
სიმეტრიულად	სიმეტრი ულად
ხეობიდან	ხეობ იდან
უახლოვდება	უახლოვდებ ა
ფოტოგრაფმა	ფოტოგრაფ მ ა
გეი	გე ი
გასწიეს	გასწი ეს
ჩვეულებრისამებრ	ჩვეულებ რ ისამე ბრ
მარაბდის	მარაბდ ის
ფსკერზე	ფსკერ ზე
ოქრომკედით	ოქრომ კედ ით
გაგზავნის	გაგზავნ ის
შენელება	შენელ ებ ა
ჩვეულებები	ჩვეულებ ებ ი
ტუნდრა	ტუნდრ ა
ორგანიზაციის	ორგანიზაცი ის
პატრიარქს	პატრიარქ ს
გასვლაზე	გასვლ ა ზე
ჯვაროსნები	ჯვაროსნ ებ ი
საბჭოურ	საბჭო ურ
განზრახვით	განზრახვ ით
რელიგიისადმი	რელიგი ის ადმი
განაგებენ	განაგ ებ ენ
ხელობას	ხელ ობ ას
ნორვ	ნორ ვ
რუსთავისა	რუსთავ ის ა
ჩამკეტების	ჩამკეტ ებ ის
დააჩქარა	დაა ჩქარ ა
მივიღეთ	მი ვიღ ეთ
ორგანიზებისათვის	ორგანიზ ებ ისათვის
გარკვევა	გარკვევ ა
ვარსკვლავთკარიბჭე	ვარსკვლავთ კარიბჭ ე
გულგატეხილი	გულგა ტეხ ილი
მეცნიერთა	მეცნიერ თ ა
იყოფა	იყოფ ა
ნოტიოა	ნოტი ო ა
სავარჯიშო	სა ვარჯიშ ო
ოფიცრებს	ოფიცრ ებ ს
გადმოსული	გადმო სულ ი
საქონელის	საქონელ ის
სახელფასო	სახელ ფას ო
ფინანსების	ფინანს ების
ბრწყინავდა	ბრწყინ ავ და
ჩარლზს	ჩარლზ ს
დაუსახლებელია	დაუსახლ ებელ ია
ტანია	ტან ი ა
დამარცხებას	დამარცხებ ას
ნაკლებობას	ნაკლებ ობ ას
ჯირკვლების	ჯირკვლ ებ ის
აღმატებული	აღმატ ებულ ი
ეპოქაში	ეპოქ ა ში
საქმრო	საქმრ ო
ნელსონი	ნელსონ ი
მხედრებს	მხედრ ებ ს
ლომბარდის	ლომბარდ ის
შენახვას	შენახვ ას
გამოშვებული	გამოშვ ებულ ი
ჰესი	ჰეს ი
პელემ	პელ ემ
რითიც	რით იც
გავიარო	გავი არ ო
შეეჯახნენ	შე ეჯახ ნენ
გლობალმედ	გლობალ მედ
ტერასებზე	ტერას ებ ზე
ომანის	ო მან ის
ორგაზმი	ორგაზმ ი
უნებლიეთ	უნებლი ეთ
ეკლესიამ	ეკლესი ამ
ინფორმაციულ	ინფორმაცი ულ
მოსვლია	მოსვლ ი ა
ჰამასის	ჰამას ის
საუბარს	საუბარ ს
ენქიდუ	ენქიდუ
დევიდის	დევიდ ის
უარს	უარ ს
ჰადესში	ჰადეს ში
დახურულია	დახურ ულ ი ა
ნოველაზე	ნოველ ა ზე
თანამემამულეების	თანამე მამულე ების
თოჯინები	თოჯინ ებ ი
დაასხა	დაა სხ ა
აიეტმა	აიეტ მ ა
ინფორმაციის	ინფორმაცი ის
მარზპანი	მარზპან ი
განსაკუთრებულ	განსაკუთრ ებ ულ
ერთდროულად	ერთდრო ულ ად
პოსპოლიტა	პოსპოლიტ ა
იღუმენის	იღუმენ ის
რკინიგზით	რკინიგზ ით
ბმული	ბმ ულ ი
სუსის	ს უს ის
დამსახურებულად	დამსახურებ ულ ად
თვალის	თვალ ის
იაფ	იაფ
გვაცნობს	გვა ცნობ ს
საწყალი	საწყალ ი
ტერიტორიასაც	ტერიტორი ას აც
ტრაგიკულად	ტრაგიკ ულ ად
იგლესიასმა	იგლესიას მ ა
მიწათა	მიწ ათ ა
ეპისტოლეები	ეპისტოლ ე ები
ესტონეთს	ესტონ ეთ ს
მემკვიდრული	მემკვიდრ ულ ი
ძირითადმა	ძირითად მ ა
გაფართოებას	გაფართო ებას
უხილავია	უხილავ ია
სამფლობელოს	სა მფლობელო ს
ტაძარზე	ტაძარ ზე
სურათით	სურათ ით
კიდებდნენ	კიდ ებ დნენ
მედალს	მედალ ს
მოჩუქურთმებული	მო ჩუქურ თმ ებული
აღრიცხული	აღრიცხ ულ ი
უპყრია	უპყრ ი ა
ეკუთვნოდნენ	ეკუთვნ ოდ ნენ
გაეძევებინათ	გაე ძევ ებინათ
მატრონა	მატრონ ა
ორგანიზმებში	ორგანიზმ ებ ში
ნაბიჯს	ნაბიჯ ს
ახალია	ახალ ი ა
იაპონელებს	იაპონ ელ ებს
დირკ	დირ კ
მოსწავლეების	მოსწავლე ებ ის
ტელეარხი	ტელეარხ ი
ათონის	ათონ ის
სისხლში	სისხლ ში
დასაქმება	დასაქმ ებ ა
ეტრუსკული	ეტრუსკ ულ ი
ფლოიდი	ფლოიდ ი
მონოგრაფიის	მონოგრაფი ის
ლიპარტიანი	ლიპარტიან ი
ხელახლა	ხელ ახლ ა
რეკომენდაციას	რეკომენდ აცი ას
წარმოქმნა	წარმოქმნ ა
წერტილის	წერტილ ის
გაგიჟებულია	გაგიჟ ებულ ია
დაიჭირა	დაიჭირ ა
ვინცხები	ვინცხ ებ ი
იანვრიდან	იანვრ იდან
გამოცდის	გამოცდ ის
უბრუნდება	უბრუნ დებ ა
კლუბები	კლუბ ებ ი
წინათ	წინა თ
თემურის	თემ ურ ის
შეკავებას	შეკავებ ას
სიუჟეტები	სიუჟეტ ებ ი
გამომც	გამომ ც
ნაწილადაა	ნაწილ ადა ა
წინაპარია	წინაპარ ი ა
ჰყვარებია	ჰყვარ ებ ია
ბოლშევიკები	ბოლშევ იკ ები
ბელად	ბელ ად
თევზებს	თევზ ებ ს
აყენებენ	აყენ ებენ
გაზსადენის	გაზ სადენ ის
ლარს	ლარ ს
დააღწიოს	და აღწი ოს
თანადამფუძნებელი	თანა დამფუძნ ებ ელი
რსდმპ	რსდმ პ
ქორწინებისას	ქორწინებ ის ას
სპექტრის	სპექტრ ის
ამაყი	ამაყ ი
სამფეროვანი	სამ ფერ ოვანი
ტარიელის	ტარი ელ ის
წარმატებებს	წარმატებ ებ ს
მცენარედ	მცენარ ედ
კობი	კ ობ ი
რეკორდი	რეკორდ ი
გაშლილია	გაშლ ილ ია
მოსახლეობას	მოსახლე ობ ას
დახრილობის	დახრ ილ ობის
ფიბი	ფიბ ი
ლესელიძე	ლესელ იძე
მუხლისაგან	მუხლ ისაგან
ისტორიკოსის	ისტორიკოს ის
მხატვრობაში	მხატვრ ობ აში
ჩატარების	ჩატარ ებ ის
ჩავთვალოთ	ჩავ თვალ ოთ
წვავს	წვავ ს
მხირდან	მხი რდან
ადმინისტრირების	ადმინის ტრირ ების
კრების	კრებ ის
მარკიზ	მარკ იზ
შოტლანდია	შოტლანდ ი ა
გადაიწერა	გადაი წერ ა
ქიმია	ქიმი ა
ჯანსაღი	ჯანსაღ ი
ბატონყმური	ბატონყმ ურ ი
პროკურორს	პროკურ ორ ს
ეუთოს	ეუთო ს
აღმზრდელი	აღმზრდე ლ ი
ცვეტაევა	ცვეტაე ვ ა
მიღებამდე	მიღებ ამდე
ნადირის	ნადირ ის
თაყვანისცემით	თაყვან ისცემ ით
სთხოვა	სთხოვ ა
შტო	შტ ო
დაიგეგმა	დაი გეგმ ა
კაპიტალი	კაპიტალ ი
ემთხვეოდა	ემთხვე ოდ ა
რწყავს	რწყ ავს
გაიტანა	გა იტან ა
გოლჯის	გოლ ჯ ის
სცემდა	სცემ და
გოგია	გოგ ი ა
შეიწოვება	შეიწოვ ებ ა
ძუკუ	ძუკ უ
დავწერე	დავწერ ე
ზაპა	ზაპ ა
დაირღვა	დაი რღვ ა
ყვარლის	ყვარ ლ ის
ადარებდნენ	ადარ ებ დნენ
საპატამ	საპატ ამ
დაქსაქსული	დაქსაქს ულ ი
საგრაფოს	საგრაფო ს
დათვების	დათვ ებ ის
ინდიური	ინდი ურ ი
შუაზე	შუა ზე
კარავაჯოს	კარავაჯ ოს
სციპიონი	სციპიონ ი
ამისულაშვილი	ამისულ აშვილ ი
რეაქტიული	რეაქტ ი ული
გნეუს	გნე უს
გოგუაძე	გოგუ აძე
პოსტები	პოსტ ებ ი
ეშერის	ეშერი ს
დასალევად	დასა ლევ ად
საბუთების	საბუთ ებ ის
დაიწყებდნენ	დაიწყ ებ დნენ
აღთქმა	აღთქმ ა
ვიკა	ვიკ ა
ღირსეულად	ღირსე ულ ად
უწესო	უ წეს ო
აშინებენ	აშინ ებ ენ
ვინსენტ	ვინს ენტ
ფოკუსი	ფოკ უს ი
მგრძნობიარე	მგრძნობია რ ე
გაერიდა	გა ერი და
აპარატურა	აპარატურ ა
ხმარობენ	ხმარ ობ ენ
თანატოლებთან	თანატოლ ებ თან
შეძენილ	შეძენ ილ
გამოცემით	გამოცემ ით
ცხენი	ცხენ ი
მტერთა	მტერ თ ა
სანჩეს	სანჩ ეს
დასამარცხებლად	დასა მარცხ ებლად
წიგნები	წიგნ ებ ი
რეინჯერსი	რეინჯერს ი
მიშლის	მიშ ლ ის
აბაშიძე	აბაშიძ ე
კონსტიტუციაში	კონსტიტუცი ა ში
ნინომ	ნინ ომ
ამბებთან	ამბ ებ თან
ჩინელმა	ჩინ ელ მა
ცკ	ცკ
ხმლით	ხმლ ით
ილ	ილ
ჰაგენი	ჰ აგენ ი
ორენოვანი	ორ ენ ოვანი
მარმარილოს	მარმარილ ოს
სტილის	სტილ ის
ძრავებს	ძრავ ებ ს
პარტიასთან	პარტი ას თან
დეტალებს	დეტალ ებ ს
დიატომიტის	დი ატომ იტ ის
ღონისძიებებში	ღონისძიებ ებ ში
ვაზარის	ვაზ არ ის
საზაფხულო	საზაფხულ ო
პროცესებს	პროცეს ებ ს
პტოლემე	პტოლემ ე
გამოცვლა	გამო ცვლ ა
ანასტასიო	ანასტასი ო
სვამენ	სვამ ენ
დააკავშირა	დააკავშირ ა
სიგრძემ	სიგრძე მ
შესრულებისათვის	შესრულ ებ ისათვის
პენსილვანია	პენსილვანი ა
ეგვიპტიდან	ეგვიპტ იდან
მტკივნეულ	მტკივნე ულ
დაპირისპირებები	დაპირისპირ ებ ები
დროებაში	დრო ებ აში
მანქანებით	მანქან ებით
მიზანში	მიზან ში
მცველის	მცველ ის
ფირფიტაზე	ფირფიტ ა ზე
მოტყუება	მოტყუ ებ ა
მთავარმა	მთავარ მ ა
მეთაურიც	მეთაურ იც
თხზულებებში	თხზულ ებ ებში
იმშობიარა	ი მშობიარ ა
განათების	განათ ებ ის
სასიძოს	სასიძ ოს
ალექსანდრიის	ალექსანდრ ი ის
შეიმუშავეს	შეი მუშავ ეს
ბიჭო	ბიჭ ო
იმუშავა	ი მუშავ ა
ქვენიფნეველი	ქვენიფნე ველ ი
პირისპირ	პირისპირ
აღუთქვეს	აღუ თქვ ეს
ტრაპეზი	ტრაპეზ ი
სივრცეების	სივრცე ებ ის
დაბლობებია	დაბლობ ებ ია
