ბათუმში	ბათუმ ში
ბლოკადას	ბლოკად ას
ელემენტად	ელემენტ ად
ეკლესიებში	ეკლესი ებ ში
ვირუსით	ვირუს ით
სატესტო	სატესტ ო
სმენა	სმენ ა
ტომებისაგან	ტომ ებ ისაგან
გეზი	გეზ ი
ნიკელის	ნიკ ელ ის
ბინადრობდა	ბინადრ ობ და
სუბკონტინენტზე	სუბ კონტინენტ ზე
ორლეანში	ორლეან ში
ხშრად	ხ შრ ად
გუმბათის	გუმბათ ის
გაითხარა	გაი თხარ ა
იმიგრაციული	იმიგრაცი ულ ი
მოსეს	მოს ეს
ხუცესი	ხუც ეს ი
მონაპოვარია	მონაპოვ არ ია
სამშობლოს	სამშობლო ს
მილი	მი ლ ი
ტრადიციას	ტრადიცი ას
განესაზღვრა	განე საზღვრ ა
ფილოსოფიისა	ფილოსოფ ი ის ა
გამოჩენილიყო	გამოჩენილ იყ ო
მანჩესტერ	მანჩესტე რ
სამხატვრო	სა მხატვრ ო
წააგეს	წააგ ეს
ჩაცმული	ჩაცმ ულ ი
დაბოლოება	დაბოლო ებ ა
გამოჯანმრთელების	გამო ჯანმრთელ ების
შეთანხმებაზე	შეთანხმე ბ აზე
გადაადგილდა	გადაადგილ დ ა
განვითარებულ	განვითარებ ულ
როუსის	რო უს ის
მკვლელობაზე	მკვლელობ აზე
ოთკუთხა	ოთ კუთხ ა
ფორტის	ფორტ ის
სახელმწიფოებრიობა	სახელმწიფ ოებრი ობა
შემოგარენში	შემოგარენ ში
დეივისთან	დეივის თან
ეწია	ე წ ია
რივალდო	რივალ დ ო
პროდიუსერებმა	პროდიუს ერ ებმა
წუთისოფლის	წუთ ისოფლ ის
მთავართა	მთავარ თ ა
პლეიოფში	პლეი ოფ ში
თურქთა	თურქ თ ა
ტანი	ტან ი
ალის	ალ ის
არავისთვის	არავ ისთვის
მეუღლე	მეუღლ ე
ელფები	ელფ ებ ი
ტაციტუსის	ტაციტუს ის
ქვეოჯახის	ქვე ოჯახ ის
გარშემორტყმული	გარშემორტყმ ულ ი
დაუჯერა	დაუ ჯერ ა
ითამაშებს	ითამაშ ებ ს
შესულიყო	შე სულ იყო
ალექსანდრეს	ალექსანდრე ს
პლანტაციები	პლანტაცი ები
წყობილებას	წყობილებ ას
კრახის	კრახ ი ს
დაბრუნებოდა	დაბრუნ ებ ოდა
ორბიტალური	ორბიტ ალ ური
ვირაკოჩას	ვირ აკოჩ ას
ავტორობით	ავტორ ობ ით
კამათის	კამათ ის
ტევადობის	ტევადობ ის
მასები	მას ებ ი
მსახიობმა	მსახიობ მა
პაპთან	პაპ თან
საპატრიარქოს	საპატრიარქ ოს
იარსება	იარსებ ა
გამოჩნდეს	გამო ჩნდ ეს
ფაბიუსმა	ფაბიუს მ ა
ცენტრით	ცენტრ ით
ბატონის	ბატონ ი ს
გამგებელმა	გამგებ ელ მა
ნელნელა	ნელ ნელ ა
ჰიპების	ჰიპ ებ ის
სერიალები	სერიალ ებ ი
კლანებს	კლან ებ ს
ხივის	ხი ვ ის
გამოყოფს	გამოყოფ ს
დასაყენებლად	დას აყენ ებლად
თავშესაფარს	თავშესაფარ ს
ექსლ	ექს ლ
ბიოლოგი	ბიოლოგი
კონფერენცია	კონფერ ენცი ა
ელიტარულ	ელ იტარ ულ
გამოცხადებისთანავე	გამოცხად ების თანავე
ლინის	ლინ ის
ბენი	ბენ ი
გათავისუფლებულ	გა თავისუფლ ებულ
ეწოდებოდა	ეწოდ ებ ოდა
საბურთალოს	საბურთა ლ ოს
შაკა	შაკ ა
აქტივობა	აქტივ ობ ა
განიმტკიცა	განი მტკიც ა
გაყიდვიდან	გაყიდვ ი დან
მოშლა	მო შლ ა
იჟანგება	ი ჟანგ ება
სმ	სმ
გარმონის	გარმონ ის
მელიქ	მელი ქ
ორატორია	ორატორ ი ა
ფეხბურთელისთვის	ფეხბურთ ელ ისთვის
ძმები	ძმ ებ ი
უფლებების	უფლებ ებ ის
ჰავით	ჰა ვ ით
ბასკების	ბასკ ებ ის
რელსებზე	რელს ებ ზე
საქმიანობას	საქმიანობ ას
დახურვის	დახურ ვ ის
ტიბეტს	ტიბეტ ს
ხმალს	ხმ ალ ს
გუნდიდან	გუნდ ი დან
მალაიური	მალა იურ ი
პალატამ	პალატ ამ
გავიდნენ	გა ვიდ ნენ
დროსაც	დრო ს აც
აიათოლა	აიათოლ ა
ვსაუბრობთ	ვსაუბრ ობ თ
მოყვარულთათვის	მოყვარულ თათვის
ბრაუზერის	ბრაუზ ერ ის
თეთრი	თეთრ ი
თებერვლისთვის	თებერვ ლ ისთვის
კატეგორიები	კატეგორი ები
პაპირუსი	პაპირ უს ი
მოუთხრობს	მოუ თხრობ ს
სხვაობები	სხვაობ ებ ი
ალმანახ	ალმანახ
არასწორად	არასწორ ად
მოგების	მოგ ებ ის
ადრეული	ადრე ულ ი
ბუნიობის	ბუნი ობ ის
მალავის	მალავ ი ს
შემოსაზღვრული	შემოსაზღვრ ულ ი
თანამშრომელმა	თანამშრომ ელ მა
ეწამა	ეწამ ა
დასწამა	დასწამ ა
პერსპექტიულია	პერსპექტ ი ულია
ისრაელის	ისრაელ ის
უქმდებოდა	უქმ დ ებოდა
ტელეფონზე	ტელეფონ ზე
მაგელანის	მაგელან ის
მოიშალა	მო იშალ ა
ლინემ	ლინ ემ
ნორვეგიამ	ნორვეგ ი ამ
ეკლესიაა	ეკლესი ა ა
სიკვდილამდე	სიკვდილ ამდე
კონფედერაცია	კონ ფედერაცი ა
გამოცდა	გამოცდ ა
მდელოზე	მდელო ზე
ახლოა	ახლო ა
საშუალოდ	საშუალ ოდ
სპეცსამსახურების	სპეც სამსახურ ებ ის
იხმარებოდა	იხმარ ებ ოდა
აბსტრაქციის	აბსტრ აქცი ის
კლდოვანი	კლდ ოვან ი
მიყენება	მი ყენ ება
კადეტთა	კადეტ თ ა
შეაღწია	შე აღწი ა
კვერთხს	კვერთხ ს
ნომრით	ნომრ ით
სინთეზში	სინთეზ ში
ფშავის	ფშავ ი ს
ვიფიქროთ	ვი ფიქრ ოთ
სიქსტ	ს იქს ტ
ოლივია	ოლივ ი ა
საათიანი	საათ იან ი
ულვეუსმა	ულვეუს მ ა
ძელზე	ძელ ზე
საზღვარმა	საზღვარ მ ა
ოქსფორდის	ოქს ფორდ ის
შკოდერის	შკოდერ ი ს
ჰაბსბურგთა	ჰაბსბურგ თა
ძმაც	ძმ აც
ქურთისტანი	ქურთ ისტ ანი
პეტერბურგიდან	პეტერბურგ ი დან
მასაც	მა ს აც
წვენით	წვენ ით
დაძაბულ	დაძაბ ულ
მეფისნაცვლის	მეფის ნაცვლ ის
მეუღლეა	მეუღლე ა
ჩარჩო	ჩა რჩ ო
სახლობენ	სახლ ობ ენ
დისერტაციები	დისერტ აცი ები
დავაბინავეთ	დავ აბინავ ეთ
ფუძემდებელია	ფუძემდე ბელ ია
წამყვანად	წამ ყვან ად
დაყრა	და ყრ ა
გადაცემა	გადაცემ ა
კრაზანა	კრაზ ან ა
განუყოფელი	განუყოფ ელ ი
წელიწადში	წელიწად ში
ზოოლოგიის	ზო ოლოგი ის
გაუმჯობესებული	გაუმჯობეს ებულ ი
დასრულებულია	დასრულებ ულ ია
დაჭერის	დაჭერ ი ს
შეხვედრაშიც	შეხვედრ აშ იც
საბირჟო	სა ბირჟ ო
ზომადი	ზომ ად ი
წერისას	წერ ისას
მაკედონიამ	მაკედონ ი ამ
ტანისა	ტან ის ა
ერისთავის	ერისთავ ის
ფოლკლორის	ფოლკლორ ის
ათასგვარი	ათას გვარ ი
გერმან	გერ მ ან
ჟუანი	ჟუ ან ი
აგრესიულ	აგრესი ულ
ცაზე	ც აზე
ხანდაზმული	ხანდაზმუ ლ ი
არქიეპისკოპოსმა	არქი ეპისკოპოს მა
სკარლეტის	სკარ ლეტ ის
ამასიის	ამას ი ის
ოტელო	ოტ ელ ო
ცენზორის	ცენზორ ის
უზბეკეთში	უზბეკ ეთ ში
სამსუნის	სამ სუნ ის
სნუკერის	სნუკერ ის
თანამებრძოლებმა	თანამებრძოლ ებ მა
აღმასრულებელ	აღმასრულ ებელ
დასვა	და სვ ა
მოქმედი	მოქმედ ი
საუბარი	საუბარ ი
შირვანი	შირვან ი
ბზინვარება	ბზინვარ ებ ა
აღებული	აღ ებულ ი
გურგენ	გურგ ენ
ელექტრონული	ელექტრონ ულ ი
იტალიაზე	იტალი აზე
წარმოებისთვის	წარმოებ ისთვის
მფლობელიც	მფლობ ელ იც
საზომი	საზომ ი
შეძენით	შეძენ ით
პროგრამაზე	პროგრამ აზე
ჰერაკლიდების	ჰერაკლ იდ ების
უდევს	უ დევ ს
სოპრანო	სოპრანო
აღადგენს	აღ ადგენ ს
ფილმებისა	ფილმ ებ ისა
მშობლებმა	მშობლ ებ მა
ზღვაოსანმა	ზღვა ოსან მა
ჩამოგდებული	ჩამოგდ ებულ ი
გასვენებაზე	გა სვენ ებაზე
ვოკალი	ვოკალ ი
აგვერიოს	აგ ვერ ი ოს
გველეშაპი	გველ ეშაპ ი
მთაწმინდელის	მთაწმ ინდელ ის
ხევიდან	ხევ ი დან
სტუდენტების	სტუდენტ ებ ის
წმინდანებს	წმინდან ებ ს
ღამეები	ღამე ებ ი
ბალზაკის	ბალზაკ ის
გაცვლას	გაცვლ ას
ოსტროვსკის	ოსტრ ოვსკ ის
იმერთა	იმერ თ ა
რუმის	რ უმ ის
ნახვას	ნახვ ას
უახლოვდებოდა	უახლოვ დ ებოდა
სკანდინავიის	სკანდინავი ი ს
ცოტა	ცოტ ა
ცინის	ც ინ ის
ზედაპირულად	ზედაპირ ულ ად
პლიოცენში	პლიოცენ ში
შექმნამდე	შექმნ ამდე
გაამახვილა	გა ამახვილ ა
კავშირისგან	კავშირ ისგან
ვაგონების	ვაგონ ებ ის
მერვე	მერ ვ ე
ბარონის	ბარონ ის
ბრუნავდა	ბრუნ ავ და
დასარტყმელ	დასარტყმ ელ
ბოროტი	ბოროტ ი
შესთავაზოს	შესთავაზ ოს
იმპერიულ	იმპერი ულ
ეტიუდები	ეტიუდ ებ ი
ვიდეოს	ვიდეო ს
მინიატურული	მინიატურ ულ ი
მრავლობითი	მრავლ ობით ი
არენასი	არენ ას ი
გარეუბნები	გარეუბნ ები
დევიზია	დევიზ ი ა
მეთევზეობა	მეთევზ ე ობა
მაგნიტუდა	მაგნიტ უდ ა
ქაოსი	ქაოს ი
ბლეკ	ბლ ე კ
გამოსვლებში	გამოსვლ ებ ში
პორტუგალიელების	პორტუგალიელებ ის
ჩაუტარეს	ჩაუტარ ეს
ნიასას	ნი ას ას
ხანდაზმულ	ხანდაზმუ ლ
სახეობებისთვის	სახეობ ებ ისთვის
პარაზიტული	პარაზიტ ულ ი
მდინარეზე	მდინარე ზე
გაიწვიეს	გა იწვი ეს
ჩანაწერებს	ჩანაწერ ებ ს
შუადღის	შუადღ ის
აღსანიშნავია	აღ სანიშნავ ია
რყევას	რყევ ას
კადრებით	კადრ ებ ით
ხარებს	ხარ ებ ს
საკითხისათვის	საკითხ ისა თვის
სიღრმეები	სიღრმე ებ ი
კავალიერსის	კავალიერს ის
ადგილზეა	ადგილ ზე ა
საათიდან	საათ ი დან
ვაჭრობასა	ვაჭრობ ას ა
საუკეთესოს	საუკეთეს ოს
ქალაქსა	ქალაქ სა
ერესი	ერ ესი
სოკოვანი	სოკ ოვან ი
დასრულდება	დასრულ დ ება
ზარზმის	ზარზმ ის
მავერიქსის	მავერიქს ის
დაიწერა	დაი წერ ა
სპორტსმენი	სპორტ სმენ ი
ძალაშია	ძალ აში ა
ლავკრაფტის	ლავკრაფ ტ ის
ომშიც	ომ შიც
ხალხებმა	ხალხ ებ მა
არანჟირების	არანჟ ირებ ის
ტურისტებს	ტურისტ ებ ს
ფლოიდის	ფლოიდ ის
ლიბერალურ	ლიბერალ ურ
ეგზემპლიარის	ეგზემპლიარ ის
ფერგიუსონმა	ფერგიუსო ნ მა
მიწათმფლობელობა	მიწათ მფლობ ელ ობა
უთხრეს	უთხრ ეს
კონსტანციუს	კონ სტანცი უს
ათამდე	ათ ამდე
ბიზანტიაში	ბიზანტი აშ ი
ბაკურიანის	ბაკურ იან ის
კუნთების	კუნთ ებ ის
ბარათების	ბარათ ებ ის
მიღწეულ	მიღწე ულ
სახელმწიფოებთან	სახელმწიფ ო ებთან
ზიარების	ზიარ ების
ჰიპოთეზებს	ჰიპოთეზ ებ ს
ხალხთან	ხალხ თან
მიიწევდნენ	მიიწევ დ ნენ
განუწყვეტელი	განუწყვეტ ელ ი
ამბოხებული	ამბოხ ებულ ი
ასიმილაციის	ასიმილ აცი ის
ერთ	ერთ
არარსებობის	არარსებ ობ ის
კვარცხლბეკზე	კვარცხლბეკ ზე
მრისხანეს	მრისხან ეს
მეტაბოლიზმის	მეტაბოლ იზმ ის
ჯავახეთი	ჯავახეთ ი
დატვირთვის	დატვირთვ ის
შეშფოთებას	შეშფოთ ებ ას
მალდერი	მალდერ ი
რუსეთისათვის	რუსეთ ისა თვის
სტალაგმიტები	სტალაგმ იტ ები
ჯაფარიძე	ჯაფარიძ ე
ახლავს	ახლ ავ ს
აჯანყებებს	აჯანყ ებ ებს
რათა	რა თ ა
ლორდ	ლორ დ
მოეთხოვათ	მო ეთხოვ ათ
გადაწყვეტილებათა	გადაწყვეტილე ბ ათა
ძეს	ძ ეს
დაბეჭდილ	დაბეჭდ ილ
დროშები	დროშ ებ ი
ნიდერლანდი	ნიდერლანდ ი
ისპაჰანში	ისპაჰ ან ში
სიგიზმუნდ	სიგიზმუნ დ
ბლანკა	ბლანკ ა
დისკვალიფიკაცია	დისკ ვალ იფიკაცი ა
არასანდო	არასა ნდ ო
სარაჯიშვილი	სარაჯ იშვილ ი
მითოლოგიური	მითოლოგი ურ ი
დაუკრეს	დაუ კრე ს
არაყი	არაყ ი
გრენგუარი	გრენგუ არ ი
შეფასდა	შეფას დ ა
ავტოგზები	ავტოგზ ებ ი
ადრიანემ	ადრიან ემ
კლუბებში	კლუბ ებ ში
გალიუმის	გალ იუმ ის
მახარებელთა	მახარ ებელ თა
უპირისპირდება	უპირისპირდებ ა
რომასთან	რომა ს თან
გარანტიას	გარანტი ას
დაიწყებს	დაიწყ ებ ს
მწყემსები	მწყემს ებ ი
ფაღავა	ფაღა ვ ა
დანიშნულებისა	დანიშნულ ებ ისა
მეჩეთად	მეჩეთ ად
ტრადიციებისა	ტრადიცი ებ ისა
გვატემალის	გვატემა ლ ის
დაიცავდა	და იცავ და
გამარჯვებების	გამარჯვ ებ ების
გამგებლები	გამგებ ლებ ი
ამხედრებული	ამხედ რ ებული
გართობას	გართობ ას
დაფაროს	დაფარ ოს
თუმცაღა	თუმც აღ ა
ორსქესიანი	ორ სქეს იანი
კონცერტების	კონცერტ ებ ის
როლებით	როლ ებ ით
შვიდწლიანი	შვიდ წლ იანი
ძლიერება	ძლიერ ებ ა
დაიმზირება	დაი მზირ ება
გავლება	გავლ ებ ა
მოწამეობრივ	მოწამე ობრივ
არეს	არ ეს
ლეგიონში	ლეგიონ ში
პროდიუსერული	პროდიუს ერ ული
მცირე	მცირ ე
პირველისა	პირველ ის ა
სენსაცია	სენსაცი ა
აქაველთა	აქ ავ ელთა
სტანდარტულ	სტანდარტ ულ
შენდება	შენ დ ება
კელვინი	კელვინ ი
გაწევრიანდნენ	გაწევრია ნ დნენ
გარსით	გარს ით
გაურკვეველი	გაურკვევ ელ ი
საპირისპიროა	საპირ ისპირ ოა
მაუწყებლობს	მაუწყებ ლობ ს
სოკოების	სოკო ებ ის
ლეონორა	ლეონორ ა
ინგლისურენოვანი	ინგლისურ ენოვან ი
გლდანის	გლდან ის
განაკვეთი	განაკვეთ ი
სულია	ს ულ ია
უჩვეულოდ	უჩვეულ ოდ
ისლანდიაში	ისლანდი აშ ი
პოპულარიზაციის	პოპულარ იზაცი ის
ახმეტის	ახმეტ ის
მოღვაწეები	მოღვაწე ებ ი
ამიშები	ამიშ ებ ი
საფრის	საფრ ის
ცხვარი	ცხვარ ი
მკაცრმა	მკაცრ მა
პირველობა	პირველ ობ ა
კადაფიმ	კადაფ იმ
შარდის	შარ დ ის
ბოლონიაში	ბოლო ნი აში
წარემართა	წარ ემართ ა
წინამძღოლმა	წინამძღო ლ მა
კომბოსტოს	კომბოსტ ოს
სიძნელეების	სიძნელე ებ ის
რენტგენის	რენტ გენ ის
დემეტრიოს	დემეტრ ი ოს
სატურნის	სატურ ნ ის
დიქტაფონი	დიქტაფ ონ ი
მიემატა	მიე მატ ა
ვენეციური	ვენეცი ურ ი
სუდარა	სუდარ ა
ურთიერთკავშირს	ურთიერთკავშირ ს
ბაზალტის	ბაზალტ ის
იმპროვიზაცია	იმპროვ იზაცი ა
ფანქრით	ფანქ რ ით
ხორცსა	ხორც სა
ადამიანებმა	ადამიან ებ მა
ხომ	ხ ომ
გაუწევს	გაუ წევ ს
იუბილეს	იუბილე ს
ერთის	ერთ ის
მოშენებულია	მო შენებულ ია
ფრენენ	ფრენ ენ
ჩანაცვლებული	ჩანაცვლ ებულ ი
ადამიანისას	ადამიან ის ას
ჯრუჭის	ჯრუჭ ის
მხრივ	მხრივ
ნორმატიული	ნორმ ატიულ ი
საკითხში	საკითხ ში
გავლენა	გავლენ ა
იუნგმა	იუნგ მ ა
გაშიფვრა	გაშიფვრ ა
პროგრამამ	პროგრამ ამ
კორეის	კორე ის
ძღვენი	ძღვენ ი
შეეჩვია	შე ეჩვი ა
მოთხოვნები	მოთხოვნ ებ ი
შეისწავლა	შეისწავლ ა
აბორიგენებს	აბორიგენ ებ ს
იპარება	ი პარ ება
განცდით	განცდ ით
წრეები	წრე ებ ი
პირამიდები	პირამიდ ებ ი
დარბაზ	დარბ აზ
მხარეშია	მხარე შ ია
აგებდა	აგ ებ და
განაშენიანება	განაშენიან ებ ა
მეომრებმა	მეომრ ებ მა
უკუგდება	უკუ გდ ება
თამაშზე	თამაშ ზე
ამომწურავი	ამო მწურ ავი
აპოკალიფსის	აპოკალიფს ის
ზღვების	ზღვ ებ ის
ფოტოებს	ფოტო ებ ს
კავკასიიდან	კავკასი ი დან
პოლიციის	პოლიცი ის
რუდოლფ	რუ დოლფ
ავტომაგისტრალი	ავტო მაგისტრ ალ ი
დილანის	დილ ან ის
შრეების	შრე ებ ის
რომსა	რომ სა
განპირობებული	განპირობ ებულ ი
კიდურებზე	კიდურ ებ ზე
კაცისა	კაც ის ა
მეტია	მეტ ი ა
ეტაპებზე	ეტაპ ებ ზე
ორდენების	ორდენ ებ ის
ტრიბუნული	ტრიბუნ ულ ი
კომუნისტურმა	კომუნ ისტ ურმა
ფილმ	ფილ მ
ბრილიანტის	ბრილიან ტ ის
ავტოკეფალიის	ავტოკეფალ ი ის
ღვთაებათა	ღვთა ებ ათა
ხანისაა	ხან ის აა
ზაზა	ზაზ ა
დანომრილი	დანომ რ ილი
სკვითების	სკვით ებ ის
შტატმა	შტატ მ ა
ტაკელოტ	ტაკელ ოტ
რეგულირების	რეგულ ირებ ის
ცხოვრებისათვის	ცხოვრებ ისა თვის
სიმდიდრის	სიმდიდრ ის
ეწეოდა	ეწ ე ოდა
იმედებს	იმედ ებ ს
ედფუს	ედ ფუ ს
რელიგიაა	რელიგი ა ა
კარდინალმა	კარდინალ მ ა
კონტრაქტს	კონტრაქტ ს
ძვლისა	ძვლ ის ა
რიონს	რიონ ს
მოქანდაკის	მოქანდა კ ის
განიხილებოდნენ	განიხილ ებ ოდნენ
ტაჯიკეთის	ტაჯიკ ეთ ის
საზოგადოებამდე	საზოგადო ებ ამდე
ივერია	ივერი ა
მიზანია	მიზან ი ა
ჯორჯის	ჯორჯ ის
ორმო	ორმ ო
თბილისელმა	თბილის ელ მა
ბიოგრაფიის	ბიოგრაფი ის
გაურკვევლობა	გაურკვევ ლ ობა
იასპარეზეს	იასპარეზ ეს
მოღალატეს	მოღალატ ეს
წასვლამდე	წასვლ ამდე
სეიგანი	სეიგან ი
ბარონმა	ბარონ მ ა
მარილები	მარილ ებ ი
მესიემ	მესი ემ
გამსახურდიამ	გამსახურდი ამ
პროცენტული	პროცენტ ულ ი
ცვლადი	ცვლად ი
აკ	აკ
ჩემპიონატი	ჩემპიონატ ი
იუბილეზე	იუბილე ზე
ჯულიანო	ჯული ან ო
დაეკრა	დაე კრ ა
ალენ	ალ ენ
პეისერსი	პეისერ ს ი
სტარი	სტარ ი
ქმედების	ქმედებ ის
ძეგლზე	ძეგლ ზე
გალილეოს	გალილე ოს
აქტიურობით	აქტიურ ობ ით
იმიჯით	იმიჯ ით
სერიალით	სერიალ ით
აგრიპინას	აგრიპ ინ ას
ტრიუმვირებმა	ტრიუმვირ ებ მა
აჩერებდა	აჩერ ებ და
ჩამოვარდნის	ჩამო ვარდნ ის
ლექტორი	ლექტორ ი
მედიას	მედი ას
გაყოფა	გა ყოფ ა
დისტრიბუციის	დისტრიბუ ცი ის
უმდაბლესი	უმდაბლ ეს ი
სარგებლობას	სარგებლობ ას
კომისრის	კომის რ ის
თებეში	თებე ში
სენატის	სენატ ის
მოქანდაკე	მოქანდა კ ე
წამების	წამ ებ ის
ციმბირული	ციმბირ ულ ი
დოკუმენტებზე	დოკუმენტ ებ ზე
მარლის	მარ ლ ის
თემმა	თემ მ ა
პილასტრია	პილასტრ ი ა
დირიჟორობდა	დირიჟორ ობ და
ბაქრაძემ	ბაქრ აძე მ
ჩილესა	ჩილე სა
მასა	მას ა
კვირიკეს	კვირ იკ ეს
ოლიმპიადა	ოლიმპიად ა
იოდის	იოდ ი ს
უელჩი	უ ელჩ ი
ტუბერკულოზით	ტუბერკულ ოზ ით
მანჰეტენზე	მანჰეტენ ზე
ერდოღანის	ერ დოღ ან ის
კინოკრიტიკოსთა	კინო კრიტიკოს თ ა
ჩამოსასხმელი	ჩამო სასხმელ ი
გამოითქვა	გამოი თქვ ა
ევროდ	ევრო დ
ზვეზდა	ზვეზ დ ა
სივრცესთან	სივრცე ს თან
ილოცა	ი ლოც ა
მოგებაც	მოგ ებ აც
კიბის	კიბ ის
ერგოთ	ერგ ოთ
კულმინაციას	კულმინ აცი ას
კინტრიშის	კინტრი შ ის
ტიტულსაც	ტიტულ ს აც
ანონიმურ	ანონიმ ურ
საინგილოს	საინგილ ოს
ელოდებიან	ელოდ ებ იან
კარიბული	კარიბ ულ ი
სახლებში	სახლ ებ ში
ქალღმერთს	ქალღმერთ ს
ალბომისა	ალბომ ის ა
შეფასებით	შეფას ებ ით
გაბაასებაში	გაბაას ებ აში
ფარულ	ფარ ულ
სომხური	სომხურ ი
თავგადასავლებს	თავგადასავლ ებს
ფილას	ფილ ას
წარწერებიანი	წარწერ ებ იანი
თუჯი	თუჯ ი
ო	ო
გამოქვეყნებულმა	გამოქვეყნ ებულ მა
შემდეგია	შემდეგ ი ა
შეწუხებულმა	შეწუხ ებულ მა
ცნობით	ცნობ ით
გეგმებში	გეგმ ებ ში
ქალღმერთები	ქალღმერთ ები
პირზე	პირ ზე
ცენტრებით	ცენტრ ებ ით
ნათესაობაზე	ნათესა ობ აზე
კათედრები	კათედრ ებ ი
ავადმყოფთა	ავადმყოფ თ ა
დიანა	დ იან ა
კომიცია	კომიცი ა
მუშებმა	მუშ ებ მა
წინანდელ	წინანდ ელ
კონკურსანტი	კონკურს ანტ ი
გაუწიეს	გაუწი ეს
ლუკის	ლუკ ის
განადგურებაში	განადგურ ებ აში
ენებზე	ენ ებ ზე
მურადი	მურად ი
შესახებ	შესახ ებ
სასარგებლო	სა სარგებლ ო
გადაიქცევა	გადაი ქცევ ა
შესულა	შე სულ ა
ეფესოში	ეფესო ში
იუსტინიანე	იუსტინ იან ე
განცდის	განცდ ის
მთისწინეთის	მთისწ ინ ეთის
დასტურდება	დასტურ დება
მომნელებელ	მომნელ ებელ
აგორდა	ა გორ და
ლიბერალების	ლიბერალ ებ ის
მატარებელი	მატარებ ელ ი
მცნება	მცნებ ა
ჩარლის	ჩარლ ის
ქმედებას	ქმედებ ას
ხორცს	ხორც ს
სიღრმისეული	სიღრმ ისეულ ი
ამორჩევის	ამო რჩევ ის
კონსტიტუცია	კონსტიტუც ი ა
გამოიყურება	გამო იყურ ება
ემბლემის	ემბლემ ის
კანონზომიერებების	კანონზომიერე ბ ების
შუღლი	შუღლ ი
ლიცეუმი	ლიცეუმ ი
გაფრინდაშვილი	გაფრინდ აშვილ ი
მერიდიანის	მერიდ იან ის
ნოდარი	ნო დარ ი
მოუვიდათ	მოუ ვიდ ათ
ხელისუფლებისაგან	ხელისუფლებ ისაგან
ხელისშემშლელი	ხელისშემ შლ ელი
ექსპლუატაციაშია	ექსპლუატ აცი აში ა
მოდელირება	მოდელ ირებ ა
კომპლექსურ	კომპლექს ურ
ხარჯავდა	ხარჯ ავ და
მედიაში	მედი აშ ი
მიმოიხილავს	მიმოიხილ ავ ს
ნიშნავდეს	ნიშნ ავ დეს
რომელითაც	რომელ ით აც
გამოხატავს	გამოხატ ავ ს
გადაღებულ	გადაღებ ულ
მიუღიათ	მი უღ იათ
ამბოხებულებმა	ამბოხ ებულ ებმა
თესალიაში	თესალი აშ ი
თანადგომით	თანადგომ ით
მამაკაცური	მამაკაც ურ ი
ეუფლებიან	ეუფლ ებ იან
კლანში	კლან ში
ქვეყანაა	ქვეყან ა ა
საზოგადოებიდან	საზოგადო ებ იდან
ეძღვნებოდა	ეძღვნ ებ ოდა
აწამეს	აწამ ეს
ლანცეტა	ლანც ეტ ა
სისხლისა	სისხლის ა
მოყვება	მო ყვ ება
პრომეთე	პრომეთ ე
ადმინისტრატორი	ადმინისტ რატორ ი
მოვლენაა	მოვლენ ა ა
ქსელი	ქსელ ი
შემოსვლამ	შემოსვლ ამ
შეხვდათ	შე ხვდ ათ
შეხვედრაზე	შეხვედრ აზე
მეუღლეს	მეუღლე ს
ინდიელი	ინდი ელ ი
სახელმწიფოებისა	სახელმწიფ ო ების ა
მითითების	მითით ებ ის
მიაქვთ	მი აქვ თ
ალტერნატივის	ალტერნა ტივ ის
თემურლენგის	თემურ ლენგ ის
აღმოჩნდა	აღმოჩნ დ ა
ნოველას	ნოველ ას
პრობლემაა	პრობლემ ა ა
სალონში	სალონ ში
საუკუნეს	საუკუნე ს
დაქვეითებას	დაქვეით ებ ას
როდი	როდ ი
აღბეჭდილია	აღბეჭდ ილ ია
გახადონ	გა ხად ონ
დამბლდორი	დამბლ დორ ი
გიგანტებს	გიგანტ ებ ს
კაბები	კაბ ებ ი
ვითარება	ვითარ ებ ა
მშთანთქმელი	მ შთანთქ მელ ი
არტურა	არტურ ა
ტელესკოპის	ტელე სკოპ ის
შეიჭრა	შე იჭრ ა
დასნეულებული	დასნეულ ებულ ი
მესამე	მესამე
მშვიდობისათვის	მშვიდობ ისა თვის
ჩაუთვალა	ჩაუ თვალ ა
შორსაა	შორ სა ა
გამოსათვლელად	გამოსა თვლ ელად
ერთეულამდე	ერთეულ ამდე
კულტივირებული	კულტივ ირ ებული
აგებულ	აგ ებულ
უჭირთ	უჭირ თ
კვალიფიცირებული	კვალ იფიცირ ებული
მიედინებიან	მი ედინ ებიან
სასწრაფო	სასწრაფ ო
იქვეა	ი ქვე ა
უზენაესი	უზენა ეს ი
ზოლით	ზოლ ით
აეროპორტს	აეროპორტ ს
კულტივირება	კულტივ ირებ ა
გაუგებრობა	გაუგებ რ ობა
მკითხაობა	მკითხა ობ ა
უძღვნა	უძღვნ ა
დასამახსოვრებელია	დასამ ახსოვრ ებელია
რაოდენობაც	რაოდენობ აც
ითვალისწინებს	ი თვალისწინ ებ ს
სირია	სირი ა
არას	არა ს
კერამიკის	კერამიკ ის
კათოლიკოსის	კათოლიკოს ის
დაბადებულა	დაბადებ ულ ა
სტალინისტური	სტალინ ისტ ური
უკანონო	უკანონ ო
