ბათუმში	ბათუმ ში
რჩეულმა	რჩეულ მა
ცხარე	ცხარ ე
გამორთული	გა მორთულ ი
მსახიობი	მსახიობ ი
ოთარი	ოთარ ი
შიდსის	შიდს ის
ჰელიუმად	ჰელიუმ ად
პროფესორი	პროფ ეს ორ ი
ფეშენებელური	ფეშენებელ ური
სხედან	სხე დან
გიბრალტარის	გიბრა ლ ტარ ის
დივიზიონი	დივიზიონ ი
ჟოზე	ჟო ზე
არჩევაში	არჩევ აში
ნანახი	ნა ნახ ი
თერმულ	თერმულ
ხაიამის	ხაიამ ის
გამოსახულებები	გამოსახ ულ ებ ები
ნესტოები	ნესტ ო ები
ჰიუსტონ	ჰიუსტონ
ტელესერიალ	ტელე სერიალ
საჰაერო	სა ჰაერ ო
ბაქანია	ბაქან ია
გამოიწვია	გამო იწვი ა
ჯვაროსნულ	ჯვაროსნ ულ
გადაცემები	გადაცემ ები
ალუვიური	ალუვი ური
მიერაც	მიერ აც
ექსპერიმენტულ	ექს პერიმენ ტ ულ
დაკრძალვას	და კრძალვ ას
კრებულია	კრ ებულ ია
გამოძიებას	გამოძიებ ას
უილიამსი	უილიამ სი
მორგანის	მორგან ის
ლილვისაგან	ლილვ ი საგან
ფართის	ფართ ის
პაციენტს	პაციენტ ს
სამალავში	სა მალავ ში
დაენახა	და ენახ ა
ვწერ	ვ წერ
გასულიყვნენ	გა სულ ი ყვნენ
ორკები	ორკ ები
ჩამორჩენილობა	ჩამო რჩენილ ობა
სიბრმავე	სი ბრმავ ე
მესოამერიკული	მესო ამერიკ ული
ნაკადით	ნაკად ით
უმალვე	უმალ ვე
ვიტოს	ვიტ ოს
მინახავს	მი ნახავ ს
ცოდვისა	ცოდვ ის ა
ტულის	ტ ულ ის
სიახლის	სი ახლ ის
თარჯიმანი	თარჯიმ ანი
მედეამ	მედე ამ
ფილმებიც	ფილმ ები ც
ფსიქიატრიული	ფსიქიატრი ული
მილიონიან	მილიონ იან
შეკვეთა	შეკვეთ ა
ლექსიკონების	ლექსიკონ ების
ალუბალი	ალუბ ალ ი
აქციაში	აქცი აში
ფრანკს	ფრანკ ს
ჯენის	ჯენ ის
ინკების	ინკ ების
ასურულ	ასურ ულ
ბაქტერიების	ბაქტერი ების
დალასი	დალას ი
სამისიონერო	სა მისიონერ ო
საეჭვოდ	საეჭვო დ
დუბაი	დუბა ი
მორჩილი	მორჩილ ი
შარვალი	შარვალ ი
ექო	ექ ო
ჩემპიონობისთვის	ჩემპიონ ობის თვის
ალფონსო	ალფონსო
სქესთა	სქეს თა
დასთანხმდა	და ს თანხმ და
აუდიტორიის	აუდიტორი ის
გარიბალდი	გა რიბალდ ი
ინგლისურ	ინგლის ურ
მეათე	მეათ ე
შებრუნდა	შე ბრუნ და
მოღვაწის	მო ღვაწ ის
კახა	კახ ა
კომპანიებში	კომპანი ებში
გვარს	გვარ ს
ბრაუნი	ბრაუნ ი
შეგუების	შეგუ ების
გამოიტანა	გამო იტან ა
ჯეიმზმა	ჯეიმზ მა
ერთეულები	ერთეულ ები
ყოფიერება	ყოფიერ ება
სუბსიდიებს	სუბ სიდი ებს
თბილისთან	თბილის თან
ლაბის	ლაბ ის
ერისათვის	ერ ის ა თვის
შენობებში	შენობ ებში
გაგზავნეს	გაგზავნ ეს
მამად	მამ ად
გევარამ	გევარ ამ
განამარხებულ	გა ნამარხ ებულ
გალი	გა ლ ი
კორტესის	კორტეს ის
სახლია	სახლ ია
ენდემი	ენდემ ი
აზნაურთა	აზნაურ თა
ფილაზე	ფილ ა ზე
თახვის	თახვ ის
მოსავალს	მო სავალ ს
დაფიქსირებულ	და ფიქსირებულ
სერბეთმა	სერბ ეთ მა
ლიდერობს	ლიდერ ობ ს
მოიწვია	მოიწვი ა
ძალუძთ	ძალუძ თ
სემინარიაში	სემინარ ი აში
გავრილო	გა ვრილ ო
ბაიაზიდის	ბაიაზი დ ის
ბონუს	ბონუ ს
ქალიშვილის	ქალ იშვილ ის
კარვების	კარვ ების
შენობამ	შენობ ამ
პოლარიზებული	პოლარ იზებული
ხორვატებსა	ხორვატ ებს ა
კანონმდებლობაში	კანონმდებ ლობ ა ში
პრესასთან	პრეს ას თან
სერიალიდან	სერიალ იდან
გადაუხვია	გადა უხვ ია
გაემიჯნა	გა ე მიჯნ ა
სიახლეებს	სიახლე ებს
ვაჭრობით	ვაჭრობ ით
მოლეკულის	მოლეკ ულ ი ს
გადარჩენილი	გადარჩენ ილ ი
კეკელიძემ	კეკელ იძე მ
ქსელური	ქსელ ური
ინკა	ინკ ა
კოლეგებთან	კოლეგ ებ თან
ტიტულები	ტიტულ ები
ვიზიტორი	ვიზიტორ ი
ნორმალური	ნორმალურ ი
სი	სი
ამუშავებს	ამუშავ ებს
დაეწია	და ეწი ა
დუაიტ	დ უაიტ
სახელით	სახელ ით
ჩამოყალიბდნენ	ჩამო ყალიბ დ ნენ
მარტამდე	მარტ ამდე
მონაწილენი	მონაწილე ნი
კომპანიიდან	კომპანი იდან
იგავები	იგავ ები
შემოტანილი	შემოტან ილი
ოცდამეშვიდე	ოცდა მეშვიდ ე
იდეაზე	იდე ა ზე
არქტიკული	არქტიკ ული
სხვაობის	სხვაობ ის
შტაბში	შტაბ ში
აღვივებდა	აღვივ ებ და
კალათის	კალათ ის
სიმებიან	სიმ ები ან
ჰეიერდალის	ჰეიერდ ალ ის
შეებრძოლა	შე ე ბრძოლ ა
ესკადრის	ესკადრ ის
ექსცენტრისიტეტი	ექსცენტრისიტეტ ი
სტუდიური	სტუდი ური
ახსოვთ	ახსოვ თ
მიცემული	მიცემ ული
თავისთვის	თავ ის თვის
ვისთან	ვის თან
კეტავს	კეტ ავ ს
შეზღუდა	შეზღუდ ა
გაყვება	გაყვ ება
ცილინდრიანი	ცილინდრი ანი
წახნაგოვანი	წახნაგ ოვანი
დაშვების	და შვებ ის
ელზასი	ელზას ი
სახურავითაა	სა ხურავ ი თა ა
ფიშის	ფიშ ის
მისწრაფებების	მისწრაფ ებ ების
დამფუძნებელ	დამფუძნებელ
ორჰან	ორჰან
უჭერდნენ	უჭერ დნენ
გამოდგა	გამოდგ ა
ყანაში	ყან აში
მოდელს	მოდელ ს
შესრულდა	შესრულ და
სპარსელ	სპარსელ
ოვერტაიმში	ოვერტაიმ ში
რის	რ ის
ჯეფ	ჯეფ
კონსულმა	კონსულ მა
მაცხოვარს	მაცხოვარ ს
კაპიტულაცია	კაპიტულ აც ია
სირიელი	სირი ელ ი
სხვები	სხვ ები
შეისწავლება	შეისწავლ ება
ფერმაში	ფერმ აში
ტერასების	ტერას ების
გაუთანაბრდა	გა უ თანაბრ და
ალექსანდრიაში	ალექსანდ რ ი აში
რამდენიმეწლიანი	რამდენ იმე წლიანი
შალვა	შალ ვა
დაიმსხვრა	და ი მსხვრ ა
ხანაც	ხან აც
განმარტებით	განმარტ ებ ით
ბარსელონას	ბარსელონ ა ს
ბეტმენი	ბეტმენ ი
ნიმუშია	ნიმუშ ია
მტკივნეულად	მტკივნე ულ ად
თემურლენგმა	თემურ ლენგ მა
ყოფნა	ყოფნ ა
ფეხსაცმელების	ფეხსაცმელ ების
ანტისემიტური	ანტი სემიტურ ი
აღორძინების	აღ ორძინ ების
ლიმის	ლიმ ის
სინგლებს	სინგლ ებს
დაინერგა	და ი ნერგ ა
ჰაბილისის	ჰაბილის ის
ობობის	ობ ობის
მოსმენის	მოსმენ ის
მაყაშვილი	მა ყაშვილ ი
ას	ას
ნიშში	ნიშ ში
წარუმატებლად	წარ უ მატებ ლ ად
აგროტექნიკური	ა გრო ტექნიკ ური
აცნობეს	ა ცნობ ეს
კოსმონავტი	კოს მო ნავტ ი
ევანსის	ევანს ის
გაზარდეს	გაზარდ ეს
განწმენდის	გან წმენდ ის
ეროზირებული	ეროზ ირებული
აორტის	აორ ტის
მოთხოვნილებები	მოთხოვნილებ ებ ი
გამოკითხვით	გამო კითხვ ით
რეჟისორმა	რეჟისორ მა
ჰქონიათ	ჰქონ ი ათ
კატარინას	კატარინ ას
დიუნები	დიუნ ები
პრეისტორია	პრე ისტორი ა
აკურთხებს	ა კურთხ ებს
მწვერვალები	მწვერვალ ები
ნათესავებს	ნათესავ ებს
გებრიელ	გებრიელ
უმაღლესია	უმაღლ ეს ი ა
მიწისძვრას	მიწის ძვრ ა ს
თავისებურებით	თავისებურებ ით
პასუხისმგებლობის	პასუხისმ გებ ლ ობის
აიძულა	აიძულ ა
ასპინძის	ა სპინძ ის
ეშინია	ეშინ ია
დიდებულები	დიდებულ ები
აღორძინდა	აღ ორძინ და
კაპიტანს	კაპიტან ს
მიღწევათა	მი ღწევ ათ ა
ირანი	ირან ი
სცენური	სცენ ური
ხელნაწერების	ხელ ნაწე რ ების
ფიგურებს	ფიგურ ებს
უეიდის	უეიდ ის
დაიპყრო	და იპყრ ო
დასკვნამდე	დასკვნ ამდე
არანჟირება	არანჟირ ება
კონსტრუქციების	კონსტრუქც ი ების
საკანონმდებლო	სა კანონმდებ ლ ო
პოლიტიკის	პოლიტიკ ის
მოსამარაგებლად	მო სა მარაგ ებლ ად
კვიპროსელ	კვ ი პრო ს ელ
გაასამართლა	გა ა სამართლ ა
პედრო	პედრ ო
ზარს	ზარ ს
იმპერატორისაგან	იმპერატორ ი საგან
კოალიციურ	კოალიცი ურ
მიხაილ	მიხა ილ
დაძლევა	დაძლევ ა
მხიარული	მხიარულ ი
როსონერი	როსონერ ი
რივერის	რივერ ის
შვილიშვილს	შვილიშვილ ს
გასავლელი	გა სავლელ ი
მსახიობად	მსახიობ ად
გადაგვარების	გადა გვარ ების
ლუდვიგის	ლუდვიგ ის
მოწვეულ	მო წვეულ
სახითაა	სახ ი თა ა
ზონალური	ზონ ალურ ი
სასტიკი	სასტიკ ი
ერთსულოვანი	ერთს ულ ოვანი
მუნიციპალიტეტია	მუნიციპალიტეტი ა
დასაშვები	და საშვებ ი
ანთროპოსოფია	ანთროპო სოფი ა
ლონდონის	ლონდონ ის
კათედრალს	კათედრალ ს
კედელზეა	კედელ ზე ა
ჟურნალისტი	ჟურნალისტ ი
გაენათის	გა ე ნათ ის
დურანის	დურ ან ის
პროფესიების	პროფ ეს ი ების
სანდერსის	სანდერს ის
აინშტაინის	აინშტაინ ის
გაჰყოლოდნენ	გა ჰყოლ ოდნენ
შუბლი	შუბლ ი
ჯავახიშვილისა	ჯავახიშვილი ს ა
დამეგობრდნენ	და მეგობრ დნენ
დამყარებაში	დამყარებ აში
მდედრის	მდედრ ის
საგაზაფხულო	სა გა ზაფხულ ო
ტრანსცენდენტური	ტრანსცენდენტ ური
ავტოავარიაში	ავტო ავარი აში
გაიზარდა	გა იზარდ ა
აგრეთვე	აგრე თვე
ლოურენსი	ლოურენ სი
დოლარად	დოლარ ად
ყინულოვან	ყინულ ოვან
ინტერფეისით	ინტერ ფეის ით
ტყვეების	ტყვე ების
ნუთუ	ნუ თუ
გერმანელების	გერმან ელ ების
ეტრუსკები	ეტრუსკ ები
წაიკითხა	წა იკითხ ა
ჩაბმა	ჩა ბ მა
კინოთეატრების	კინო თეატრ ების
სულთანის	სულთან ის
ადგილები	ადგილ ები
მებრძოლები	მებრძოლ ები
ნგრევის	ნგრევ ის
უყვარდა	უყვარ და
შევნიშნოთ	შევ ნიშნ ოთ
სკამიდან	სკამ იდან
ჩასვლამდე	ჩასვლ ამდე
ჯეკს	ჯეკ ს
არხს	არხ ს
დარჩებოდა	დარჩ ებ ოდა
ესპანურენოვანი	ესპანურ ენ ოვანი
ხის	ხ ის
დაუმატა	და უმატ ა
გადმოცემებში	გადმოცემ ებში
მაიმუნებს	მაიმუნ ებს
გაზრდილმა	გაზრდ ილ მა
ურანის	ურ ან ის
მწუხარებას	მწუხარ ებ ას
ფარნაოზი	ფარნაოზ ი
წამოსულ	წა მო ს ულ
ფრანკლინ	ფრანკლინ
გოლუმს	გოლუმ ს
გენეტიკური	გენეტიკ ური
ვიზუალური	ვიზუალ ური
გრანტ	გრანტ
სერბების	სერბ ების
სტიმულირება	სტიმულ ირებ ა
კოშკები	კოშკ ები
ფლორიდის	ფლორიდ ის
წარმოთქმის	წარმოთქმ ის
სწავლისა	სწავლ ის ა
ისეთი	ისეთ ი
სათესლე	სა თესლ ე
საჩუქრების	საჩუქრ ების
გაყიდვაში	გაყიდვ აში
მხედრებმა	მხედრ ებ მა
ბენდთან	ბენდ თან
რეკლამაში	რეკლამ აში
სამგანზომილებიან	სამ განზომილებ იან
მიეღწია	მი ეღწი ა
გადასახადად	გადა სახად ად
სწორკუთხაა	სწორკუთხ ა ა
ვერც	ვერ ც
ბიზნესმენმა	ბიზნესმენ მა
ვერიკო	ვერ ი კო
ღონისძიებებისა	ღონისძიებ ებ ის ა
წვლილს	წვლილ ს
რეკორდს	რეკორდ ს
მსგავსად	მსგავს ად
დაერივნენ	და ერ ივ ნენ
ბიბლიოთეკების	ბიბლიოთეკ ების
დაზავდნენ	და ზავ დნენ
დააპროექტეს	დაა პროექტ ეს
ცვლილება	ცვლილებ ა
გამოძახილია	გამოძახ ილი ა
მარიუსის	მარიუს ის
ნაწარმოებით	ნაწარმო ებ ით
წყალტუბოდან	წყალ ტუბო დან
ცხელია	ცხელ ია
ნორმაა	ნორმ ა ა
საიჯარო	სა იჯარ ო
ხსოვნის	ხსოვნ ის
ინგლისიდან	ინგლის იდან
შესუსტება	შე სუსტ ება
სერვეტი	სერვეტ ი
ფრაზის	ფრაზ ის
ორიენტაციის	ორიენტაცი ის
ჰქონდეთ	ჰქონდ ეთ
ცოი	ცო ი
კამპანიამ	კამპანი ამ
შესაბამისი	შე სა ბა მ ის ი
ინდონეზია	ინდო ნეზი ა
დოლარზე	დოლარ ზე
ელას	ელ ას
ზღ	ზღ
ბრომი	ბრომ ი
უდიდებულესობა	უ დიდებულეს ობა
ანტარქტიდის	ანტარქტიდ ის
კირკეს	კირკ ეს
დაჭრილ	და ჭრილ
დამსახურება	და მსახურ ება
მოძღვარმა	მო ძღვარ მა
სიმრავლეში	სიმრავლე ში
მართლმადიდებლობა	მართლმადიდებ ლ ობა
მთავრებსა	მთავრ ებს ა
სარკმელთან	სარკმელ თან
სასოწარკვეთილ	სასოწარკვეთილ
გუტმანიც	გუტმან იც
ორჯერ	ორ ჯერ
პარკეტზე	პარკეტ ზე
ჟურნალში	ჟურნალ ში
სტუდენტურ	სტუდენტ ურ
იხუმრა	ი ხუმრ ა
არსენალს	არსენალ ს
გამარჯვებულად	გა მარჯ ვებ ულ ად
იკეთებენ	იკეთ ებ ენ
სტილიზებულია	სტილ იზებული ა
დაეტოვებინა	და ე ტოვებინ ა
დანიშვნის	და ნიშვნ ის
ბრჭყალებით	ბრჭყალ ებ ით
რაკეტა	რაკეტ ა
დეტალებში	დეტალ ებში
ხმებით	ხმ ებ ით
რკალები	რკალ ები
კედლები	კედლ ები
წარმოთქმა	წარმოთქმ ა
დაკარგვით	და კარგვ ით
სიყვარულმა	სიყვარულ მა
ეძებენ	ეძ ებ ენ
მსურს	მსურ ს
სპაიკ	სპა იკ
წყალთა	წყალ თა
აგრესიის	აგრესი ის
ადგილებში	ადგილ ებში
დეპარტამენტად	დე პარტა მე ნტ ად
დაკვირვებისათვის	და კვირვებ ის ა თვის
სუპერ	სუპერ
დასაწყისში	და სა წყის შ ი
რუმინელებმა	რუმინ ელ ებ მა
სიკეთესა	სიკეთ ეს ა
ნაერთების	ნაერთ ების
საყელო	სა ყელ ო
ბანკი	ბანკ ი
ჩელსის	ჩელსი ს
ანაბეჭდების	ანაბეჭდ ების
უყვარდათ	უყვარ დათ
ფონად	ფონ ად
ეთიოპელი	ეთიოპ ელ ი
მომტანია	მომტან ია
მშიშარა	მ შიშარ ა
ლუკულუსმა	ლუკულუს მა
მადნების	მადნ ების
შეუშლის	შე უ შლ ის
რესპუბლიკაში	რე სპუბლიკ ა ში
ფილოლოგიისა	ფილოლოგი ის ა
დამლაშებული	და მლაშ ებულ ი
ხალხიც	ხალხ იც
ამოსავალი	ამო სავალ ი
სელენგის	სე ლენგ ის
საწყისს	სა წყის ს
სალაზარ	სა ლაზარ
პეტრას	პეტრ ას
გამოსცეს	გამო სც ეს
მომენტები	მომენტ ები
არმიებს	არმი ებს
აღთქმით	აღთქმ ით
რგოლის	რგოლ ის
შეგირდი	შე გირდ ი
ბითინიის	ბითინ ი ის
ელისი	ელის ი
შეცვლა	შე ცვლ ა
იზაბელა	იზაბელ ა
ძალებში	ძალ ებში
სასოწარკვეთილი	სასოწარკვეთილ ი
ფარზე	ფარ ზე
თინეიჯერ	თინეიჯერ
ნაყოფს	ნაყოფ ს
გაჩნდება	გაჩნ დებ ა
მინის	მინ ის
გაიყვანეს	გა იყვან ეს
ტყვედ	ტყვე დ
ნარკოტიკის	ნარკო ტიკ ის
მაჭავარიანი	მაჭავარ ი ანი
მიზნებით	მიზნ ებ ით
მზრუნველობას	მ ზრუნვ ელ ობა ს
ჰანიბალი	ჰანიბალ ი
ჯეიმს	ჯეიმს
მოსამართლეს	მო სამართლ ეს
ჯეკ	ჯეკ
ჩინეთს	ჩინეთ ს
მერმე	მერ მე
ქვისთაღოვანი	ქვის თაღ ოვანი
ერგებოდა	ერგ ებ ოდა
გარესამყაროსთან	გარე სამყარო ს თან
აკაცია	აკ აც ია
უპატრონოდ	უ პატრონ ოდ
გადავიდნენ	გადავი დნენ
თამაშებზე	თამაშ ებ ზე
კასიუსი	კასიუს ი
ელასტიკური	ელას ტიკ ური
დააკისრეს	და აკისრ ეს
თქმას	თქმ ას
დასახელებით	დასახელებ ით
უხრწნელი	უხრ წნ ელ ი
ნოველები	ნოველ ები
სლოვენია	სლოვენ ი ა
ჭურვების	ჭურვ ების
ესაუბრება	ე საუბრ ება
მიკროსკოპის	მი კრო სკოპ ის
აშუქებდა	ა შუქ ებ და
მოეწყო	მო ეწყ ო
ოკლენდის	ოკლენდ ის
ფრინველები	ფრინველ ები
საგანძურს	სა განძურ ს
ხაზისა	ხაზ ის ა
ორსულობის	ორსულ ობის
ლისაბონის	ლისაბონ ის
გაყიდულ	გაყიდ ულ
დოცენტის	დოცენტ ის
კოსმოსური	კოსმოს ური
სხვადასხვაობას	სხვადა სხვა ობ ა ს
ხანგრძლივი	ხანგრძლივ ი
ხოსე	ხოს ე
სარგებლობის	სარგებლობ ის
სასის	სა ს ის
ხახულის	ხახულ ის
ეშმაკი	ეშმაკ ი
სადაზღვევო	სა დაზღვევ ო
შობენ	შ ობ ენ
პირნი	პირ ნი
წარმოდგენებით	წარმოდგენ ებ ით
წერეთელმა	წერეთელ მა
ავსტრიელები	ავსტრიელ ები
ენათმეცნიერი	ენათმეცნიერ ი
მონარქიის	მონარქი ის
პატივისცემა	პატივ ი სცემ ა
მესხები	მესხ ები
შენს	შენ ს
ინდივიდუალური	ინდივიდ უ ალ ური
დამწერლობები	დამწერლობ ები
ისტორიების	ისტორი ების
წიგნით	წიგნ ით
აგროვებს	აგროვ ებს
სქელია	სქელ ია
შეიერთა	შე იერთ ა
მოძრავ	მოძრავ
ტობოლსკში	ტობოლსკ ში
დათვალიერების	და თვალიერ ების
აღქმის	აღქმ ის
მეთერთმეტე	მე თერთმეტ ე
საბალანსო	სა ბალანს ო
ზევსი	ზევს ი
სუფსის	სუფს ის
სინაის	სი ნა ის
დაღარული	და ღარ ული
პირას	პირ ას
ყუთში	ყუთ ში
მონაცემს	მონაცემ ს
საკითხის	საკითხ ის
დაწყებამდე	დაწყ ებ ამდე
გოგოლის	გოგოლ ის
სწავლებაში	სწავლებ აში
დასასვენებელი	და სა სვენ ებელ ი
სტატუტის	სტატუტ ის
შუათანა	შუა თანა
მოხაზულობა	მო ხაზულობ ა
დაინტერესებულმა	და ინტერეს ებულ მა
წრეებთან	წრე ებ თან
გადასახლებულიყო	გადასახლ ებულ იყო
კუნძულებიდან	კუნძულ ებ იდან
რეიკიავიკის	რე იკია ვიკ ის
ეკლესიით	ეკლესი ით
წვრთნა	წვრთნ ა
უქმნის	უქმნი ს
ხატების	ხატ ების
მომავალ	მო მავალ
პირველს	პირველ ს
რომანიდან	რომან იდან
უფლებებისა	უფლებ ების ა
გადმოიყვანა	გადმო იყვან ა
ერევანში	ერევ ან ში
საქმეზე	საქმე ზე
ვეგეტატიურად	ვეგეტატი ურ ად
მინდორში	მინდორ ში
ეტლები	ეტლ ები
თვითნებობის	თვით ნ ებ ობის
ექცეოდნენ	ექც ე ოდნენ
რუსმა	რუს მა
თოვლისა	თოვლ ის ა
კალათებს	კალათ ებს
ბოქვენის	ბო ქვ ენ ის
თვითმმართველ	თვით მმართველ
პროცესისთვის	პროცეს ის თვის
მაძიებლები	მაძიებლ ები
ილარიონი	ილარიონ ი
ნაბოძები	ნა ბოძ ები
მუხისფარის	მუხისფარ ი ს
კუნთები	კუნთ ები
კარადის	კარად ის
კლავიშებზე	კლავიშ ებ ზე
იღვაწა	იღვაწ ა
ჰოლდინგი	ჰოლდინგ ი
ცივილიზაციებთან	ცი ვილიზაცი ებ თან
ენდობა	ენდ ობა
მოდელად	მოდელ ად
ეძებდნენ	ეძ ებ დნენ
ფრაქციების	ფრაქცი ების
პიტი	პიტ ი
ანალიზში	ანალიზ ში
დიდუბის	დიდუბ ის
კომპოზიტორების	კომპოზიტ ორ ებ ის
საჭიროებების	საჭირო ებ ების
ბიზანტიელი	ბიზ ანტი ელ ი
მიხა	მიხა
მოვლენით	მოვლენ ით
იოსელიანმა	იოსელიან მა
მკვეთრადაა	მკვეთრ ად ა ა
გამოყენებაში	გამოყენებ აში
ზღვით	ზღვ ით
ხელს	ხელ ს
სამხრეთულ	სამხრეთ ულ
ლუქსორი	ლუქსორ ი
ქმედებათა	ქმედებ ათ ა
მაიორკის	მაიორ კის
რუმინეთში	რუმინ ეთ ში
ტრიტონი	ტრი ტონ ი
გააქრისტიანა	გა ა ქრისტიან ა
მდივანს	მდივან ს
მსვლელობის	მსვლელ ობის
ლიანას	ლიან ა ს
აქტუალურ	აქტუალ ურ
მოხუცებული	მოხუც ებულ ი
მიაყენა	მი აყენ ა
სტეიტ	სტ ე იტ
სასამართლოზე	სა სამართლო ზე
პოტერი	პოტერ ი
ჩამოსატვირთი	ჩამო სა ტვირთ ი
აშოკას	ა შოკ ა ს
ფოთლოვან	ფოთლ ოვან
ჩონჩხი	ჩონჩხ ი
ხაზინაში	ხაზინ აში
რეიტინგულ	რეიტინგ ულ
ემხრობოდა	ემხრობ ოდა
დამონტაჟებულია	და მონტაჟ ებულ ია
სალხინოს	სალხინო ს
დასაფლავება	და საფლავ ება
პოსტჰემორაგიული	პოსტჰემორაგი ული
ლესოთოს	ლესოთ ოს
მოსკოვის	მოსკოვ ის
იუკარი	იუკარ ი
ჩაუყარეს	ჩა უ ყარ ეს
იმავე	იმავე
რეპრესიებს	რეპრეს ი ებს
ტელეფონები	ტელეფონ ები
შეჩერებას	შეჩერ ებ ას
ფალუნგუნის	ფალუნგ უნ ის
ბილბომ	ბილბ ომ
გამოხატავდეს	გამო ხატავ დეს
მეჯლისის	მეჯლის ის
მდინარემ	მდინარე მ
გააღვივა	გა აღვივ ა
ისრისპირები	ისრ ისპირ ები
თანამედროვედ	თანა მედრ ოვე დ
შენგელაიამ	შენგელ ა ი ამ
საუბრობდა	საუბრ ობ და
ნამუშევრებისგან	ნამუშევ რ ებ ისგან
მოიპოვოს	მოიპოვ ოს
მსახურება	მსახურ ება
თორემ	თორ ემ
ათამაშა	ა თამაშ ა
კონტინენტურია	კონტინენტ ურ ია
ჰუტუს	ჰუ ტუს
ემზადება	ემზად ება
არჩევნები	არჩევნ ები
ამას	ამ ას
დასაწყისით	და სა წყის ით
ორმოცდათექვსმეტი	ორ მ ოცდა თექვსმეტ ი
მისმა	მი ს მა
გადაასახლეს	გადა ასახლ ეს
გიჟი	გიჟ ი
ღირსების	ღირს ების
კიკნაძე	კიკნ აძე
ჰომოსექსუალთა	ჰო მო სექსუალ თ ა
გადაუწერია	გადა უწერი ა
მაცხოვრებელი	მა ცხოვრებ ელ ი
დარკენ	დარ კენ
შეცვლილა	შეცვლ ილ ა
დევნილთა	დევნილ თა
მკითხველთა	მკითხველ თა
თეატრალურ	თეატრ ალურ
ქვიშაქვებითა	ქვიშაქვ ები თა
მიგრაციის	მიგრაცი ის
მაიკლს	მაიკლ ს
საგანგებოდ	სა განგებ ოდ
არჩილი	არჩილ ი
შიმშილისგან	შიმშილ ისგან
უღრმესი	უ ღრმ ეს ი
მეთუნეობა	მეთუნე ობა
როსტოვის	როსტოვ ის
დუბლი	დუბლ ი
ოთახისაგან	ოთახ ი საგან
ქანები	ქან ები
ლერი	ლ ერ ი
ადმინისტრაციის	ადმინისტ რაცი ი ს
არჩევენ	არჩევ ენ
ნაწილთან	ნაწილ თან
ქართ	ქართ
გამოფენისთვის	გამოფენ ის თვის
თავმოყრილია	თავმოყრ ილი ა
დარგებიდან	დარგ ებ იდან
ფონის	ფონ ის
ტურნეში	ტურნე ში
ლეკები	ლეკ ები
მოთმინებით	მოთმინ ებ ით
უძრავად	უძრავ ად
პრინციპში	პრინციპ ში
გადაწყვიტა	გადა წყვიტ ა
აირების	აირ ების
მწერები	მწერ ები
იასის	იას ის
მიღო	მიღ ო
ორ	ორ
შეემატნენ	შე ემატ ნ ენ
უნიის	უნი ის
პირენეის	პირენე ის
უფლებები	უფლებ ები
თურქები	თურქ ები
დიდის	დიდ ის
განათებას	გა ნათ ებ ას
კარიბჭეზე	კარიბჭე ზე
გულშემატკივრების	გულ შე მა ტკივ რ ების
იურული	იურ ული
სამხრეთით	სამხრეთ ით
უბის	უბ ის
მოსაზღვრე	მო საზღვრ ე
დაშალეს	და შალ ეს
ფალავანი	ფალ ავ ანი
თხემი	თხემ ი
მიკროტალღური	მი კრო ტალღ ური
მოზარდების	მოზარდ ების
ლივერპულში	ლივერპულ ში
საახალწლო	სა ახალწლ ო
სიდიდისაა	სიდიდ ის ა ა
სულთნის	სულთნ ის
დაეცემა	და ეცემ ა
მცნებათა	მცნ ება თა
ფაქტორად	ფაქტორ ად
დამუშავების	დამუშავებ ის
თაროსებრი	თარო ს ებრ ი
ორიგინალური	ორი გი ნა ლ ური
ქმნილების	ქმნილებ ის
მხარეებში	მხარე ებში
მარტორქა	მარტორქ ა
მელოდიური	მელოდი ური
პეიზაჟური	პეიზაჟ ური
არეული	არე ული
სავანეს	სავან ეს
კვებით	კვ ებ ით
საქმიანობით	საქმიანობ ით
პირი	პირ ი
საბჭოსა	საბჭო ს ა
სათოფური	სა თოფურ ი
რხევა	რხევ ა
გალბა	გალბ ა
პიტიახშთა	პიტიახშ თა
გალავანი	გალავან ი
ზოგიერთმა	ზოგიერთ მა
კუჭში	კუჭ ში
ვადამდე	ვად ამდე
თავშესაფარი	თავ შე საფარ ი
ნაწილისათვის	ნაწილ ის ა თვის
ტეილორ	ტეილორ
მძევალი	მძევალ ი
მონათლეს	მო ნათლ ეს
აგზავნის	აგზავნ ის
ეჭირა	ეჭირ ა
წყარო	წყარო
მიულერის	მიულერ ის
რასა	რას ა
გენის	გენ ის
სკოტი	სკოტ ი
ულვეუსი	ულვეუს ი
მფლობელებმა	მფლობელ ებ მა
მაკა	მაკ ა
ნიდერლანდური	ნიდერლანდ ურ ი
უკანასკნელისთვის	უკანასკნელ ის თვის
მეტრით	მეტრ ით
მანტუის	მანტუ ის
მხარს	მხარ ს
მოკლა	მოკლ ა
მოამბე	მო ამბ ე
წამოიწყო	წა მო იწყ ო
უღალატეს	უ ღალატ ეს
უმასპინძლა	უ მასპინძ ლ ა
ტოპონიმი	ტოპონიმ ი
სექსს	სექს ს
სტაბილურად	სტაბილ ურ ად
ცვალებადობა	ცვალებად ობა
სახეები	სახე ები
ამინდით	ამინდ ით
რიცხვთა	რიცხვ თა
შურისძიებას	შურისძიებ ას
