ბათუმში	ბათუმ ში
დორა	დორ ა
ტოტალურ	ტოტ ალურ
ამონის	ა მონ ის
პროდუქტებია	პროდუქტ ებია
კომენტარები	კომენტარ ები
ძლიერდება	ძლიერ დება
გამსვლელი	გა მსვლელ ი
ლაზიკა	ლაზიკ ა
ანდეზიტური	ანდ ეზიტური
მოქმედმა	მოქმედ მა
შეუყვარდა	შეუყვარ და
ავადდება	ავადდებ ა
დამოკიდებულებისაგან	დამოკიდებულ ებისაგან
მაშინაც	მაშინ აც
რწყილი	რწყ ილი
დაღესტნის	დაღესტნ ის
მეეგერენი	მეეგერენ ი
უტოლდებოდა	უტოლ დებოდა
მეორეხარისხოვანი	მეორეხარისხოვან ი
მიიწვიეს	მიიწვი ეს
მოწმობის	მოწმობ ის
მეურნეობაზე	მეურნეობ აზე
მეფეებად	მეფე ებად
ინდიანა	ინდიან ა
არმიათა	არმი ათა
პერიოდებში	პერიოდ ებში
ჰანი	ჰან ი
არსებულიყო	არსებულ იყო
ბრისტოლის	ბრის ტოლ ის
ჩაიკოვსკის	ჩაი კოვსკის
აეროპორტები	აეროპორტ ები
დამზადების	დამზად ების
ნაცნობები	ნაცნობ ები
სატრაპეზოს	სა ტრაპეზ ოს
გავრცელებამდე	გავრცელ ებამდე
აფეთქება	აფეთქ ება
არიკა	არ იკა
ბერძენი	ბერძენ ი
ოქროპირი	ოქროპირ ი
კონტინენტალურ	კონტინენტ ალურ
უღებს	უღ ებს
ერთგულება	ერთგულ ება
ქვრივის	ქვრივ ის
დაჯილდოებულ	დაჯილდო ებულ
მიკუთვნება	მი კუთვნ ება
წამლების	წამლ ების
ნამარხების	ნამარხ ების
შესამჩნევია	შესამჩნე ვია
კომპანიამ	კომპანი ამ
საგალობლები	სა გალობლ ები
მაგის	მაგ ის
მოეწვია	მოეწვი ა
არბევდნენ	ა რბევ დნენ
შემსრულებელ	შემსრულ ებელ
ემინემმა	ემინემ მა
უზენაეს	უზენაეს
ხელოვნებათმცოდნე	ხელოვნებ ათმცოდნე
მოხმარებისთვის	მოხმარ ებისთვის
ერთპიროვნული	ერთ პიროვნულ ი
სტოუნმა	სტოუნ მა
მექანიკურ	მექანიკ ურ
ნატურალურ	ნატურალ ურ
მოკავშირეებს	მოკავშირე ებს
სინატრა	სინატრ ა
ნათლისმცემლის	ნათლის მცემლის
რგოლს	რგოლ ს
ტოტალური	ტოტ ალური
ბლოკმა	ბლოკ მა
ისლამურ	ისლამ ურ
ფლოიდთან	ფლოიდ თან
ქურთისტანში	ქურთისტან ში
მუდმივ	მუდმივ
ბინიდან	ბინ იდან
რელიეფები	რელიეფ ები
აპროტესტებდა	ა პროტესტ ებდა
მღერის	მღერ ის
გუმბათქვეშა	გუმბათ ქვეშა
არაბებს	არაბ ებს
ბორტებზე	ბორტ ებზე
სტატისტიკა	სტატისტიკ ა
დათვლის	დათვ ლის
ელვა	ელ ვა
სამეფოებს	სა მეფო ებს
საჩინო	სა ჩინ ო
ფილმთან	ფილმ თან
ალბომზე	ალბომ ზე
ტვიბერის	ტვიბერ ის
დაამარცხებდა	დაამარცხ ებდა
რადიუმის	რად იუმის
რძალს	რძალ ს
გაუსწორდნენ	გაუსწორ დნენ
ლაქები	ლაქ ები
დადასტურებულ	დადასტურ ებულ
ითვლება	ითვლ ება
შეესაბამება	შეესაბამ ება
გამოუცდელობის	გამოუცდელ ობის
გერბსა	გერბ სა
შეულესავთ	შეუ ლესავთ
თქვეს	თქვ ეს
ფეხში	ფეხ ში
ლუსიას	ლუს იას
ზულუსები	ზულუ სები
ფრინველია	ფრინველ ია
სარეველაა	სა რეველ აა
გარნიზონები	გარნიზონ ები
მოსაზრებების	მოსაზრ ებების
საკონსულტაციო	სა კონსულტაცი ო
ათავსებს	ათავს ებს
კათოლიკე	კათოლიკე
უკეთებდა	უკეთ ებდა
ჭიჭინაძის	ჭიჭინაძ ის
მელბურნი	მელბურნ ი
შემოთავაზებაზე	შემოთავაზ ებაზე
ნასაუს	ნასა უს
ზეკის	ზე კ ის
ვინსენტი	ვინსენტ ი
ანტონიონის	ანტონი ონის
ოკეანესთან	ოკეანე სთან
როკფელერის	როკ ფელერის
მაქსიმუსის	მაქსიმუს ის
მამაკაცია	მამაკაც ია
ენობრივად	ენობრივ ად
ტომობრივი	ტომ ობრივი
პლანეტად	პლანეტ ად
მომხმარებელზე	მომხმარებელ ზე
ღრუბლიანობა	ღრუბლ იანობა
გადასვლისა	გადასვლ ისა
ბრძანებს	ბრძანებ ს
დღე	დღ ე
საფავიდთა	საფ ავიდთა
ვაშინგტონში	ვაშინგტონ ში
გაჩნია	გა ჩნია
კორეა	კორე ა
ასახავენ	ასახ ავენ
დაამხო	დაამხ ო
კიჩეს	კი ჩეს
მეკარის	მეკარ ის
ჩააყენეს	ჩააყენ ეს
ბასკები	ბასკ ები
ნიშნავს	ნიშნავ ს
მოეხდინა	მოეხდი ნა
დასაქმებულთა	დასაქმ ებულთა
ტრაქტის	ტრაქტ ის
მფლობელებს	მფლობელ ებს
მელანეზიური	მელან ეზიური
მიეკუთვნება	მიეკუთვნ ება
საელჩოში	სა ელჩ ოში
ბორბლიანი	ბორბლ იანი
გაქცეული	გაქცეულ ი
სათავადო	სა თავად ო
ფარდის	ფარ დის
ქადაგებდა	ქადაგებ და
ეპარქიას	ეპარქი ას
გამოქვეყნება	გამოქვეყნ ება
სამღვდელოებამ	სა მღვდელო ებამ
შემავალ	შე მავალ
ევფრატის	ევფრატ ის
ბალკანეთის	ბალკან ეთის
შეწყვიტა	შე წყვიტ ა
წარმოქმნას	წარმოქმნ ას
უდაბნოებში	უდაბნო ებში
რაჭა	რაჭ ა
ვაჭრის	ვაჭრ ის
თაობა	თაობ ა
პროფესიონალ	პროფესი ონალ
ფილიპუსი	ფილიპ უსი
აზერბაიჯანსა	აზერბაიჯან სა
დაატყვევა	დაატყვე ვა
მეფე	მეფე
მენეჯერად	მენეჯერ ად
სამკაულებს	სამკაულ ებს
გრძელდებოდა	გრძელ დებოდა
გაცვეთილი	გაცვეთ ილი
პრეპარატები	პრეპარატ ები
ერისთავთერისთავი	ერისთავთ ერისთავ ი
პროექტიც	პროექტ იც
იყოფს	იყოფ ს
ციხედ	ციხე დ
ათობით	ათობით
გამოიხსნა	გამოი ხსნა
გაუკეთოს	გაუკეთ ოს
ხანებიდან	ხან ებიდან
შეჩერება	შეჩერ ება
ბიძები	ბიძ ები
საღამოზე	სა ღამო ზე
ცხრილის	ცხრილ ის
ნერსე	ნერსე
მალისა	მალ ისა
წონაა	წონა ა
თეიმურაზსა	თეიმურაზ სა
მოპყრობა	მოპყრობ ა
კოლეგა	კოლეგ ა
მიმაგრებული	მიმაგრებული
ქვაზე	ქვ აზე
შუამდე	შ უამდე
აუგუსტ	აუგუსტ
არტისტი	არტისტ ი
დასაწყისშივე	დასაწყის შივე
დისტანციაზე	დისტანც იაზე
მუშკეტერთა	მუშკეტერ თა
ტურისტულ	ტურისტ ულ
დიდს	დიდ ს
ბრწყინვალის	ბრწყინვალ ის
უკანასკნელის	უკანასკნელ ის
პრაქტიკოსი	პრაქტიკ ოსი
სანტიმეტრი	სა ნტიმეტრ ი
ნაწყენი	ნაწყენ ი
ნიშანზე	ნიშან ზე
შეითავსა	შეი თავსა
სიმინდის	სიმინდ ის
ტალღებს	ტალღ ებს
ფრანგ	ფრანგ
ელექტრონების	ელექტრონ ების
გაიმართა	გაიმართ ა
მიმდევრობით	მიმდევრ ობით
კატონმა	კატ ონმა
შეტანილ	შეტან ილ
ივარაუდეს	ივარაუდ ეს
სამშობლოში	სა მშობლო ში
კავკასიელი	კავკასი ელი
ტარანი	ტარ ანი
ურუგვაიმ	ურუგვა იმ
ფრედი	ფრედ ი
მტკიცებით	მტკიც ებით
დედაჩემი	დედა ჩემ ი
დაეძაბა	დაე ძაბა
პროცენტის	პროცენტ ის
დაახლოებული	დაახლო ებული
ატმოსფეროზე	ატმოსფერ ოზე
დაკავებას	დაკავ ებას
მოსახლეობამ	მოსახლეობ ამ
არშია	არში ა
უმეტესობამ	უმეტესობ ამ
თაობათა	თაობ ათა
ჩხერიმელას	ჩხერიმელ ას
შვილებს	შვილ ებს
სიმაგრეები	სიმაგრე ები
გავლენიანი	გავლენ იანი
შეხვდნენ	შეხვდ ნენ
მარკოზ	მარკოზ
ურბანიზაციის	ურბან იზაციის
წრფივად	წრფივ ად
საგამოცდო	სა გამოცდ ო
მონაწილეთა	მონაწილე თა
ჩარტის	ჩარტ ის
ვერცხლისწყლის	ვერცხლ ისწყლ ის
სახელებს	სახელ ებს
დამოკიდებული	დამოკიდებულ ი
რამსეს	რამს ეს
ლოკომოტივის	ლოკომოტივ ის
ფოთოლი	ფოთოლ ი
ბეჭედზე	ბეჭედ ზე
იკერებოდა	იკერ ებოდა
სპორებით	სპორ ებით
უკანასკნელმა	უკანასკნელ მა
ტრადიციულ	ტრადიცი ულ
აღშფოთება	აღშფოთ ება
ანგელოზი	ანგელოზ ი
საბადოების	სა ბადო ების
მხარდაჭერა	მხარდაჭერ ა
ეთანხმება	ეთანხმ ება
მოქმედებაში	მოქმედებ აში
ხუროთმოძღვრული	ხუროთმოძღვრ ული
გაგზავნილ	გაგზავნ ილ
გამოცდილებით	გამოცდილ ებით
ეწამნენ	ეწამ ნენ
გამოვლინებები	გამოვლინ ებები
კონფლიქტში	კონფლიქტ ში
ტერმინად	ტერმინ ად
ქალების	ქალ ების
გამოემართა	გამო ემართ ა
კონფერენციამ	კონფერენცი ამ
ოდესის	ოდეს ის
შემკრები	შემ კრები
ალბომებისგან	ალბომ ებისგან
ნაციონალურ	ნაციონალ ურ
დევნილების	დევნილ ების
მოგვცემს	მოგვ ცემს
მინიჭება	მინიჭ ება
შეუერთდეს	შეუერთ დეს
აჭარბებს	აჭარბ ებს
გამოქვეყნებული	გამოქვეყნ ებული
დაბრუნებულიყო	დაბრუნებულ იყო
ირინეს	ირინ ეს
დოზით	დოზ ით
ბიზნესის	ბიზნეს ის
იქაურ	იქაურ
სვლით	სვლ ით
სურათს	სურათ ს
გზებს	გზ ებს
გავლა	გავლ ა
მოდელმა	მოდელ მა
სეისმური	სეისმ ური
სიტყვის	სიტყვ ის
გაზი	გაზ ი
სადესანტო	სა დესანტ ო
გამოკლებით	გამო კლებით
პრეტენდენტთა	პრეტენდენტ თა
გადანაწილებულია	გადანაწილ ებულია
სარდლობის	სარდლობ ის
პერიოდზე	პერიოდ ზე
ბრძნული	ბრძნულ ი
გადასცემდნენ	გადასცემ დნენ
ასაზრდოებს	ა სა ზრდო ებს
დროის	დრო ის
ახლოს	ახლო ს
ჩამოახრჩვეს	ჩამო ახრჩვეს
მონასტერს	მონასტერ ს
ნაშრომებს	ნაშრომ ებს
გასროლის	გასროლ ის
სიწმინდის	სიწმინდ ის
ფრენას	ფრენ ას
არქიტექტორების	არქიტექტორ ების
ალში	ალ ში
ბაბუას	ბაბუ ას
რღვევები	რღვევ ები
სისტემური	სისტემ ური
მაგალითად	მაგალით ად
გაითიშა	გაითიშ ა
დაყოფილი	დაყოფილ ი
მოხელეები	მოხელე ები
გამოიყენება	გამოიყენ ება
მოგვითხრობს	მოგვითხრობ ს
აქროლადი	აქ როლ ადი
გადაწვა	გადაწვ ა
ეყრდნობოდნენ	ეყრდნობ ოდნენ
ლურჯია	ლურჯ ია
აღდგენისათვის	აღდგენ ისათვის
პაქტის	პაქტ ის
რომიდან	რომ იდან
სხივური	სხივ ური
კერუაკის	კერუაკ ის
ასვენებს	ასვენ ებს
თანახმად	თანახმა დ
დარგობრივი	დარგ ობრივი
ვადენზეეს	ვად ენზეეს
ელენას	ელენ ას
მთლიანადაა	მთლიან ადაა
განსახორციელებლად	განს ახორციელ ებლად
სარწმუნოებრივი	სა რწმუნო ებრივი
ნიკი	ნიკ ი
მხოლო	მხოლ ო
ლოუს	ლოუს
მოიკლავს	მოიკლ ავს
შედეგებიც	შედეგ ებიც
ფოტოგრაფიის	ფოტოგრაფ იის
ცირკულაციის	ცირკულაც იის
კინოფილმი	კინოფილმ ი
წარსულსა	წარსულ სა
დეპრესიის	დეპრესი ის
შეწყვეტა	შეწყვეტ ა
არშაკ	არშაკ
სემდეგ	სე მდეგ
ღეროსა	ღერო სა
როხელიო	რო ხელ იო
მარიანა	მარიან ა
სოფლელი	სოფლ ელი
მყარად	მყარ ად
წრეებშიც	წრეებ შიც
კინგი	კინგ ი
ბოროტად	ბოროტ ად
რაუნდი	რაუნდ ი
პრადოს	პ რადოს
ერთეულებად	ერთეულ ებად
კერიდან	კერ იდან
ფეგელეინის	ფეგელეინ ის
გერმანელ	გერმანელ
დააჯარიმა	დაა ჯარიმა
კურორტი	კურორტ ი
სპეციფიურ	სპეციფიურ
ადაპტირება	ადაპტ ირება
გაგებას	გაგ ებას
კალთების	კალთ ების
ქალებმა	ქალ ებმა
ეფექტურობის	ეფექტურ ობის
ფერდინანდს	ფერდინანდ ს
ერთგულებით	ერთგულ ებით
სამჯერ	სამ ჯერ
შენობასთან	შენობ ასთან
პორტალი	პორტალ ი
უფროს	უფროს
არ	არ
პუტინი	პუტინ ი
სიმღერისგან	სიმღერ ისგან
აინუ	აინუ
ხარჯია	ხარჯ ია
დარიშხანის	დარიშხან ის
მოუხადა	მოუ ხადა
მეუღლემ	მეუღლე მ
კომისიის	კომისი ის
თეთრკანიანები	თეთრკან იანები
იუპიტერი	იუპიტერ ი
შემოფარგლული	შემოფარგლულ ი
ლალა	ლალ ა
მომღერალზე	მომღერალ ზე
ესტაფეტა	ესტაფე ტა
მონდომებით	მონდ ომ ებით
მოდის	მოდ ის
ხლათის	ხლათ ის
მალდინიმ	მალდინ იმ
დამორჩილებოდნენ	დამორჩილ ებოდნენ
თეატრალური	თეატრ ალური
კუნძულზეც	კუნძულ ზეც
მოჯადოებული	მო ჯადოებული
გაძარცვეს	გაძარცვ ეს
ზოგან	ზოგ ან
კლასიფიკაცია	კლასიფიკაც ია
მითითებებს	მითით ებებს
შტატებმა	შტატ ებმა
ჟიური	ჟიურ ი
მოტივებზე	მოტივ ებზე
მაყურებლის	მაყურებლ ის
ნახევარდაცვაში	ნახევარდაცვ აში
დამწერლობისა	დამწერლობ ისა
მარჯანიშვილის	მარჯანიშვილ ის
ადგილში	ადგილ ში
მაყურებელს	მაყურებელ ს
რეპრესირებული	რეპრესი რებული
შეუერთდა	შეუერთ და
შუამდინარეთი	შუამდინარეთ ი
პრინციპულ	პრინციპ ულ
რომანსები	რომან სები
სამთავროებად	სა მთავრო ებად
ქარის	ქარ ის
ინფექციურ	ინფექცი ურ
მსახურობდა	მსახურ ობდა
გაანათხოვრეს	გაანათხოვ რეს
კამერით	კამერ ით
განუხორციელებელი	განუ ხორციელ ებელი
კომიქსი	კომიქს ი
მანქანები	მანქან ები
ნაგებობათაგან	ნაგებობ ათაგან
ხეობასა	ხეობ ასა
პიროვნებებს	პიროვნებ ებს
პოპულარიზაციას	პოპულარიზაცი ას
ხომალდით	ხომალდ ით
კარლ	კარლ
გადაწყვეტილ	გადაწყვეტილ
ურთიერთობაა	ურთიერთობ აა
გაიზარდოს	გაიზარდ ოს
კიბეა	კიბე ა
აიმარას	აიმარ ას
საზღვრებით	საზღვრ ებით
უკრაინული	უკრაინ ული
ჟანრი	ჟანრ ი
სასაცილოდ	სა საცილ ოდ
ელი	ელ ი
ყველზე	ყველ ზე
მეტოქეს	მეტოქე ს
რუსულად	რუსულ ად
რეალიზმი	რეალიზ მი
კურსკის	კურს კის
კანიონები	კანიონ ები
ალბრეხტი	ალბრეხტ ი
ნაპირებს	ნაპირ ებს
აზერბაიჯანული	აზერბაიჯან ული
უჯრედული	უჯრედ ული
საკითხებში	საკითხ ებში
ხედით	ხედ ით
რუსეთიდან	რუსეთ იდან
სანახავად	სა ნახავ ად
აცილებას	აცილ ებას
ხოცვა	ხოც ვა
პროსტიტუცია	პროსტიტუც ია
არგენტინას	არგენტინ ას
ათეიზმის	ათეიზმ ის
ბაბა	ბაბ ა
ყოველკვირეული	ყოველკვირეულ ი
გადაიზარდა	გადაი ზარდა
ნოეს	ნო ეს
ფრონეს	ფრონ ეს
გვარიდან	გვარ იდან
დათუნა	დათ უნა
მეთვალყურე	მეთვალყურე
ჩასახვა	ჩასახვ ა
შესვენების	შესვენ ების
ახლობელ	ახლობელ
სკაუტების	ს კაუტების
ტროელი	ტრო ელი
არსებებად	არსებ ებად
მაჰმადიანთა	მაჰმადიან თა
მოთხოვნილება	მოთხოვნილ ება
როლები	როლ ები
შემცველობით	შემცველ ობით
ხანა	ხან ა
გემოთი	გემ ოთი
ერედ	ერედ
უნგრეთმა	უნგრეთ მა
სპერი	სპერ ი
ჯაყელმა	ჯაყელ მა
ტონები	ტონ ები
ლითონური	ლითონ ური
მთაწმინდის	მთაწმინდ ის
საბაბით	საბაბ ით
პანტომიმის	პანტო მიმის
კონტრშეტევის	კონტრშეტევ ის
წყალწითელას	წყალ წითელას
ტიპიურად	ტიპიურ ად
იმჟამად	იმჟამ ად
პოეტები	პოეტ ები
ბირმის	ბირ მის
ძლებს	ძლ ებს
კოტორის	კოტ ორის
სინათლეს	სინათლ ეს
გუნარ	გუნ არ
დონა	დონ ა
სეზამის	სეზამ ის
ერთიმეორისაგან	ერთიმეორ ისაგან
მეთვრამეტე	მე თვრამეტე
მოაპოვებინა	მოა პოვებინა
დასცინის	დასცინ ის
პოლმა	პოლ მა
ბეიტსმა	ბეიტს მა
თავისუფლებით	თავისუფლ ებით
კარსტული	კარსტ ული
დედამისმა	დედამის მა
ხორციელდებოდა	ხორციელ დებოდა
პაციენტი	პაციენტ ი
მართვით	მართვ ით
კოლუმბიელი	კოლუმბი ელი
გიორგის	გიორგ ის
წლების	წლებ ის
ტემპერატურების	ტემპერატურ ების
აზიას	აზი ას
კუჭუხიძე	კუჭ უხიძე
ვიქტორიაში	ვიქტორი აში
თმის	თმ ის
ანთროპოლოგიური	ანთროპოლოგი ური
პიესების	პიეს ების
ხელმოწერის	ხელმოწერ ის
ჰელიოსის	ჰელიოს ის
ნალექიანობა	ნალექ იანობა
წიდა	წიდ ა
კაცის	კაც ის
სახეც	სახე ც
შემოქმედება	შემოქმედ ება
გამარჯვებამდე	გამარჯვებ ამდე
შემდგენელი	შემ დგენელი
კარმენი	კარმენ ი
კოლხი	კოლხ ი
კუდს	კუდ ს
ბარბარე	ბარბარ ე
ვირტუალურ	ვირტუალურ
მარაგები	მარაგ ები
პოეზიით	პოეზი ით
მარტინე	მარტინ ე
შეამჩნიეს	შეამჩნ იეს
ნიგერია	ნიგერი ა
სოკრატეს	სოკრატე ს
თბილელის	თბილ ელის
ენერგიული	ენერგი ული
ჩართულ	ჩართულ
ჯაჭვური	ჯაჭვ ური
პილასტრებს	პილასტრ ებს
ნაწილებია	ნაწილ ებია
შემოწმებული	შემოწმ ებული
აღიარებენ	აღიარ ებენ
ლოტოსის	ლოტოს ის
მტევანი	მ ტევანი
ვერსიით	ვერსი ით
გადაშლილი	გა დაშლ ილი
გადმოსხმა	გადმო სხმა
ლუდოვიკო	ლუდ ოვიკო
მიაწერა	მიაწერ ა
რიგგარეშე	რიგ გარეშე
კლავიშები	კლავიშ ები
მეხუთედ	მეხუთე დ
შესწავლის	შესწავლ ის
ოლ	ოლ
წარმოითქმის	წარმო ითქმ ის
მამულში	მამულ ში
ცელის	ცელ ის
რეინკარნაციის	რეინ კარნაციის
წერო	წერ ო
არათანმიმდევრული	არა თანმიმდევრ ული
მამია	მამ ია
ჰარისონის	ჰარისონ ის
ერთდ	ერთ დ
აეღო	ა ეღო
ახასიათებენ	ახასიათ ებენ
წარსულის	წარსულ ის
ვსვამ	ვ სვამ
იზეიმა	იზეიმ ა
მარილს	მარილ ს
ხელოსნები	ხელოსნ ები
პოპულაციის	პოპულაცი ის
აღმომჩენად	აღმომჩენ ად
იოან	იოან
ფლოტის	ფლოტ ის
სარაევოს	სა რაევო ს
შევადარებთ	შევადარ ებთ
ფეისბუქზე	ფეი სბუქზე
ბუნებრივ	ბუნებრივ
დაზიანებული	დაზიან ებული
ქვაბი	ქვაბ ი
გაუკეთებია	გაუკეთ ებია
ბიუროს	ბიურო ს
როლს	როლ ს
კარია	კარ ია
მრავლდება	მრავლ დება
ჯილეხის	ჯილ ეხის
შეგიძლიათ	შეგიძლია თ
აბრაამისეული	აბრაამ ის ეული
პოპი	პოპ ი
ხელოვანის	ხელოვან ის
მაღაზიას	მაღაზი ას
ალაჰის	ალაჰ ის
თევდორეს	თევდორე ს
ასპარეზობას	ასპარეზობ ას
ფერია	ფერ ია
დევიდმა	დევიდ მა
რაიმონდ	რაი მონდ
ერთეულს	ერთეულ ს
პირღებინება	პირ ღებინ ება
იძულებული	იძულებულ ი
თქმით	თქმ ით
დაასწრო	დაასწრ ო
ლამაზი	ლამაზ ი
მცენარეზე	მცენარე ზე
ნიცაში	ნიც აში
უსასყიდლოდ	უსას ყიდლოდ
ღვაწლისთვის	ღვაწლ ისთვის
ცურვა	ცურვ ა
განტოლება	განტოლ ება
იმსახურებდა	იმსახურ ებდა
კომიკურ	კომ იკურ
მეტრი	მეტრ ი
აუზი	აუზ ი
კიბო	კიბ ო
ოფისში	ოფის ში
სათავსო	სათავს ო
კახეთში	კახეთ ში
ზემდგომი	ზემდგომ ი
მაღაზიათა	მაღაზი ათა
მარადის	მარადის
ტრაფორდზე	ტრა ფორდ ზე
ირმების	ირმ ების
ორადგილიანი	ორ ადგილ იანი
ღარიბ	ღარიბ
დაკავებაში	დაკავ ებაში
პაპავა	პაპ ავა
გაგონილი	გა გონილი
დაიხიეს	დაიხ იეს
დილიდან	დილ იდან
დასათარიღებლად	დასა თარიღ ებლად
აფხაზის	აფხაზ ის
ცეცხლის	ცეცხლ ის
წარმოჩენა	წარმოჩენ ა
აგურით	აგურ ით
ლოცვებს	ლოცვ ებს
მილიარდი	მილიარდ ი
ასტრახანში	ასტრახან ში
ტარიელი	ტარიელ ი
ლოგო	ლოგო
მაჩაბლის	მაჩაბ ლის
ღვთისმშობლის	ღვთისმშობ ლის
სახისა	სახ ისა
ლეგატი	ლ ეგატი
ჯგუფ	ჯგუფ
შეიყვარა	შეი ყვარა
მათმა	მათ მა
ანონიმურად	ანონიმ ურად
უძღოდა	უძღოდა
მოიარეს	მოი არეს
დედასთან	დედ ასთან
არნოს	არ ნოს
ლაუს	ლა უს
ფრიქსეს	ფრი ქსეს
რაო	რა ო
დამკვიდრება	დამკვიდრ ება
ადმინისტრაციულმა	ადმინისტრაციულ მა
ცხოველზე	ცხოველ ზე
ზამბიაში	ზამბი აში
სინანულში	სინანულ ში
შემოღებულ	შემოღ ებულ
კოსმოდრომიდან	კოსმ ოდრომიდან
განაგრძობს	განაგრძ ობს
ამკობს	ამკობ ს
კუთხეები	კუთხე ები
ურანს	ურან ს
ხეობებითა	ხეობ ებითა
დიკის	დიკ ის
აღიარების	აღიარ ების
გადაჭიმული	გადაჭიმულ ი
მონაკვეთად	მონაკვეთ ად
სახელმძღვანელოდ	სა ხელმძღვანელო დ
ნაიარევი	ნაიარევ ი
ნამრავლის	ნამრავლ ის
თქვენი	თქვენ ი
ჯუჯიდან	ჯუჯ იდან
სუბტროპიკულ	სუბტროპიკულ
სამკუთხედს	სა მკუთხედ ს
სეპარატისტულმა	სეპარატისტ ულმა
გამოსახულებას	გამოსახულ ებას
ხეობა	ხეობ ა
გართობის	გართ ობის
ანაბეჭდი	ანაბეჭდ ი
გარეგნობის	გარეგნ ობის
დედამიწას	დედამიწ ას
აჰმედი	აჰმედ ი
მომენატრე	მომენატრ ე
მოწინააღმდეგეებს	მოწინააღმდეგე ებს
ტერმინოლოგიაში	ტერმინოლოგი აში
ჯაჭვების	ჯაჭვ ების
საფრანგეთისგან	სა ფრანგეთ ისგან
სიცილის	სიცილი ს
მეტისები	მეტის ები
წოდებაზე	წოდ ებაზე
ხორთუმი	ხო რთუმი
იხსენიებენ	იხსენი ებენ
საღებავები	სა ღებავ ები
პოეტს	პოეტ ს
პოლო	პოლ ო
ფსიქიკის	ფსიქიკ ის
შეიმოსა	შეი მოსა
მთავრის	მთავრ ის
მუშკეტერი	მუშკეტერ ი
იმამის	იმამ ის
დანიელი	დანიელ ი
თაიმია	თაი მია
საქმეთა	საქმე თა
გუანოს	გუან ოს
პასუხობს	პასუხ ობს
სერაპიონ	სერ აპიონ
საფონდო	სა ფონდ ო
საგზურს	სა გზურ ს
ემიგრაცია	ემიგრაცი ა
ლაიკა	ლა იკა
მიენიჭებინა	მიენიჭ ებინა
კმეტი	კმეტ ი
ნაწერი	ნაწერ ი
საგანში	საგან ში
თბილისის	თბილის ის
ზურგით	ზურგ ით
კურნავდა	კურნ ავდა
ავანგარდული	ავანგარდ ული
მოწყობილობების	მოწყობილობ ების
რედაქციამ	რედაქცი ამ
ბოლოსა	ბოლოს ა
სტადია	სტადი ა
კონტროლს	კონტროლ ს
პროვინციებად	პროვინცი ებად
ბოძის	ბოძ ის
გადათარგმნა	გადა თარგმნ ა
აძბა	აძ ბა
არჩევდნენ	არჩევ დნენ
გუბერნიის	გუბერნი ის
ვაჭრობისა	ვაჭრობ ისა
სულა	სულ ა
რაიხსტაგი	რაიხსტაგ ი
საგანძურში	სა განძურ ში
შემადგენლობამ	შემადგენლობ ამ
პატრიოტულ	პატრიოტ ულ
ჰარის	ჰარ ის
ასაკსა	ასაკ სა
კონცერტზე	კონცერტ ზე
მაცდური	მა ცდ ური
გრამფირფიტებზე	გრამფირფიტ ებზე
შოპენი	შოპენ ი
მოქცევა	მოქცევ ა
კოგნიტური	კოგნიტურ ი
მომუშავეთა	მომუშავე თა
გავრცელების	გავრცელ ების
სკრუჯის	სკრ უჯ ის
ანბანს	ანბან ს
საშუალი	საშუალ ი
მარგარიტა	მარგარიტა
ქუთაისს	ქუთაის ს
დაქვემდებარება	დაქვემდებარება
განხილვა	განხილვ ა
სავარძელი	სა ვარძ ელი
ტრილიონი	ტრი ლიონ ი
იარუსის	იარუს ის
პატრიარქობის	პატრიარქ ობის
სართულებზე	სართულ ებზე
უერთდებიან	უერთდ ებიან
შეუსრულდა	შეუსრულ და
იყიდებოდა	იყიდ ებოდა
კრონპრინცი	კრონ პრინცი
დატოვებდა	დატოვ ებდა
სულელური	სულ ელური
როუდზი	როუდ ზი
წარმოაჩინოს	წარმოაჩინ ოს
თაღიანი	თაღ იანი
პრესაში	პრეს აში
ჯარისკაცებს	ჯარისკაც ებს
ნადირობს	ნადირობ ს
მასშტაბური	მასშტაბ ური
უოტსონი	უოტსონ ი
გატანას	გატან ას
იმერული	იმერ ული
მთასა	მთა სა
ბერბერების	ბერბერ ების
ტექნეციუმი	ტექნ ეც იუმი
ძრავს	ძრავ ს
ახალშობილები	ახალშობილ ები
ლილ	ლილ
მდინარეებიდან	მდინარე ებიდან
ჰანტი	ჰან ტი
უძღვის	უძღვ ის
ადამიანებით	ადამიან ებით
გარდაუვალ	გარდაუვალ
მწუხარება	მწუხარ ება
ხარჯებით	ხარჯ ებით
სერბი	სერბ ი
ლიბიის	ლიბი ის
მკითხაობის	მკითხა ობის
სპურსი	სპურს ი
მიწათმოქმედი	მიწათმოქმედ ი
რაყას	რაყ ას
შეღავათები	შეღავათ ები
ჯოისს	ჯო ისს
გამოცადა	გამო ცადა
მოიხსენიებდნენ	მოიხსენი ებდნენ
მშობლებისთვის	მშობლ ებისთვის
ნარჩენებს	ნარჩენ ებს
ბეჭდები	ბეჭდ ები
ნაფიც	ნაფიც
ქერქს	ქერქ ს
ფერმის	ფერმ ის
ქვემეხის	ქვემეხ ის
ამოსვლას	ამოსვლ ას
შენელებული	შენელ ებული
ჩუის	ჩუ ის
ხევსური	ხევსურ ი
მაღაზიებში	მაღაზი ებში
გვერდიდან	გვერდ იდან
