ბათუმში	ბათუმ ში
მცენარედ	მცენარე დ
კობი	კობი
რეკორდი	რეკორდ ი
გაშლილია	გა შლილ ი ა
მოსახლეობას	მოსახლეობ ას
დახრილობის	დახრილ ობის
ფიბი	ფიბ ი
ლესელიძე	ლესელ იძე
მუხლისაგან	მუხლ ის აგან
ისტორიკოსის	ისტორიკოს ის
მხატვრობაში	მხატვრ ობა ში
ჩატარების	ჩატარ ებ ის
ჩავთვალოთ	ჩავ თვალ ოთ
წვავს	წვავ ს
მხირდან	მხირდან
ადმინისტრირების	ადმინისტრირ ებ ის
კრების	კრებ ის
მარკიზ	მარკიზ
შოტლანდია	შოტლანდი ა
გადაიწერა	გადა იწერ ა
ქიმია	ქიმი ა
ჯანსაღი	ჯანსაღ ი
ბატონყმური	ბატონყმ ურ ი
პროკურორს	პროკურორ ს
ეუთოს	ეუთ ოს
აღმზრდელი	აღმზრდელ ი
ცვეტაევა	ცვეტაევ ა
მიღებამდე	მიღებ ამდე
ნადირის	ნადირ ის
თაყვანისცემით	თაყვანის ცემ ი თ
სთხოვა	სთხოვ ა
შტო	შტ ო
დაიგეგმა	და იგეგმ ა
კაპიტალი	კაპიტალ ი
ემთხვეოდა	ემთხვე ოდა
რწყავს	რწყავ ს
გაიტანა	გაიტან ა
გოლჯის	გოლჯ ის
სცემდა	სცემდ ა
გოგია	გოგ ი ა
შეიწოვება	შე იწოვ ება
ძუკუ	ძ უკუ
დავწერე	დავ წერ ე
ზაპა	ზაპა
დაირღვა	და ირღვ ა
ყვარლის	ყვარლ ის
ადარებდნენ	ადარ ებ დნენ
საპატამ	საპატ ამ
დაქსაქსული	და ქსაქს ული
საგრაფოს	სა გრაფო ს
დათვების	დათვ ებ ის
ინდიური	ინდ იურ ი
შუაზე	შუა ზე
კარავაჯოს	კარავაჯ ოს
სციპიონი	სციპიონ ი
ამისულაშვილი	ა მისულ ა შვილი
რეაქტიული	რე აქტი ული
გნეუს	გნე უს
გოგუაძე	გოგუ აძე
პოსტები	პოსტ ებ ი
ეშერის	ეშერი ს
დასალევად	და სა ლევ ად
საბუთების	საბუთ ებ ის
დაიწყებდნენ	დაიწყ ებ დნენ
აღთქმა	აღთქმ ა
ვიკა	ვიკ ა
ღირსეულად	ღირსეულ ად
უწესო	უ წეს ო
აშინებენ	აშინ ებ ენ
ვინსენტ	ვინსენტ
ფოკუსი	ფოკ უს ი
მგრძნობიარე	მ გრძნობიარე
გაერიდა	გა ერიდ ა
აპარატურა	აპარატურ ა
ხმარობენ	ხმარ ობენ
თანატოლებთან	თან ატოლ ებ თან
შეძენილ	შეძენ ილ
გამოცემით	გამოცემ ი თ
ცხენი	ცხენ ი
მტერთა	მტერ თა
სანჩეს	სანჩეს
დასამარცხებლად	და სა მარცხ ებ ლად
წიგნები	წიგნ ებ ი
რეინჯერსი	რეინჯერს ი
მიშლის	მი შლ ის
აბაშიძე	აბაშიძ ე
კონსტიტუციაში	კონსტიტუცი აშ ი
ნინომ	ნინ ო მ
ამბებთან	ამბ ებ თან
ჩინელმა	ჩინელ მა
ცკ	ცკ
ხმლით	ხმლ ი თ
ილ	ილ
ჰაგენი	ჰ აგ ენი
ორენოვანი	ორ ენ ოვან ი
მარმარილოს	მარმარილ ოს
სტილის	სტილ ის
ძრავებს	ძრავ ებ ს
პარტიასთან	პარტი ასთან
დეტალებს	დეტალ ებ ს
დიატომიტის	დია ტომიტ ის
ღონისძიებებში	ღონისძი ებ ებ ში
ვაზარის	ვაზ არ ის
საზაფხულო	სა ზაფხულ ო
პროცესებს	პროცეს ებ ს
პტოლემე	პტოლემე
გამოცვლა	გამო ცვლ ა
ანასტასიო	ანასტასი ო
სვამენ	სვამ ენ
დააკავშირა	დაა კავშირ ა
სიგრძემ	სიგრძ ემ
შესრულებისათვის	შესრულ ებ ის ათვის
პენსილვანია	პენსილვან ი ა
ეგვიპტიდან	ეგვიპტ ი დან
მტკივნეულ	მტკივნეულ
დაპირისპირებები	დაპირისპირ ებ ებ ი
დროებაში	დრო ებ აშ ი
მანქანებით	მანქან ებით
მიზანში	მიზან ში
მცველის	მცველ ის
ფირფიტაზე	ფირფიტ ა ზე
მოტყუება	მოტყუ ება
მთავარმა	მთავარ მა
მეთაურიც	მეთაურ იც
თხზულებებში	თხზულ ებ ებ ში
იმშობიარა	ი მშობიარ ა
განათების	განათ ებ ის
სასიძოს	სა სიძ ოს
ალექსანდრიის	ალექსანდრ ი ის
შეიმუშავეს	შეიმუშავ ეს
ბიჭო	ბიჭ ო
იმუშავა	იმუშავ ა
ქვენიფნეველი	ქვე ნიფნევ ელი
პირისპირ	პირისპირ
აღუთქვეს	აღუთქვ ეს
ტრაპეზი	ტრაპეზ ი
სივრცეების	სივრცე ებ ის
დაბლობებია	დაბლობ ებ ი ა
მოქალაქემ	მოქალაქე მ
ნიშნებით	ნიშნ ებით
პერონი	პერონი
სანაცვლოდ	სანაცვლოდ
ჩანგის	ჩანგ ის
სერვისი	სერვის ი
გერმანულის	გერმანულ ის
მსხვერპლი	მსხვერპლ ი
წარმოშობის	წარმო შობ ის
განვითარებად	განვითარ ება დ
კირქვის	კირქვ ის
დამხობილ	დამხობ ილ
ანასტასიოს	ანასტასი ოს
დადგებოდა	დადგ ებ ო და
ტყვიების	ტყვი ებ ის
ხელოვნებით	ხელოვნ ებით
კავი	კავ ი
ემბლემა	ემბლემ ა
პერსონაჟები	პერსონაჟ ებ ი
მოვლენას	მოვლენ ას
მხარგრძელებთა	მხარგრძელ ებ თა
ბოლქვი	ბოლქვ ი
ბელიზის	ბელიზ ის
კირიონის	კირიონ ის
მუჰამედმა	მუჰამედ მა
მოლდოვის	მოლდოვ ის
გამრავლებისას	გამრავლ ებ ის ას
ქვირითს	ქვირით ს
ლუჩანო	ლუჩანო
ბაქარი	ბაქარ ი
საზოგადოებებს	საზოგადო ებ ებ ს
გვაგონებენ	გვაგონ ებ ენ
მოესმა	მო ესმ ა
პატარები	პატარ ებ ი
თამაშად	თამაშ ად
იტყვიან	იტყვ იან
ცინების	ცინ ებ ის
კოსოვოს	კოსოვო ს
გათხრები	გათხრ ებ ი
ანგარიშის	ანგარიშ ის
ზემოთხსენებული	ზემოთ ხსენებულ ი
განპირობებულია	გან პირობ ებულ ი ა
ოქტავის	ოქტავ ის
განსხვავებაა	განსხვავ ება ა
ნომერს	ნომერ ს
პროპორციულად	პროპორცი ულად
ჩაწერაზე	ჩაწერ ა ზე
ფაქტორია	ფაქტორ ი ა
მონახა	მო ნახ ა
ტრილოგიაში	ტრილოგი აშ ი
პეტროგრადში	პეტროგრად ში
ორფეოსი	ორფეოს ი
ცალკეული	ცალკე ული
დატოვება	დატოვ ება
გააძლიერეს	გა აძლიერ ეს
დიალოგები	დიალოგ ებ ი
ერთსაფეხურიანი	ერთ საფეხურ იანი
განმარტოვდა	განმარტოვ და
ფინალისტი	ფინალისტ ი
შეყვანილია	შეყვან ილ ი ა
ფაშისტურმა	ფაშისტ ურ მა
გააკრიტიკეს	გა აკრიტიკ ეს
დრაკულას	დრაკულ ას
კრებითი	კრებ ით ი
სადროშოს	სა დროშ ოს
ნავთობსადენი	ნავთობსადენ ი
საურონის	საურონ ის
ხანში	ხან ში
დასაკვირვებლად	და სა კვირვ ებ ლად
კურდღლებზე	კურდღლ ებ ზე
იპყრობს	იპყრობ ს
სტორთინგმა	სტორთინგ მა
შემოზღუდული	შემოზღუდულ ი
მაგნეტო	მაგნეტ ო
მეზობლები	მეზობლ ებ ი
პატიებას	პატი ებ ას
ტელევიზიამ	ტელევიზ ი ამ
სასტუმროები	სასტუმრ ო ებ ი
სერგეი	სერგე ი
ქმედითი	ქმედ ით ი
სტანდარტიზებული	სტანდარტ იზ ებულ ი
გრაფიკაში	გრაფიკ აშ ი
რექტორის	რექტორ ის
სპილოების	სპილო ებ ის
ბანკის	ბანკ ის
შემორჩენილია	შემორჩენილ ი ა
ნაზავი	ნაზავ ი
მეოთხედი	მეოთხედ ი
პატენტი	პატენტ ი
ორი	ორ ი
მანჩესტერში	მანჩესტერ ში
პერიოდის	პერიოდ ის
სრებრენიცის	სრებრენიც ის
ახალს	ახალ ს
პროვინციად	პროვინცი ად
მატარებლის	მატარებლ ის
ვიყო	ვ იყო
მაყურებელმა	მაყურებელ მა
გაუქმებული	გაუქმ ებულ ი
კოლაფსის	კოლაფსი ს
ნორმებს	ნორმ ებ ს
ბერული	ბერ ული
ჯეგერის	ჯეგერ ის
სადოქტორო	სა დოქტორ ო
გათლილი	გა თლილ ი
ნამცხვარი	ნამ ცხვარ ი
ჯარიდან	ჯარ ი დან
რევოლუციური	რევოლუცი ურ ი
შემწეობით	შემწე ობით
ცხოვრებასა	ცხოვრებ ასა
ქვევიდან	ქვევ ი დან
მოგზაურობამ	მოგზაურობ ამ
სანერწყვე	სა ნერწყვ ე
გარანტირებულია	გარანტირებული ა
გარსების	გარს ებ ის
კელტებს	კელტ ებ ს
ნებდება	ნებ დ ება
მფლობელები	მფლობელ ებ ი
საჩუქარს	სა ჩუქარ ს
პაველ	პაველ
მოსმენისას	მოსმენ ის ას
ქალიშვილს	ქალიშვილ ს
რაიონსა	რაიონ სა
ციკლოპს	ციკლოპ ს
მემკვიდრეობიდან	მემკვიდრეობ ი დან
ნიშნობა	ნიშნ ობა
სწრაფვას	სწრაფ ვას
ტილოზე	ტილო ზე
ტენორი	ტენ ო რი
ადმინისტრაცია	ადმინისტრაც ი ა
კომედია	კომედი ა
ტიტულია	ტიტულ ი ა
მზადყოფნას	მზადყოფნა ს
ძველები	ძველ ებ ი
წარწერები	წარწერ ებ ი
წოდებით	წოდებ ი თ
რელიგიისა	რელიგი ის ა
ფიშერი	ფიშერ ი
სამგლოვიარო	სა მგლოვიარ ო
ღვთისმშობელი	ღვთის მშობელ ი
კერიკმა	კერიკ მა
სერობა	სერ ობა
კონვექციური	კონვექცი ურ ი
ორსავე	ორ სავე
ზემოთაა	ზემოთ აა
ყურები	ყურ ებ ი
დაუბრუნებია	დაუბრუნ ებ ი ა
მეოთხეულ	მეოთხე ულ
კვარტეტი	კვარტეტ ი
გონებრივი	გონებრივ ი
ფელიქს	ფელიქს
პარკიდან	პარკ ი დან
ედუარდი	ედუარდ ი
კეთილშობილ	კეთილშობილ
თეთრით	თეთრ ი თ
პირობითად	პირობით ად
იურისდიქციის	იურისდიქც ი ის
ტყეებით	ტყე ებით
ჩემპიონობის	ჩემპიონობ ის
სხვებისაგან	სხვ ებ ის აგან
საკის	სა კ ის
მანქანას	მანქან ას
წიგნისა	წიგნ ის ა
სცადა	სცად ა
აცვია	აცვ ი ა
მოყვარე	მოყვარე
მოსულ	მოსულ
ყურადრებას	ყურადრ ებ ას
მონრეალში	მონრეალ ში
ვერე	ვერ ე
დოჟის	დოჟ ის
ქარიშხალში	ქარიშხალ შ ი
გამორთვა	გამ ორთვ ა
პერიოდებს	პერიოდ ებ ს
მეტრიდან	მეტრ ი დან
სრუტე	სრუტე
ნანგრევებს	ნანგრევ ებ ს
მიუღწევია	მიუ ღწევ ი ა
ქერცლებით	ქერცლ ებით
ჩამწერი	ჩამწერ ი
ნესტორ	ნესტორ
წამყვანია	წამყვან ი ა
აცლიან	ა ცლ იან
მიავლინეს	მიავლინ ეს
საკითხად	საკითხ ად
ფორთოხლის	ფორთოხლ ის
ერაყიდან	ერაყ ი დან
ჰასან	ჰასან
სკულპტურებს	სკულპტურ ებ ს
კანგალის	კანგალ ის
შმალკალდენის	შმალკალდენ ის
გასაოცარი	გა სა ოცარ ი
ხელმოწერილი	ხელმოწერ ილი
გასაკეთებლად	გა სა კეთ ებ ლად
თურქმანთა	თურქმან თა
აიომი	აიომ ი
ეპისტოლეთა	ეპისტოლე თა
მომხრედ	მომხრე დ
მწყობრიდან	მწყობრ ი დან
ზემასიური	ზე მასიურ ი
ფრესკა	ფრესკ ა
ჭკვიანი	ჭკვ იანი
განვითარდნენ	განვითარ დნენ
მტკიცედ	მტკიც ედ
ეცათ	ეც ათ
აჰუ	აჰ უ
ოდინი	ოდინ ი
სამეფომ	სა მეფო მ
ქცევის	ქცევ ის
მეშვეობითაც	მეშვეობით აც
დამხობას	დამხობ ას
გაგება	გაგ ება
გამოცემისთვის	გამოცემ ის თვის
იუდეველთა	იუდეველ თა
ისტორიულად	ისტორი ულად
მცხეთაში	მცხეთ აშ ი
პიქსელების	პიქსელ ებ ის
წარმატებასთან	წარმატებ ასთან
ფილის	ფილ ის
შემცვლელს	შემცვლელ ს
შუმერის	შუმერ ის
ადამიანით	ადამიან ი თ
მათემატიკური	მათემატიკ ურ ი
წყალსაცავი	წყალსაცავ ი
მებრძოლ	მებრძოლ
ეთანი	ეთან ი
კვანძები	კვანძ ებ ი
ლეგენდარულ	ლეგენდარულ
დაპატიმრებულ	დაპატიმრ ებულ
დოკუმენტებს	დოკუმენტ ებ ს
ზედაპირზე	ზედაპირ ზე
კოლონიზაციის	კოლონ იზაცი ის
მემკვიდრეები	მემკვიდრე ებ ი
პერსპექტიული	პერსპექტიულ ი
მშობელი	მშობელ ი
ბატონობდა	ბატონ ობდა
სახელობისაა	სა ხელობ ის ა ა
ძველების	ძველ ებ ის
მაქსიმ	მაქსიმ
წარმომადგენელთა	წარმო მადგე ნელ თა
თეოდორეს	თეოდორ ეს
სწორხაზოვანი	სწორხაზ ოვან ი
გამოავლინეს	გამოავლინ ეს
არქიტექტორად	არქიტექტორ ად
მოსკოველი	მოსკოვ ელი
თბილისს	თბილის ს
კომიკური	კომიკურ ი
ოქტავიანესთან	ოქტავიანე ს თან
ლექსში	ლექს ში
მაჰმადიან	მაჰმადიან
მნიშვნელოვნად	მნიშვნელოვნად
მესხეთი	მესხეთ ი
გეგმისა	გეგმ ის ა
სურნელება	სურნელ ება
სამოძრაო	სა მოძრაო
კირიბატის	კირ ი ბატ ის
ანადგურებენ	ანადგურ ებ ენ
მენეჯმენტი	მენეჯმენტ ი
ლაზიკაში	ლაზიკ აშ ი
ახალგორიდან	ახალგორ ი დან
ადამსმა	ადამს მა
სტივენსის	სტივენს ის
სუდანის	სუდან ის
ფილმებშიც	ფილმ ებ შიც
გაივლიდა	გაი ვლ ი და
გამოჩენილი	გამოჩენილ ი
მოჭედილი	მო ჭედ ილი
გაერთიანებულმა	გაერთიანებულ მა
შესწავლამ	შესწავლ ამ
გონება	გონ ება
ეთანხმებიან	ეთანხმ ებ იან
ხმელეთიდან	ხმელეთ ი დან
ჰიუ	ჰი უ
ნაკრძალს	ნაკრძალ ს
ხელი	ხელ ი
ბიჭვინთის	ბიჭვინთ ის
თარეში	თარეშ ი
უცნობ	უცნობ
უფიქრია	უ ფიქრ ი ა
ყოფენ	ყოფ ენ
ყრილობის	ყრილობ ის
მწერლებმა	მწერლ ებ მა
სინდისი	სინდის ი
მთარგმნელობითი	მთარგმნელ ობით ი
ქერქი	ქერქ ი
განას	განა ს
ხიდია	ხიდ ი ა
ყიზილბაშებმა	ყიზილბაშ ებ მა
გუნდია	გუნდ ი ა
გამოსასყიდად	გამო სა სყიდ ად
სანდოვალი	სა ნდოვალ ი
გაღიზიანების	გა ღიზიან ებ ის
სახე	სახე
ბავშვებმა	ბავშვ ებ მა
სცენას	სცენ ას
ჰენდელი	ჰენდელ ი
კოქსის	კოქს ის
სამხრეთ	სამხრეთ
აღწერილ	აღწერილ
ქვეყნიდან	ქვეყნ ი დან
თეზისები	თეზის ებ ი
კოლმეურნეობის	კოლმეურნე ობის
ნაყიდი	ნაყიდ ი
აზერბაიჯანულ	აზერბაიჯან ულ
ენისეის	ენისე ის
საქსონელი	სა ქსონ ელი
აფეთქების	აფეთქ ებ ის
სიონი	სიონ ი
მიესალმა	მიესალმ ა
გაზიარების	გაზიარ ებ ის
მოლა	მოლ ა
ჩონჩხის	ჩონჩხ ის
საუბარია	სა უბარ ი ა
ახალგაზრდობას	ახალგაზრდ ობ ას
პრობლემების	პრობლემ ებ ის
ლოგიკაში	ლოგიკ აშ ი
საუნჯე	სა უნჯ ე
ზომაც	ზომ აც
არასდროს	არასდრო ს
სათაყვანებელი	სა თაყვან ებელ ი
დალასის	დალას ის
დამთავრებულა	დამთავრ ებულა
ეჭვობდა	ეჭვ ობდა
რუნებს	რუნ ებ ს
რამდენად	რამდენ ად
ამაში	ამ აშ ი
იცავენ	იცავ ენ
საწყისი	სა წყის ი
ჩაწერა	ჩაწერ ა
ლიდერობით	ლიდერ ობით
მარგარიტას	მარგარიტ ას
მასტერსზე	მასტერს ზე
მოახლე	მო ახლ ე
მყინვარია	მყინვარ ი ა
სრულ	სრულ
გათამაშებული	გათამაშ ებულ ი
მიდგომამ	მიდგომ ამ
შუქურა	შუქ ურა
ამოიცნობს	ამო იცნობ ს
ათლეტური	ათლეტ ურ ი
დასდო	დასდ ო
წარმოებისას	წარმო ებ ის ას
კაკო	კაკ ო
ნეილონის	ნეილ ონ ის
მწვანეს	მწვან ეს
ქრისტეფორეს	ქრისტეფორე ს
სტილზე	სტილ ზე
ბრაუზერს	ბრაუზერ ს
სარდლის	სარდლ ის
სულებისგან	სულ ებ ის გან
ჟერარ	ჟერარ
სარგებლობა	სა რგებლ ობა
ვნება	ვნ ება
განსამტკიცებლად	გან სა მტკიც ებ ლად
გამა	გამა
აღებისა	აღ ებ ის ა
იმის	იმ ის
ელფერი	ელფერ ი
განიკურნა	განიკურნა
რუკაზე	რუკ ა ზე
ღონისძიებას	ღონისძი ებ ას
ორთაბრძოლა	ორთაბრძოლ ა
დედამიწის	დედამიწ ის
ჰქვია	ჰქვია
თერთმეტმეტრიანების	თერთმეტმეტრ იან ებ ის
ფასადი	ფასად ი
სიმაგრეს	სიმაგრ ეს
დაშვება	დაშვ ება
ფერმას	ფერმ ას
წვეთი	წვეთ ი
დაეხია	და ეხ ი ა
ყინულით	ყინულ ი თ
მორალის	მორალ ის
ანასტასიას	ანასტასი ას
ბატონიშვილი	ბატონიშვილ ი
არმიიდან	არმი ი დან
ქვების	ქვ ებ ის
ლესოთოში	ლესოთ ო ში
პროდიუსერია	პროდიუსერ ი ა
სტრატეგია	სტრატეგ ი ა
კავშირების	კავშირ ებ ის
საბიუჯეტო	სა ბიუჯეტ ო
ნახშირბადის	ნახშირბად ის
ორთა	ორ თა
მეტროს	მეტრ ოს
დაეფარა	დაე ფარ ა
თვითმკვლელობამდე	თვითმკვლელობ ამდე
სადგურში	სადგურ ში
ჰქვიათ	ჰქვია თ
მწკრივი	მწკრივ ი
შეთქმულები	შეთქმულ ებ ი
მეორეა	მეორე ა
აბასთუმნის	აბასთუმ ნ ის
ფსკერი	ფსკერ ი
ხელნაწერებს	ხელნაწერ ებ ს
ლაურა	ლაურ ა
სპორტს	სპორტ ს
სმოლენსკის	სმოლენსკ ის
მატებასთან	მატ ებ ასთან
ჯვარცმის	ჯვარცმ ის
კილიმანჯარო	კილიმანჯარო
სხივები	სხივ ებ ი
წინამძღოლი	წინამძღოლ ი
ქვეყნებისათვის	ქვეყნ ებ ის ათვის
მარკუს	მარკ უს
სისხლისსამართლებრივი	სისხლის სამართლ ებრივ ი
მონასტრების	მონასტრ ებ ის
ძუ	ძუ
მიმდინარეობაში	მიმდინარეობ აშ ი
ენერგიაზე	ენერგი ა ზე
დუეტმა	დუეტ მა
რიცხვი	რიცხვ ი
ტრაქტატს	ტრაქტატ ს
მონაწილეობის	მონაწილეობ ის
ფირალები	ფირალ ებ ი
გავრცელდნენ	გავრცელ დნენ
განკარგულება	განკარგულ ება
გუნდისგან	გუნდ ის გან
გაერთიანებულ	გაერთიანებულ
დაოჯახდა	და ოჯახ და
კაკაბაძის	კაკაბაძ ის
მიუსაჯა	მიუსაჯ ა
საგრაფოები	სა გრაფო ებ ი
ითარგმნოს	ითარგმნ ოს
შამქორის	შამქორ ის
რაინდთა	რაინდ თა
კოდექსები	კოდექს ებ ი
რწმენას	რწმენ ას
სჭარბობს	ს ჭარბ ობს
დაამონტაჟა	დაა მონტაჟ ა
ქსელებს	ქსელ ებ ს
ჩოგბურთელი	ჩოგბურთ ელი
წევრით	წევრ ი თ
შვილთა	შვილთ ა
ესპანურის	ესპანურ ის
ლითონისა	ლითონ ის ა
ქიქოძე	ქიქოძ ე
მეომრით	მეომრ ი თ
დაკითხვა	და კითხვ ა
ლიკვიდირებულ	ლიკვიდირებულ
რომლებშიც	რომლებ შიც
შვედები	შვედ ებ ი
იავური	იავ ურ ი
დაემსგავსა	დაე მსგავს ა
სარკმელს	სარკმელ ს
მიესალმებოდა	მიესალმ ებ ო და
მიუძღოდა	მი უძღ ოდა
თანამიმდევრული	თანა მიმდევრ ული
მაისურს	მაისურ ს
ნომრებს	ნომრ ებ ს
ერაყელი	ერაყ ელი
კეჩუას	კეჩუ ას
განასახიერებდა	განასახიერ ებ და
მარილის	მარილ ის
ოქრომჭედლობის	ოქრომჭედლობ ის
თევზს	თევზ ს
დროსვე	დრო სვე
შენთვის	შენ თვის
დანარჩენები	დანარჩენ ებ ი
შესაჩერებლად	შესა ჩერ ებ ლად
დოჰერტიმ	დოჰერტი მ
მოჰკვეთეს	მო ჰკვეთ ეს
წაყენებული	წაყენ ებულ ი
ჯდება	ჯ დ ება
ჰუსერლი	ჰუსერ ლ ი
ყურანში	ყურან ში
ხარჭა	ხარჭ ა
კონქის	კონქ ის
გამოსახულნი	გამოსახულ ნი
ჯანმრთელ	ჯანმრთელ
ხორციელდება	ხორციელ დ ება
მოელიან	მოელ იან
ორმაგ	ორმაგ
შტაბები	შტაბ ებ ი
შეჯვარებით	შეჯვარ ებით
უბანი	უბან ი
მიხეილი	მიხეილ ი
გამომუშავება	გამომუშავ ება
ნაწილის	ნაწილ ის
იოსებმა	იოს ებ მა
ქსოვილები	ქსოვილ ებ ი
გარშემოსავლელის	გარშემოსავლელ ის
მისკენ	მ ის კენ
მოჭრილ	მოჭრილ
გარსია	გარს ი ა
ეპისკოპოსობა	ეპისკოპოს ობა
შეგვხვდა	შე გვხვდ ა
ცაგარელი	ცაგარელ ი
შიოს	ში ოს
დათრგუნვა	და თრგუნ ვა
კერუაკი	კერუაკ ი
ბარიუმის	ბარ ი უმ ის
რუანდას	რუანდ ას
სპეციალობის	სპეციალ ობის
შეფასებას	შეფას ებ ას
აჩერებენ	აჩერ ებ ენ
ფაშის	ფაშ ის
მისიით	მისი ი თ
ოხერო	ოხერ ო
კაშხლის	კაშხლ ის
ენაა	ენ აა
თორინ	თორინ
მიწის	მიწ ის
მტრები	მტრ ებ ი
ჰეროდეს	ჰეროდე ს
გამოფენაში	გამოფენ აშ ი
ინსტინქტი	ინსტინქტ ი
დაბადებისთანავე	დაბადებ ის თანავე
პარალელურია	პარალელ ურია
ჯოხით	ჯოხ ი თ
კონა	კონ ა
ობობას	ობ ობ ას
იგულისხმებოდეს	იგულისხმ ებ ოდეს
უბეში	უბე ში
ავღანეთში	ავღანეთ ში
ფესტივალების	ფესტივალ ებ ის
ვარშავის	ვარშავ ის
დისკთან	დისკ თან
წლებია	წლ ებ ი ა
ბალადა	ბალად ა
თავდასხმის	თავდასხმ ის
მიართვა	მიართვ ა
სათავეებთან	სათავე ებ თან
ქარხნების	ქარხნ ებ ის
მომატებული	მომატ ებულ ი
სამეფოთა	სა მეფო თა
იხილოს	იხილ ოს
შეჯიბრს	შეჯიბრ ს
ლეიბლის	ლეიბლ ის
მონღოლი	მონღოლ ი
თემურმა	თემ ურ მა
აღწევდეს	აღწევ დეს
ღირებულებები	ღირებულ ებ ებ ი
გუნდს	გუნდ ს
ჩვენს	ჩვენ ს
ამაშუკელი	ა მაშუკ ელი
გებრიელის	გებრიელ ის
მოისპო	მოი სპ ო
აღდგომის	აღდგომ ის
აწყობს	აწყობ ს
ღალატობდა	ღალატ ობდა
ჰეგემონიის	ჰეგემონ ი ის
რაიან	რა იან
წინაპრები	წინაპრ ებ ი
დადგენილი	დადგენილ ი
ოლდ	ოლ დ
უპილოტო	უ პილოტ ო
ბელერიანდის	ბელერიანდ ის
ლენტი	ლენტ ი
ჰეილი	ჰე ილი
კამიუს	კამიუ ს
ახორციელებდნენ	ახორციელ ებ დნენ
წიგნებია	წიგნ ებ ი ა
დატოვების	დატოვ ებ ის
საგზური	საგზურ ი
ქრომოსომა	ქრომოსომ ა
დასახელებულ	დასახელ ებულ
დაუბრკოლებლად	დაუბრკოლ ებ ლად
დაისაკუთრა	დაი საკუთრ ა
აზნაური	აზნაურ ი
ეწოდება	ეწოდ ება
სამცხე	სამცხ ე
გამოამწყვდია	გამო ამწყვდი ა
წარმოადგენდეს	წარმო ადგენ დეს
სპარტის	სპარტ ის
ანატომიური	ანატომ იურ ი
გააბა	გა აბ ა
დასაჯა	დასაჯ ა
მოხალისედ	მოხალისე დ
მოუწოდებდა	მოუწოდ ებ და
საადგილმამულო	სა ადგილ მამულ ო
ტონგას	ტონგ ას
ავგუსტ	ავგუსტ
სფეროს	სფერო ს
შენარჩუნებაზე	შენარჩუნ ება ზე
ტოლ	ტოლ
გულუბრყვილო	გულუბრყვილ ო
კორპორაციაში	კორპორაცი აშ ი
მაქვს	მა ქვ ს
გუნდების	გუნდ ებ ის
ჰოლმზის	ჰოლმზ ის
განმარტების	განმარტ ებ ის
გან	გან
დაეტოვა	დაეტოვ ა
თამაშით	თამაშ ი თ
ანსამბლის	ანსამბლ ის
ბილის	ბილ ის
სასაცილო	სა საცილ ო
განყოფილებად	განყოფილ ება დ
ენისგან	ენ ის გან
გამოხატულება	გამოხატულ ება
გაცნობიერებული	გა ცნობიერ ებულ ი
გადაადგილებით	გადაადგილ ებით
ოსმალეთისათვის	ოსმალეთ ის ათვის
ლიბერალ	ლიბერალ
კია	კი ა
კოსტიუმების	კოსტიუმ ებ ის
პლატონური	პლატონ ურ ი
ბულ	ბულ
ავთანდილ	ავთანდ ილ
დარგები	დარგ ებ ი
დასაქმებას	დასაქმ ებ ას
გადახრილი	გადახრ ილი
გაეფორმებინა	გაე ფორმ ებინა
პალატა	პალატ ა
პრესა	პრეს ა
შემოსავალმა	შემოსავალ მა
ინტეგრალურ	ინტეგრ ალურ
ყოფის	ყოფ ის
მიიჩნეოდნენ	მიიჩნე ო დნენ
დავტოვეთ	დავ ტოვ ეთ
აიაქსში	აიაქს ში
აღნაგობის	აღნაგ ობის
კონცენტრაცია	კონცენტრაცი ა
ასაკის	ასაკ ის
განდგომის	განდგომ ის
სეკულარული	სე კულარ ული
საპროექტო	სა პროექტ ო
ასასინების	ა სა სინ ებ ის
მყინვარებს	მყინვარ ებ ს
თვიური	თვ იურ ი
ღებში	ღებ ში
განამტკიცებს	განამტკიც ებ ს
ბზარი	ბზარ ი
რადიაციული	რადიაცი ული
ძუძუმწოვართა	ძუძუმწო ვარ თა
გაგრიდან	გაგრ ი დან
აიძულებს	აიძულ ებ ს
ინდური	ინდურ ი
კოდის	კოდ ის
მართმადიდებელი	მართმადიდ ებელ ი
ქალაქთა	ქალაქ თა
შეწირვა	შე წირვ ა
შვედურ	შვედ ურ
ტრანსპორტში	ტრანსპორტ ში
ჩარტებში	ჩარტ ებ შ ი
მაღაზიის	მაღაზი ის
დაფა	და ფა
ელექტრონულ	ელექტრონ ულ
მოიპოვა	მოიპოვ ა
გამოჰქონდათ	გამო ჰქონდათ
შეღრმავებით	შეღრმავ ებით
დევნიდა	დევნ ი და
ზემფირას	ზემფირა ს
ყრილობას	ყრილობ ას
მუდმივმოქმედი	მუდმივ მოქმედ ი
კვლევათა	კვლევ ათა
გამოსულა	გამოსულ ა
მონგო	მონგ ო
მაღალტემპერატურული	მაღალ ტემპერატურ ული
ლაზერულ	ლაზერ ულ
აღქმას	აღქმ ას
აყენებდა	აყენ ებ და
ლუკულუსის	ლუკულუს ის
პროტესტანტები	პროტესტანტ ებ ი
სამაჯურები	სა მაჯურ ებ ი
სეგუნდა	სე გუნდ ა
