ბათუმში	ბათუმ ში
ჰანს	ჰან ს
გაბრიელა	გაბრიელ ა
რივენდელში	რივენდ ელში
შეთანხმებით	შე თანხმ ებით
გამოსადეგია	გამოსადეგი ა
იტყვის	იტყვ ის
აგებულებაში	აგებულ ება ში
შრეები	შრე ებ ი
წირთხლის	წირთხლ ის
სპეციალისტები	სპეციალისტ ებ ი
წვერით	წვერ ით
ნარევი	ნარევ ი
სამკაული	სა მკაულ ი
დაბადებასთან	დაბადებ ასთან
მალტაში	მალტ აშ ი
მიჰყავს	მიჰყავ ს
ოცი	ოც ი
ვულკანი	ვულკან ი
მეტყველი	მეტყველ ი
ლაშქრობის	ლაშქრ ობ ის
რობენი	რობენ ი
შესაპყრობად	შესა პყრობ ად
შედარების	შედარ ებ ის
ბირთვს	ბირთვ ს
მატყლით	მატყლ ით
განსხვავდებოდეს	განსხვავდ ებ ოდეს
ნიუტონი	ნიუტონ ი
პერიმ	პერ იმ
ტანსაცმელს	ტანსაცმ ელს
საიუბილეო	სა იუბილე ო
გადადგომას	გადადგომ ას
კოლუმბია	კოლუმბი ა
სანაპიროებს	სა ნაპირო ებ ს
ჰორნი	ჰორნ ი
მხარეების	მხარე ებ ის
ინგლისურად	ინგლისურ ად
მღრღნელი	მღრღნელ ი
დადგენილებით	დადგენილ ებით
კენედიმ	კენედ იმ
სალონის	სალონ ის
ზიმბაბვეს	ზიმბაბვე ს
სისტემებზე	სისტემ ებ ზე
მეთაურებმა	მეთაურ ებ მა
სათავეს	სა თავ ეს
სიახლეს	სიახლე ს
მანუჩარს	მანუჩარ ს
გამოვლინებას	გამოვლინ ება ს
კარმენ	კარმენ
ბენფიკას	ბენფიკ ას
სიმტკიცე	სიმტკიც ე
გვარსა	გვარ სა
ჩამებარებინა	ჩა მებარ ებ ინა
კრიზის	კრიზის
მაგნეტიტის	მაგნეტ იტ ის
დადაბლებული	დადაბლებულ ი
დაპირისპირებას	დაპირისპირებ ას
კანონიკალის	კანონიკ ალ ის
გამოცემას	გამოცემ ას
ხომალდიდან	ხომალდ იდან
ჰიუსტონის	ჰიუსტონ ის
ბრილიანტი	ბრილიანტი
მნახველებს	მნახველ ებ ს
შავკანიანი	შავკანიან ი
ციცერონის	ციცერონ ის
ცალი	ცალ ი
რევი	რევ ი
ლამაზმანი	ლამაზ მან ი
ბურჟუაზია	ბურჟუაზი ა
გასახდელში	გა სახდელ ში
სიმაღლეს	სიმაღლე ს
გადაიტანს	გადაიტან ს
მახსოვს	მ ახსოვ ს
კორპორატიულ	კორპორატიულ
ძელით	ძელ ით
ეცხოვრა	ეცხოვრ ა
ებრძოლა	ებრძოლ ა
ნახევრად	ნახევრ ად
სამუელ	სამ უელ
წიგნისაგან	წიგნ ის აგან
სამფლობელოებს	სა მფლობელო ებ ს
ასლანი	ასლ ან ი
მაკდონალდი	მაკდონალდ ი
იავაზე	იავ აზე
სფეროების	სფერო ებ ის
გადახურვის	გადახურვ ის
კამპ	კამ პ
ვუკ	ვუკ
ტექსტია	ტექსტ ი ა
უყვართ	უყვარ თ
მწვერვალია	მწვერვალ ი ა
ლონდონიდან	ლონდონ იდან
ფორმანის	ფორმ ან ის
გაყიდვებმა	გაყიდვ ებ მა
მდგომარეობამ	მდგომარეობ ამ
ბრბო	ბრბ ო
წყალმარჩხ	წყალმარჩხ
აღიქვამს	აღიქვამ ს
განახლებულა	განახლ ებულა
აჯანყებები	აჯანყებ ებ ი
გურიისა	გური ი სა
ვალენსიაში	ვალენსი აშ ი
ბიოსფერულ	ბიოსფერულ
ფრანჩესკო	ფრანჩეს კო
ისა	ი სა
კოსმიური	კოსმიურ ი
ითხოვდა	ითხოვ და
აზერბაიჯანი	აზერბაიჯან ი
კოლმეურნეობა	კოლმეურნე ობა
ფერს	ფერ ს
ნაცისტები	ნაცისტ ებ ი
გაიგივებულია	გა იგივ ებულია
მარშრუტი	მარშრუტ ი
ხასიათიდან	ხასიათ იდან
არქიტრავული	არქიტრავ ული
ღირებულებათა	ღირებულ ება თა
დაკვირვების	დაკვირვებ ის
სიკვდილიდან	სიკვდილ იდან
გარემომ	გარემო მ
გადავარდა	გადა ვარდ ა
ელბის	ელბ ის
დეკემბერს	დეკემბერ ს
ნაკრებშიც	ნაკრებ შიც
ლოდებით	ლოდ ებით
რუბლი	რუბლი
მონღოლებთან	მონღოლ ებ თან
გამსჭვალულია	გამსჭვალულ ი ა
დამალვის	დამალვ ის
პარკებსა	პარკ ებ სა
შეჯვარების	შეჯვარ ებ ის
რაზდანის	რაზდან ის
ალაფი	ალაფ ი
იკვრებოდა	იკვრ ებ ო და
იდეალები	იდეალ ებ ი
ფილიალი	ფილიალ ი
ქვებისგან	ქვ ებ ის გან
დაარწმუნოს	დაარწმუნ ო ს
აშენდა	აშენ და
კლასზე	კლას ზე
სავანებში	სავან ებ ში
მერცხალი	მერცხალ ი
საბერძნეთისა	სა ბერძნეთ ი სა
შვილებისათვის	შვილ ებ ის ათვის
ტყის	ტყ ის
კლასამდე	კლას ამდე
სალამური	სა ლამურ ი
დაღუპულების	დაღუპულ ებ ის
მინდა	მინდ ა
ხიდიდან	ხიდ იდან
აღადგინა	აღადგინ ა
მედიცინა	მედიცინ ა
ქრისტეშობამდე	ქრისტე შობამდე
ბარათი	ბარათ ი
ბერძნები	ბერძნ ებ ი
გაკრიტიკებული	გა კრიტიკ ებულ ი
ურჩევდა	ურჩევ და
ქარტიის	ქარტი ის
მგზავრებისთვის	მგზავრ ებ ის თვის
აფშერონის	აფშერ ონ ის
უკუაქცია	უკუაქცი ა
მაგრები	მაგრ ებ ი
დაფარვას	და ფარვ ას
ტაქსები	ტაქს ებ ი
ფესვის	ფესვ ის
მარა	მარ ა
სარგებელს	სარგებელ ს
მშვენიერებით	მშვენიერ ებით
ჩემდა	ჩემ და
ინოუ	ინოუ
მტაცებლების	მტაცებლ ებ ის
მილიონზე	მილიონ ზე
ზედმეტსახელი	ზედმეტსახელ ი
მოსწორებულია	მოსწორ ებულია
მოვლილი	მოვლ ილი
ფლანდრიის	ფლანდრი ის
დაცურავენ	და ცურავ ენ
წვიმისა	წვიმ ი სა
ტანკზე	ტანკ ზე
კრიმინალი	კრიმინალ ი
სოციალურმა	სოციალ ურმა
მგზავრს	მგზავრ ს
დეპოზიტების	დეპოზიტ ებ ის
ავტორიტეტს	ავტორიტეტ ს
გახადეს	გახად ეს
დებაილეს	დებაილ ეს
სამხრეთისა	სამხრეთ ი სა
მაღაროები	მაღარო ებ ი
შევარდნაძემ	შევარდნაძ ემ
მდგარმა	მდგარ მა
მეცადინეობა	მეცადინე ობა
უცვლის	უცვლ ის
ლიბანელი	ლიბან ელ ი
იჭიმება	იჭიმ ება
ჩილემ	ჩილ ემ
გამოეცხადა	გამოეცხად ა
ზომით	ზომ ით
კინოთეატრები	კინოთეატრ ებ ი
ზურგი	ზურგ ი
ჩამოგდება	ჩამოგდ ება
კედლებშია	კედლებ შია
კავკასიის	კავკასი ის
განსაცდელში	განსაცდელ ში
დუგლას	დუგლას
დააბრუნეს	და აბრუნ ეს
ბილეთები	ბილეთ ებ ი
მეთვალყურეობით	მეთვალყურე ობით
საყვირები	სა ყვირ ებ ი
სხდომების	სხდომ ებ ის
თევზის	თევზ ის
ვასილ	ვასილ
შფოთვა	შფოთ ვა
ფაშიზმის	ფაშ იზმ ის
ბორდოს	ბორდ ო ს
მძლავრია	მძლავრ ი ა
იწოდება	იწოდ ება
ინგლისელმა	ინგლისელ მა
მოთხრობა	მოთხრობ ა
სარისკო	სა რისკ ო
გასცემდა	გა სცემ და
საუკუნეებამდე	სა უკუნე ება მდე
გადმოიღეს	გადმოიღ ეს
ვერსიამ	ვერსი ამ
ამაყობს	ამაყ ობს
დინება	დინებ ა
ეტიმოლოგიური	ეტიმოლოგი ურ ი
ტრუმენ	ტრუმენ
ნაგებობებით	ნაგებობ ებით
სარას	სა რ ას
სასიცოცხლო	სა სიცოცხლ ო
ქვეჯგუფად	ქვეჯგუფ ად
პალადიუმი	პალად იუმ ი
მიკროსკოპული	მიკროსკოპ ული
ნელისთან	ნელი სთან
სააღმშენებლო	სა აღმშენებლო
ღია	ღ ი ა
ზეციურ	ზეც იურ
შრომებმა	შრომ ებ მა
დასწრება	დასწრ ება
ლეგენდების	ლეგენდ ებ ის
მორისონი	მორისონ ი
ქალკედონის	ქალკედ ონ ის
შეტევითი	შეტევ ითი
დათმობებზე	დათმობ ებ ზე
სიმეტრიულად	სიმეტრი ულად
ხეობიდან	ხეობ იდან
უახლოვდება	უახლოვდ ება
ფოტოგრაფმა	ფოტოგრაფ მა
გეი	გე ი
გასწიეს	გასწი ეს
ჩვეულებრისამებრ	ჩვეულებრ ის ამებრ
მარაბდის	მარაბდ ის
ფსკერზე	ფსკერ ზე
ოქრომკედით	ოქრომკედ ით
გაგზავნის	გაგზავნ ის
შენელება	შენელ ება
ჩვეულებები	ჩვეულ ებ ებ ი
ტუნდრა	ტუნდრ ა
ორგანიზაციის	ორგანიზაცი ის
პატრიარქს	პატრიარქ ს
გასვლაზე	გასვლ აზე
ჯვაროსნები	ჯვაროსნ ებ ი
საბჭოურ	საბჭო ურ
განზრახვით	განზრახვ ით
რელიგიისადმი	რელიგი ის ად მი
განაგებენ	განაგ ებ ენ
ხელობას	ხელ ობა ს
ნორვ	ნორვ
რუსთავისა	რუსთავ ი სა
ჩამკეტების	ჩამკეტ ებ ის
დააჩქარა	და აჩქარ ა
მივიღეთ	მივიღ ეთ
ორგანიზებისათვის	ორგანიზ ებ ის ათვის
გარკვევა	გარკვევ ა
ვარსკვლავთკარიბჭე	ვარსკვლავთ კარიბჭე
გულგატეხილი	გულ გატეხ ილი
მეცნიერთა	მეცნიერ თა
იყოფა	იყოფ ა
ნოტიოა	ნოტი ო ა
სავარჯიშო	სა ვარჯიშ ო
ოფიცრებს	ოფიცრ ებ ს
გადმოსული	გადმო სულ ი
საქონელის	საქონელ ის
სახელფასო	სა ხელფას ო
ფინანსების	ფინანს ებ ის
ბრწყინავდა	ბრწყინ ავდა
ჩარლზს	ჩარლზ ს
დაუსახლებელია	დაუსახლ ებელია
ტანია	ტან ი ა
დამარცხებას	დამარცხ ება ს
ნაკლებობას	ნაკლებ ობა ს
ჯირკვლების	ჯირკვლ ებ ის
აღმატებული	აღმატ ებულ ი
ეპოქაში	ეპოქ აშ ი
საქმრო	სა ქმრ ო
ნელსონი	ნელსონ ი
მხედრებს	მხედრ ებ ს
ლომბარდის	ლომბარდ ის
შენახვას	შენახვ ას
გამოშვებული	გამოშვ ებულ ი
ჰესი	ჰეს ი
პელემ	პელე მ
რითიც	რითი ც
გავიარო	გავიარ ო
შეეჯახნენ	შე ეჯახ ნენ
გლობალმედ	გლობალ მედ
ტერასებზე	ტერას ებ ზე
ომანის	ომ ან ის
ორგაზმი	ორგაზმ ი
უნებლიეთ	უნებლიე თ
ეკლესიამ	ეკლესი ამ
ინფორმაციულ	ინფორმაცი ულ
მოსვლია	მოსვლ ი ა
ჰამასის	ჰამას ის
საუბარს	საუბარ ს
ენქიდუ	ენქიდუ
დევიდის	დევიდ ის
უარს	უარ ს
ჰადესში	ჰადეს ში
დახურულია	დახურ ულია
ნოველაზე	ნოველ აზე
თანამემამულეების	თან ამემამულე ებ ის
თოჯინები	თოჯინ ებ ი
დაასხა	დაასხ ა
აიეტმა	აიეტ მა
ინფორმაციის	ინფორმაცი ის
მარზპანი	მარზპან ი
განსაკუთრებულ	განსაკუთრებულ
ერთდროულად	ერთდრო ულად
პოსპოლიტა	პოსპოლიტა
იღუმენის	იღუმენ ის
რკინიგზით	რკინიგზ ით
ბმული	ბმ ული
სუსის	სუს ის
დამსახურებულად	დამსახურ ებულად
თვალის	თვალ ის
იაფ	იაფ
გვაცნობს	გვ აცნობ ს
საწყალი	სა წყალ ი
ტერიტორიასაც	ტერიტორი ასაც
ტრაგიკულად	ტრაგიკულ ად
იგლესიასმა	იგლესიას მა
მიწათა	მიწ ათა
ეპისტოლეები	ეპისტოლ ე ებ ი
ესტონეთს	ესტონეთ ს
მემკვიდრული	მემკვიდრ ული
ძირითადმა	ძირითად მა
გაფართოებას	გაფართო ება ს
უხილავია	უხილავ ი ა
სამფლობელოს	სა მფლობელ ო ს
ტაძარზე	ტაძარ ზე
სურათით	სურათ ით
კიდებდნენ	კიდ ებ დნენ
მედალს	მედალ ს
მოჩუქურთმებული	მო ჩუქურთმ ებულ ი
აღრიცხული	აღრიცხულ ი
უპყრია	უ პყრ ი ა
ეკუთვნოდნენ	ეკუთვნოდ ნენ
გაეძევებინათ	გაე ძევ ებ ინათ
მატრონა	მატრონ ა
ორგანიზმებში	ორგანიზმ ებ ში
ნაბიჯს	ნაბიჯ ს
ახალია	ახალ ი ა
იაპონელებს	იაპონელ ებ ს
დირკ	დირ კ
მოსწავლეების	მოსწავლე ებ ის
ტელეარხი	ტელეარხ ი
ათონის	ათონ ის
სისხლში	სისხლ ში
დასაქმება	დასაქმ ება
ეტრუსკული	ეტრუსკ ული
ფლოიდი	ფლოიდ ი
მონოგრაფიის	მონოგრაფი ის
ლიპარტიანი	ლიპარტ იანი
ხელახლა	ხელ ახლ ა
რეკომენდაციას	რეკომენდაც ი ას
წარმოქმნა	წარმოქმნ ა
წერტილის	წერტილ ის
გაგიჟებულია	გა გიჟ ებულია
დაიჭირა	დაიჭირ ა
ვინცხები	ვინცხ ებ ი
იანვრიდან	იანვრ იდან
გამოცდის	გამოცდ ის
უბრუნდება	უბრუნ დ ება
კლუბები	კლუბ ებ ი
წინათ	წინ ათ
თემურის	თემურ ის
შეკავებას	შეკავ ება ს
სიუჟეტები	სიუჟეტ ებ ი
გამომც	გა მომც
ნაწილადაა	ნაწილ ადაა
წინაპარია	წინაპარ ი ა
ჰყვარებია	ჰყვარ ებ ია
ბოლშევიკები	ბოლშევიკ ებ ი
ბელად	ბელად
თევზებს	თევზ ებ ს
აყენებენ	აყენ ებ ენ
გაზსადენის	გაზსადენ ის
ლარს	ლარ ს
დააღწიოს	და აღწი ო ს
თანადამფუძნებელი	თანა დამფუძნებელ ი
რსდმპ	რსდმ პ
ქორწინებისას	ქორწინ ებ ის ას
სპექტრის	სპექტრ ის
ამაყი	ამაყ ი
სამფეროვანი	სამფერ ოვან ი
ტარიელის	ტარიელ ის
წარმატებებს	წარმატებ ებ ს
მცენარედ	მცენარე დ
კობი	კობი
რეკორდი	რეკორდ ი
გაშლილია	გაშლილ ი ა
მოსახლეობას	მოსახლეობ ას
დახრილობის	დახრილ ობ ის
ფიბი	ფიბ ი
ლესელიძე	ლესელიძ ე
მუხლისაგან	მუხლ ის აგან
ისტორიკოსის	ისტორიკოს ის
მხატვრობაში	მხატვრ ობა ში
ჩატარების	ჩატარ ებ ის
ჩავთვალოთ	ჩავ თვალ ოთ
წვავს	წვავ ს
მხირდან	მხირ დან
ადმინისტრირების	ადმინისტრირ ებ ის
კრების	კრ ებ ის
მარკიზ	მარკიზ
შოტლანდია	შოტლანდი ა
გადაიწერა	გადა იწერ ა
ქიმია	ქიმი ა
ჯანსაღი	ჯანსაღ ი
ბატონყმური	ბატონყმ ურ ი
პროკურორს	პროკურორ ს
ეუთოს	ეუთ ო ს
აღმზრდელი	აღმზრდელ ი
ცვეტაევა	ცვეტა ევა
მიღებამდე	მიღებ ამდე
ნადირის	ნადირ ის
თაყვანისცემით	თაყვანისცემ ით
სთხოვა	სთხოვ ა
შტო	შტ ო
დაიგეგმა	დაი გეგმ ა
კაპიტალი	კაპიტალ ი
ემთხვეოდა	ემთხვ ეოდა
რწყავს	რწყავ ს
გაიტანა	გაიტან ა
გოლჯის	გოლჯ ის
სცემდა	სცემ და
გოგია	გოგ ი ა
შეიწოვება	შეიწოვ ება
ძუკუ	ძუკუ
დავწერე	დავ წერ ე
ზაპა	ზაპ ა
დაირღვა	და ირღვ ა
ყვარლის	ყვარ ლის
ადარებდნენ	ადარ ებ დნენ
საპატამ	სა პატ ამ
დაქსაქსული	და ქსაქს ული
საგრაფოს	სა გრაფ ო ს
დათვების	დათვ ებ ის
ინდიური	ინდ იურ ი
შუაზე	შუა ზე
კარავაჯოს	კარავაჯ ო ს
სციპიონი	სციპიონ ი
ამისულაშვილი	ა მისულ ა შვილი
რეაქტიული	რეაქტ ი ულ ი
გნეუს	გნეუ ს
გოგუაძე	გოგუ აძე
პოსტები	პოსტ ებ ი
ეშერის	ეშერ ის
დასალევად	და სა ლევ ად
საბუთების	საბუთ ებ ის
დაიწყებდნენ	დაიწყ ებ დნენ
აღთქმა	აღთქმ ა
ვიკა	ვიკ ა
ღირსეულად	ღირსეულ ად
უწესო	უ წეს ო
აშინებენ	ა შინ ებ ენ
ვინსენტ	ვინსენტ
ფოკუსი	ფოკუს ი
მგრძნობიარე	მგრძნობიარე
გაერიდა	გა ერიდ ა
აპარატურა	აპარატურ ა
ხმარობენ	ხმარ ობენ
თანატოლებთან	თან ატოლ ებ თან
შეძენილ	შეძენ ილ
გამოცემით	გამოცემ ით
ცხენი	ცხენ ი
მტერთა	მტერ თა
სანჩეს	სანჩეს
დასამარცხებლად	და სა მარცხ ებ ლად
წიგნები	წიგნ ებ ი
რეინჯერსი	რეინჯერს ი
მიშლის	მი შლ ის
აბაშიძე	აბაშიძ ე
კონსტიტუციაში	კონსტიტუცი აშ ი
ნინომ	ნინ ომ
ამბებთან	ამბ ებ თან
ჩინელმა	ჩინელ მა
ცკ	ცკ
ხმლით	ხმლ ით
ილ	ილ
ჰაგენი	ჰაგენ ი
ორენოვანი	ორ ენოვან ი
მარმარილოს	მარმარილ ო ს
სტილის	სტილ ის
ძრავებს	ძრავ ებ ს
პარტიასთან	პარტი ასთან
დეტალებს	დეტალ ებ ს
დიატომიტის	დია ტომ იტ ის
ღონისძიებებში	ღონისძი ებ ებ ში
ვაზარის	ვაზ არის
საზაფხულო	სა ზაფხულ ო
პროცესებს	პროცეს ებ ს
პტოლემე	პტოლემე
გამოცვლა	გამო ცვლ ა
ანასტასიო	ანასტას ი ო
სვამენ	სვამ ენ
დააკავშირა	და ა კავშირ ა
სიგრძემ	სიგრძე მ
შესრულებისათვის	შესრულ ებ ის ათვის
პენსილვანია	პენსილვანი ა
ეგვიპტიდან	ეგვიპტ იდან
მტკივნეულ	მტკივნეულ
დაპირისპირებები	დაპირისპირებ ებ ი
დროებაში	დრო ება ში
მანქანებით	მანქან ებით
მიზანში	მიზან ში
მცველის	მცველ ის
ფირფიტაზე	ფირფიტ აზე
მოტყუება	მოტყუ ება
მთავარმა	მთავარ მა
მეთაურიც	მეთაურ იც
თხზულებებში	თხზულ ებ ებ ში
იმშობიარა	ი მშობიარ ა
განათების	განათ ებ ის
სასიძოს	სა სიძ ო ს
ალექსანდრიის	ალექსანდრ ი ის
შეიმუშავეს	შეიმუშავ ეს
ბიჭო	ბიჭ ო
იმუშავა	იმუშავ ა
ქვენიფნეველი	ქვენიფნევ ელ ი
პირისპირ	პირისპირ
აღუთქვეს	აღუთქვ ეს
ტრაპეზი	ტრაპეზ ი
სივრცეების	სივრცე ებ ის
დაბლობებია	დაბლობ ებ ია
მოქალაქემ	მოქალაქე მ
ნიშნებით	ნიშნ ებით
პერონი	პერონ ი
სანაცვლოდ	სა ნაცვლ ოდ
ჩანგის	ჩანგ ის
სერვისი	სერვის ი
გერმანულის	გერმანულ ის
მსხვერპლი	მსხვერპლ ი
წარმოშობის	წარმო შობ ის
განვითარებად	განვითარ ებ ად
კირქვის	კირქვ ის
დამხობილ	დამხობ ილ
ანასტასიოს	ანასტას ი ოს
დადგებოდა	დადგ ებ ო და
ტყვიების	ტყვი ებ ის
ხელოვნებით	ხელოვნებ ით
კავი	კავ ი
ემბლემა	ემბლემ ა
პერსონაჟები	პერსონაჟ ებ ი
მოვლენას	მოვლენ ას
მხარგრძელებთა	მხარგრძელ ებ თა
ბოლქვი	ბოლქვ ი
ბელიზის	ბელიზ ის
კირიონის	კირიონ ის
მუჰამედმა	მუჰამედ მა
მოლდოვის	მოლდოვ ის
გამრავლებისას	გამრავლ ებ ის ას
ქვირითს	ქვირით ს
ლუჩანო	ლუჩან ო
ბაქარი	ბაქარ ი
საზოგადოებებს	სა ზოგადოებ ებ ს
გვაგონებენ	გვაგონ ებ ენ
მოესმა	მო ესმ ა
პატარები	პატარ ებ ი
თამაშად	თამაშ ად
იტყვიან	იტყვ იან
ცინების	ცინ ებ ის
კოსოვოს	კოსოვ ო ს
გათხრები	გათხრ ებ ი
ანგარიშის	ანგარიშ ის
ზემოთხსენებული	ზემოთხსენ ებულ ი
განპირობებულია	გან პირობ ებულია
ოქტავის	ოქტავ ის
განსხვავებაა	განსხვავებ აა
ნომერს	ნომერ ს
პროპორციულად	პროპორცი ულად
ჩაწერაზე	ჩაწერ აზე
ფაქტორია	ფაქტორ ი ა
მონახა	მო ნახ ა
ტრილოგიაში	ტრილოგი აშ ი
პეტროგრადში	პეტროგრად ში
ორფეოსი	ორფეოს ი
ცალკეული	ცალკეულ ი
დატოვება	დატოვ ება
გააძლიერეს	გაა ძლიერ ეს
დიალოგები	დიალოგ ებ ი
ერთსაფეხურიანი	ერთ საფეხურ იანი
განმარტოვდა	განმარტო ვდა
ფინალისტი	ფინალისტ ი
შეყვანილია	შეყვან ილია
ფაშისტურმა	ფაშისტ ურმა
გააკრიტიკეს	გაა კრიტიკ ეს
დრაკულას	დრაკულ ას
კრებითი	კრებ ითი
სადროშოს	სა დროშ ო ს
ნავთობსადენი	ნავთობსადენ ი
საურონის	საურონ ის
ხანში	ხან ში
დასაკვირვებლად	და სა კვირვ ებ ლად
კურდღლებზე	კურდღლ ებ ზე
იპყრობს	იპყრობ ს
სტორთინგმა	სტორთინგ მა
შემოზღუდული	შემოზღუდული
მაგნეტო	მაგნეტ ო
მეზობლები	მეზობლ ებ ი
პატიებას	პატი ება ს
ტელევიზიამ	ტელევიზი ამ
სასტუმროები	სა სტუმრო ებ ი
სერგეი	სერგე ი
ქმედითი	ქმედ ითი
სტანდარტიზებული	სტანდარტ იზებულ ი
გრაფიკაში	გრაფიკ აშ ი
რექტორის	რექტორ ის
სპილოების	სპილო ებ ის
ბანკის	ბანკ ის
შემორჩენილია	შემორჩენილ ი ა
ნაზავი	ნაზავ ი
მეოთხედი	მეოთხედ ი
პატენტი	პატენტ ი
ორი	ორ ი
მანჩესტერში	მანჩესტერ ში
პერიოდის	პერიოდ ის
სრებრენიცის	სრებრენიც ის
ახალს	ახალ ს
პროვინციად	პროვინცი ად
მატარებლის	მატარებლ ის
ვიყო	ვ ი ყო
მაყურებელმა	მაყურებელ მა
გაუქმებული	გაუქმ ებულ ი
კოლაფსის	კოლაფსი ს
ნორმებს	ნორმ ებ ს
ბერული	ბერ ული
ჯეგერის	ჯეგერ ის
სადოქტორო	სა დოქტორ ო
გათლილი	გა თლილ ი
ნამცხვარი	ნამ ცხვარ ი
ჯარიდან	ჯარ იდან
რევოლუციური	რევოლუცი ურ ი
შემწეობით	შემწე ობით
ცხოვრებასა	ცხოვრებ ასა
ქვევიდან	ქვევ იდან
მოგზაურობამ	მოგზაურ ობა მ
სანერწყვე	სა ნერწყვ ე
გარანტირებულია	გარანტირებულ ი ა
გარსების	გარს ებ ის
კელტებს	კელტ ებ ს
ნებდება	ნებ დ ება
მფლობელები	მფლობელ ებ ი
საჩუქარს	სა ჩუქარ ს
პაველ	პაველ
მოსმენისას	მოსმენ ის ას
ქალიშვილს	ქალიშვილ ს
რაიონსა	რაიონ სა
ციკლოპს	ციკლოპ ს
მემკვიდრეობიდან	მემკვიდრეობ იდან
ნიშნობა	ნიშნ ობა
სწრაფვას	სწრაფ ვას
ტილოზე	ტილო ზე
ტენორი	ტენორ ი
ადმინისტრაცია	ადმინისტრაც ი ა
კომედია	კომედი ა
ტიტულია	ტიტულ ი ა
მზადყოფნას	მზადყოფნა ს
ძველები	ძველ ებ ი
წარწერები	წარწერ ებ ი
წოდებით	წოდებ ით
რელიგიისა	რელიგი ი სა
ფიშერი	ფიშერ ი
სამგლოვიარო	სა მგლოვიარ ო
ღვთისმშობელი	ღვთის მშობელ ი
კერიკმა	კერიკ მა
სერობა	სერ ობა
კონვექციური	კონვექც იურ ი
ორსავე	ორ სა ვე
ზემოთაა	ზემოთ აა
ყურები	ყურ ებ ი
დაუბრუნებია	დაუბრუნ ებ ია
მეოთხეულ	მეოთხე ულ
კვარტეტი	კვარტეტ ი
გონებრივი	გონებრივ ი
ფელიქს	ფელიქ ს
პარკიდან	პარკ იდან
ედუარდი	ედუარდ ი
კეთილშობილ	კეთილ შობილ
თეთრით	თეთრ ით
პირობითად	პირობით ად
იურისდიქციის	იურისდიქც ი ის
ტყეებით	ტყე ებით
ჩემპიონობის	ჩემპიონობ ის
სხვებისაგან	სხვ ებ ის აგან
საკის	საკ ის
მანქანას	მანქან ას
წიგნისა	წიგნ ი სა
სცადა	სცად ა
აცვია	აცვ ი ა
მოყვარე	მოყვარე
მოსულ	მოსულ
ყურადრებას	ყურადრ ება ს
მონრეალში	მონრეალ ში
ვერე	ვერ ე
დოჟის	დოჟ ის
ქარიშხალში	ქარიშხალ ში
გამორთვა	გამო რთ ვა
პერიოდებს	პერიოდ ებ ს
მეტრიდან	მეტრ იდან
სრუტე	სრუტე
ნანგრევებს	ნანგრევ ებ ს
მიუღწევია	მი უღწევ ი ა
ქერცლებით	ქერცლ ებით
ჩამწერი	ჩამწერ ი
ნესტორ	ნესტ ორ
წამყვანია	წამყვან ი ა
აცლიან	აცლ იან
მიავლინეს	მი ავლინ ეს
საკითხად	საკითხ ად
ფორთოხლის	ფორთოხლ ის
ერაყიდან	ერაყ იდან
ჰასან	ჰასან
სკულპტურებს	სკულპტურ ებ ს
კანგალის	კანგალ ის
შმალკალდენის	შმალკალდენ ის
გასაოცარი	გა სა ოცარ ი
ხელმოწერილი	ხელმოწერ ილი
გასაკეთებლად	გა სა კეთ ებ ლად
თურქმანთა	თურქმან თა
აიომი	აიომ ი
ეპისტოლეთა	ეპისტოლ ეთა
მომხრედ	მომხრე დ
მწყობრიდან	მწყობრ იდან
ზემასიური	ზე მასიურ ი
ფრესკა	ფრესკ ა
ჭკვიანი	ჭკვ იანი
განვითარდნენ	განვითარ დნენ
მტკიცედ	მტკიც ედ
ეცათ	ეც ათ
აჰუ	ა ჰუ
ოდინი	ოდინ ი
სამეფომ	სა მეფო მ
ქცევის	ქცევ ის
მეშვეობითაც	მეშვეობ ითაც
დამხობას	დამხობ ას
გაგება	გაგ ება
გამოცემისთვის	გამოცემ ის თვის
იუდეველთა	იუდეველ თა
ისტორიულად	ისტორი ულად
მცხეთაში	მცხეთ აშ ი
პიქსელების	პიქსელ ებ ის
წარმატებასთან	წარმატებ ასთან
ფილის	ფილ ის
შემცვლელს	შემცვლელ ს
შუმერის	შუმერ ის
ადამიანით	ადამიან ით
მათემატიკური	მათემატიკ ურ ი
წყალსაცავი	წყალსაცავ ი
მებრძოლ	მებრძოლ
ეთანი	ეთან ი
კვანძები	კვანძ ებ ი
ლეგენდარულ	ლეგენდარულ
დაპატიმრებულ	დაპატიმრ ებულ
დოკუმენტებს	დოკუმენტ ებ ს
ზედაპირზე	ზედაპირ ზე
კოლონიზაციის	კოლონ იზაცი ის
მემკვიდრეები	მემკვიდრე ებ ი
პერსპექტიული	პერსპექტიულ ი
მშობელი	მშობელ ი
ბატონობდა	ბატონ ობდა
სახელობისაა	სახელობ ის აა
ძველების	ძველ ებ ის
მაქსიმ	მაქსიმ
წარმომადგენელთა	წარმო მადგენელ თა
თეოდორეს	თეოდორ ეს
სწორხაზოვანი	სწორხაზ ოვან ი
გამოავლინეს	გამოავლინ ეს
არქიტექტორად	არქიტექტორ ად
მოსკოველი	მოსკოვ ელ ი
თბილისს	თბილის ს
კომიკური	კომიკურ ი
