ბათუმში	ბათუმ ში
სეზონურად	სეზონ ურად
შუასაუკუნეებში	შუა საუკუნე ებ შ ი
კინემატოგრაფისტთა	კინემატოგრაფ ისტ თა
მეთოდოლოგიური	მეთოდოლოგი ურ ი
კაზიმირის	კაზიმირ ის
ზეცაში	ზეც აშ ი
ჯარისკაცებზე	ჯარისკაც ებ ზე
აუცილებელი	აუცილებელ ი
პრიორიტეტული	პრიორიტეტ ულ ი
გადალახოს	გადალახ ოს
ნაწილები	ნაწილ ებ ი
მომწიფდა	მომწიფ და
ძაფები	ძაფ ებ ი
ავიაციამ	ავიაცი ა მ
ნებისმიერი	ნებისმიე რ ი
შირვანის	შირვან ის
წინაპრის	წინაპრ ის
იოჰან	იოჰან
დამოკიდებულებით	დამოკიდებულ ებით
თითქმის	თითქმ ის
ნახევარწრიული	ნახევარ წრიულ ი
იარაღის	იარაღ ის
ანტიკოლონიური	ანტი კოლონიურ ი
განსაკუთრებით	განსაკუთრ ებით
საქონელზე	სა ქონელ ზე
საცოლე	სა ცოლ ე
გიჭირს	გიჭირ ს
სადილს	სადილ ს
მონის	მონ ის
კომედიას	კომედი ას
ააგეს	ააგ ეს
ქონებას	ქონ ებ ას
კრაკოვში	კრაკოვ ში
ორსულობა	ორსულ ობა
განსაზღვრულ	განსაზღვრ ულ
წყვილად	წყვილ ად
კარდინალურად	კარდინალ ურად
ოპოზიციამ	ოპოზიც ი ამ
ჩემპიონთან	ჩემპიონ თან
სხალტბის	სხალ ტბ ის
ფუნქციით	ფუნქცი ით
განიცადოს	განიცად ოს
პაულ	პაულ
პოლიციელმა	პოლიციელ მა
წარმოდგენების	წარმო დგენ ებ ის
დე	დე
დასნეულდა	და სნეულ და
სტანისლავის	სტანისლავ ის
ინტეგრაციას	ინტეგრ აციას
სახლობდნენ	სახლ ობდნენ
ხასიათით	ხასიათ ით
გარშემორტყმულ	გარ შემორტყმულ
მეტადრე	მეტადრ ე
ათასწლეულების	ათასწლეულ ებ ის
პართიელებს	პართიელ ებ ს
ჭურჭელში	ჭურჭელ ში
შედეგებს	შედეგ ებ ს
გუგის	გუგ ის
ექსკლუზიურად	ექსკლუზ იურად
გადაღების	გადაღებ ის
ლებეგის	ლებეგ ის
შეინიშნებოდა	შე ინიშნ ებ ოდა
ფაღავას	ფაღავა ს
ქრისტიანი	ქრისტიან ი
უსვამს	უ სვამ ს
ქართლისა	ქართლ ი სა
სვაზილენდის	სვაზილენდ ის
ვულკანურ	ვულკან ურ
ცვლიდნენ	ცვლ ი დნენ
თევზაობდნენ	თევზა ობდნენ
ჰიპოთეზების	ჰიპოთეზ ებ ის
მხეცს	მხეც ს
ჰიბრიდული	ჰიბრიდ ულ ი
ფლობენ	ფლობ ენ
ალესანდრო	ალე სანდრ ო
ნებაყოფლობითი	ნებაყოფლობით ი
უღელტეხილზე	უღელტეხილ ზე
სინდრომი	სინდრომ ი
გლობალიზაციის	გლობალ იზაცი ის
სერიოზულ	სერიოზულ
პროტესტანტთა	პროტესტანტ თა
ზოგისთვის	ზოგ ის თვის
ბასკური	ბასკ ურ ი
სამეცნიერო	სა მეცნიერ ო
ტომებზე	ტომ ებ ზე
შეფერილი	შეფერილ ი
მოწვევას	მოწვევ ას
დაქირავებული	დაქირავ ებულ ი
შეხამება	შეხამ ება
სვანთა	სვან თა
დააგროვეს	და აგროვ ეს
იერარქიას	იერარქი ას
გადაყენება	გადაყენ ება
სანაპიროების	სა ნაპირო ებ ის
ბუბლეი	ბუბლე ი
უგზავნიდნენ	უგზავნ ი დნენ
სიმაგრეების	სიმაგრე ებ ის
გადაღებაზე	გადაღებ აზე
მოპყრობას	მოპყრობ ას
ქედსა	ქედ სა
აღიჭურვა	აღი ჭურვ ა
პროცენტით	პროცენტ ით
ალავერდი	ალავერდ ი
ინდოეთში	ინდოეთ ში
კალათბურთში	კალათბურთ ში
სეზონმა	სეზონ მა
მგელი	მგელ ი
იროკეზების	იროკეზ ებ ის
ესპანელების	ესპანელ ებ ის
გასართობ	გასართობ
ეფექტის	ეფექტ ის
გრენლანდიას	გრენლანდ ი ას
ისეც	ის ეც
წაგრძელებულია	წაგრძელ ებულია
მოელოდა	მოელ ო და
ვარიაციების	ვარიაცი ებ ის
ტექნოლოგიებს	ტექნოლოგი ებ ს
სამწყსო	სამწყს ო
მარტს	მარტ ს
ათენელი	ათენელ ი
სანგრებს	სანგრ ებ ს
მშვილდი	მშვილდ ი
გრანტი	გრანტ ი
ფიგურირებს	ფიგურირ ებ ს
ჩვენო	ჩვენ ო
ჩილეს	ჩილე ს
კრიზისს	კრიზის ს
თათრები	თათრ ებ ი
ჭანტურია	ჭანტურია
შეემცირებინა	შეემცირ ებ ი ნა
მაგიისა	მაგი ი სა
მილუოკის	მილუოკ ის
ჭრიან	ჭრ იან
რქოსანი	რქოსან ი
შვილი	შვილ ი
გასამგზავრებლად	გა სა მგზავრ ებლ ად
გდანსკის	გდანსკ ის
ჯონიმ	ჯონ იმ
გამარჯვებაში	გამარჯვ ება ში
ინდოსტანის	ინდოსტან ის
ჩემი	ჩემ ი
ზალპური	ზალპ ურ ი
ცხენისა	ცხენ ი სა
გორილები	გორილ ებ ი
განათლებისა	განათლ ებ ი სა
გაბრუნდა	გა ბრუნდ ა
აკუთვნებენ	აკუთვნ ებ ენ
კოსმოსის	კოსმოს ის
ვღებულობთ	ვ ღებულ ობთ
იგნატიუს	იგნატ იუს
კოლუმბიას	კოლუმბი ას
სპექტრით	სპექტრ ით
სსრკს	სსრკ ს
იაპონიასთან	იაპონი ასთან
დამძიმდა	და მძიმ და
ნანატრი	ნანატრი
გაარღვია	გა არღვი ა
იდეალების	იდეალ ებ ის
დაპირისპირებების	დაპირისპირ ებ ებ ის
ექვთიმეს	ექვთიმე ს
პასუხისმგებელ	პასუხისმგ ებ ელ
სვეტონიუსი	სვეტონ იუს ი
ბრედ	ბრედ
თავისებურად	თავისებურ ად
დაიკეტა	და იკეტ ა
ვალართა	ვალარ თა
თეორიამ	თეორი ა მ
გადინება	გა დინებ ა
ნაბიჯები	ნაბიჯ ებ ი
უმრავლესობას	უმრავლესობ ას
მიხეილ	მიხეილ
ქსოვილისაგან	ქსოვილ ის აგან
იგზავნება	იგზავნ ება
ბარნოვი	ბარნოვ ი
იქირავა	იქირავ ა
მშვიდი	მშვიდ ი
გულყრების	გულყრ ებ ის
ხომალდების	ხომალდ ებ ის
ხორვატების	ხორვატ ებ ის
ბალანსის	ბალანს ის
ეჩვენებინა	ეჩვენ ებ ი ნა
კაზაკების	კაზაკ ებ ის
იცვამდნენ	იცვამ დნენ
სამუშაოში	სა მუშაო ში
დინასტიებს	დინასტი ებ ს
დაიღუპნენ	დაიღუპ ნენ
ცალკეულ	ცალკე ულ
ბიძაშვილი	ბიძ ა შვილი
აჯანყებულებთან	აჯანყებულ ებ თან
მერაბ	მერაბ
სიმიანი	სი მ იანი
ორკესტრმა	ორკესტრ მა
პასუხები	პასუხ ებ ი
დამტკიცდა	დამტკიც და
ნაპოლეონ	ნაპოლეონ
ამირანმა	ამირან მა
მოთხრობების	მოთხრობ ებ ის
ფილტვები	ფილტვ ებ ი
ებრძოდნენ	ებრძ ო დნენ
გამოცოცხლებას	გამოცოცხლ ებ ას
სიძლიერის	სიძლიერ ის
კონსტრუქციული	კონსტრუქცი ულ ი
კანდის	კანდ ის
ამერიკას	ამერიკ ას
შელესილობის	შელესილ ობის
ეკლესიისაგან	ეკლესი ის აგან
შევიწროება	შევიწრო ება
წუთებზე	წუთ ებ ზე
მცირეაზიური	მცირეაზი ურ ი
პლეისტოცენური	პლეისტოცენ ურ ი
გურიელების	გურიელ ებ ის
მანასკერტის	მ ანასკერტ ის
რედუცირებულია	რე დუცირ ებულია
საჩივრის	სა ჩივრ ის
დედამ	დედ ა მ
ტეილორს	ტეილორ ს
ნაყინი	ნა ყინ ი
დელავერი	დელავერ ი
ვოკალისტმა	ვოკალისტ მა
პასპორტი	პასპორტ ი
ჩააღწია	ჩა აღწი ა
სიტყვამ	სიტყვ ა მ
ტერმინოლოგიის	ტერმინოლოგი ის
გახდებიან	გახდ ებ იან
კიტა	კიტ ა
კლეიტონი	კლეიტონი
იმპერატორის	იმპერატორ ის
ფორმულაა	ფორმულ აა
ლაშქარს	ლაშქარ ს
ჰეპბერნის	ჰეპბერნი ს
რემიქსი	რემიქს ი
ჭყონდიდელის	ჭყონდიდელ ის
გამოიწვიოს	გამო იწვი ოს
სოფელს	სოფელ ს
მეუღლის	მე უღლ ის
აცვიათ	აცვ იათ
ბალახის	ბალახ ის
დისტილაცია	დი სტილ აცია
თაბაშირის	თაბაშირ ის
ჩვეულებითი	ჩვეულ ებით ი
შეაგდეს	შეაგდ ეს
ესთეტიკური	ესთეტიკ ურ ი
ისიდორე	ისიდორე
ტრიასული	ტრიას ულ ი
მამაკაცად	მამაკაც ად
განწმენდილი	გან წმენდ ილ ი
საჭიროება	საჭირო ება
სექციებში	სექცი ებ შ ი
დაუძინებელი	დაუ ძინებელ ი
მოძრაობენ	მოძრაობ ენ
დაწინაურება	დაწინაურ ება
თვლით	თვლ ით
ჯოისის	ჯოის ის
ორგანზე	ორგან ზე
კიდე	კიდე
რუსთავს	რუსთავ ს
სენაკის	სენაკ ის
დასაბუთება	და საბუთ ება
დაქუცმაცებულობის	დაქუცმაც ებ ულობ ის
მუსიკისთვის	მუსიკ ის თვის
ოსმალები	ოსმალ ებ ი
ტაიმირის	ტაიმირ ის
აღკვეთა	აღკვეთ ა
ხდიან	ხდ იან
გამოაშკარავდა	გამო აშკარავ და
შეკრებილმა	შეკრებილ მა
პროკონსულის	პრო კონსულ ის
დაამტკიცებინა	დაამტკიც ებ ი ნა
შერჩევას	შერჩევ ას
სანჩესმა	სანჩეს მა
ფეხს	ფეხ ს
ხმოვნები	ხმოვნ ებ ი
ცოლი	ცოლ ი
შევიდნენ	შევიდ ნენ
ხაშურის	ხაშურ ის
კრატერის	კრატერ ის
გარემოში	გარემო ში
მეთევზეებს	მეთევზე ებ ს
წინადადებაში	წინადად ება ში
ეიკონის	ეიკონ ის
იორკმა	იორკ მა
ნახევარკუნძულ	ნახევარკუნძულ
ანტუანი	ანტუან ი
მწვანედ	მწვანე დ
გაგრძელებულა	გაგრძელ ებულა
რეალმა	რეალ მა
გახორციელდა	გა ხორციელ და
ესენინმა	ესენინ მა
საფეხურია	საფეხურ ი ა
ნალისებრი	ნალ ის ებრი
თითებს	თით ებ ს
ლიონის	ლიონ ის
საუკუნეებისა	საუკუნე ებ ი სა
კანონმა	კანონ მა
მწვერვალის	მწვერვალ ის
არსებულა	არს ებულა
ტემბრი	ტემბრ ი
მოტივი	მოტივ ი
ჩრდილო	ჩრდილო
გამომცემლობის	გამომცემლობ ის
მიიტანეს	მიიტან ეს
ჩამარხული	ჩა მარხ ულ ი
მცენარეებსა	მცენარე ებ სა
ატფ	ატფ
კიდეში	კიდე ში
ტრიბუნად	ტრიბუნ ად
ყოველდღიური	ყოველდღიურ ი
ელექტრონი	ელექტრონ ი
თაფლს	თაფლ ს
ნაკლის	ნაკლ ის
სიყრმის	სი ყრმ ის
ძირას	ძირ ას
ხანისწყლის	ხან ის წყლ ის
კვანძს	კვანძ ს
ვუდუ	ვუდ უ
მიმდევართა	მიმდევარ თა
ლიმფურ	ლიმფ ურ
სიდიდის	სიდიდ ის
მოხსენიება	მოხსენი ება
გადასულიყო	გადასულ იყო
ექსპერიმენტების	ექსპერიმენტ ებ ის
გაგრძელების	გაგრძელ ებ ის
დალაგებული	დალაგებული
არჩევამდე	არჩევ ამდე
პირველები	პირველ ებ ი
ფანჯრისას	ფანჯრ ის ას
მოხატა	მო ხატ ა
სიტუაცია	სიტუაცი ა
გეომეტრიაში	გეომეტრი აშ ი
გამოქვაბულების	გამოქვაბულ ებ ის
გარემოცვის	გარემოცვ ის
დაანგრია	დაანგრი ა
დამარცხებისა	დამარცხ ებ ი სა
სტატუსის	სტატუს ის
ნაწყვეტები	ნაწყვეტ ებ ი
სარკეში	სარკე ში
მედლებს	მედლ ებ ს
უსჯულო	უსჯულო
ენქიდუს	ენქიდუ ს
დოგმა	დოგმ ა
აღმოჩენებმა	აღმოჩენ ებ მა
ნავები	ნავ ებ ი
სტუდიის	სტუდი ის
ტრანზიტი	ტრანზიტ ი
ევროდენს	ევრო დენ ს
კომლი	კომლ ი
ქორწინებები	ქორწინებ ებ ი
დახურეს	დახურ ეს
ჟღერადობით	ჟღერადობ ით
ყაზბეგი	ყაზბეგ ი
მთამსვლელი	მთა მსვლელ ი
ეყოლა	ეყოლ ა
ბებიას	ბები ას
უპირველესად	უპირველეს ად
დასასვენებლად	და სა სვენ ებლ ად
ხაზისგან	ხაზ ის გან
კომპანიაა	კომპანი აა
ჩარაშვილი	ჩა რ ა შვილი
წევრთაგან	წევრ თაგან
პროკურატურის	პროკურატურ ის
მეხის	მეხ ის
უფლებებიც	უფლებ ებ ი ც
ბრალდებით	ბრალდებ ით
ღირებულებით	ღირებულ ებით
თევზაობის	თევზა ობის
ყაზახი	ყაზახ ი
შემჩნეული	შე მჩნე ულ ი
ჩემზე	ჩემ ზე
მუსლიმანთა	მუსლიმან თა
პროცენტამდე	პროცენტ ამდე
ქორწილის	ქორწილ ის
სექტორის	სექტორ ის
აზრთა	აზრ თა
მილსადენი	მილსადენ ი
დეიტას	დეიტ ას
სითბო	სითბ ო
დანებება	დანებ ება
დაუშვა	დაუშვ ა
ტრანსატლანტიკური	ტრანს ატლანტიკურ ი
ელისონი	ელის ონი
ტენდენცია	ტენდენცი ა
ბეღელი	ბეღ ელ ი
უმჯობესდება	უმჯობეს დ ება
უარყოფს	უარყოფ ს
ქვისა	ქვ ი სა
ადამიანებს	ადამიან ებ ს
ტოვებდა	ტოვ ებ და
მიზნით	მიზნ ით
მშვიდობა	მშვიდობ ა
ფორტეპიანოს	ფორტეპიან ოს
აჩვენეს	აჩვენ ეს
გაზაფხულიდან	გაზაფხულ ი დან
დასადასტურებლად	და სა დასტურ ებლ ად
ბურთულას	ბურთულ ას
უზრუნველყოფდნენ	უზრუნველყოფ დნენ
განკუთვნილია	განკუთვნილ ი ა
მაგალითებია	მაგალით ებ ი ა
სანის	სან ის
ჭელიძე	ჭ ელიძე
ხერხს	ხერხ ს
იბეჭდება	იბეჭდ ება
მოსაუბრე	მო საუბრ ე
რუჟი	რუჟ ი
იკვებებოდა	იკვებ ებ ოდა
ბუშტის	ბუშტ ის
მიქაელი	მიქაელ ი
მოლოდინში	მოლოდინ ში
ნანდას	ნანდ ას
ღელვა	ღელვ ა
სამეფოში	სამეფ ო ში
პროდუქტიული	პროდუქტიულ ი
ჯგუფისა	ჯგუფ ი სა
თუმანიშვილის	თუმან იშვილ ის
ვერცხლისწყალი	ვერცხლ ის წყალი
რეგიონებია	რეგიონ ებ ი ა
მონოგამია	მო ნოგამ ი ა
წრიულია	წრიულ ი ა
მისალმების	მისალმ ებ ის
მირებული	მირ ებულ ი
ანდრონიკაშვილი	ანდრონიკაშვილ ი
სეფიანთა	სეფ იან თა
სტუმარს	სტუმარ ს
ჟვანია	ჟვან ი ა
გამოიყენებიან	გამოიყენ ებ იან
მემარჯვენეების	მემარჯვენე ებ ის
მოიტეხა	მოიტეხ ა
პაკისტანს	პა კისტა ნ ს
წარმოითქმება	წარმო ითქმ ება
ექნებოდა	ექნ ებ ოდა
უძველეს	უ ძველ ეს
სკოტს	სკოტ ს
იტალიას	იტალი ას
რევოლუციას	რევოლუცი ას
ვერაგულად	ვერაგულ ად
ქართლსა	ქართლ სა
ტყეებში	ტყე ებ შ ი
ტყვეობაში	ტყვეობ აშ ი
ჩამოიქცა	ჩა მოიქც ა
იარაღებისა	იარაღ ებ ი სა
ელვინ	ელ ვინ
ქვეით	ქვეით
ხვრელში	ხვრელ ში
ბაიტი	ბაიტ ი
ტყვიამ	ტყვი ა მ
ცარიზმის	ცარ იზმ ის
გამოჩენისთანავე	გამოჩენ ის თანავე
ტურნირებს	ტურნირ ებ ს
მოძრაობათა	მოძრაობ ათა
კარლოსმა	კარლოს მა
სერბმა	სერბ მა
საათია	საათ ი ა
დედოფლის	დედოფლ ის
ქსოვის	ქსოვ ის
შიდსი	შიდს ი
შემოერთება	შემოერთ ება
ფორტეპიანოზე	ფორტეპიან ოზე
საქციელმა	სა ქციელ მა
არქეოლოგებს	არქეოლოგ ებ ს
იანვრისა	იანვრ ი სა
კრისტინამ	კრისტინა მ
უმცირესობები	უმცირესობ ებ ი
ქალიშვილ	ქალიშვილ
ვაგონი	ვაგონ ი
ვოლდემორმა	ვოლდემორ მა
ანდორა	ანდორ ა
პორტატული	პორტ ატულ ი
ბუღალტერი	ბუღალტ ერი
ეკონომიკისა	ეკონომიკ ი სა
ორგანოს	ორგანო ს
გალავანს	გალავან ს
მწირია	მწირ ი ა
პოლიგონზე	პოლიგონ ზე
დაწესება	დაწეს ება
აფეთქდა	აფეთქ და
ფილიალები	ფილიალ ებ ი
გერმანიამ	გერმანი ა მ
წევრების	წევრ ებ ის
შვეიცარია	შვეიცარი ა
მოდერნიზებული	მოდერნიზ ებულ ი
კიბოთი	კიბ ოთი
ასწავლიდნენ	ასწავლ ი დნენ
გაყვნენ	გაყვ ნენ
დოქტორ	დოქტორ
ფედერაციული	ფედერაცი ულ ი
ჩხუბში	ჩხუბ ში
ფილიპეს	ფილიპ ეს
სიმპათია	სიმპათ ი ა
ამერიკელთა	ამერიკელ თა
წამყვან	წამყვან
თაგვი	თაგვ ი
ზოგადი	ზოგად ი
ოთხშაბათს	ოთხშაბათ ს
ატლანტიკური	ატლანტიკურ ი
გადაუღო	გადაუღ ო
ფიზიკოსების	ფიზიკოს ებ ის
ყურესთან	ყურე ს თან
ლოცულობდა	ლოცულობ და
შევარდნაძის	შევარდნაძ ის
გამოყენებამ	გამოყენ ებ ამ
ცერემონიებში	ცერემონი ებ შ ი
წარმოიშვნენ	წარმო იშვ ნენ
გრანდიოზულ	გრანდიოზულ
მიაყოლა	მიაყოლ ა
სახეობის	სახეობ ის
ძალაა	ძალ აა
ჰუნის	ჰუნ ის
დეკორაციები	დეკორაცი ებ ი
მაშინათვე	მაშინათ ვე
შეღრმავებაშია	შეღრმავ ება შია
გაუტოლდა	გა უტოლდ ა
შეაფარა	შეაფარ ა
ბრუნს	ბრუნ ს
ერთობლიობის	ერთობლიობ ის
აღმოაჩინოს	აღმოაჩინ ოს
რომანით	რომან ით
იბერიის	იბერი ის
სახიფათო	სა ხიფათო
მატერიალური	მატერიალ ურ ი
ამოჭრილი	ა მოჭრილ ი
იბნ	ი ბნ
ჩართულობა	ჩართულ ობა
თავსა	თავს ა
ცენტრალ	ცენტრალ
სიყვარულზე	სიყვარულ ზე
მშენებლებს	მშენებლ ებ ს
მოგრძო	მოგრძ ო
რეგიონის	რეგიონ ის
გადადგმა	გა დადგმ ა
გაირიცხა	გა ირიცხ ა
საბრძოლველად	სა ბრძოლველ ად
მიდამოების	მიდამო ებ ის
მთლიანობას	მთლიან ობა ს
საფარქვეშ	საფარ ქვეშ
ავსტრიელებს	ავსტრიელ ებ ს
როტშილდის	როტშილდ ის
ვიწროლიანდაგიანი	ვიწრო ლიანდაგ იანი
მიმღების	მიმღ ებ ის
სინტაქსური	სინტაქს ურ ი
დამონტაჟდა	დამონტაჟ და
ატლანტიკურ	ატლანტიკურ
წლის	წლ ის
შესწორება	შესწორ ება
აიეტის	აიეტ ის
მაჩვენებლებით	მაჩვენებლ ებით
გებრიელმა	გებრიელ მა
სიმრავლეს	სიმრავლე ს
დუშ	დუშ
ფრაგმენტების	ფრაგმენტ ებ ის
ბოლოვდებოდა	ბოლოვ დებ ო და
კანადისა	კანად ი სა
ლიპარიტს	ლიპარიტ ს
ჯექსონ	ჯექსონ
ქვეყნებმა	ქვეყნ ებ მა
საწარმოებლად	სა წარმო ებლ ად
იგეგმებოდა	იგეგმ ებ ოდა
ამადეუს	ამადე უს
იყრის	იყრ ის
პანამაში	პანამ აშ ი
შედევრი	შედევრ ი
გადარჩენისა	გადარჩენ ი სა
ბატონიშვილთან	ბატონიშვილ თან
გულს	გულ ს
ქტიტორთა	ქტიტორ თა
მისთ	მის თ
სამშობლოდან	სამშობლ ო დან
მიდრეკილება	მიდრეკილ ება
ზურაბ	ზურაბ
მუშაობისა	მუშაობ ი სა
ღებულობს	ღებულ ობს
შეაქეს	შეაქ ეს
ლერმონტოვის	ლერმონტ ოვ ის
არტილერიით	არტილერი ით
ბიუჯეტს	ბიუჯეტ ს
რო	რო
ფეოდალების	ფეოდალ ებ ის
ანალიტიკოსი	ანალიტიკოს ი
დანაყოფს	დანაყოფ ს
სასწაულების	სასწაულ ებ ის
მონიტორები	მონიტორ ებ ი
შეჯიბრებების	შეჯიბრ ებ ებ ის
აკაკის	აკაკ ის
თორნიკე	თორნიკე
უკრაინა	უკრაინ ა
შეხვდებოდა	შეხვდ ებ ოდა
ასპარეზობისას	ასპარეზობ ის ას
უძილობა	უ ძილ ობა
დანაშაულად	დანაშაულ ად
დარჩენილი	დარჩენილ ი
ჩინგის	ჩინგ ის
კუბენსკოეს	კუბენ სკოეს
ავტოსტრადა	ავტო სტრადა
ბრუნვაში	ბრუნვ აშ ი
რაიანი	რა იანი
ნაწარმოებებმა	ნა წარმო ებ ებ მა
წააგო	წააგ ო
ღირსებას	ღირს ებ ას
ჩანაფიქრის	ჩანაფიქრ ის
გაინაღდეს	გაინაღ დეს
ცდების	ცდ ებ ის
ფილიპინებში	ფილიპინ ებ შ ი
მოსვლით	მოსვლ ით
გარეულ	გარეულ
მუდმივად	მუდმივ ად
ავსტრიელებმა	ავსტრი ელ ებ მა
ფერებში	ფერ ებ შ ი
ყოველთვიური	ყოველთვიურ ი
ნაწილში	ნაწილ ში
დინამომ	დინამო მ
ფედერალურმა	ფედერალურ მა
მიმართულებებია	მიმართულ ებ ებ ია
განივრცო	განი ვრც ო
მიკენის	მი კენ ის
სიბრძნით	სიბრძნ ით
ხაზარის	ხაზარ ის
წყალმცირეა	წყალმცირ ეა
მდინარისა	მდინარ ი სა
პარამეტრებით	პარამეტრ ებით
მღვდლებს	მღვდლ ებ ს
ბელორუსია	ბელორუს ი ა
ერისა	ერ ი სა
გამოცდებს	გამოცდ ებ ს
ფალაური	ფალა ურ ი
წაიღეს	წაიღ ეს
თვეებში	თვე ებ შ ი
თიხოვანი	თიხ ოვან ი
აღიწერა	აღი წერ ა
გადი	გად ი
ასოსაგან	ასო საგან
ბაღები	ბაღ ებ ი
ექიმი	ექიმ ი
წვერო	წვერ ო
ბელადმა	ბელად მა
თარიღს	თარიღ ს
ბელს	ბელ ს
ლეგალურად	ლეგალურ ად
მამაცი	მამაც ი
მოდარაჯეა	მო დარაჯ ეა
ტფილისში	ტფილის ში
მარცვლეულისა	მარცვლეულ ი სა
უამბო	უ ამბ ო
მეტყველებაში	მეტყველ ება ში
ტურისტს	ტურისტ ს
დომენს	დომენ ს
კვლევები	კვლევ ებ ი
ანტანტის	ანტანტ ის
ელისონ	ელის ონ
აკურთხეს	აკურთხე ს
ეკვატორულ	ეკვატორ ულ
გადარჩევის	გადარჩევ ის
წარმოდგება	წარმო დგ ება
ჯვრები	ჯვრ ებ ი
ჩანართების	ჩანართ ებ ის
გაემგზავრა	გაემგზავრ ა
სახით	სახ ით
სულუს	სულ უს
ფაქტით	ფაქტ ით
დამლევი	დამლევ ი
ხმელეთით	ხმელეთ ით
რაულ	რა ულ
ფინალშიც	ფინალ შიც
გამოხდა	გამოხდ ა
დაჯგუფებას	დაჯგუფ ებ ას
თიხა	თიხ ა
პირობის	პირობ ის
მდედრზე	მდედრ ზე
ფილა	ფილ ა
კოლხას	კოლხ ას
ვერტიკალურადაა	ვერტიკალურ ადაა
სიმაღლისაა	სიმაღლ ის აა
ირანელებმა	ირან ელ ებ მა
დარიალის	დარიალ ის
მღვიმეში	მღვიმე ში
მრუდე	მრუდ ე
სტილსა	სტილ სა
ავიდნენ	ავ ი დნენ
კალენდრით	კალენდრ ით
მარჯანი	მარჯან ი
მუტანტი	მუტანტ ი
წარმოუდგენლად	წარმო უდგენ ლად
ჯასტინი	ჯასტინ ი
ავტობიოგრაფია	ავტო ბიოგრაფი ა
პერსონაჟთა	პერსონაჟ თა
გამრავლდა	გამრავლ და
დაშლის	დაშლ ის
მცველი	მცველ ი
დეკორი	დეკორ ი
ქორდა	ქორ და
გასაშვები	გა სა შვ ებ ი
მამხილებელი	მამხილ ებელ ი
თავდამსხმელმა	თავდამსხმელ მა
განტოლებები	განტოლ ებ ებ ი
მაჩვენებლის	მაჩვენებლ ის
სხეულიდან	სხეულ ი დან
დახასიათება	დახასიათებ ა
იმუშავეს	იმუშავ ეს
კეში	კ ეშ ი
მისგან	მ ის გან
გუმბათოვანი	გუმბათ ოვან ი
შეეძლოთ	შეეძლ ოთ
კონტრშეტევაზე	კონტრშეტევ აზე
ტელესკოპით	ტელესკოპ ით
რივერას	რივერ ას
პატრიოტულმა	პატრიოტ ულმა
ანალოგიით	ანალოგ ი ით
ხალხებთან	ხალხ ებ თან
ქიმიკოსი	ქიმიკოს ი
შეასრულოს	შეასრულ ოს
ლივია	ლივ ი ა
რეალიზება	რეალიზ ება
ცრურწმენა	ცრუ რწმენ ა
ბარებში	ბარ ებ შ ი
ლავების	ლავ ებ ის
შორისაც	შორის აც
საუბრობს	საუბრ ობს
დაბალია	დაბალ ი ა
შეხებისას	შეხ ებ ის ას
ებრაელები	ებრაელ ებ ი
კრაინა	კრაინ ა
ოდესაში	ოდეს აშ ი
გაუგებრობის	გაუგებრობ ის
კავალერია	კავალერი ა
კაპიტნობდა	კაპიტნ ობდა
მაგისტრალების	მაგისტრალ ებ ის
იენი	იენ ი
მთიელთა	მთიელ თა
ბრაუნმა	ბრაუნ მა
მაისურები	მაისურ ებ ი
მიენიჭა	მიენიჭ ა
დაძრა	და ძრ ა
მოქმედია	მოქმედ ი ა
სისტემატიკის	სისტემატ იკ ის
განიცდიდნენ	განიცდ ი დნენ
ემილიო	ემილი ო
ცოდვა	ცოდვ ა
უძველესია	უძველესი ა
ენახა	ენახ ა
სუპერთასზე	სუპერთას ზე
დანტესი	დანტ ესი
ქუინი	ქუინ ი
მყინვარი	მყინვარ ი
ელექტროქიმიის	ელექტროქიმი ის
ავტორის	ავტორ ის
მაცხოვრებლებმა	მაცხოვრებლ ებ მა
რაუნდში	რაუნდ ში
სათადარიგო	სა თადარიგ ო
აყალიბებენ	აყალიბ ებ ენ
გარემოებით	გარემო ებით
ვაშლის	ვაშლ ის
სტაგნაციის	სტაგნაც ი ის
ცდაა	ცდ აა
მოძრაობები	მოძრაობ ებ ი
მაკედონია	მაკედონი ა
აფასებს	აფას ებ ს
ბზიფის	ბზიფ ის
ლაშქრობიდან	ლაშქრობ ი დან
მამრები	მამრ ებ ი
ციდანთა	ცი დან თა
ხორვატიამ	ხორვატ ი ამ
საიმპერიო	სა იმპერი ო
გაუსვა	გაუს ვა
ვიგებთ	ვიგ ებ თ
ვულგარული	ვულგარ ულ ი
გახსნა	გახსნ ა
ენერგიის	ენერგი ის
ინერვიულო	ი ნერვიულ ო
მამრობითი	მამრ ობით ი
ღირსშესანიშნაობანი	ღირსშესანიშნაობ ან ი
მწვერვალიდან	მწვერვალ ი დან
უმეტესი	უმეტეს ი
გალერიუსი	გალერიუსი
შემოიფარგლა	შემოიფარგლ ა
კართაგენს	კართაგენ ს
ამიშებს	ამიშ ებ ს
მიულერი	მიულერ ი
ტერმინების	ტერმინ ებ ის
ჩვიდმეტი	ჩვიდმეტ ი
მოჭადრაკის	მო ჭადრაკ ის
კარგავს	კარგავ ს
მარცხენაში	მარცხენ აშ ი
მათგანზე	მათგან ზე
სხვადასხვაა	სხვადასხვა ა
