ბათუმში	ბათუმ ში
მედლებს	მედლ ებს
უსჯულო	უსჯულ ო
ენქიდუს	ენქიდუ ს
დოგმა	დოგ მა
აღმოჩენებმა	აღმოჩენ ებმა
ნავები	ნავ ები
სტუდიის	სტუდი ის
ტრანზიტი	ტრანზიტ ი
ევროდენს	ევრო დენს
კომლი	კომ ლი
ქორწინებები	ქორწინებ ები
დახურეს	დახურ ეს
ჟღერადობით	ჟღერად ობით
ყაზბეგი	ყაზბეგ ი
მთამსვლელი	მთ ამსვლელი
ეყოლა	ეყოლ ა
ბებიას	ბები ას
უპირველესად	უპირველეს ად
დასასვენებლად	დასასვენ ებლად
ხაზისგან	ხაზ ისგან
კომპანიაა	კომპანი აა
ჩარაშვილი	ჩარ აშვილი
წევრთაგან	წევრ თაგან
პროკურატურის	პროკურატურ ის
მეხის	მეხ ის
უფლებებიც	უფლებ ებიც
ბრალდებით	ბრალდებ ით
ღირებულებით	ღირებულებ ით
თევზაობის	თევზა ობის
ყაზახი	ყაზახ ი
შემჩნეული	შემჩნე ული
ჩემზე	ჩემ ზე
მუსლიმანთა	მუსლიმ ანთა
პროცენტამდე	პროცენტ ამდე
ქორწილის	ქორწილ ის
სექტორის	სექტორ ის
აზრთა	აზრ თა
მილსადენი	მილ სადენი
დეიტას	დეიტ ას
სითბო	სითბ ო
დანებება	დანებ ება
დაუშვა	დაუშვ ა
ტრანსატლანტიკური	ტრანს ატლანტ იკური
ელისონი	ელი სონ ი
ტენდენცია	ტენდენცი ა
ბეღელი	ბეღ ელი
უმჯობესდება	უმჯობეს დება
უარყოფს	უარყოფ ს
ქვისა	ქვ ისა
ადამიანებს	ადამიან ებს
ტოვებდა	ტოვ ებდა
მიზნით	მიზნ ით
მშვიდობა	მშვიდობ ა
ფორტეპიანოს	ფორტეპ იანოს
აჩვენეს	აჩვენ ეს
გაზაფხულიდან	გაზაფხულ იდან
დასადასტურებლად	დასა დასტურებლად
ბურთულას	ბურთულ ას
უზრუნველყოფდნენ	უზრუნველყოფ დნენ
განკუთვნილია	განკუთვნ ილია
მაგალითებია	მაგალით ებია
სანის	სან ის
ჭელიძე	ჭ ელიძე
ხერხს	ხერხ ს
იბეჭდება	იბეჭდ ება
მოსაუბრე	მოსაუბრე
რუჟი	რუ ჟი
იკვებებოდა	იკვებ ებოდა
ბუშტის	ბუშტ ის
მიქაელი	მიქა ელი
მოლოდინში	მოლოდინ ში
ნანდას	ნანდ ას
ღელვა	ღელვ ა
სამეფოში	სა მეფო ში
პროდუქტიული	პროდუქტიულ ი
ჯგუფისა	ჯგუფ ისა
თუმანიშვილის	თუმან იშვილის
ვერცხლისწყალი	ვერცხლის წყალი
რეგიონებია	რეგიონ ებია
მონოგამია	მონო გამია
წრიულია	წრიულ ია
მისალმების	მისალმ ების
მირებული	მირ ებული
ანდრონიკაშვილი	ანდრონიკ აშვილი
სეფიანთა	სეფ იანთა
სტუმარს	სტუმარ ს
ჟვანია	ჟ ვანია
გამოიყენებიან	გამოიყენ ებიან
მემარჯვენეების	მემარჯვენე ების
მოიტეხა	მოი ტეხა
პაკისტანს	პაკისტან ს
წარმოითქმება	წარმო ითქმ ება
ექნებოდა	ექნებ ოდა
უძველეს	უძველეს
სკოტს	სკოტ ს
იტალიას	იტალი ას
რევოლუციას	რევოლუცი ას
ვერაგულად	ვერაგულ ად
ქართლსა	ქართლ სა
ტყეებში	ტყე ებში
ტყვეობაში	ტყვეობ აში
ჩამოიქცა	ჩამო იქცა
იარაღებისა	იარაღ ებისა
ელვინ	ელ ვინ
ქვეით	ქვეით
ხვრელში	ხვრელ ში
ბაიტი	ბა იტი
ტყვიამ	ტყვი ამ
ცარიზმის	ცარ იზმის
გამოჩენისთანავე	გამოჩენ ისთანავე
ტურნირებს	ტურნირ ებს
მოძრაობათა	მოძრაობ ათა
კარლოსმა	კარლ ოსმა
სერბმა	სერბ მა
საათია	საათ ია
დედოფლის	დედოფლ ის
ქსოვის	ქსოვ ის
შიდსი	შიდს ი
შემოერთება	შემოერთ ება
ფორტეპიანოზე	ფორტეპ იანოზე
საქციელმა	სა ქციელ მა
არქეოლოგებს	არქეოლოგ ებს
იანვრისა	იანვრ ისა
კრისტინამ	კრისტინა მ
უმცირესობები	უმცირესობ ები
ქალიშვილ	ქალიშვილ
ვაგონი	ვაგონ ი
ვოლდემორმა	ვოლდემორ მა
ანდორა	ანდორ ა
პორტატული	პორტ ატული
ბუღალტერი	ბუღალ ტერი
ეკონომიკისა	ეკონომიკ ისა
ორგანოს	ორგანო ს
გალავანს	გალავან ს
მწირია	მწირ ია
პოლიგონზე	პოლიგონ ზე
დაწესება	დაწეს ება
აფეთქდა	ა ფეთქ და
ფილიალები	ფილიალ ები
გერმანიამ	გერმანი ამ
წევრების	წევრებ ის
შვეიცარია	შვეიცარი ა
მოდერნიზებული	მოდერნიზ ებული
კიბოთი	კიბ ოთი
ასწავლიდნენ	ასწავლ იდნენ
გაყვნენ	გაყვ ნენ
დოქტორ	დოქტორ
ფედერაციული	ფედერაცი ული
ჩხუბში	ჩხუბ ში
ფილიპეს	ფილიპ ეს
სიმპათია	სიმპათ ია
ამერიკელთა	ამერიკელ თა
წამყვან	წამყვან
თაგვი	თაგვ ი
ზოგადი	ზოგად ი
ოთხშაბათს	ოთხშაბათ ს
ატლანტიკური	ატლანტ იკური
გადაუღო	გადაუღ ო
ფიზიკოსების	ფიზიკოს ების
ყურესთან	ყურეს თან
ლოცულობდა	ლოცულ ობდა
შევარდნაძის	შევარდნაძ ის
გამოყენებამ	გამოყენებ ამ
ცერემონიებში	ცერემონი ებში
წარმოიშვნენ	წარმოიშვ ნენ
გრანდიოზულ	გრანდიოზულ
მიაყოლა	მია ყოლა
სახეობის	სახეობ ის
ძალაა	ძალ აა
ჰუნის	ჰუნ ის
დეკორაციები	დეკორაცი ები
მაშინათვე	მაშინ ათვე
შეღრმავებაშია	შეღრმავ ებაშია
გაუტოლდა	გაუტოლ და
შეაფარა	შეაფარ ა
ბრუნს	ბრუნ ს
ერთობლიობის	ერთობლიობ ის
აღმოაჩინოს	აღმოაჩინ ოს
რომანით	რომან ით
იბერიის	იბერი ის
სახიფათო	სახიფათო
მატერიალური	მატერიალ ური
ამოჭრილი	ა მოჭრილ ი
იბნ	ი ბნ
ჩართულობა	ჩართულ ობა
თავსა	თავს ა
ცენტრალ	ცენტრ ალ
სიყვარულზე	სიყვარულ ზე
მშენებლებს	მშენებლ ებს
მოგრძო	მოგ რძო
რეგიონის	რეგიონ ის
გადადგმა	გა დადგმ ა
გაირიცხა	გაი რიცხა
საბრძოლველად	სა ბრძოლ ველად
მიდამოების	მიდამო ების
მთლიანობას	მთლიან ობას
საფარქვეშ	საფარ ქვეშ
ავსტრიელებს	ავსტრიელ ებს
როტშილდის	როტშ ილდის
ვიწროლიანდაგიანი	ვიწრო ლიანდაგ იანი
მიმღების	მიმღ ების
სინტაქსური	სინტაქს ური
დამონტაჟდა	დამონტაჟ და
ატლანტიკურ	ატლანტ იკურ
წლის	წლ ის
შესწორება	შესწორებ ა
აიეტის	აიეტ ის
მაჩვენებლებით	მაჩვენებლ ებით
გებრიელმა	გებრიელ მა
სიმრავლეს	სიმრავლე ს
დუშ	დ უშ
ფრაგმენტების	ფრაგმენტ ების
ბოლოვდებოდა	ბოლო ვდებოდა
კანადისა	კანად ისა
ლიპარიტს	ლიპარიტ ს
ჯექსონ	ჯექსონ
ქვეყნებმა	ქვეყნებ მა
საწარმოებლად	საწარმო ებლად
იგეგმებოდა	იგეგმ ებოდა
ამადეუს	ამადე უს
იყრის	იყრ ის
პანამაში	პანამ აში
შედევრი	შედევრ ი
გადარჩენისა	გადარჩენ ისა
ბატონიშვილთან	ბატონიშვილ თან
გულს	გულ ს
ქტიტორთა	ქტიტ ორთა
მისთ	მის თ
სამშობლოდან	სა მშობლ ოდან
მიდრეკილება	მიდრეკილ ება
ზურაბ	ზურაბ
მუშაობისა	მუშაობ ისა
ღებულობს	ღებულობ ს
შეაქეს	შეაქ ეს
ლერმონტოვის	ლერ მონტოვის
არტილერიით	არტილერი ით
ბიუჯეტს	ბიუჯეტ ს
რო	რო
ფეოდალების	ფეოდალ ების
ანალიტიკოსი	ანალიტ იკოსი
დანაყოფს	დანაყოფ ს
სასწაულების	სასწაულ ების
მონიტორები	მონიტორ ები
შეჯიბრებების	შეჯიბრებ ების
აკაკის	აკაკ ის
თორნიკე	თორნიკე
უკრაინა	უკრაინ ა
შეხვდებოდა	შეხვდ ებოდა
ასპარეზობისას	ასპარეზობ ისას
უძილობა	უძილ ობა
დანაშაულად	დანაშაულ ად
დარჩენილი	დარჩენილ ი
ჩინგის	ჩინ გის
კუბენსკოეს	კუბ ენსკოეს
ავტოსტრადა	ავტო სტრადა
ბრუნვაში	ბრუნვ აში
რაიანი	რა იანი
ნაწარმოებებმა	ნაწარმო ებებმა
წააგო	წააგ ო
ღირსებას	ღირს ებას
ჩანაფიქრის	ჩანაფიქრ ის
გაინაღდეს	გაინაღდ ეს
ცდების	ცდ ების
ფილიპინებში	ფილიპინ ებში
მოსვლით	მოსვლ ით
გარეულ	გარე ულ
მუდმივად	მუდმივ ად
ავსტრიელებმა	ავსტრიელ ებმა
ფერებში	ფერ ებში
ყოველთვიური	ყოველთვიურ ი
ნაწილში	ნაწილ ში
დინამომ	დინამო მ
ფედერალურმა	ფედერალურ მა
მიმართულებებია	მიმართულ ებებია
განივრცო	განი ვრცო
მიკენის	მიკ ენის
სიბრძნით	სიბრძნ ით
ხაზარის	ხაზარ ის
წყალმცირეა	წყალმცირ ეა
მდინარისა	მდინარ ისა
პარამეტრებით	პარამეტრ ებით
მღვდლებს	მღვდლ ებს
ბელორუსია	ბელორუს ია
ერისა	ერ ისა
გამოცდებს	გამოცდ ებს
ფალაური	ფალა ური
წაიღეს	წა იღეს
თვეებში	თვე ებში
თიხოვანი	თიხ ოვანი
აღიწერა	აღიწერ ა
გადი	გად ი
ასოსაგან	ასო საგან
ბაღები	ბაღ ები
ექიმი	ექიმ ი
წვერო	წვერ ო
ბელადმა	ბელად მა
თარიღს	თარიღ ს
ბელს	ბელ ს
ლეგალურად	ლეგალურ ად
მამაცი	მამაც ი
მოდარაჯეა	მოდარაჯე ა
ტფილისში	ტფილის ში
მარცვლეულისა	მარცვლეულ ისა
უამბო	უამბ ო
მეტყველებაში	მეტყველებ აში
ტურისტს	ტურისტ ს
დომენს	დომენ ს
კვლევები	კვლევ ები
ანტანტის	ანტანტ ის
ელისონ	ელის ონ
აკურთხეს	აკურთხ ეს
ეკვატორულ	ეკვატორ ულ
გადარჩევის	გადარჩევ ის
წარმოდგება	წარმო დგ ება
ჯვრები	ჯვრ ები
ჩანართების	ჩანართ ების
გაემგზავრა	გაემგზავრ ა
სახით	სახ ით
სულუს	სულ უს
ფაქტით	ფაქტ ით
დამლევი	დამლევ ი
ხმელეთით	ხმელეთ ით
რაულ	რა ულ
ფინალშიც	ფინალ შიც
გამოხდა	გამოხდ ა
დაჯგუფებას	დაჯგუფებ ას
თიხა	თიხ ა
პირობის	პირობ ის
მდედრზე	მდედრ ზე
ფილა	ფილ ა
კოლხას	კოლხ ას
ვერტიკალურადაა	ვერტიკალურ ადაა
სიმაღლისაა	სიმაღლ ისაა
ირანელებმა	ირანელ ებმა
დარიალის	დარიალ ის
მღვიმეში	მღვიმე ში
მრუდე	მრუდ ე
სტილსა	სტილ სა
ავიდნენ	ავი დნენ
კალენდრით	კალენდ რით
მარჯანი	მარჯანი
მუტანტი	მუტანტ ი
წარმოუდგენლად	წარმო უდგენ ლად
ჯასტინი	ჯასტინ ი
ავტობიოგრაფია	ავტო ბიოგრაფ ია
პერსონაჟთა	პერსონაჟ თა
გამრავლდა	გამრავლ და
დაშლის	დაშლ ის
მცველი	მცველ ი
დეკორი	დეკორ ი
ქორდა	ქორ და
გასაშვები	გასა შვები
მამხილებელი	მამ ხილ ებელი
თავდამსხმელმა	თავდამსხმელ მა
განტოლებები	განტოლ ებები
მაჩვენებლის	მაჩვენებლ ის
სხეულიდან	სხეულ იდან
დახასიათება	დახასიათ ება
იმუშავეს	იმუშავ ეს
კეში	კ ეში
მისგან	მ ისგან
გუმბათოვანი	გუმბათ ოვანი
შეეძლოთ	შეეძლ ოთ
კონტრშეტევაზე	კონტრშეტევ აზე
ტელესკოპით	ტელესკოპ ით
რივერას	რივერ ას
პატრიოტულმა	პატრიოტ ულმა
ანალოგიით	ანალოგ იით
ხალხებთან	ხალხ ებთან
ქიმიკოსი	ქიმიკოს ი
შეასრულოს	შეასრულ ოს
ლივია	ლივ ია
რეალიზება	რეალიზ ება
ცრურწმენა	ცრუ რწმენ ა
ბარებში	ბარ ებში
ლავების	ლავ ების
შორისაც	შორ ისაც
საუბრობს	საუბრ ობს
დაბალია	დაბალ ია
შეხებისას	შეხ ებისას
ებრაელები	ებრაელ ები
კრაინა	კრაინ ა
ოდესაში	ოდ ესაში
გაუგებრობის	გაუგებ რობის
კავალერია	კავალერი ა
კაპიტნობდა	კაპიტნ ობდა
მაგისტრალების	მაგისტრალ ების
იენი	იენ ი
მთიელთა	მთიელ თა
ბრაუნმა	ბრაუნ მა
მაისურები	მაისურ ები
მიენიჭა	მიენიჭ ა
დაძრა	და ძრა
მოქმედია	მოქმედ ია
სისტემატიკის	სისტემატ იკის
განიცდიდნენ	განიცდ იდნენ
ემილიო	ემილი ო
ცოდვა	ცოდვ ა
უძველესია	უძველეს ია
ენახა	ე ნახა
სუპერთასზე	სუპერთას ზე
დანტესი	დანტე სი
ქუინი	ქუ ინი
მყინვარი	მყინვარ ი
ელექტროქიმიის	ელექტროქიმი ის
ავტორის	ავტორ ის
მაცხოვრებლებმა	მა ცხოვრებლ ებმა
რაუნდში	რაუნდ ში
სათადარიგო	სა თადარიგ ო
აყალიბებენ	აყალიბ ებენ
გარემოებით	გარემო ებით
ვაშლის	ვაშლ ის
სტაგნაციის	სტაგნაცი ის
ცდაა	ც დაა
მოძრაობები	მოძრაობ ები
მაკედონია	მაკედონი ა
აფასებს	აფას ებს
ბზიფის	ბზიფი ს
ლაშქრობიდან	ლაშქრობ იდან
მამრები	მამრ ები
ციდანთა	ციდან თა
ხორვატიამ	ხორვატი ამ
საიმპერიო	სა იმპერი ო
გაუსვა	გაუ სვა
ვიგებთ	ვიგ ებთ
ვულგარული	ვულგარ ული
გახსნა	გახსნ ა
ენერგიის	ენერგი ის
ინერვიულო	ი ნერვიულ ო
მამრობითი	მამრ ობითი
ღირსშესანიშნაობანი	ღირსშესანიშნაობ ანი
მწვერვალიდან	მწვერვალ იდან
უმეტესი	უმეტეს ი
გალერიუსი	გალერიუსი
შემოიფარგლა	შემოიფარგლ ა
კართაგენს	კართაგენ ს
ამიშებს	ამიშ ებს
მიულერი	მიულერ ი
ტერმინების	ტერმინ ების
ჩვიდმეტი	ჩვიდმეტ ი
მოჭადრაკის	მო ჭადრაკ ის
კარგავს	კარგ ავს
მარცხენაში	მარცხენ აში
მათგანზე	მათგან ზე
სხვადასხვაა	სხვადასხვა ა
საჩვენებელი	სა ჩვენ ებელი
მოხდენა	მოხდენ ა
განაწილება	განაწილ ება
აღმწერი	აღმწერ ი
დღეც	დღე ც
ძალიან	ძალ იან
მთისკენ	მთ ისკენ
უმშვენიერესი	უ მშვენიერ ესი
შესასვლელებია	შესასვლელ ებია
დასერილი	დასერ ილი
გაერთიანებები	გაერთიან ებები
განლაგებულნი	განლაგებულ ნი
თმოგვი	თმოგვ ი
კლინტ	კლინ ტ
ამინდს	ამინდ ს
საუკუნე	საუკუნე
ფორმა	ფორმ ა
თავებად	თავ ებად
საპირე	სა პირ ე
მოუნდა	მო უნდ ა
საგზურის	სა გზურ ის
გაჩენა	გაჩენ ა
დააზარალა	დაა ზარალა
შანშიაშვილის	შან შიაშვილის
რედაქტირება	რედაქტირ ება
პაციენტის	პაციენტ ის
ბიგ	ბი გ
თემთა	თემ თა
ფიტარეთის	ფი ტარეთის
იყვნენ	იყვნენ
კომუნების	კომუნ ების
შესწავლისას	შესწავლ ისას
ნერისი	ნერის ი
ორგანიზაციად	ორგანიზაცი ად
განისაზღვრა	განისაზღვრ ა
შეუქცევადი	შეუ ქცევადი
პროგიმნაზია	პრო გიმნაზი ა
წვეთების	წვეთ ების
აზერბაიჯანის	აზერბაიჯან ის
აცტეკური	აცტეკ ური
დაგეგმვის	დაგეგმ ვის
კაი	კა ი
ლეგენდებისა	ლეგენდ ებისა
დანაშაულებრივი	დანაშაულ ებრივი
გაგებული	გაგ ებული
მითითებულისა	მითით ებულისა
მარლი	მარ ლი
ბორცვზე	ბორცვ ზე
საფლავი	საფლავ ი
კვირაობით	კვირა ობით
მკითხველს	მკითხველ ს
იულიანე	იულიან ე
გასაკვირი	გასაკვირ ი
თეოფანე	თეოფ ანე
შეიწყალა	შეიწყალ ა
იზრუნა	იზრუნ ა
ვარსკვლავებს	ვარსკვლავ ებს
ცხოველები	ცხოველ ები
სადგურიდან	სადგურ იდან
შეიმჩნევა	შეიმჩნე ვა
რად	რად
მოყოლილი	მოყოლ ილი
წაგრძელებულ	წაგრძელებულ
ალბანურ	ალბან ურ
ალვარო	ალ ვარ ო
მორწმუნენი	მორწმუნე ნი
მუზეუმისთვის	მუზეუმ ისთვის
ობიექტურად	ობიექტ ურად
პლანტი	პლ ანტი
ტყე	ტყე
მოვალეობაა	მოვალეობ აა
ლექსიკა	ლექსიკ ა
დეკემბრისთვის	დეკემბრ ისთვის
ეჭვიანი	ეჭვ იანი
შაჰს	შაჰ ს
დარბევა	დარბევ ა
სამხრეთელების	სამხრეთ ელების
ოქმი	ოქმ ი
მომდინარეობს	მომდინარ ეობს
ბიჭუნას	ბიჭ უნას
ფერისაა	ფერისა ა
მეთაურობდნენ	მეთაურ ობდნენ
უმთავრესად	უმთავრეს ად
იყიდეს	იყი დეს
აფხაზების	აფხაზ ების
სალი	სალ ი
სენატორი	სენატორ ი
იბრძოდნენ	იბრძო დნენ
ქვებითაა	ქვ ებითაა
დანიშნულება	დანიშნულ ება
შემოქმედებითი	შემოქმედებ ითი
მხოხავი	მხო ხავ ი
პაპები	პაპ ები
ფოლკლორს	ფოლკლორ ს
სახითაც	სახ ითაც
ძვლებთან	ძვლ ებთან
უჯრედულ	უჯრედ ულ
გედიკ	გედ იკ
დემოკრატიულად	დემოკრატიულ ად
გადაიტანეს	გადაიტან ეს
საძმომ	სა ძმ ომ
ჩამდგარი	ჩა მდგარ ი
აიარ	ა იარ
კინოთეატრებში	კინოთეატრ ებში
კოლონიების	კოლონი ების
ხედვა	ხედვ ა
მიწებიდან	მიწ ებიდან
პირველობისათვის	პირველ ობისათვის
ელექტრულ	ელექტრ ულ
ახალგაზრდას	ახალგაზრდ ას
ატაროს	ატარ ოს
გორგიჯანიძის	გორგიჯან იძის
ავღანელი	ავღან ელი
გაწვრთნა	გაწვრთნ ა
გულისხმობენ	გულისხმ ობენ
სიტყვიდან	სიტყვ იდან
თანამდებობებს	თან ამდებობ ებს
იწვევს	იწვევ ს
შერკინება	შერკინ ება
რიტმი	რიტმ ი
ექსპერტთა	ექსპერტ თა
შემოდგომით	შემოდგომ ით
სითხეების	სითხე ების
ჩანაცვლებას	ჩანაცვლ ებას
შობადობა	შობადობ ა
ჭადრაკი	ჭადრაკ ი
ენამ	ენ ამ
მეოცნებე	მე ოცნებ ე
კიდურის	კიდურ ის
თანაფარდობით	თანაფარდ ობით
სიარულის	სიარულ ის
ახლდა	ახლ და
ჟენევაში	ჟენევ აში
მეიმ	მე იმ
სხვადასხვაობის	სხვადასხვა ობის
ფსკერის	ფსკერ ის
მოღვაწეობის	მოღვაწეობ ის
უეფას	უეფა ს
ბოტსვანის	ბოტ სვან ის
აპატიმრებენ	ა პატიმრ ებენ
გამოითხოვა	გამოი თხოვა
უკავია	უკავი ა
პედაგოგიკის	პედაგოგ იკის
ინგლისსა	ინგლის სა
მარიუსმა	მარიუს მა
მეტოქეობა	მეტოქე ობა
კოსმოსში	კოსმოს ში
დახვრეტილი	დახვრეტ ილი
დიზაინი	დიზაინ ი
გასულ	გასულ
მიიტანა	მიიტან ა
მეექვსედ	მეექვსე დ
მარმარილო	მარმარილ ო
მიტროპოლიტი	მიტროპოლიტ ი
დადიანთან	დადიან თან
უმსხვილეს	უ მსხვილ ეს
მშობელს	მშობელ ს
ათივე	ათ ივე
აკაციის	აკაც იის
სტოუნის	სტოუნ ის
სცენებით	სცენ ებით
განათლებაზე	განათლებ აზე
რეგულირება	რეგულირ ება
ფრთიანი	ფრთ იანი
ხელსაწყო	ხელსაწყ ო
სრულფასოვან	სრულფას ოვან
წინააღმდეგობრივი	წინააღმდეგობ რივი
განვითარდეს	განვითარ დეს
ესპანურენოვან	ესპანურ ენოვან
კატალოგი	კატალოგ ი
ჰგვანან	ჰ გვ ანან
დააზიანოს	დააზიან ოს
მონტენეგროს	მონტენ ეგროს
დაბადებულზე	დაბადებულ ზე
მიმოხილვაზე	მიმოხილვ აზე
ექსპანსიის	ექსპანსი ის
ფაბიო	ფ აბიო
განხილვას	განხილვ ას
მტკიცდება	მტკიც დება
მომაკვდინებელი	მომაკვ დინებელი
სისხლსა	სისხლ სა
გამწვავების	გამწვავ ების
მურის	მურ ის
დაზღვევის	დაზღვევ ის
უზრუნველყოფდა	უზრუნველყოფ და
შეეყარა	შეე ყარა
ფიქრობდა	ფიქრ ობდა
გამოფენილ	გამოფენ ილ
ჩეხი	ჩეხ ი
მამადავითის	მამა დავით ის
ნიობიუმის	ნიობ იუმის
გამორიცხავენ	გამორიცხ ავენ
დასაფინანსებლად	დასა ფინანსებლად
ასწავლეს	ასწავლ ეს
საფეხურებიანი	საფეხურ ებიანი
ბასის	ბას ის
ერთდროული	ერთდრო ული
ოჯახიც	ოჯახ იც
დირექტივები	დირ ექტივები
შრომაში	შრომ აში
ეროვნული	ეროვნულ ი
ავგუსტუსს	ავგუსტუს ს
საზღვრებში	საზღვრ ებში
ინფორმაციაა	ინფორმ აციაა
კრიკეტის	კრიკეტ ის
ნივთს	ნივთ ს
იუმორის	იუმორ ის
პერსონაჟია	პერსონაჟ ია
ღრუბლები	ღრუბლ ები
ბუმბული	ბუმბულ ი
კონსულები	კონსულ ები
მასაის	მას აის
ვიტამინები	ვიტამინ ები
დინამოსა	დინამო სა
დამკვიდრებული	დამკვიდრ ებული
მიმდევრობა	მიმდევრ ობა
მოწაფეების	მოწაფე ების
შეუშალოს	შეუშალ ოს
ფეოდალთა	ფეოდალ თა
პასაუს	პა საუს
როდოსის	როდოს ის
ტყუპები	ტყუპ ები
ვალებს	ვალ ებს
ზედაში	ზედ აში
სათესი	სა თეს ი
სკანდიუმი	სკანდ იუმი
ძირულის	ძირულ ის
მრავალგზის	მრავალ გზის
ნერუს	ნერუ ს
დასახლებულ	დასახლ ებულ
მათემატიკის	მათემატიკ ის
როიალი	როიალ ი
ვესტფალიის	ვესტ ფალიის
საგანძური	სა განძურ ი
დასარტყამ	დასარტყამ
დუმბაძემ	დუმბაძ ემ
ირანელების	ირანელ ების
მერქნიანი	მერქნ იანი
მოეკლათ	მოეკლ ათ
სირთულეებისა	სირთულე ებისა
ეკრანიზაცია	ეკრანიზაცია
როკის	როკ ის
სარტყლები	სა რტყლ ები
სტუმრობენ	სტუმრობ ენ
იჯარა	იჯარ ა
დანაშაულთან	დანაშაულ თან
ბიბლიური	ბიბლი ური
გავრცელებაში	გავრცელ ებაში
ავტობიოგრაფიული	ავტობი ოგრაფი ული
პრესამ	პრეს ამ
არარატის	არა რატ ის
ბურჟუაზიული	ბურჟუაზი ული
ჭრიდნენ	ჭრ იდნენ
უზნაძის	უზ ნაძის
სამსახურისთვის	სამსახურ ისთვის
გაზრდა	გაზრდ ა
მთავრდება	მთავრ დება
ჩამოყალიბებისა	ჩამოყალიბ ებისა
მისგანვე	მის განვე
დისლოკაციის	დისლოკაც იის
ფორმალური	ფორმალურ ი
ზამთრობით	ზამთრ ობით
კონტინენტები	კონტინენტ ები
ლეგალური	ლეგალურ ი
პელეს	პელე ს
მეთევზეობას	მეთევზე ობას
საქმეებში	საქმე ებში
ტრანსფერები	ტრანსფერ ები
ჰეპატიტი	ჰეპატიტ ი
ეძახიან	ეძახ იან
კონკურსის	კონკურს ის
ხელმძღვანელობასთან	ხელმძღვანელ ობასთან
დასცალდა	დას ცალდა
ყვინთავენ	ყვ ინთავენ
შატილის	შატ ილის
ნაწლავის	ნაწლავ ის
კუხის	კუხ ის
ედესის	ედეს ის
დისტანციური	დისტანცი ური
მწერებს	მწერ ებს
ინდივიდთა	ინდივიდ თა
რელიეფს	რელიეფ ს
ორგანიზაციებთან	ორგანიზაცი ებთან
ბმები	ბმ ები
ვარსკვლავთან	ვარსკვლავ თან
მოაწერა	მოა წერა
კაცზე	კაც ზე
მექანიზმი	მექანიზმ ი
შეპყრობილ	შეპყრობ ილ
დაბნელება	დაბნელ ება
განმარტებითი	განმარტ ებითი
მშრალია	მშრალ ია
ასპარეზად	ასპარეზ ად
ნახატებს	ნახატ ებს
შენი	შენ ი
აღსარებას	აღსარ ებას
მასივით	მასივ ით
ვლადიმირი	ვლადიმირ ი
კუნძულებისგან	კუნძულებ ისგან
გამიჯნული	გა მიჯნ ული
ინვალიდი	ინვალიდ ი
გაგამ	გა გამ
ომისშემდგომ	ომისშემდგომ
მწვანეთა	მწვანე თა
ღელე	ღელ ე
შრომების	შრომ ების
სტანდარტებით	სტანდარტ ებით
შეყვანის	შეყვან ის
იგუდებოდა	იგ უდებოდა
წმინდათა	წმინდ ათა
ცხენებით	ცხენ ებით
ფორესტი	ფორესტი
კაცი	კაც ი
მალერმა	მა ლერმა
ნავარაუდევი	ნავარაუდევ ი
მინიჭებული	მინიჭ ებული
დღეთა	დღე თა
ავადმყოფობა	ავადმყოფ ობა
დაუსრულებია	დაუსრულ ებია
გოლად	გოლ ად
პასტორის	პას ტორის
წყაროსა	წყარო სა
კიმ	კიმ
ლოყის	ლოყ ის
უილიამსის	უილიამს ის
მიზნად	მიზნ ად
საყვირის	სა ყვირ ის
სისწორეს	სი სწორ ეს
შესვენებაზე	შესვენ ებაზე
მშობლებისგან	მშობლ ებისგან
სამზადისს	სა მზადის ს
რკინით	რკინ ით
მსგავს	მსგავს
ბავშვებსა	ბავშვ ებსა
მცალია	მ ცალია
სუბეკვატორული	სუბ ეკვატორ ული
შრის	შრ ის
გმირული	გმირ ული
დებატებში	დებატ ებში
მუხტს	მუხტ ს
ნათელასთვის	ნათელ ასთვის
ძლიერდებოდა	ძლიერ დებოდა
ახასიათებს	ახასიათ ებს
ბუ	ბუ
დაკარგვამდე	დაკარგვ ამდე
პრაღის	პრაღ ის
დაურეკა	დაურეკ ა
მიდგომები	მიდგომ ები
აღდგენაში	აღდგენ აში
ეკუთვნის	ეკუთვნ ის
გაჩვენოს	გა ჩვენოს
აკეთებს	ა კეთებს
სცენარს	სცენარ ს
გამოიძახეს	გამოიძახ ეს
თხზულებას	თხზულებ ას
ილინოისის	ილი ნოის ის
ზეობის	ზეობ ის
კუთხეს	კუთხე ს
აღზევებული	აღზევ ებული
ოზურგეთი	ოზურგეთ ი
მოჰქონდა	მო ჰქონ და
გადაწყვეტილი	გადაწყვეტილ ი
დევნილ	დევნილ
შექმნით	შექმნ ით
გველები	გველ ები
მანკიერ	მანკიერ
შვილებთან	შვილ ებთან
პითონი	პ ითონი
უმრავლესობამ	უმრავლეს ობამ
გმირებით	გმირ ებით
ბენქსის	ბენქს ის
ნაშრომს	ნაშრომ ს
სტადიები	სტადი ები
სინონიმი	სინონიმ ი
ვილასთან	ვილ ასთან
აგერ	აგერ
ბონიფაციუს	ბონ იფაციუს
წვერში	წვერ ში
გვაწვდის	გვაწვდ ის
ჭყონდიდის	ჭყონდიდ ის
