იტალიასთან	იტალი ასთან
ცნო	ცნო
პერსონაჟის	პ ერსონაჟ ის
გუნდია	გუნდ ია
სახეობათა	სახე ობა თა
გარდაუვალი	გარდა უვალი
მოხუცს	მოხუც ს
ასობგერა	ას ო ბგერ ა
ზეიმით	ზეიმ ით
სისტემიდან	სისტემიდან
უუნარობა	უ უნარ ობა
ცხოველებზე	ცხოველ ებზე
იღებენ	ი ღებ ენ
ცეკვები	ცეკვ ები
სატურნი	სატურნ ი
ვოევოდა	ვოევო და
დაქვემდებარება	და ქვე მდე ბარ ება
მოჭადრაკე	მოჭადრა კე
ზარის	ზარ ის
მაგრდებოდა	მაგრ დებოდა
აყვანის	აყვანის
ფორმით	ფორმ ით
ყვავილოვანი	ყვავ ილ ოვანი
მიმდინარეობების	მი მდინარ ეობ ების
დაადანაშაულა	და ად ანაშაულ ა
ნოემბერი	ნოემბ ერი
ფიზიკოსების	ფიზიკ ოს ების
ტყვიამფრქვევი	ტყვი ა მფრ ქვე ვი
სკანდალის	სკანდ ალის
დასასრულით	დასასრულ ით
უჭერს	უჭერ ს
მრეწველობისა	მრეწველ ობისა
ყალიბდება	ყალიბდ ება
წირთხლები	წირთხლ ები
მოჭიდავე	მო ჭიდა ვე
უსაფუძვლო	უ სა ფუძვ ლო
დამარცხებაში	და მარცხ ებაში
პორტის	პორტ ის
ორდენებითა	ორდენ ებით ა
სუაჰილი	სუაჰილი
პირველნი	პირველ ნი
პირენეის	პირ ენე ის
საქვეყნოდაა	სა ქვეყ ნო დაა
გახსნაზე	გახსნ აზე
მიმი	მი მი
ყაენს	ყაენ ს
პოლისი	პოლი სი
დამზადდეს	დამზად დეს
ვერდის	ვერ დის
ნახაზების	ნა ხაზ ების
დაიპყრეს	და იპყრ ეს
ომზე	ომ ზე
დროშასა	დროშა სა
მიაკვლია	მია კვლი ა
სინის	სინ ის
ფირდოუსის	ფირ დო უსი ს
თვითგამორკვევის	თვით გამო რკვევ ის
ქართველოლოგიური	ქართველ ოლოგიურ ი
გრამფირფიტა	გრამ ფირფი ტა
სატარე	სა ტარ ე
ტიპები	ტიპ ები
უარყოფილია	უარყოფ ილია
შთაბეჭდილებები	შთაბეჭდილ ებებ ი
დაედო	დაე დო
უაიჰეკეს	უაი ჰეკე ს
დარაიონება	და რაიონ ება
წინაპარი	წინა პარ ი
როდრიგესი	როდრიგ ეს ი
სილვა	სილვ ა
ტიპს	ტიპ ს
მესიის	მესი ის
თერთმეტ	თერთმე ტ
მრევლიშვილის	მრევლ ი შვილი ს
ისევე	ი სევე
გადაიდო	გადა ი დო
მიფრინავს	მი ფრინავ ს
ბულგარეთის	ბულგარ ეთის
ბათუმსა	ბათუმ სა
ლეგიონმა	ლეგიონ მა
მოტაცების	მო ტაცებ ის
პერონის	პერ ონის
ნინომ	ნი ნომ
არაბეთში	არაბ ეთში
გემოთი	გემ ოთ ი
არცოდნის	არც ოდ ნის
გადატანილია	გადა ტანილი ა
გამონაკლისს	გამო ნაკლ ის ს
მართლმსაჯულება	მართლმსაჯულ ება
უმთავრესად	უმთავრე ს ად
კუნძულებზე	კუნძულ ებზე
კურილის	კურ ი ლის
ღრმავდება	ღრმავ დება
ტევტონთა	ტევ ტონ თა
ლეიკემიის	ლე ი კე მი ის
წყალსაცავში	წყალსა ცავ ში
მორჩილი	მორჩილ ი
შელესილობის	შე ლ ესი ლობის
მიხაილ	მიხაილ
დადგმულია	დადგმ ული ა
ტექსტიდან	ტექსტ იდან
დაბადებასთან	დაბად ება სთან
პრუსიაში	პრუსი აში
მოწესრიგება	მოწესრიგ ება
მოძულე	მოძულე
ტონები	ტონ ები
წლისთავთან	წლის თავ თან
გლახაკთა	გლახაკ თა
განლაგდა	განლაგ და
ჰერცი	ჰერ ცი
არსენალთან	არსენალ თან
აიღებდა	აიღებ და
მტკივნეულ	მტკივნეუ ლ
ეკოლოგია	ეკო ლოგია
ჭილაძის	ჭილა ძის
ანტარქტიკული	ანტარქტიკული
გამოეყოფა	გამოე ყოფა
მიუღწევია	მი უ ღწევია
ინფანტერიის	ინ ფანტ ერი ის
კომპლექსურად	კომპლექ ს ურად
აუგია	აუგია
მოვალეობებს	მოვალე ობებს
ხათუნა	ხათუნ ა
ისაუბრა	ი საუბრ ა
აიომი	ა იო მი
ორგანისტი	ორგან ისტი
პროექტად	პროექ ტად
შეერთების	შეერთ ების
თავისუფალმა	თავისუფალ მა
გალილეომ	გალილე ომ
შეჯიბრებებში	შეჯიბრ ებებ ში
ამსახველი	ა მ სახვ ელი
მაღლივი	მაღლ ი ვი
მკურნალობდა	მკურნალ ობდა
კოპერნიკის	კოპერ ნიკის
გაშვებაზე	გაშვ ებაზე
შუამავლის	შუამავლ ის
ლიტერატურამ	ლიტერატუ რამ
მორფიმ	მორფ იმ
იზამენ	იზამ ენ
ბანქსის	ბან ქსის
ტელეგადაცემაში	ტელე გადა ცემ აში
ბრუკლინის	ბრუკ ლინ ის
გამოჩენით	გამოჩე ნი თ
დამალა	დამალ ა
აღნაგობის	აღნაგ ობის
კანარის	კან არის
იფიქრეს	ი ფიქრ ეს
პატრიარქად	პატრიარ ქად
მიწათა	მიწა თა
ნოტიო	ნოტიო
შეურაცხყოფას	შეუ რაცხ ყოფ ას
უადგილო	უ ადგილ ო
ოთხთა	ოთხ თა
სამნი	სამ ნი
პატო	პატ ო
კანდიდატურა	კანდიდატ ურა
მხოხავი	მხო ხავ ი
რომანისტი	რომან ისტი
სახელით	სახელ ით
ფუმფულა	ფუ მ ფულ ა
დაგვიანებით	და გვიან ებით
იდგა	ი დგა
გამოიმუშავა	გამოი მუშავ ა
ჯილდოა	ჯილდო ა
მისაგებად	მისა გებად
კარპატების	კარ პატ ების
დასაბუთების	დ ასაბუთებ ის
ბაჯო	ბაჯო
კუნძულამდე	კუნძულ ამდე
საფეხურზე	სა ფეხურ ზე
მოსკოვსა	მოსკოვ სა
შთამომავლის	შთამო მავლ ის
მკვლევართათვის	მკვლევ ართა თვის
აკორდი	ა კორდ ი
უყურადღებოდ	უ ყურად ღებ ოდ
პირიქით	პირ იქით
ბაბუას	ბაბუ ას
ბიბლიური	ბიბლი ური
მიღწევისას	მი ღწევისას
ურთიერთქმედებს	ურთიერ თ ქმედებ ს
ფიშერის	ფიშერი ს
შუამდებარე	შუა მდებარე
გეოფიზიკური	გეო ფიზიკ ური
ალგორითმის	ა ლგორით მის
ვარსკვლავთწარმომქმნელი	ვარსკვლა ვთ წარმო მქმნ ელი
საუბრები	საუბრ ები
დედაქალაქად	დედა ქალაქ ად
გაგრიდან	გაგრ იდან
კიდე	კიდე
მანაგუას	მანაგუა ს
კეიტ	კეიტ
სმიტის	ს მი ტის
რეპეტიციებს	რეპეტი ცი ებს
დადგმაში	დადგმ აში
სამჯერ	სამ ჯერ
მოინათლა	მო ი ნათლა
მეხიკო	მეხიკო
გადახდილი	გადახ დ ილი
ჯოხი	ჯოხ ი
ატმოსფერული	ატმოსფერული
ეკლესია	ეკლესი ა
ოქსიდი	ოქსიდ ი
ნორმაა	ნორმა ა
ჩილე	ჩილე
ორადგილიანი	ორ ადგილ იანი
ათანასე	ა თანა ს ე
აწამეს	ა წამ ეს
ვიბრაცია	ვ ი ბრ აცია
შესაწირი	შე სა წირ ი
სულიკო	ს ული კო
დაკრძალვის	და კრძალ ვის
გამოცდებს	გამოცდ ებს
მექსიკასა	მექსიკ ა სა
დოლარით	დოლარ ით
საშენ	ს აშენ
ქვეზონისგან	ქვე ზონ ისგან
მღვდელმთავარს	მღვდელ მთავარ ს
მეზოზოური	მეზოზო ური
მფარველობით	მფარვე ლობით
მწირია	მწირ ია
დონ	დონ
ლვოვის	ლ ვ ოვის
დაწვება	და წვ ება
მიშენებულ	მ ი შენებულ
აცნობიერებს	აცნობ იერ ებს
გამუდმებულმა	გამუდმ ებულმა
მომავლიდან	მომავლი დან
აზოვის	აზოვი ს
მოდელზე	მოდელ ზე
სიმონ	სიმონ
ომ	ომ
კონსერვაციის	კონ სერვ აცი ის
წარმართთა	წარ მართ თა
მარკეტინგის	მარკ ეტინგ ის
ელას	ელ ა ს
რიგებით	რიგ ებით
სასაფლაოები	სასაფლა ოები
შევხვდებით	შე ვხვდ ებით
მფარველობის	მფარვე ლობის
ამბოხებული	ამბოხ ებული
ხოჯა	ხო ჯა
შემაერთებელ	შე მა ერთ ებელ
გვერდი	გვერდ ი
მცველები	მცველ ები
საგოლე	სა გოლ ე
შეძლონ	შეძლ ონ
თევზების	თევზ ების
ლოჟა	ლოჟ ა
ესპანურის	ესპან ურის
თანხა	თანხ ა
დაკარგვის	და კარგ ვის
აგვისტომდე	აგვისტ ო მდე
გამოითხოვა	გამოი თხოვა
ტყეები	ტყეებ ი
ფენაში	ფენ აში
განსწავლული	გან სწავლ ული
ბაჰრეინის	ბაჰრეინ ის
სააქციო	სა აქცი ო
ბურუნდიში	ბურუნდი ში
სოლჟენიცინი	სოლ ჟენ ი ცინ ი
ანთროპოლოგები	ა ნთროპ ოლოგ ები
ტიპიურია	ტიპ იური ა
დამოკიდებულებისაგან	დამოკი დებულ ების ა გან
საბერძნეთის	სა ბერძნ ეთის
გემოვნება	გემოვნ ება
სემინარი	სემი ნარი
აღშფოთებული	აღ შფოთ ებული
მაუსი	მა უ სი
გაგას	გაგ ას
აჩვენეს	ა ჩვენ ეს
გამარჯვებულები	გამარჯვ ებულ ები
შესარჩევად	შესა რჩევ ად
სარეველაა	სარეველა ა
ჰამიდ	ჰამიდ
ეწოდებინათ	ეწოდ ები ნათ
განევითარებინა	განე ვითარ ებინა
ასტრონომები	ასტრონ ო მ ები
კოლას	კოლ ას
ბაბილონში	ბაბილო ნში
ფიზკულტურის	ფიზ კულტურ ის
მდინარეთა	მდინარ ეთა
ვადებში	ვად ებში
ყურს	ყურ ს
ვიოლინოზე	ვიოლინოზე
ცხოვრებისას	ცხოვრ ების ა ს
პირვანდელი	პირ ვანდელ ი
ევრიდიკე	ევრიდი კე
იმიგრაცია	ი მიგრაცი ა
შეესაბამებოდეს	შეესაბამ ებოდეს
გვხვდებიან	გვხვ დებიან
ნარეკვავის	ნარ ეკვა ვის
მუშები	მუშ ები
ეკლესიები	ეკლესი ები
აკლდათ	აკლ დათ
გაიანას	გა იან ას
პუბლიუს	პუ ბლ იუს
გადაკვეთით	გადაკვეთ ით
მეტროპოლიტენს	მეტროპო ლიტენ ს
დებატების	დებატ ების
ქვედანაყოფის	ქვე და ნაყოფ ის
ინტერესის	ინტერეს ის
ხერხემლიანი	ხერხე მლიან ი
შემცირება	შემცირ ება
ანსამბლში	ანსამბლ ში
მსჯელობა	მსჯელ ობა
გაძლიერებას	გაძლიერ ებას
ფეხბურთისადმი	ფეხბურთ ის ადმი
შესასვლელ	შესასვლ ელ
სექტემბრისთვის	სექტემბრ ის თვის
არტერია	არტერი ა
გაწევის	გა წევ ის
კოლმეურნეობა	კოლ მეურნეო ბა
მინისტრები	მინისტრ ები
წერილებს	წერილ ებს
ბოკასა	ბოკასა
ორივე	ორივე
საკმაო	საკმა ო
ჰაერიდან	ჰაერ იდან
ნგრევა	ნგრევ ა
გზაზე	გზა ზე
პილის	პილ ის
ჯორდანი	ჯორდან ი
მიწისქვეშაა	მიწ ის ქვეშ ა ა
ანიჭებენ	ანიჭ ებენ
კოლონიზატორებს	კოლონი ზატორ ებს
თეატრმა	თეატრ მა
ესეები	ეს ე ები
განსასაზღვრად	გან სა საზღვრ ად
ადგილობრივებმა	ადგილ ობრივ ებმა
ქადაგებით	ქადაგ ებით
საკმარისია	საკმა რის ია
სახლიდან	სახლ იდან
რეგისტრირებულია	რეგისტრ ირებული ა
მემარჯვენე	მემარჯვე ნე
შეემატა	შეე მატა
თელეთის	თ ელ ეთის
კლიფი	კლიფ ი
პიერომ	პიერომ
იანი	იანი
ივნისსა	ივნის ს ა
საშიში	სა ში ში
ტაძრებში	ტაძრ ებში
მრავალმხრივ	მრავალ მხრივ
მუსიკოსებთან	მუსიკოს ებთან
გაუნათლებელი	გაუ ნათლ ებელი
მთრიმლავი	მთრიმლ ავი
ქენი	ქენი
ლეკების	ლეკ ების
ფემინიზმის	ფემინ იზმის
კრაზანა	კრა ზან ა
ამირამ	ამირ ამ
თვეების	თვე ების
დაბაში	და ბაში
მოსავლის	მო სავლ ის
გამტაცებლები	გამ ტაცებ ლები
გაიზარდნენ	გაი ზარ დნენ
კოლონისტებს	კოლონი ს ტებს
ბელპერონი	ბელ პერ ონი
ტურში	ტურ ში
სამოცდაცხრა	სამ ოცდა ცხრა
უსვამდა	უსვამ და
დროის	დრო ის
წინაპრებმა	წინაპრ ებმა
სუნი	ს უნი
არჩილის	არჩილ ის
გახსნისას	გახსნ ისას
სპეციფიური	სპეციფიური
ჩინური	ჩინ ური
არქიმანდრიტი	არქი მანდრი ტი
კონსერვატიული	კონ სერვ ატიულ ი
კენჭს	კენჭ ს
მგზავრს	მგზავრ ს
ნადირობენ	ნადირობ ენ
იდეებმა	იდე ებმა
მოთავსდეს	მოთავს დეს
გაგრა	გა გრა
არეს	არეს
უოტერსმა	უოტერსმა
ნიუფაუნდლენდი	ნიუ ფაუნდლენდ ი
კალიგრაფიის	კალი გრაფი ის
განსაცდელში	გან სა ცდელ ში
მავზოლეუმში	მ ავზოლე უმში
საზოგადოებებში	სა ზოგადო ებებ ში
სართულების	სა რთულ ების
ჰყვარებია	ჰყვა რები ა
ლუდვიგის	ლუდვი გის
კათედრას	კათედრ ას
დასალევად	და სა ლევ ად
სტეპებში	სტეპ ებში
გამოაშკარავდა	გამო აშკარავ და
ისლამის	ისლამ ის
მოგზაურობა	მოგზაურ ობა
მოჩარჩოებული	მო ჩარჩო ებული
რვეული	რვ ეული
რძალი	რძალ ი
ყვითელი	ყვითელ ი
ხვდება	ხვ დება
ჰოკეი	ჰოკეი
დაიპყრობდა	დაი პყრობ და
დამპალ	და მპალ
გააბა	გა აბ ა
სხვანაირად	სხვანაირ ად
ცუდადაა	ცუდ ადაა
თივა	თივა
მიგრაციის	მიგრაცი ის
უბრუნდება	უ ბრუნ დება
ჩადგმულია	ჩა დგმ ულია
ბადის	ბადი ს
თემასთან	თემა ს თან
სამეფოთა	სა მეფო თა
ძმებმა	ძმ ებმა
ემოციების	ემოცი ების
კასაის	კა სა ის
არაბულად	არაბულად
კონსერვატორი	კონსერვ ატორი
გადახურეს	გა დახურ ეს
ამაშუკელი	ა მა შუკელი
იწონის	ი წონ ის
ნაწარმოებებზე	ნა წარმო ებებ ზე
არიდულ	არიდულ
ჩირის	ჩირ ის
ძალას	ძალ ას
უნდათ	უნდა თ
გასცდა	გასც და
ალვარო	ალვარო
ტობოლსკში	ტო ბოლ სკ ში
ქალბატონი	ქალ ბატონი
თვისების	თვის ების
არქიეპისკოპოსის	არქი ეპისკოპ ოს ის
აერთიანებთ	აერთია ნებთ
კურტ	კურტ
თავმჯდომარისა	თავმჯდ ო მარი სა
განუვითარებელ	განუ ვითარ ებელ
გაზეთში	გაზეთ ში
ინდონეზიის	ინდონეზი ის
ოსკარის	ოსკარ ის
პროცედურას	პრო ცედურ ას
გამოსახულებათა	გა მოსახულ ებათ ა
ძირიდან	ძირ იდან
ავგუსტუსს	ავგუსტუსს
ეგვიპტურ	ეგვიპტ ურ
არარსებობა	ა რ არსებ ობა
ქალით	ქალ ით
ჩაზნექილი	ჩა ზნექი ლი
გიჟი	გიჟ ი
კუმზეროს	კუმ ზე როს
მანჯურიაში	მანჯ ური აში
იწყო	ი წყო
მასაის	მა სა ის
მეგავატი	მე გავ ა ტი
ფორმაც	ფორმ ა ც
ძლიერია	ძლიერ ია
სულელი	სულ ელი
მტრებს	მტრ ებს
გენდერის	გენდერ ის
გადაეხადათ	გადა ეხადა თ
აღსასრულის	აღ ს ასრულ ის
საპირფარეშო	სა პირ ფარ ეშო
კაპიტალური	კაპიტ ალური
ამოღება	ამოღ ება
შეეცადნენ	შე ეცა დნენ
ფეხებზე	ფეხ ებზე
გაცვალა	გა ცვალა
ბარათი	ბარათ ი
ბუნიობის	ბუნ ი ობის
ჯირკვალი	ჯ ირკვა ლი
დაუმტკიცდა	დაუ მტკიც და
საუბედუროდ	სა უბედ ურ ოდ
უნამუსო	უნა მუსო
გამსხვილებული	გამ სხვილ ებული
ქორწინებების	ქორწინ ებებ ის
მომხმარებლის	მომხმარე ბლის
შეწირულ	შე წირულ
დანილო	და ნი ლო
მიანება	მიანე ბა
მუსიკამ	მუსიკა მ
ნეანდერტალელი	ნეანდერტალ ელი
მკერდზე	მკერდ ზე
ბიზნესში	ბიზნეს ში
ძმისშვილმა	ძმ ის შვილმა
ძლიერებას	ძლიერ ებას
უმალ	უმალ
დასასრული	დასასრულ ი
საზღვრებს	საზღვრ ებს
ახალციხე	ახალ ციხე
მისაღებ	მისაღებ
დიაგნოსტიკური	დიაგნო ს ტიკური
გასავრცელებლად	გასა ვრცელ ებლად
სისხლისსამართლებრივი	სისხლ ის სა მართლებრივ ი
გავლა	გავლ ა
სემინარია	სემი ნარი ა
აკრიტიკებდა	ა კრიტიკ ებდა
ფილიალში	ფილიალ ში
ინიშნებოდნენ	ი ნიშნებოდნენ
რომანულ	რომან ულ
გაჩეხვის	გა ჩეხ ვის
სელაია	ს ელ ა ია
ნემანის	ნემა ნის
უიმედო	უ იმედო
დიფერენცირება	დი ფერენცი რება
ლეიკერსმა	ლეიკერ ს მა
გამოტანის	გამო ტანის
ზრდიან	ზრდ იან
კლავდიუსი	კლავდიუს ი
ორგანიზაციაში	ორგანიზაც იაში
ღალატში	ღალატ ში
სასწაულებრივი	სასწაულ ებრივ ი
წერტილად	წერტილ ად
დადიოდნენ	და დიო დნენ
შემორჩენილა	შემო რჩენ ილა
ალბომებზე	ალბომ ებზე
მიზანმიმართული	მიზან მიმართუ ლი
საქმიანობა	საქმ იან ობა
ლიონელ	ლიონ ელ
აღჭურვილი	აღჭურვ ილი
პიკში	პიკ ში
გუბაზეულის	გუბაზ ეულის
ეფექტის	ეფექტ ის
კინტრიშის	კინ ტრი ში ს
ინსტიტუტსა	ინსტიტუ ტ სა
გადაყენება	გა დაყენებ ა
მოჭადრაკეებმა	მოჭადრა კე ებმა
ქვემეხის	ქვემეხ ის
ვარაუდი	ვარაუდ ი
გატეხა	გატეხ ა
დსთ	დსთ
თანამდებობები	თან ამდებობ ები
თარიღია	თარიღ ია
ტელეკომპანიის	ტელე კომპანი ის
ჰორუსის	ჰორ უსის
უცნობია	უცნობ ია
დაბ	და ბ
ხელმძღვანელობამ	ხელმძღვანელ ობამ
მერმეროე	მერმეროე
შესწევთ	შე ს წევ თ
ეთამაშა	ე თამაშ ა
მეკობრეების	მეკობრე ების
გადაარჩენს	გადა ა რჩენ ს
ველური	ვე ლური
კვალიფიციური	კვალიფი ციური
მოწაფეთა	მოწაფე თა
ამაღელვებელი	ამ ა ღელვ ებელი
მგზავრის	მგზავრ ის
სამკუთხედში	სამ კუთხედ ში
გათამაშება	გათამაშ ება
რეგულარული	რეგულ არული
ბედავდა	ბედ ავდა
მანისაში	მანი ს აში
ფეხსაცმელები	ფეხ საცმე ლები
ყვარყვარე	ყვარ ყვარ ე
იუვე	იუვე
გაცივებისას	გა ცივ ების ას
ტაძრისკენ	ტაძრ ისკენ
ომამდე	ომ ამდე
ყელში	ყელ ში
მისცემს	მ ის ცემ ს
რონალდინიო	რონალდ ინი ო
ფორინტი	ფორ ი ნტი
ოქროსა	ოქრო სა
დაპირისპირება	დ აპირისპირ ება
აღწევდნენ	ა ღწევ დნენ
კირქვები	კირქვ ები
მინის	მი ნის
მიიყვანს	მი იყვანს
მანტიის	მ ანტი ის
სინანულის	სინ ან ული ს
ფორმულები	ფორმ ულ ები
ტექნიკასა	ტექნიკ ა სა
ქვიშოვანი	ქვიშ ოვანი
ჰაბსბურგთა	ჰაბსბურგ თა
მწერალიც	მწერ ალი ც
თანამდებობის	თან ამდებობ ის
ავგუსტუსის	ავგუსტ უსის
გამა	გამ ა
აღორძინების	აღორძინ ების
კრისტოფერ	კრისტ ო ფერ
პატიოსან	პატი ოს ან
საპირე	სა პირ ე
მიმდებარედ	მი მდებარე დ
უმეტესობამ	უმეტეს ობამ
კონსტრუქციული	კონ სტრუქც იული
გამორთვა	გამო რთვა
ტრაექტორიის	ტრაექ ტორი ის
კარდინალი	კარდინალ ი
ნავთობისა	ნავთობ ისა
წაწვეტებული	წა წვეტ ებული
დაკნინებული	დაკნინ ებული
კალთა	კალთ ა
მისიონერთა	მი ს იონერ თა
არსენი	არსენ ი
დაისმის	და ის მის
კომპლექსებს	კომპლექ ს ებს
კარლმა	კარლ მა
ჯოსეფ	ჯო სეფ
უდგას	უდგა ს
საწვრთნელი	ს ა წვრთ ნელი
ობიექტებზე	ობიექ ტებზე
ბაიაზიდს	ბაიაზიდ ს
ბოსნიელებს	ბოსნ ი ელებს
მარჯანი	მარჯან ი
გმირობა	გმირ ობა
ლექსად	ლექს ად
მოთხრობების	მოთხრობ ების
უსახლკაროდ	უსახლკარო დ
ანდაზა	ა ნდაზ ა
გვიან	გვიან
დაუმეგობრდა	დაუ მეგობრ და
შეაღწიეს	შე აღწიეს
კარში	კარ ში
ცენზის	ცენზ ის
სტატუსის	სტატუ ს ის
უმცროსი	უმცრო სი
მარიას	მარი ა ს
წარადგენს	წარ ადგენს
დადებით	დადებ ით
გამოთქვამენ	გამოთქვამ ენ
მემბრანის	მემბრან ის
ეპიზოდით	ეპიზო დით
ფსიქოლოგიურად	ფსიქ ოლოგიურად
ღმერთებმა	ღმერთ ებმა
კონსტიტუციას	კონსტიტ უცი ას
ტრანსპორტირებას	ტრანს პორტ ირება ს
უარყოფით	უარყოფ ით
ლაიკა	ლა იკა
გლეხური	გლეხ ური
დახურა	დახურ ა
დელა	დელ ა
გამონაკლისი	გამო ნაკლ ის ი
კლასობრივი	კლას ობრივ ი
გოტფრიდ	გოტ ფრიდ
მრავალფეროვნებაში	მრავალფეროვნ ებაში
დასცალდა	და ს ცალ და
ორდენითა	ორდენ ით ა
ანიმატორი	ა ნი მა ტორი
გათხარეს	გა თხ არეს
იისფერი	ი ის ფერი
ჯოუნსის	ჯოუნს ის
მოსვლით	მოსვლ ით
უბისის	უბის ის
სხივით	სხივ ით
მორისეტი	მორისეტ ი
ყავთ	ყავ თ
მორჩილებას	მორჩილ ებას
ორმოცდათხუთმეტი	ორმოცდა თხუთ მეტი
პორტუგალიური	პორტუგ ალი ური
ელოდება	ელოდ ება
თეთრები	თეთრები
ლადენის	ლად ენის
გორდა	გორ და
ნაკრების	ნაკრ ების
დაიწვა	და ი წვა
ფარაონი	ფარაონ ი
ჯადოსნურ	ჯადოს ნურ
ალბანეთში	ალბან ეთში
გაიმართებოდა	გა ი მართ ებოდა
ავადმყოფები	ავადმყოფ ები
უარის	უარ ის
მოარტყა	მო არტყა
მოწმობა	მოწმ ობა
გამეფებული	გამეფ ებული
მესოამერიკის	მესო ამერიკ ის
ანისის	ა ნის ის
გამარჯვება	გამარჯვ ება
გააცოცხლა	გაა ცოცხ ლა
არნორის	არ ნორი ს
გააკეთებს	გააკეთ ებს
მიქელანჯელოს	მიქელ ანჯელო ს
შინაარსობრივი	შინაარს ობრივი
მეზობლად	მეზობლ ად
პიკეს	პიკ ეს
ნუმიზმატიკური	ნუმიზ მა ტიკური
დამარცხებულ	და მარცხ ებულ
ასაბუთებს	ასაბუთებ ს
მასიურია	მას ი ური ა
თესალონიკის	თესალ ონი კის
ჩაიკეტა	ჩა ი კეტა
დაბინძურებული	და ბინძ ურ ებული
იოლი	იო ლი
მასათა	მას ათა
ბეი	ბე ი
მერები	მერ ები
შეჰყავთ	შე ჰყავთ
მსახურთა	მსახურ თა
ჯეკს	ჯეკ ს
გადმოსცემს	გადმო სცემ ს
იუვენტუსმა	ი უვენტუს მა
მოქნილი	მოქნილ ი
უცხოელები	უცხო ელები
ადიგენის	ად ი გენ ის
პიროვნულ	პიროვნ ულ
მომტანია	მომტან ია
ვახსენეთ	ვ ახსენ ეთ
ინარჩუნებდა	ი ნარჩუნ ებდა
უფლებამოსილი	უფლებ ამოსილ ი
აჰმედს	აჰმედ ს
ვიმარა	ვი მარ ა
მოცულ	მოცულ
ილოცა	ი ლოცა
გაძარცვეს	გა ძარცვ ეს
გაგზავნას	გაგზავნ ას
ქორეოგრაფიული	ქორეო გრაფიულ ი
გრამფირფიტაზე	გრამ ფირფი ტა ზე
კიოპენის	კიოპენ ის
პრეზიდენტების	პრეზიდენ ტები ს
მანერები	მანერ ები
ბევრია	ბევრ ია
მარცხით	მარცხ ით
ბოძებზე	ბოძ ებზე
ფრინველებში	ფრინვე ლებში
უარით	უ არ ით
რეფორმების	რე ფორმების
სიმღერიანი	სიმღერ იანი
ახლახანს	ახლა ხანს
ბილეთების	ბილეთ ების
დააფუძნეს	დაა ფუძნ ეს
კომპანიონის	კომპანი ონის
პერმანენტულად	პერ მან ენტ ულად
აღდგენა	აღდგენ ა
აგებს	ა გ ებს
დასახლებულები	დასახლ ებულ ები
ფილმს	ფილმ ს
ჩამოვალთ	ჩამოვალ თ
კაცხის	კაცხის
ფრანცისკოს	ფრანცისკ ოს
გაბრაზებულ	გა ბრაზ ებულ
გადაუდებელი	გადა უდ ებელი
გეომეტრიაში	გეო მეტრ ი აში
დაბრუნდება	და ბრუნდებ ა
გაიმეორა	გა იმეორ ა
ორმოცდათექვსმეტი	ორმოც დათ ექვს მეტი
განსხვავდება	გა ნსხვავ დება
ნოვიცკი	ნოვიცკი
დასაწყისის	და საწყ ის ის
ულვაშები	ულ ვაშ ები
კოლხურ	კოლხ ურ
მღვდელმთავრები	მღვდელ მთავრ ები
თეთრ	თეთრ
ჰამის	ჰამ ის
ჰერცოგმა	ჰერცო გმა
უარყო	უარყო
სხვას	სხვა ს
ტაივანი	ტაივან ი
სასურველია	სა სურველ ია
შეურთდა	შე ურთ და
მამაცობისა	მამაც ობისა
ასურელთა	ასურელ თა
მოხდა	მოხდ ა
შედგენილობაში	შედგენი ლობა ში
გარნიზონის	გარნიზო ნის
შეინარჩუნეს	შეი ნარჩუნ ეს
ბესარაბია	ბესარაბი ა
გასათავისუფლებლად	გასა თავისუფლ ებლად
ამოსავალი	ამო სავალი
სათევზაო	სა თევზ ა ო
ბიოგრაფია	ბიოგრაფ ია
იზიარებდნენ	იზიარ ებდნენ
კაპაკის	კაპაკი ს
მტრებისაგან	მტრ ების ა გან
სამაცივრო	ს ამ ა ცივ რო
შესანიშნავმა	შესა ნიშნავმა
მედუზა	მედუზა
შვილი	შვილი
ცისარტყელა	ცი სარტყელ ა
გაცოცხლებული	გა ცოცხლე ბული
იძლევა	ი ძლევ ა
უმკლავდებოდა	უმკლავდ ებოდა
მონუმენტურ	მო ნუმენ ტურ
ომს	ომ ს
რათქმაუნდა	რ ა თქმა უნდა
ალმოჰადების	ალ მოჰ ად ების
მყისიერი	მყის იერი
კერიდან	კერ იდან
სწორკუთხოვანი	სწორკუთხ ოვანი
აზერბაიჯანული	აზერ ბაიჯან ული
პოპულარობა	პოპულარ ობა
როტერდამის	როტერდა მის
კურთხევით	კურთხევ ით
კაბინის	კაბ ინის
თუთხალია	თუთ ხალ ია
მეცნიერების	მეცნიერ ების
მანძილიდან	მანძი ლ იდან
მერის	მერ ის
მანილა	მან ილა
მცენარედ	მცენარე დ
ყური	ყურ ი
გათამაშებაში	გათამაშ ებაში
კარლო	კარ ლო
წამლის	წამ ლის
კითხვის	კითხვ ის
ძაღლ	ძაღლ
დემონსტრირება	დემონ ს ტრი რება
კალაპოტის	კალაპოტ ის
ღერძი	ღერძ ი
ავტომობილების	ავტო მობილ ების
თავგადასავლების	თავ გადა სავლ ების
მატიანის	მატიან ის
ავღანელთა	ავღან ელთა
ყურანში	ყურ ანში
