იტალიასთან	იტალი ასთან
ამერიკისა	ა მერიკ ისა
ემუქრებოდნენ	ემუქრ ებ ოდნენ
გამყინვარების	გა მყინვა რ ების
ბარათების	ბარათ ების
სპექტრის	სპექტ რის
ალბერტ	ალბერტ
თავდასხმებით	თავდა სხმ ებით
ტიპიკონი	ტიპ ი კონ ი
იკრიბებიან	იკრიბ ებიან
სიზმრების	სიზმრ ების
ჩაქოლეს	ჩა ქოლ ეს
სლოვაკეთში	ს ლო ვაკეთ ში
ლირიზმით	ლი რიზ მით
ბასიანის	ბას იან ის
ჩარტის	ჩარტ ის
კირიონი	კირიონ ი
სტილების	სტილ ების
ტერმინების	ტერმინ ების
ხატავს	ხატავ ს
ვინცხები	ვინ ცხ ები
წარემართა	წარ ემართა
იუტა	იუტ ა
მაშინვე	მა ში ნ ვე
შეცდომაში	შეცდომ აში
ვირაკოჩას	ვირ ა კო ჩა ს
კლასიციზმის	კლას იც იზმის
ქორის	ქორ ის
ქანდაკებებს	ქანდაკე ბ ებს
ალიანსს	ალიანს ს
უმცირესობას	უმცირე სობას
დიდმა	დიდ მა
მიპყრობილი	მი პყრო ბილი
გასვლით	გა სვლით
ექსპერიმენტალური	ექსპერიმ ენტ ალური
შესვლამდე	შე სვლამდე
თეოდორა	თეოდ ორა
უოლკერის	უოლკერი ს
ნახავ	ნახა ვ
მოგზაურობს	მოგზაურ ობს
სართულად	სა რთულ ად
ხანმა	ხან მა
რესურსებია	რესურს ები ა
კარლ	კარლ
სისხლდენის	სისხლ დენი ს
თვალწინ	თვალ წინ
მოცემულ	მო ცემულ
ჭოროხის	ჭორ ო ხ ის
გაღრმავდა	გა ღრმავ დ ა
ელიტა	ელი ტა
პარციალური	პარ ცი ალური
მოსახლეობაც	მოსახლე ობაც
ვხედავთ	ვ ხედავ თ
ფილიპინების	ფილიპ ინ ების
უადვილებს	უ ადვილ ებს
სურვილს	სურვილ ს
საუზმე	სა უზ მე
ზეიმობენ	ზეიმ ობენ
ნებართვით	ნება რ თვით
ხალხმრავალ	ხალხ მრავალ
აღმოჩნდებოდა	აღმოჩნ დებოდა
ჯულიარდის	ჯული არდის
დრავიდები	დრავიდ ები
ვალდებულნი	ვალდ ებულ ნი
ფუნდამენტალური	ფუნდა მენტ ალური
იწვევს	ი წვევ ს
მამრობითი	მამრ ობით ი
ომმა	ომ მა
რძალს	რ ძალ ს
ოკეანეთის	ოკეან ეთის
ამოცანები	ა მოცან ები
სამოაში	სა მო აში
ლატავრა	ლა ტავრ ა
პოემაში	პოემ აში
ქოქოსის	ქ ო ქო ს ის
ტენიანობის	ტენ იანობ ის
მღვდლების	მღვდლ ების
ლოპეს	ლოპეს
ძაღლებთან	ძაღლ ებთან
უფლისწულის	უფლისწ ულ ის
ჯაყელების	ჯაყ ელ ების
პაჩაკუტის	პა ჩა კუტ ის
რიკარდო	რიკ არდო
ედგარ	ედგარ
ედებოდა	ე დებოდა
მხედარი	მხედარ ი
ჩარლის	ჩარლ ის
მაიკლ	მაიკლ
სახაზინო	სა ხაზინ ო
ნაზად	ნაზ ად
დაინგრა	და ინგრა
ჰიდრის	ჰიდრ ის
ჩამოროს	ჩამო როს
აფონსუ	ა ფონ ს უ
ანდერსონმა	ანდერსო ნმა
აქტიურია	აქტიურ ია
ტბას	ტბ ას
ფლორით	ფლორ ით
მოსკოვისა	მოსკოვ ისა
ინგლისურს	ი ნგლის ურ ს
დებულებას	დებულ ებას
განწირულია	გან წირ ულია
ეკლესიისაგან	ეკლესი ისა გან
იცვამდნენ	იც ვამ დნენ
სკვერი	სკვერ ი
შეკრებილ	შეკრ ები ლ
კოლეგებს	კოლეგ ებს
მათი	მათ ი
მაზჰაბის	მაზ ჰა ბის
მოწაფე	მოწაფ ე
გადაელახათ	გადა ელ ა ხათ
ასომთავრულ	ასომთავრ ულ
ეგვიპტოლოგის	ეგვიპ ტ ოლოგი ს
სერვერს	სერვ ერს
გამართულმა	გამართ ულმა
კმაყოფილია	კმა ყოფილი ა
ჯგუფებისთვის	ჯგუფებ ის თვის
კირკეს	კირკ ეს
იცხოვრებს	ი ცხოვრ ებს
მიითვისეს	მი ი თვის ეს
უწყლო	უწყ ლო
რუსეთისა	რუსეთ ი სა
დიალექტური	დიალექტ ური
ხმალს	ხმ ალს
ველასკესი	ველ ასკეს ი
შემსრულებლების	შე მსრულებლ ების
ნაეკლესიარი	ნა ეკლესიარი
ბეგარის	ბეგ არის
ადარნასეს	ადარნასე ს
უცხოელებს	უცხო ელებს
შეძლეს	შეძლ ეს
ჯილდოზე	ჯილდო ზე
ჩუქჩებს	ჩუქჩ ებს
ფარდის	ფარდ ის
მეთოდიკა	მეთოდ იკა
საშემსრულებლო	სა შე მსრულებლ ო
აზერბაიჯანელები	ა ზერბაიჯ ან ელები
გერმანელებმა	გერმან ელებმა
ძვ	ძვ
რენი	რე ნი
შვედურ	შვედ ურ
რადიოსადგური	რადიო სადგური
ხაზად	ხაზ ად
ოცდამერვე	ოცდა მერვე
მოწინააღმდეგეს	მოწინააღმდეგე ს
აცხადებდნენ	აცხადებ დნენ
დიდუბის	დიდ უ ბის
ბართლომე	ბა რთლომე
გარემოება	გარემო ება
გაძლიერება	გაძლიერ ება
ოკრიბის	ოკრიბ ის
ესკიზები	ესკიზ ები
წყალსატევებში	წყალ სატევ ებში
კალდერის	კალ დ ერის
კანტონებად	კან ტონ ებად
ხმელეთის	ხმელეთ ის
ოსეთი	ოს ეთი
დაუზიანებელი	დაუ ზიან ებელი
შექსპირის	შ ექს პირ ის
ახლები	ახლ ები
უმრავლეს	უმრავლეს
დანადგარების	დანადგარ ების
კარგადაა	კარ გადა ა
სიმკვრივის	ს ი მკვრივ ის
შეხვედრა	შეხვედ რა
უპატივცემულობის	უ პატივ ცემულ ობის
ნარკომანია	ნარკო მან ია
ტრილიონი	ტრი ლიონი
შეკრებილი	შე კრებილი
განცხადებებს	განცხად ებებს
პელოპონესის	პელ ოპონე ს ის
შენახვის	შენახვ ი ს
გაყოფილი	გა ყოფილი
პროექტს	პროექტ ს
აფინანსებდა	ა ფინან ს ებდა
ლიბანური	ლიბან ური
მოსამართლის	მოსა მართლ ის
შემცველობით	შემცველ ობით
როლის	როლ ის
მკვიდრნი	მკვიდ რ ნ ი
განაგრძობენ	განა გრძ ობენ
შეუპოვარი	შეუპოვ არი
თხემები	თხემ ები
ჰექტარს	ჰექტ არს
ერთნაირად	ერთნაირ ად
თანმიმდევრულ	თან მიმდევ რულ
ბრანდტი	ბრანდ ტი
გუკანშო	გუ კან შო
მებრძოლის	მებრძო ლ ის
დავრეცხო	დავ რეცხ ო
დამჭერი	დამ ჭერ ი
ძაფების	ძაფ ების
სამუშაოებს	სა მუშაო ებს
კონუსი	კონუს ი
დაკითხვაზე	და კითხვ აზე
აქედანაა	ა ქედან აა
თაროსებრი	თა როს ებრი
მოახმარა	მო ა ხმარ ა
დაფრინავენ	და ფრინ ავენ
ეპილეფსიის	ეპილეფსი ის
ფინალისტები	ფინალ ის ტები
მოვლენაა	მოვლენ აა
არსებობისა	არსებობ ისა
დასჭირდება	და სჭირდ ება
სისტემებს	სისტემ ებს
ფსიქიური	ფსიქ იურ ი
თაყვანისცემით	თაყვანისცემ ით
ყალბი	ყალბ ი
თეოლოგია	თეო ლოგია
მრავალთავი	მრავალთავ ი
ნელსონმა	ნელსონ მა
სიყვარულითა	სიყვარ ული თა
საქვეყნო	სა ქვეყნ ო
კლიენტს	კლიენტ ს
მოდერნიზმი	მოდერნ იზმი
ვეშაპი	ვეშაპ ი
ქართლის	ქართლ ის
გუნდებში	გუნდ ებში
ძალითაც	ძალ ითაც
ექსპლუატაციას	ე ქსპლუატაცი ას
ტოტალური	ტოტ ალური
ხმელთაშუაზღვის	ხმ ელთაშუაზღვ ის
ჩამორჩნენ	ჩამო რჩნენ
ძმას	ძმ ას
აზრებს	აზრ ებს
ეგრეთწოდებული	ეგრეთ წოდ ებული
ეკრძალებოდათ	ე კრძალ ებოდა თ
ჰავით	ჰა ვით
არეულობა	არეულობ ა
კაფე	კაფე
კრიზისიდან	კრიზი ს იდან
შემცირდეს	შემცირ დეს
ბანაკებში	ბანაკ ებში
მაცხოვრებლების	მაცხოვრ ებლ ების
ულვაში	ულ ვა ში
წარმართავს	წარ მართ ავს
დეკორატიულად	დეკორატიუ ლად
იაჰმეს	ი აჰმეს
არასრული	არა სრულ ი
იკუმშება	ი კუმშ ება
ალერგიული	ალე რ გიული
თვალთახედვით	თვალ თა ხედვით
კედლიდან	კედლ იდან
მაიას	მა იას
გარდაიქმნება	გარდა იქმნ ება
რუმინულ	რუმინ ულ
ძესა	ძე სა
ადგილობრივების	ადგილობრივ ების
საკონკურსო	სა კონკურს ო
განჯაში	გან ჯ აში
ამერიკული	ამერიკულ ი
მოსემ	მოს ემ
ზრდის	ზრდ ის
ტიფით	ტიფ ით
უყურებდა	უყურ ებდა
არჩევანი	არჩევ ანი
თვითგამოცხადებული	თვით გამო ცხად ებული
ბრუნვის	ბრუნ ვის
ფრენების	ფრენ ების
დაბრუნდებოდა	დაბრუნ დებოდა
მარტივად	მარტივ ად
ჯულიეტას	ჯულიეტ ას
აღიქვამდნენ	აღიქვა მ დნენ
დაშნა	და შნა
მდგარ	მდგარ
მიღებიდან	მიღ ებიდან
ნოტარიუსი	ნო ტარი უს ი
საფუძვლიანად	სა ფუძვლ იან ად
ჰიპოთეზების	ჰიპოთ ეზ ების
ფურიოსას	ფ ური ოს ა ს
შარავანდი	შარ ა ვან დი
ტექნოლოგიები	ტექნოლოგი ები
მეტეორიტის	მეტე ორი ტის
ბერძნულად	ბერძნ ულად
იქამდე	იქ ამდე
ბორცვების	ბორცვ ების
ობელისკი	ობ ელის კი
კრძალავს	კრძალ ავს
წარწერებიდან	წარ წერ ებიდან
აქროლადი	ა ქრო ლად ი
ვარიანტზე	ვა რი ანტ ზე
ინფორმირების	ინ ფორმ ი რ ების
კისერი	კის ერი
გაზეთებს	გაზეთ ებს
რწმენაზე	რწმენ აზე
შემოსავლით	შემოსავლ ით
ექადაგა	ე ქადაგ ა
ატენის	ატენ ის
ამოყვანილი	ამო ყვანილ ი
გამომავალი	გამო მავალი
დაახლოებული	დაახლო ებული
მამაკაცისთვის	მამაკაც ის თვის
მესინის	მესი ნის
შემორჩათ	შე მორჩ ათ
აღიარებულია	აღიარ ებულია
ბიტს	ბიტ ს
დარჩება	დარჩ ება
სისტემამ	სისტემ ამ
მონადირეებმა	მო ნადირე ებმა
შირაქის	ში რაქ ის
ეთიკური	ეთ იკური
ავტობიოგრაფიული	ავტობი ოგრაფიულ ი
გახსნა	გახსნ ა
შუბს	შუბ ს
პიონერთა	პიონ ერთა
ჰოლანდიას	ჰოლანდი ას
დიმა	დი მა
საღამოობით	სა ღამოობით
უნდოდა	უნდ ოდა
საწყისის	სა წყის ის
ციტრუსოვანი	ციტრუს ოვანი
პოლიტიკოსის	პოლიტიკოს ის
მცენარეებსა	მცენარეე ბ სა
ხორცისა	ხორცი სა
გამოქვაბულები	გამოქვაბულები
სკოლად	სკოლ ად
ლეიბლმა	ლეიბლ მა
დარბაზი	დარბაზ ი
შექმნილიყო	შექმნ ილიყო
მორჩილებაში	მორჩ ილებ აში
იდეა	იდეა
გამოქვაბულს	გამოქვაბულ ს
ვარდისფერი	ვარდის ფერი
წახნაგში	წახნაგ ში
სუმბატ	სუ მბატ
ლოტოსი	ლოტოს ი
ტრანსფერები	ტრანს ფერ ები
მაჰმადიანთა	მაჰმად იანთა
ნაზი	ნა ზი
ნეფრიტის	ნეფრ ი ტ ის
ბაქტერიული	ბაქტერ იული
ერიკ	ერიკ
მალფოი	მალფოი
ამოწურვის	ამოწურ ვის
გარემოებას	გარემო ებას
გეგმებზე	გეგმ ებზე
შეხედულებები	შე ხედულ ებ ები
საპატარძლოს	სა პატარ ძლო ს
განისაზღვრა	განი საზღვრ ა
აღნიშნვა	აღ ნიშნ ვა
განპირობებულია	გან პირობებ ული ა
კვადრატს	კვადრატ ს
თექვსმეტი	თ ექვს მეტი
ნიკიფორეს	ნიკიფორე ს
პეტრას	პეტრ ას
სარკმლებია	სა რკმლ ებია
გულუხვი	გულ უხვ ი
ემიგრანტ	ემიგრანტ
ლოგიკა	ლოგიკ ა
მიღებამ	მიღ ებამ
ეპიდემიის	ეპიდემ ი ის
კანონს	კანონ ს
ქმართან	ქმარ თან
ჰამბურგის	ჰამ ბურგ ის
ვითარებაა	ვითარ ება ა
ფორმისა	ფორმ ისა
შეზღუდულ	შეზღუდ ულ
ეძლევა	ე ძლევ ა
კლინიკის	კლინიკ ის
ალმა	ალმა
გორგასალს	გორგასალ ს
ვინაობას	ვინა ობას
კაცს	კაც ს
მედლით	მედლ ით
მიმოიხილავს	მიმოიხილ ავს
ფაფანაგის	ფაფა ნაგ ის
ქვევრი	ქვევ რი
ბადეში	ბად ეში
შოტლანდიასთან	შოტ ლანდია სთან
ლიდერებისა	ლიდერ ების ა
ერისმთავარი	ერის მთავარ ი
იკეთებდა	იკეთ ებდა
ასახლებენ	ა სახლ ებენ
აუგო	ა უგო
შეკითხვას	შე კითხვ ას
გენერლები	გენერლ ები
პირებში	პირ ებში
გრინვუდი	გრინვუ დი
ჰესიოდეს	ჰეს ი ოდე ს
სელაიას	სელაია ს
დასავლეთში	დასავლეთში
კამი	კამ ი
ველად	ველად
ცუდ	ცუდ
პოსპოლიტას	პ ოს პოლი ტას
ფსკერს	ფსკერ ს
გაექცნენ	გაე ქცნენ
გუდიაშვილის	გუ დია შვილ ის
გამომწვარი	გამო მწვა რი
გეი	გე ი
სკვითები	სკვით ები
რკინიგზაზე	რკინიგ ზა ზე
გომის	გო მის
თითოეული	თითოე ული
იზოტოპური	იზოტოპ ური
მღვიმეების	მღვიმე ების
ქრისტიანობას	ქრისტ იან ობას
კუთხეებიდან	კუთხე ებიდან
მორთულობა	მო რთულ ობა
უარყოფილი	უარყოფ ილი
გამოყოფილია	გამო ყოფილი ა
პრინციპებზე	პრინციპ ებზე
დიოკლეტიანეს	დიოკლეტ იან ეს
პრაღაში	პრაღ აში
ბენეტი	ბენ ეტი
დაემხო	დაე მხო
ისლანდიაში	ის ლანდია ში
ფერდინანდის	ფერდინანდ ის
ფაფა	ფაფა
ოფისს	ოფის ს
გერმანულმა	გერმან ულმა
ბალახში	ბალახ ში
მკითხველებმა	მკითხველ ებმა
ასპირანტურაში	ას პირანტ ურ აში
ნიჰონშოკი	ნი ჰონ შოკ ი
მოწყალე	მო წყალ ე
საცხოვრებლები	სა ცხოვრ ებლ ები
სპარსულ	სპარ სულ
უეინმა	უეინ მა
ნიქსს	ნიქსს
ორთქლით	ორთქლ ით
სახეებზე	სახე ებზე
მოუპოვა	მოუპოვ ა
მთელმა	მთ ელმა
მუნჯიშვილი	მუნჯი შვილი
რიფს	რიფ ს
გულშემატკივრებმა	გ ულშემატკი ვრებ მა
მიმართულება	მიმართ ულ ება
სამშობლოა	სა მშობლ ო ა
მაინ	მა ინ
ტედი	ტედი
ინჟინერია	ი ნჟინერ ი ა
პრაქტიკულად	პრაქ ტიკ ულად
სოფელმა	სოფელ მა
მაუწყებელი	მაუწყებ ელი
ბურჯანაძე	ბურ ჯან აძე
პროფილი	პროფილ ი
ყივჩაყები	ყივჩაყ ები
ეკონომიურად	ეკონომ იურად
ეკვადორის	ეკვადორ ის
აივერსონის	აივერსონის
მიდამოებს	მიდამო ებს
ეჭვის	ეჭვ ის
ფუძესთან	ფუძე სთან
თანაშემწემ	თანაშემწე მ
წუთით	წუთ ით
ალამი	ალ ამ ი
იგავები	ი გა ვები
მთლიანადაა	მთლიან ადაა
ოთხშაბათს	ოთხ შაბათ ს
შეხებისას	შეხ ების ას
ჯეფერსონს	ჯეფერსო ნ ს
სვიმონ	სვიმონ
ფინეთმა	ფინეთ მა
კონები	კონ ები
გამზირს	გა მზირ ს
მდგომარეობამ	მდგომ არეობ ამ
წინადადების	წინა დად ების
მწვრთნელმა	მწვრთ ნელ მა
დღევანდელი	დღე ვა ნდელი
ჭრილობები	ჭრილობ ები
პროზაიკოსი	პროზა ი კოსი
პრაქტიკული	პრაქ ტიკ ულ ი
დომინირებენ	დომინირ ებენ
ჩაწერას	ჩაწერ ას
ჰატჰორის	ჰატ ჰორი ს
მოწოდების	მო წოდ ების
იაროსლავის	ია როსლავ ის
სახელმწიფოსთან	სა ხელმწიფო სთან
დაითანხმეს	და ი თანხმ ეს
თვეებში	თვე ებში
წინამორბედები	წინა მორბედ ები
აღსავლის	აღსა ვლის
პარტნიორობა	პარტნი ორ ობა
უშუალობა	უშუალ ობა
აჰმედ	აჰმედ
გარდაქმნას	გარდა ქმნა ს
გაუხსნეს	გა უხსნ ეს
სწორედ	სწორ ედ
გუმბათიანი	გუმბა თ იანი
ედესის	ე დეს ის
შემოიჭრა	შემო ი ჭრა
კანდიდატად	კანდიდ ა ტად
ანის	ანის
ჯგუფთან	ჯგუფ თან
გოგირდოვანი	გოგირდ ოვანი
აუდიტორიას	აუდი ტორი ას
სახელოს	სახელ ოს
მუსლიმანური	მუსლი მან ური
სილუეტს	ს ილუეტ ს
მამალაძე	მამა ლაძე
ცხადდებოდა	ცხად დებოდა
კაპიტალის	კაპიტალ ის
ზავის	ზავ ის
კატასტროფების	კატა სტროფ ების
მონარქის	მონარქ ის
ნახევრიდან	ნახევრ იდან
ხაზებად	ხაზ ებად
გვალვის	გვალვ ის
ნიჩბების	ნიჩბ ების
ძეგლების	ძეგლ ების
მორიელი	მო რიელი
შეძლებული	შეძლ ებული
ვიოლეტა	ვიოლ ეტა
მედინაში	მ ედინ აში
გავაიგივოთ	გავ აიგივ ოთ
შეუწყვეს	შეუ წყვეს
მგალობლიშვილი	მ გალობ ლი შვილი
ერთიმეორის	ერთ ი მეორ ის
მეშვიდედ	მეშვიდედ
ფირფიტებს	ფირფიტ ებს
იმპერიისთვის	იმპერი ის თვის
მოღვაწეობაში	მოღვაწე ობა ში
მიაჩნდა	მიაჩნ და
თხზულება	თხზულ ება
მცხოვრები	მცხოვრ ები
ქორონიკონი	ქორ ონი კონ ი
არაწესიერი	არა წეს იერი
ნეიტრალიტეტის	ნეიტრ ალი ტეტ ის
თაგვი	თაგვ ი
თოთიბაძე	თოთიბ აძე
სხვადასხვაგვარად	ს ხ ვადასხვაგვა რად
ჰკითხეს	ჰ კითხ ეს
ქაღალდზე	ქაღალდ ზე
მიღების	მიღ ების
შესაბამისობაში	შესაბამ ის ობა ში
ერთიანობა	ერთიან ობა
იმედი	ი მედი
უქმნიდა	უქმნ ი და
ღორები	ღორ ები
მღრღნელი	მღრღ ნელი
იმჟამად	იმ ჟამ ად
რეკორდი	რეკორდ ი
ფობია	ფობია
ენად	ენ ად
სიმამაცით	სი მამაც ით
ახსნილი	ახსნ ილ ი
ტრინიდადი	ტრი ნი და დ ი
ტოტების	ტოტ ების
მანქანათმშენებლობის	მანქან ათ მშენებლობ ის
რეაქტორი	რეაქტორ ი
სულთანი	სულ თან ი
ცრუ	ცრუ
ჟანრები	ჟანრ ები
მდელო	მდელო
მეგობრულად	მეგობრ ულად
მეტალურგიული	მეტალურგი ული
მოთხოვნილებები	მოთხოვნ ი ლებ ები
პოლონეთის	პოლონეთ ის
მიძინების	მი ძინ ების
სიახლე	სიახლ ე
ორგანიზატორებს	ორგანიზ ატორ ებს
ქორეოგრაფიის	ქორე ოგრაფი ის
ტერფები	ტერფ ები
სიტყვისგან	სიტყვ ის გან
ფეხბურთელთა	ფეხბურთ ელ თა
შეღრმავებაში	შეღრმავ ება ში
სიუჟეტები	სიუჟე ტები
ხერხებს	ხერხ ებს
ეყოლება	ეყოლ ება
მონაწილედ	მონაწილ ედ
პეპლის	პეპ ლის
მმართველობის	მმართვე ლობის
ფიგურაა	ფიგურ ა ა
მისცემდნენ	მისცემ დნენ
განეკუთვნება	გან ე კუთვნ ება
მიუსჯიან	მიუ ს ჯი ან
ხეოფსის	ხე ოფ ს ის
შეუწყვიტა	შეუ წყვიტ ა
სლავი	სლავი
დასაფარავად	დასა ფარავ ად
ასწავლიან	ა სწავლ იან
ბებიის	ბ ები ის
ბუნებიდან	ბუნ ებიდან
ლუქსემბურგში	ლუქსემბურგ ში
ტყვია	ტყვი ა
შეერწყნენ	შე ერწყ ნენ
ცეცხლსასროლი	ცეცხლ სა სროლ ი
ისარი	ისა რი
მოუმწიფებელი	მოუ მწიფ ებელი
დაზიანებულ	და ზიან ებულ
რუნებს	რუნ ებს
შუაგულში	შუა გულ ში
ყველაფერში	ყველაფერ ში
მამალი	მამა ლი
გამარჯვებულებმა	გამარჯვე ბულ ებმა
ავრორა	ავრორა
ამშვენებს	ა მშვენ ებს
ტრადიციებთან	ტრადიც ი ებთან
ჯანელიძე	ჯან ელიძე
გადართო	გადა რთო
ადრეფეოდალური	ადრე ფეოდა ლური
რომისკენ	რომის კენ
იცოდა	იც ოდა
ტელევიზიამ	ტელე ვიზი ამ
დაჰკრავს	და ჰ კრავ ს
დასვეს	და სვეს
ძალაუფლებაზე	ძალაუფ ლება ზე
დარბაზისგან	დარბაზ ისგან
ამერიკას	ა მერიკ ა ს
ტბებში	ტბ ებში
არსენა	არსენ ა
პლატფორმისთვის	პლატ ფორმ ის თვის
ლას	ლას
დანიშნულ	დანიშნულ
რიტმული	რიტმ ული
კოკაინს	კოკაინ ს
სცენას	სცენ ას
პლებეური	პლებე ური
დოზა	დო ზა
ვოლტის	ვოლტ ის
განლაგება	განლაგ ება
პაულის	პაულ ის
წესრიგში	წესრიგ ში
პარაზიტი	პარაზიტ ი
ტორპედომ	ტორპედო მ
თქმულებით	თქმ ულ ებით
კრებები	კრებ ები
დისციპლინის	დისციპ ლინის
გამოსვლაში	გამოსვლ აში
ტრიპოლის	ტრი პოლი ს
ბასისტ	ბასისტ
არღუნ	არღუნ
შერიგების	შე რიგ ების
შემოვლებული	შე მოვლ ებული
სამოსელი	სა მოს ელი
დინასტიური	დინა ს ტი ური
სახელმწიფოს	სა ხელმწიფო ს
ნახშირი	ნახში რი
თვისებრივად	თვის ებრივ ად
სახლობს	სახლ ობს
რაკიღა	რაკ იღა
ჯიბეში	ჯი ბე ში
ატლანტიდის	ატლანტი დის
ფრეიმი	ფრეიმ ი
ხაზისა	ხაზ ისა
სკოლებს	სკოლ ებს
უნარები	უნარ ები
შიიტური	ში ი ტური
სახუმარო	სახ უ მა რო
მოვსეს	მო ვ ს ეს
ამერიკა	ა მერიკ ა
გრადაშჩევიჩმა	გრად აშჩევიჩ მა
იაკობი	იაკობ ი
მატერიალიზმის	მატერიალ იზმის
სასწაულებრივ	სა სწაულ ებრივ
უჩნდებათ	უჩნდ ებათ
დანაკარგები	დანა კარგები
მწოლიარე	მწო ლი არე
ეთნოსი	ეთნოს ი
ნაკარნახევი	ნა კარ ნა ხევ ი
სააღმშენებლო	სა აღ მშენებლ ო
ამოტივტივდა	ა მოტივ ტი ვ და
ვიზუალურ	ვიზუალ ურ
წინამძღოლად	წინამძღ ო ლად
შავიშვილი	შა ვი შვილი
ორნამენტის	ორნამენტის
თხრილით	თხრილ ით
ხალხებთან	ხალხ ებთან
აღფრთოვანებული	აღ ფრთ ოვან ებული
დაკრული	და კრული
ანგელოზების	ა ნგელოზ ების
წერს	წერ ს
ჯარიდან	ჯარ იდან
შეინიშნებოდა	შეი ნიშნ ებოდა
პლაჟები	პლაჟ ები
შერქმეული	შე რქმე ული
კედელთან	კედელ თან
ქარების	ქარ ების
კენწრულ	კენ წ რულ
გამოშვებას	გამო შვებ ას
ქუჩებში	ქუჩ ებში
ჰოლმზის	ჰოლმ ზის
დერ	დერ
უფრი	უფ რი
ძალასთან	ძალა სთან
კლასიკოსი	კლას იკოსი
ელისონი	ელი სონი
იურის	ი ურის
მაჩვენებლით	მაჩვენებ ლით
მისასვლელი	მი სასვლელ ი
წმინდანთა	წმინდან თა
ბალეტი	ბალეტ ი
მიმდევრების	მიმდევ რ ების
ცილოვანი	ცილ ოვანი
ხელსაწყო	ხელ ს აწყო
დაღლილი	და ღლილი
კობი	კო ბი
კაპიტოლიუმის	კაპიტ ოლი უმის
ახლადშექმნილი	ახლად შექმნ ილი
გამართლებული	გა მართლ ებული
ქალაქშია	ქალაქ ში ა
უდარდელი	უდარ დელი
აეცილებინათ	ა ეცილ ები ნათ
გაიწვიეს	გა იწვი ეს
პლასტიკურობა	პლასტიკ ურ ობა
ლებეგის	ლებეგ ის
კვლევების	კვლევ ების
აწყობილი	ა წყობილ ი
მეკობრეები	მეკობრე ები
მიცვალებულს	მიცვალ ებულ ს
დედამისს	დედა მის ს
სისწრაფე	სისწრაფ ე
ულრიხის	ულრიხ ის
მონაცემის	მონაცემ ის
ნაკადები	ნაკად ები
თვითმკვლელი	თვითმკვლელი
სმარტფონი	ს მარტ ფონი
სურათებით	სურათ ებით
შუბები	შუბ ები
დაკები	და კები
გუგის	გუ გ ი ს
აღსარებისთვის	აღსარ ების თვის
მონოლითური	მონო ლით ური
გამოყვეს	გამო ყვეს
სოციუმი	ს ო ციუმი
ხვდებოდნენ	ხვ დებოდნენ
იდეალები	იდეალ ებ ი
თერმოელექტრული	თერმო ელექტრ ული
მეფესა	მეფე ს ა
რწყილი	რ წყ ილი
აღესრულება	აღ ე სრულ ება
მმართველობით	მმართვე ლობით
გას	გა ს
ფილების	ფილ ების
გამწვავდა	გამ წვავ და
დიაკვნის	დიაკვნ ის
არაკანონიერი	არა კანონ იერი
დაქორწინდა	და ქორწინ და
ფერმენტები	ფერმენტებ ი
კარდინალ	კარდინალ
საწარმოები	სა წარმო ები
შეიხი	შე იხ ი
განმსაზღვრელი	გან მ საზღვრ ელი
ინტუიცია	ინტუ იც ია
ორბიტალური	ორბიტ ალური
სნუკერისტების	სნუკე რის ტ ების
ბალადების	ბალად ების
წლებმა	წლ ებმა
პიროვნული	პიროვნ ული
ბაზიდან	ბაზ იდან
არქეოლოგიურმა	არქეოლოგიურ მა
სიმღერისთვის	სიმღერ ის თვის
ხბოს	ხ ბოს
ივნისამდე	ივნის ამდე
თავდასხმებმა	თავდა სხმ ებმა
დანგრეული	დანგრეული
რადიუსის	რადიუს ის
ეკონომიკის	ეკონომ იკის
კაკამ	კაკა მ
უმატებს	უმატ ებს
განაჩენს	გან ა ჩენს
ტერნერის	ტერნერ ის
ფინიკიელთა	ფინიკი ელთა
კინოთეატრის	კინო თეატრ ის
ღმერთთან	ღმერთ თან
ნაყოფს	ნაყოფ ს
ხანგრძლივობა	ხა ნგრძლივ ობა
პიემონტის	პიე მონ ტის
მაგნუსმა	მაგნუ ს მა
მეგობართან	მეგ ობა რთან
ასკეტური	ას კეტ ური
ჩარტი	ჩარტ ი
პერმული	პერ მული
უშვებენ	უშვ ებენ
ოსტატს	ოსტატ ს
ანიმე	ანიმე
მეტალური	მეტ ალური
პერიოდისათვის	პერიოდ ის ა თვის
ნაწილებია	ნაწილ ები ა
ფრის	ფრ ის
ფორმიდან	ფორმ იდან
მოიცავენ	მო იცავ ენ
ფერებით	ფერ ებით
მთისწინა	მთ ი სწინა
დასახლებები	დასახლ ებ ები
ელემენტებისაგან	ელემენტ ები საგან
მშვიდ	მშვიდ
უცხოპლანეტელი	უცხო პლანე ტელი
აკადემიისა	აკადემი ის ა
განვითარებასა	განვითა რება სა
აღორძინდა	აღორძინ და
ჰოგვორტსში	ჰო გვორტს ში
ფიფას	ფი ფას
მოგვიანებითაც	მო გვიან ებით აც
გაეყიდა	გაე ყიდა
შეწყვეტა	შეწყვეტ ა
გერმანული	გერმან ული
პოპულაცია	პოპულა ცია
ევროტურნირებზე	ევრო ტურნირ ებზე
აშენებენ	აშენ ებენ
ნახარში	ნახ არში
ჩაებარებინა	ჩა ება რ ებინა
დაჰყვება	და ჰყვ ება
ლევანტის	ლევან ტის
